,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9,mgv850_cluster10
1965-01-01,5.997093518575033,0.176210891382367,-0.07047673421246665,0.012207610875760253,0.6364743690937757,5.962767203648886,1.0111189633607864,-0.8382022380828857,1.6017640630404155,-0.07900123575092417
1965-02-01,2.881712383694119,-0.045271776616573334,-0.10222532919475011,0.09603604282203473,-1.1749970726668835,9.101974964141846,-0.026605441235005856,1.3926255516707897,1.1121361205975215,0.10478993614031151
1965-03-01,2.355428867869907,0.018683293213446934,-0.12555490647043502,0.0501419613628011,-0.09838130790740252,-0.2214396372437477,0.5054899677634239,0.822074431926012,0.49692951142787933,-0.03134134695329498
1965-04-01,7.319874895943536,-0.1478670274510103,-0.10967219514506205,-0.02372425147577336,1.0960547253489494,4.749684035778046,-1.350843906402588,0.45644170604646206,0.6502266973257065,-0.045502881428836725
1965-05-01,5.035827888382806,-0.30694551327649283,-0.15642233192920685,0.17251162544677132,1.4611486345529556,-2.116631716489792,-0.4493771865963936,2.1573496982455254,-1.1133978764216106,-0.34405778994602443
1965-06-01,6.387699974907769,-0.3608439775074229,-0.15503351177488056,-0.009655373440565248,0.08478470263071358,-2.9220278064409895,1.9721120595932007,4.276353493332863,-3.9276463290055594,-0.12591061866388914
1965-07-01,-1.2935697204536862,0.10988736415610593,0.015265366860798428,-0.17807903258424057,-1.8723586574196815,-11.147447427113852,1.893945336341858,3.4589916467666626,-4.64533269405365,-0.05315775298966771
1965-08-01,2.5895792577001786,-0.11748456779648275,-0.11913283595017025,-0.008251005170964882,0.2937359269708395,-11.128556728363037,3.5970529913902283,1.825893484055996,-3.13805490732193,-0.2602182130897995
1965-09-01,4.001592927508884,-0.07514084378878276,-0.0821924103157861,0.07277966329925939,0.83266980946064,0.5065351724624634,4.087616503238678,1.536440011113882,-2.2907937566439314,-0.39022790383448647
1965-10-01,3.537395265367296,-0.15859777728716531,0.014664260670542719,0.057699001933399,0.967735331505537,4.402030507723491,-0.266822911798954,-1.0481161065399647,0.5521785467863083,-0.2526062911590644
1965-11-01,4.7587742408116664,-0.23235610010577182,0.09033894964626858,0.06636167925439383,0.5980474408715963,9.080562988917034,1.6136039793491364,1.4484048821032047,0.3232106876869997,-0.17520350165071744
1965-12-01,4.756997028986613,-0.3074767834999982,0.07083145103284291,0.17451910596144826,0.10063006775453687,8.624343077341717,2.9731568694114685,2.084948681294918,-0.02599358946705858,-0.3190798305832179
1966-01-01,3.695522745450338,-0.09330752141335431,0.10264547807829721,0.1527656555960053,-1.4070818200707436,10.181677341461182,-0.3851143643260002,0.0019583550965762697,0.36632219950358075,-0.14286267414557197
1966-02-01,4.746458265516493,0.07018162777610853,-0.04104814891304289,0.037167397768873914,0.09227387490682304,6.18264377117157,1.15018792450428,0.8383288979530334,0.7101207971572876,0.002657523197410381
1966-03-01,5.269448955853781,-0.13521632143095427,-0.1904062501021794,0.09799163396421232,-0.5955852568149567,4.762847721576691,0.7368753105401993,1.462017185986042,0.6950970739126205,-0.06343744761120958
1966-04-01,4.451143079333836,-0.22187045976227404,-0.21497986146381926,0.05742450685877549,1.065528765320778,1.1786818504333496,-0.3469688445329666,0.41540260426700115,0.7908544192711513,-0.1566207596817903
1966-05-01,5.252078506681654,-0.20182714158413456,-0.1317793024437768,0.10668798104712837,1.320976484566927,-2.793297916650772,-0.6676885485649109,1.3778693974018097,-0.9323000287016233,-0.35397089951861227
1966-06-01,2.8839048412111072,-0.46188588820251764,-0.07050743592636927,-0.09587700233647697,-0.39789145812392235,-7.558684051036835,3.496808409690857,5.099262669682503,-3.8128418227036796,-0.0880979862789401
1966-07-01,0.2578586960832278,-0.19505741257293552,-0.05815022225890841,-0.0782761575752183,0.08321598288603127,-10.438522696495056,2.376721501350403,2.7566757053136826,-4.426166415214539,-0.00022597676884811537
1966-08-01,0.20906225674682194,-0.07246528916499194,-0.08869465972696032,0.017200340516865253,0.2663472667336464,-9.365617235501608,5.046300292015076,2.3257510736584663,-3.5967503984769187,-0.25945040768226696
1966-09-01,4.495301842689514,-0.12858676559784832,-0.03108407237700054,-0.012587539018376876,1.3470273464918137,-1.4097455888986588,1.6356086730957031,1.7832258716225624,-2.211015671491623,-0.25083833431775593
1966-10-01,6.144005722469754,-0.22064952873716168,-0.12853555381298065,0.079081560436048,1.21547756716609,2.359973390897115,0.07806300185620785,1.7231214791536331,-0.756889209151268,-0.30310039894770735
1966-11-01,3.244857986768087,-0.3630218552608116,0.029511978583676476,0.29896848688000127,0.004680777783505619,1.4206071694691977,0.3378823772072792,1.0735117830336094,-0.4232641930381457,-0.3365556289136938
1966-12-01,6.011392672856649,-0.18486253478947806,0.032504014670848846,0.15202211706261887,-0.9976682253181934,8.748599886894226,2.391463667154312,1.697239838540554,0.07756731162468593,-0.24185339071318113
1967-01-01,3.0716889434390597,-0.10159166858476751,0.11840741549219405,0.18232562824299461,-1.2044720351696014,11.15005413691203,1.1144306510686874,0.5292742047458887,0.914743480583032,-0.24917534329986152
1967-02-01,8.211786217159695,-0.10487440900475371,-0.16260830419404168,0.056784389246451225,1.0464689694344997,4.2228370904922485,0.12904580682516098,0.19591022282838821,1.4920915166536968,-0.03326688851930399
1967-03-01,2.4039180742369757,-0.08745834085286833,-0.08031846157142095,0.020187671639417346,0.40936460718512535,5.247458815574646,-1.5901745855808258,-0.2677119104191661,0.8134235938390096,0.019432228487149806
1967-04-01,7.261695464452108,-0.25793994758643357,-0.05540339542286737,-0.014639525723300482,1.5931857749819756,2.402338137229284,-1.8525050580501556,-0.7795944344252348,1.1770032346248627,-0.051251077299228814
1967-05-01,4.999149507946439,-0.3421147956567652,-0.22033480661255975,0.1724227870765485,1.9993016496300697,0.9265022352337837,-1.042020246386528,0.7202310487627983,-0.023750039205575984,-0.24134468583934077
1967-06-01,1.8279822336302864,-0.4093635315988578,-0.045654635344232836,-0.0920168859393973,-0.35179981496185064,-9.316425522168478,1.3284894824028015,4.896161332726479,-3.8744730254014335,-0.08692280183323718
1967-07-01,-1.5531758467356365,-0.06840804628297394,-0.07787253707647324,-0.1261583578429724,-1.0319779627025127,-10.979905724525452,2.716233730316162,3.1777046620845795,-4.276810586452484,-0.057747106240913934
1967-08-01,-0.2682018197245068,-0.13966522380417468,0.04121822704161917,-0.10771029873898155,-0.9061376564204693,-17.692329486211143,2.7223876118659973,3.853057697415352,-4.109472036361694,-0.11352591826456838
1967-09-01,3.665467765596178,-0.14353634095659443,0.040491776806967604,0.002910039926830091,1.2848522514104843,-5.590910216172537,2.522536516189575,2.5334931910037994,-2.553240458170573,-0.18076126224699277
1967-10-01,5.257748232947455,-0.18083120093626134,-0.07515164890459607,0.08101130982762889,1.2469003908336163,4.236888388792674,0.21525511518120766,1.0909264907240868,-0.41888359313209855,-0.28559879391594273
1967-11-01,4.597128431002299,0.037009597701184886,-0.008223877687539374,0.02857595682144165,0.41728438809514046,5.86065798997879,1.1196568608283997,0.0015392181012430228,0.5154630479713281,-0.18426706041909954
