,r900_cluster1,r900_cluster2,r900_cluster3,r900_cluster4,r900_cluster5,r900_cluster6,r900_cluster7,r900_cluster8,r900_cluster9,r900_cluster10
1965-01-01,78.43035,32.38047,68.26475,45.103035,83.36081,61.73557,67.98301,43.044033,49.19974,32.993095
1965-02-01,80.82515,35.79412,46.749252,28.095392,85.103676,61.447277,53.94347,34.909588,37.54026,35.702393
1965-03-01,72.64811,22.855341,27.589241,21.009285,82.14212,31.96769,58.507015,24.319738,24.67519,41.163578
1965-04-01,84.23225,19.444965,17.34174,27.469666,87.799866,49.153877,43.27827,27.785805,25.125647,40.42974
1965-05-01,84.135605,23.16329,13.919899,19.063305,82.50576,56.746136,30.432858,33.407516,10.509525,58.814964
1965-06-01,77.81937,24.758728,12.511196,29.06019,79.85052,81.98323,25.130562,73.673515,9.869057,66.03539
1965-07-01,80.08148,31.764574,14.055855,53.987698,79.05935,72.57276,25.102715,89.94241,11.14344,64.75773
1965-08-01,83.17735,17.626755,13.557896,44.765602,85.925964,72.2943,23.79393,89.165985,15.847858,67.689804
1965-09-01,81.485275,20.265617,15.634914,33.178192,84.892365,77.545815,32.76213,78.99547,16.45229,70.5285
1965-10-01,85.49352,29.938173,24.422934,22.172283,87.991516,40.387154,51.42746,41.075123,17.974018,63.54559
1965-11-01,88.848206,45.278305,34.770355,26.395119,88.704056,56.592163,51.99094,34.652416,48.991714,48.439697
1965-12-01,88.05049,48.955677,33.38786,20.583397,85.4624,74.66289,47.74845,42.43469,47.225918,47.97286
1966-01-01,81.76795,44.127785,37.326645,19.587555,84.06947,76.00595,41.727768,44.559525,32.6957,37.82241
1966-02-01,76.94823,40.123928,49.541767,33.695435,83.196144,65.10082,50.667904,26.869677,46.401394,42.51081
1966-03-01,77.94796,31.590908,28.946297,16.40778,83.76906,54.794876,62.942123,24.871853,24.274313,28.726322
1966-04-01,83.37015,29.479816,31.065598,18.014904,84.43227,35.202423,47.0252,22.580185,22.619583,40.93816
1966-05-01,84.243484,25.236288,15.611607,13.456192,84.3272,46.803585,30.555061,41.721203,13.50708,51.38364
1966-06-01,72.90497,18.812721,11.68655,37.778088,83.08944,79.52225,24.847229,72.44697,10.898582,52.26518
1966-07-01,80.78136,28.153406,13.260841,54.783386,82.0815,79.62895,23.574993,86.13953,14.728428,51.052036
1966-08-01,83.10585,30.484472,13.687656,48.461597,84.245125,73.01824,22.928204,88.41806,15.050182,67.66335
1966-09-01,82.74142,35.793396,13.566177,46.82985,85.750465,79.62238,28.750946,80.73867,17.86716,74.97339
1966-10-01,86.848694,37.771523,27.524673,22.878956,83.86755,61.29724,43.566357,44.65309,28.719757,88.13406
1966-11-01,86.13132,41.05964,20.13749,14.958252,86.10834,66.8639,32.759727,60.223637,44.055553,74.29048
1966-12-01,85.43856,48.131638,29.932896,17.010246,85.23172,81.19668,45.242428,46.491684,39.690548,51.46572
1967-01-01,84.97792,58.3513,41.83043,18.828568,84.17392,65.73933,31.91723,40.338974,49.44817,44.02623
1967-02-01,77.74191,45.955154,48.21683,28.113428,82.21628,35.352814,64.813705,21.730404,34.807243,36.428757
1967-03-01,78.045944,29.371792,21.973633,40.192024,81.44606,43.259388,57.14023,35.937237,30.537254,44.340397
1967-04-01,80.87515,22.537785,31.44429,25.08998,85.07251,33.205997,55.43595,25.961544,29.3549,53.096577
1967-05-01,81.84975,35.006554,18.926537,16.16827,82.29904,35.93048,37.291878,31.396996,17.791473,67.84898
1967-06-01,76.49875,29.68258,12.144886,36.60949,83.427345,77.12708,28.596504,70.60725,12.83572,65.467384
1967-07-01,79.72995,37.418556,14.942001,66.48083,81.35822,73.250656,26.8652,87.504776,18.234013,60.471092
1967-08-01,77.895615,35.71259,12.761402,67.93343,83.94589,72.073364,22.012482,90.134674,14.688641,65.401505
1967-09-01,80.094795,29.091404,16.215565,49.145824,84.51342,79.88028,32.972904,84.06244,19.026192,59.4492
1967-10-01,87.68889,31.530434,22.407722,33.97622,86.80381,55.05591,43.777935,49.000565,23.713383,64.27658
1967-11-01,87.77165,53.295887,36.07574,44.6647,88.217575,54.88193,54.782276,38.49619,45.696728,67.23753
1967-12-01,82.08622,67.50103,40.21736,52.936115,85.29378,72.75237,45.889282,67.37773,34.748123,60.4542
1968-01-01,81.05937,59.957783,41.611797,42.801277,86.45628,78.29089,41.932102,43.560997,32.52733,49.48425
1968-02-01,71.94593,46.0816,56.06099,45.65667,79.4691,68.012115,53.450253,37.603943,43.09422,47.49481
1968-03-01,78.33274,26.818151,34.338108,28.178247,82.765526,34.114376,60.168636,31.278297,21.226475,39.163628
1968-04-01,78.62247,20.704971,30.182173,18.59803,83.43672,26.536476,50.243973,26.647537,24.44724,43.59158
1968-05-01,84.552155,17.621014,19.428574,21.649794,81.85772,31.737026,26.093842,31.109291,20.339596,57.66735
1968-06-01,79.98578,26.63627,15.293564,34.408928,82.541794,71.3021,29.327486,67.751366,13.519806,61.22935
1968-07-01,79.99544,31.820724,13.891621,48.434803,78.7963,75.67854,25.21984,86.13759,12.537964,58.987206
1968-08-01,78.73675,25.478983,12.772961,51.28859,80.19824,65.27422,26.092232,88.31213,14.630417,53.16536
1968-09-01,83.94856,20.127132,9.111168,42.5196,84.15459,80.6956,20.601955,81.17848,16.804958,47.980904
1968-10-01,86.76533,28.467972,19.90018,31.569632,85.6853,60.748085,37.228912,53.95727,22.0039,47.03608
1968-11-01,79.59787,38.822395,44.304623,31.180113,83.71356,55.450962,54.821613,41.043617,39.00106,39.059006
1968-12-01,82.11043,45.407185,60.477676,41.317245,83.23552,68.05879,63.67108,35.39721,37.095318,32.516064
1969-01-01,80.81956,50.840797,57.87968,28.774933,85.440285,76.43446,61.674862,34.109245,50.660313,37.147392
1969-02-01,77.09122,49.370186,46.73311,32.96785,82.61437,52.448444,62.77448,26.731117,38.13003,32.294373
1969-03-01,75.43177,31.903326,28.883558,20.79018,83.6087,20.323929,73.71717,21.398476,20.895462,30.120209
1969-04-01,81.72699,22.342678,26.204704,17.376019,83.63043,16.08088,60.05385,20.98236,24.956356,32.391304
1969-05-01,83.34968,20.265438,18.968624,22.782188,84.45431,60.734005,48.15526,34.913067,18.077904,45.865784
1969-06-01,76.61327,27.755531,12.578148,32.349525,83.05389,79.89541,27.966097,72.76294,11.682411,59.0428
1969-07-01,79.83525,35.74363,16.67915,56.405727,77.20987,81.1588,34.99161,86.93597,11.729202,64.39048
1969-08-01,80.26808,25.741796,14.616951,57.37165,86.346054,73.47151,25.250479,83.705635,15.818508,61.427532
1969-09-01,77.95855,25.689991,14.677113,42.06392,82.74472,79.552826,36.33187,75.18611,18.432186,63.55825
1969-10-01,86.76217,29.144257,21.89481,31.193087,86.69198,57.842915,52.553726,36.80314,17.18885,61.42085
1969-11-01,87.089714,40.618374,33.653023,35.06514,86.55829,63.700294,48.78361,49.701073,42.800896,39.30652
1969-12-01,86.499794,47.037262,37.135696,28.30534,85.4687,73.9127,51.15163,37.99968,37.16411,34.069138
1970-01-01,83.83635,53.253017,54.216194,43.045334,85.22981,76.96338,58.456158,41.833916,42.32378,37.905083
1970-02-01,72.34278,38.77062,39.10161,36.059822,83.28195,73.532684,57.5327,34.631607,31.277039,40.933628
1970-03-01,79.876076,34.428047,36.56127,30.525694,80.609215,46.77723,48.90714,25.256357,25.580727,40.102844
1970-04-01,83.77181,31.042036,18.858349,14.977512,82.749054,26.661404,46.783848,27.545143,14.595219,50.143383
1970-05-01,81.60549,27.33662,14.802086,18.876556,83.8016,59.39451,31.690773,40.88067,13.059433,48.617523
1970-06-01,81.32746,26.65313,10.591911,43.088364,79.58481,81.07922,23.404478,82.43296,9.438419,62.576965
1970-07-01,79.57323,35.70732,14.649834,57.200058,80.74823,79.073425,28.238564,89.12059,12.536472,69.61378
1970-08-01,84.05481,27.540178,13.372215,68.00683,78.75899,75.45573,26.242704,91.65265,18.684582,63.192604
1970-09-01,84.34773,24.193884,14.189758,60.662197,84.02998,79.52026,26.836828,83.46399,16.217064,56.319626
1970-10-01,82.88311,26.399923,14.403244,32.89226,83.55832,65.684944,43.490513,49.501263,28.026731,42.116913
1970-11-01,89.50784,31.700703,17.992817,26.262564,84.58108,54.20792,39.745377,34.81696,33.095818,36.552994
1970-12-01,85.41186,40.885635,42.28406,31.27373,82.959236,75.08998,50.10697,32.44377,40.698624,32.70691
1971-01-01,84.605225,44.78321,42.512836,36.486115,86.23489,76.48395,53.14455,40.94572,35.142147,38.04985
1971-02-01,82.55293,32.01129,36.8817,26.20603,81.97646,58.929527,55.5265,31.720524,29.428171,38.000824
1971-03-01,80.86578,27.512806,26.33113,21.582443,82.12523,33.843822,54.398922,22.92134,21.144596,33.943565
1971-04-01,83.41171,24.691319,34.139664,17.851452,82.95866,20.285809,53.196957,25.52982,33.01716,40.864574
