,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8,mgu250_cluster9,mgu250_cluster10
1965-01-01,1.8220127,-0.88705444,-2.0335114,-0.8156853,-0.692828,-0.16359329,-2.606414,1.2553024,-1.5544624,1.4941746
1965-02-01,3.426988,-3.568095,-3.35953,0.24897537,-0.10851898,0.18314628,-4.3098054,1.3569778,-3.6010094,4.3319654
1965-03-01,2.7550166,-4.142627,-3.3549678,-0.39888152,-0.10134964,-0.23137704,-2.764141,1.2758331,-2.539608,2.66768
1965-04-01,2.9788985,-0.7782089,-1.8301601,-1.6180099,0.08831444,-0.021834183,-0.5246719,1.181001,-1.3719685,1.9272732
1965-05-01,1.0675933,-1.431279,-1.5384948,0.44580802,-1.0082824,-0.37215844,-0.28091127,2.4464052,-0.7547455,2.3541806
1965-06-01,1.4954784,2.6862552,2.338212,2.5288537,-1.2031605,0.056052398,0.12872353,2.065122,1.8122368,2.229367
1965-07-01,0.90758437,3.097194,3.1362998,2.8169343,1.4576759,0.35032502,1.6036713,2.4014335,2.4799712,0.7058632
1965-08-01,0.939196,2.8358355,2.6406314,0.9636364,0.96168137,-0.32588348,1.3514378,1.8735027,1.3993425,1.9393314
1965-09-01,1.4478992,1.5886805,1.6890526,2.335931,0.6344948,-0.634169,-0.8098198,2.7247097,-0.4373352,2.5891418
1965-10-01,1.1510193,-1.001765,-1.9556252,2.666376,0.61233485,-0.3519539,-1.2047905,2.8465898,0.34282914,2.4490123
1965-11-01,1.905439,-1.1011593,-1.9204296,0.5438992,-0.7772312,-0.0009773255,-0.22779235,1.8203838,-0.3278389,1.4016235
1965-12-01,2.5721962,-0.26592025,-2.014936,-0.627977,-3.2246144,-0.25093,-1.9875618,3.4788032,-1.8630745,2.8472412
1966-01-01,1.5505584,-1.7888527,-1.6411495,-1.2617161,-0.31313133,0.15459633,0.102407455,1.2866615,0.33446616,0.65777284
1966-02-01,3.155931,-1.6004486,-2.6757302,-1.9926834,-0.20448723,-0.21564713,-1.8118293,1.8640182,-2.9278111,2.7925801
1966-03-01,2.0731,-0.3567856,-0.8366577,-0.5881874,-0.88753355,0.19037361,-2.1252887,1.6345851,-2.2171931,3.0098681
1966-04-01,3.283284,-1.3460709,-0.90558624,-2.1285713,1.1688267,0.1316204,-0.0065647126,-0.19299927,-0.77134037,1.0152149
1966-05-01,1.825943,-0.12046051,-1.0867695,0.9246235,0.5993477,0.025273895,-0.12899438,2.979671,0.51171076,1.4455246
1966-06-01,1.16259,2.5299964,1.5446498,1.0893952,0.186763,0.019037629,3.279017,2.2588782,3.0108533,1.3368804
1966-07-01,0.10569,3.4096527,3.501885,2.053735,1.8499038,-0.29114,2.1840417,2.0776951,2.4502366,1.1583236
