,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9,vo600_cluster10
1965-01-01,-1.2164615e-05,0.00014693596,0.00021056723,-3.0847492e-05,-1.5870683e-05,4.7473426e-05,3.793457e-05,-0.00012966394,7.056675e-06,-3.9807637e-06
1965-02-01,-2.2555956e-05,0.00018012903,0.00021356437,-2.9411727e-05,-9.8314995e-06,9.8407145e-05,4.555309e-05,-0.00010985041,-1.3112003e-07,-1.1051903e-05
1965-03-01,-1.6830847e-05,0.000104868086,0.0001772575,-2.5571062e-05,-9.302064e-06,6.9090645e-05,4.364173e-05,-8.49399e-05,3.099347e-06,-1.2308192e-05
1965-04-01,-1.6139886e-05,0.00014251201,0.0001702761,-2.0743304e-05,-1.1868491e-05,4.6100475e-05,3.735129e-05,-6.0819068e-05,5.046604e-06,8.200732e-07
1965-05-01,-1.14287905e-05,7.975119e-05,0.00018433761,-1.8320454e-05,3.5345147e-07,7.310181e-05,2.1154076e-05,-9.122596e-06,-1.2976816e-06,-1.48746185e-05
1965-06-01,-5.066562e-06,0.00015337896,3.546685e-05,-1.5700185e-05,-1.01455735e-05,0.00016490096,-1.0872427e-05,-8.61603e-05,-1.2169185e-06,-1.7728205e-05
1965-07-01,-6.636925e-06,2.1423286e-05,-6.440847e-05,-8.844414e-06,-1.3438861e-05,8.43905e-05,1.8295395e-07,-3.480482e-05,-2.3655302e-06,-1.1913362e-05
1965-08-01,-4.1063904e-06,2.6233094e-05,-4.8839407e-05,-1.3017103e-05,-8.32395e-06,0.0001002198,1.1251686e-06,-3.146667e-05,-1.8001956e-06,-8.341893e-06
1965-09-01,-7.911163e-06,2.4007659e-05,-1.0284712e-06,-1.7297476e-05,-1.0028918e-05,0.00010170043,-3.8641083e-06,-5.6090015e-05,3.4852055e-06,-1.010071e-05
1965-10-01,-2.5256988e-05,7.8799996e-05,3.1796677e-05,-1.52156135e-05,-1.5422003e-05,0.00011440694,-1.1581338e-05,-0.00011257835,6.410577e-06,-8.925177e-06
1965-11-01,-2.4350666e-05,0.00012841461,0.000117377174,-1.6857768e-05,-1.4982303e-05,7.688864e-05,1.6281454e-05,-0.00011295525,1.306893e-05,-6.636925e-06
1965-12-01,-2.330973e-05,8.881445e-05,0.00020634069,-1.8813997e-05,-9.87637e-06,7.211472e-05,4.6961934e-05,-4.0296618e-05,9.856412e-06,-6.4933483e-06
1966-01-01,-2.1167776e-05,8.962059e-05,0.00018018858,-1.7322487e-05,-1.328982e-05,4.8625876e-05,4.4690973e-05,-0.00013206205,8.331794e-06,2.0180196e-06
1966-02-01,-1.7135113e-05,0.00017811115,0.0002254115,-2.8695424e-05,-1.3469049e-05,5.6503835e-05,4.2157317e-05,-8.441141e-05,6.482467e-06,-1.1847838e-05
1966-03-01,-1.7990526e-05,0.00012277807,0.00019278354,-2.794592e-05,-1.2939508e-05,9.4321294e-05,2.1122272e-05,-0.0001305386,4.47021e-06,-5.5340643e-06
1966-04-01,-1.8186052e-05,0.00012686776,0.00022960709,-2.8613955e-05,-1.2027067e-05,5.6780827e-05,4.4324366e-05,-8.744202e-05,2.8897302e-06,-5.6073877e-06
1966-05-01,-1.5008794e-05,0.00016430233,0.00016844904,-1.8365281e-05,-1.3167617e-05,0.00015032242,9.985593e-06,-8.245617e-05,-1.3710487e-06,-3.570687e-06
1966-06-01,-2.144996e-06,5.750589e-05,4.5896697e-05,-8.0758655e-06,-1.11798e-05,0.00013287197,2.273534e-05,-4.4410604e-05,-6.1339597e-07,-1.6678889e-05
1966-07-01,-3.7091813e-06,4.6841727e-05,-1.6206377e-05,-1.2825454e-05,-7.741848e-06,0.000100724676,1.740733e-05,-5.004819e-05,-4.2601823e-07,-8.515795e-06
