,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10
1965-01-01,-0.704339254986156,-0.2771598205231784,0.5169385671615601,1.103254626778995,0.3881605895789894,-0.024776192381978035,0.3686213244994482,0.30626092726985615,-1.1716817681853835,-0.6342418491840363
1965-02-01,-0.14018397439609873,-0.005492479377017733,-2.6718931198120117,0.11404571945176405,0.6594596279634012,0.28776228427886963,-2.254430204629898,-1.409035548567772,0.26029269840266256,0.45212774227062863
1965-03-01,-0.2734813635999506,0.1136210926792078,-2.308466672897339,0.5246515659724964,1.094580502123446,-0.19621552526950836,-1.5825849026441574,-1.4485837270816169,0.0005995628590745902,-0.5946982031067213
1965-04-01,-0.10038677941669116,-0.34235281902447084,0.13904701173305511,-0.1284695723477532,-0.06319905152997456,0.18209630250930786,0.24327710270881653,-1.8474966287612915,-0.4462446312646608,-0.31183085714777314
1965-05-01,0.17792524261908096,-0.04109106304352744,-3.149986743927002,-0.5027682465665481,1.4843486450813912,0.13890457153320312,0.11027995496988297,-0.6674400220314662,-0.9344367562113581,-0.22165485036869845
1965-06-01,0.56494187224995,-0.3800711088013231,-0.47180554270744324,0.3308770411154803,0.46964601890460866,-0.015415382571518421,-0.5630004530151685,0.05790257516006629,-0.5677124132981172,0.07505560449014108
1965-07-01,0.5700944770466198,-0.2832999616338496,-0.08486361056566238,0.1904880956691854,0.24158574036649755,0.17707085609436035,1.700422043601672,-1.2294913331667583,0.11208764201885946,0.5311412115891775
1965-08-01,0.47177547758275806,-0.6199599358073452,0.8131698966026306,0.3297762178322848,0.2885457430336926,0.014131594449281693,0.8534975970784824,-0.8537584915757179,-0.19870386333078952,0.9612585107485454
1965-09-01,0.4622717879035256,-0.7774919794316878,-0.12114989757537842,-0.030970222809735465,0.7454457315238746,-0.30955958366394043,-0.6211108838518461,1.5701184670130413,-0.6502043153788593,0.07055416548003754
1965-10-01,0.3493320670994845,0.0613171280476085,-2.982414960861206,0.23715546464218812,1.4871399144868593,-0.2605551779270172,-2.622610578934352,2.2307537496089935,-1.1331773287541158,-0.3895379602909088
1965-11-01,0.05100571635094556,-0.12228302004044517,-0.06569507718086243,0.5497375393615049,-0.029635691159480327,-0.4769245982170105,-0.10772567863265674,1.039517919222514,-0.6362841338724704,-0.13557802885770798
1965-12-01,0.1312745836648074,-0.2237545032250254,0.6072236895561218,0.41492108036490044,1.690728438867105,-0.8184816837310791,1.6718246042728424,-0.1333759631961584,0.08253211004508508,-0.060904802133639656
1966-01-01,-0.5947132544084028,0.06896997883654478,-0.966633141040802,1.32769714383518,2.1289231003941715,-0.3384873569011688,1.6722422093153,-1.0037108634908996,-1.0642920796935622,-0.7126868392030399
1966-02-01,-0.15664876862005753,-0.37436391177930334,0.3199387788772583,0.8958547430879928,0.2403436480341731,0.11687175929546356,-0.05498865696912011,1.6026743998130164,-1.4892750495188944,0.14098170213401318
1966-03-01,-0.058182274753397156,0.12831706226917736,-0.07127653807401657,0.36571367698557233,0.11913737131131662,-0.05674300715327263,0.24584106480081877,-1.1604328950246177,-0.7659732489972502,-0.17961828658978146
1966-04-01,-0.29850388115102594,-0.36884156758325143,0.2012394666671753,-0.0017380338463494004,0.6509735777571395,0.22379228472709656,0.7806969185670217,-0.39151130865017575,-0.5842629719424892,-0.04582859110087156
1966-05-01,0.27487332170659845,-0.09808009653760677,-0.665971577167511,-0.6300946807160096,0.6377339363098145,-0.2578412592411041,1.8514927476644516,-1.311678687731425,0.1397435729568069,-0.821192500491937
1966-06-01,0.6551429900256069,-0.029764422460606225,-0.796004056930542,1.2365762801731333,0.9368819964898599,0.012350001372396946,1.7025771240393321,-2.7690815428892774,0.043301737389049015,-0.6043495610356331
1966-07-01,0.6374852765690197,-0.0035511632041450134,1.0778615474700928,-0.33347207833738884,-0.1921121937197608,0.29580768942832947,2.0765698204437895,-0.2248513201872508,0.04055487193368577,0.25574760511517525
1966-08-01,0.658532055941495,-0.2664707731782345,1.321691632270813,0.40312917793498315,-0.34825036654601227,-0.004293384496122599,-0.5905773490667343,-0.6829423209031423,-0.43347856482943975,0.43119797483086586
1966-09-01,0.4954377087679776,-0.5238616675661322,-1.1691938638687134,-0.39303653380450077,0.7613291611542573,-0.04552646726369858,-0.43700293948253,-0.9245099499821663,-0.15934546654288834,0.39402442052960396
1966-10-01,-0.1845172589475458,-0.5138611061531201,0.6070294380187988,-0.3393872257541207,0.8049075667922562,0.05001978203654289,-0.39447906116644543,2.5233613948027296,-0.37145723362226746,0.24419732702275118
1966-11-01,0.03380563448775898,-0.8047228319603101,2.6006414890289307,-0.7084328023826374,1.8209871408101674,-1.2698577642440796,4.856271048386892,0.4608193412423134,0.5790585601651991,-0.1325736753642559
1966-12-01,-0.06276755847714163,0.06827438871065776,0.01081924419850111,-0.44031449977089376,1.6788998165646114,-1.0837414264678955,1.7262806495030723,-0.43218769133090973,-0.07434757678089915,-0.36741066724061966
1967-01-01,-0.5101879076524214,-0.2366517980893453,-1.4838472604751587,0.1364960499546107,1.459892376049145,0.2290957272052765,-0.919215443233649,0.35359632844726246,-0.789068840645455,-0.5638319998979568
1967-02-01,0.028478110378438774,-0.36798349597997837,1.0418938398361206,0.2350561978185878,-0.7585447382282566,-0.17744110524654388,-0.7009416818618774,1.8493762860695522,-0.9862999658326845,0.11933482407281797
1967-03-01,-0.4189589619636535,-0.4331071125833612,-0.5570980310440063,0.27946178965708784,0.12068580332640055,0.22297336161136627,-2.4406236906846366,0.6559442107876142,-1.4333927953565444,0.44063512856761616
1967-04-01,-0.10951269756663928,-0.5210238067727341,0.032931338995695114,0.06165440906496609,0.2819173038005829,-0.18411536514759064,-0.6539900476733844,0.4124772734940052,-0.5796961284972526,0.05118274906029304
1967-05-01,0.11582806706428526,-0.19309905014540021,-1.299856424331665,-0.762677367995767,0.5654008001894564,-0.14460612833499908,-0.856541283428669,2.1796812613805137,-1.1601892677513328,-0.09528939456989369
1967-06-01,0.3620135513218966,0.1917058961433277,-0.9094535708427429,0.42888907825245576,0.7174652975958747,0.4321296811103821,-0.3197728035350641,-1.0536650816599529,-0.46889278534296397,-0.3951217358311018
1967-07-01,0.4657835852016102,-0.13308268890046238,0.6459388732910156,0.6664322579608244,-0.008918724425539776,0.4108150601387024,1.0368093848228455,-1.1855135361353557,-0.20508162073186925,0.45726631457606953
1967-08-01,0.507264570756392,-0.17973485223033975,1.1718448400497437,0.3603637218475342,-1.138047914247255,0.0769321396946907,1.1447301755348842,-0.8177648608883222,-0.35586200050405553,0.17075221985578537
1967-09-01,0.42498805306174536,-0.3700032568814462,-0.31743574142456055,0.28403552577776064,0.4388508764473168,-0.13989761471748352,0.4875839687883854,-0.3314424306154251,-0.39408637865169627,0.1013933060069879
1967-10-01,0.04182312976230274,-0.09533185185047618,-0.9698482155799866,-1.0196254533879896,2.0397961139678955,-0.3988131880760193,-0.23784514827032885,1.4304065455993018,-0.09463647934230598,-0.14892447118957838
1967-11-01,-0.26252334768121893,-0.2852625229902435,-0.13753271102905273,0.2320700927692301,0.7626290256912643,-0.2053976058959961,-0.9846040979027748,2.8381692866484327,-0.44584854229076487,0.2715050242841244
