,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,27.626312,24.958374,27.752075,21.613342,11.975891,24.02481,27.281555,25.852509,25.938843,28.170197
1965-02-01,27.834381,25.441864,27.838379,20.501648,9.825836,24.289764,27.728119,26.246704,27.02008,28.282959
1965-03-01,28.505005,26.128937,28.346832,21.21167,10.958984,25.126038,28.154236,27.48413,27.76654,28.24704
1965-04-01,29.617676,28.167694,29.424591,22.375732,12.992767,26.49469,29.491943,28.711578,29.103241,28.865753
1965-05-01,28.833313,29.302338,29.942993,25.848022,18.714355,28.223083,29.910583,29.112732,29.090271,28.662659
1965-06-01,27.996552,27.902252,29.349243,29.26242,23.874634,28.861755,28.919647,29.24295,27.187225,28.078888
1965-07-01,27.99356,26.002197,28.242554,31.543182,26.921295,28.558868,28.409698,28.755463,25.940826,28.357788
1965-08-01,28.072388,24.797699,27.772522,33.275085,26.451263,27.184235,28.287933,28.447113,26.25766,28.027985
1965-09-01,27.840881,25.865997,28.166687,32.957733,25.061646,27.185242,29.057343,29.028412,26.862427,27.992065
1965-10-01,28.460602,28.593323,29.423584,31.6315,22.746979,28.488037,29.302338,29.31781,27.95166,28.404205
1965-11-01,28.912659,28.127289,29.323792,28.6008,18.470856,27.849854,28.68512,28.4516,29.100769,28.345337
1965-12-01,28.44513,26.397888,28.499512,24.937408,14.962677,25.875458,28.153229,27.04953,27.677216,28.265503
1966-01-01,27.964264,25.69342,28.280457,22.713043,13.225769,24.580444,28.053009,26.608704,27.148804,28.374237
1966-02-01,28.44284,25.835632,28.524017,22.209778,11.432526,24.328796,28.005615,26.635437,27.784729,29.221466
1966-03-01,29.075714,26.292511,28.666748,22.873932,13.265106,24.757446,28.802399,28.107971,28.670776,29.071198
1966-04-01,29.692474,28.27945,29.476624,23.863342,14.643341,26.73227,29.905273,28.838715,30.125153,29.225494
1966-05-01,28.776184,29.270386,29.796844,26.97937,20.0625,28.091858,30.034882,29.783234,29.365173,29.200287
1966-06-01,28.098389,28.158905,29.440826,29.70105,24.670715,28.675323,29.74945,29.574982,28.08075,28.800385
1966-07-01,28.128143,25.935486,28.36618,31.466064,27.849792,28.792297,29.142792,28.396423,26.781189,29.285492
1966-08-01,27.928467,24.833618,28.013184,33.609833,28.336426,27.488708,28.845245,28.818024,26.028778,28.176575
1966-09-01,27.93805,25.94455,28.353058,33.228058,26.478119,28.072693,28.716156,29.128174,26.483643,28.336426
1966-10-01,28.20581,28.016693,29.011688,31.07019,23.496216,28.704071,28.494263,29.427704,27.572937,28.337952
1966-11-01,28.567902,26.895142,28.489746,28.47409,21.200684,26.732788,28.42517,28.389893,28.340454,28.20279
1966-12-01,28.225983,25.361084,28.020233,25.124573,16.978241,25.008606,27.970306,27.305145,27.344482,27.93805
1967-01-01,27.830292,24.82132,27.58487,22.491486,13.420044,23.852722,27.535278,26.156525,25.989258,28.330109
1967-02-01,28.01709,25.151855,28.040619,21.322052,10.685028,23.679443,27.725098,26.013275,26.421448,28.703705
1967-03-01,28.560974,26.798065,28.67517,21.15979,11.181854,25.532501,28.16333,27.09607,28.044128,28.929077
1967-04-01,29.418396,28.123749,29.661804,22.159943,13.9313965,26.246674,29.435425,29.025238,29.959778,29.198029
1967-05-01,29.422394,29.449951,30.077972,25.395264,19.454987,28.255463,30.12555,29.76648,30.562286,29.25061
1967-06-01,28.479858,28.759796,29.271637,28.31958,24.819305,29.22757,29.42389,29.651276,28.025604,29.015717
1967-07-01,27.988525,25.584564,28.141785,31.4888,26.817596,29.135925,28.667145,28.973175,26.10495,28.874512
1967-08-01,27.745148,24.086609,27.412079,33.572235,27.43161,27.808746,27.911926,28.241943,26.089905,28.661133
1967-09-01,27.960999,25.344696,27.896881,33.089935,25.963196,27.919922,28.454315,28.783356,25.860535,28.072174
1967-10-01,27.818756,27.572845,28.562988,31.242401,22.324707,28.291534,28.029602,29.068817,27.292389,27.889862
1967-11-01,28.009064,26.880219,28.692688,29.020752,19.55014,26.987396,28.085205,28.157318,27.86734,28.247955
1967-12-01,28.137787,25.611633,28.453308,24.600952,16.20514,25.628143,28.187866,27.338959,26.486572,28.348633
1968-01-01,27.88321,24.551025,28.03061,21.5878,13.276367,24.041077,27.631958,26.262878,25.621368,28.34665
1968-02-01,28.088959,24.62027,27.661133,19.913055,11.847931,23.403534,27.122986,26.367218,26.773804,28.431732
1968-03-01,28.27298,25.975983,28.177002,20.85379,11.614471,24.458527,27.90744,28.04544,27.869354,28.67804
1968-04-01,29.31955,28.104797,29.341827,22.908417,13.691345,26.476532,29.291382,29.330444,29.633148,29.309662
1968-05-01,28.752258,29.201355,29.692505,26.396423,20.78061,28.240326,29.696442,30.095123,29.456085,29.08017
1968-06-01,27.88272,28.408997,29.056427,28.617706,24.016357,29.117767,29.068787,29.905182,27.874817,28.836823
1968-07-01,27.583466,25.918121,27.814972,30.924072,25.924072,29.164246,28.888275,29.248352,26.111511,28.654816
1968-08-01,27.394043,24.606903,27.482574,31.850006,27.54242,27.16159,28.517792,28.470306,26.049194,28.025665
1968-09-01,27.615631,25.176208,27.74176,32.23877,25.87857,27.490479,28.4263,29.235962,26.566559,28.109741
1968-10-01,28.213623,27.212524,28.505432,30.423523,22.82779,28.156738,28.292755,29.137543,27.552307,28.106293
1968-11-01,27.902496,26.786163,28.798737,28.1503,19.372437,27.111633,28.501984,27.889648,28.379791,28.164154
1968-12-01,28.263062,26.095703,28.361511,25.414124,15.558014,26.236664,27.60968,26.913269,27.730377,28.212128
1969-01-01,28.48056,25.60913,27.865234,22.926422,13.979462,24.400085,27.596558,26.090607,26.939209,28.989197
1969-02-01,28.585663,25.011292,28.023163,21.26358,11.589539,23.646332,27.980103,26.697723,27.170471,29.182495
1969-03-01,29.386047,26.650024,29.0943,22.406494,10.829651,25.596832,28.644104,27.906769,28.908691,29.441956
1969-04-01,30.013153,29.713196,30.090057,23.082306,11.832581,28.428253,29.890106,29.21225,30.30133,29.836243
1969-05-01,29.881897,30.598724,30.636658,26.708984,18.90802,29.414764,30.428497,30.302856,30.543854,29.83368
1969-06-01,28.322632,28.596954,29.46811,29.334259,23.816559,29.347107,29.537323,30.15622,27.919098,29.277374
1969-07-01,28.120087,25.691193,28.257507,31.244263,25.299957,28.48056,28.83075,28.723602,26.504913,28.981506
1969-08-01,28.22467,24.067291,27.70987,32.969666,26.194702,26.850525,28.811768,28.462097,25.95935,28.931763
1969-09-01,28.190338,25.945007,27.797058,32.44052,24.59082,27.248932,29.086609,29.44809,26.526459,29.01944
1969-10-01,28.608734,27.883179,28.63028,30.548462,20.638031,27.999573,29.14096,29.449646,27.773987,28.65744
1969-11-01,28.462097,27.460175,29.009705,27.554016,17.81842,28.092896,28.784088,28.539001,28.883057,28.740509
1969-12-01,28.229797,26.255219,28.371338,24.769775,14.625519,26.125488,28.141113,27.324799,27.132019,28.815887
1970-01-01,28.18161,26.274475,28.105682,22.522705,12.191467,25.295074,27.709991,26.456299,26.790009,29.221985
1970-02-01,28.403748,25.81784,28.340729,22.188995,10.360779,24.529022,27.583435,26.771423,27.494598,29.299469
