,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,0.0026258826,0.06991869,-0.04895997,0.32322538,0.3581588,0.046016872,-0.06534982,0.015863836,0.029732168
1965-02-01,0.02573973,0.06014788,-0.070970654,0.5114456,0.3728151,0.031938434,-0.003782928,0.06776494,-0.12907046
1965-03-01,0.028418839,0.08762181,-0.048487186,0.4097447,0.22977194,0.028681517,-0.011557579,-0.0050436854,-0.035616994
1965-04-01,0.022115052,0.02411127,-0.08694023,0.1615336,0.091299,0.044073224,0.011556268,0.008089185,0.010348022
1965-05-01,0.029994786,0.020486593,-0.05200678,-0.048382163,0.00083982944,0.03209603,-0.0128183365,-0.028945506,-0.04360175
1965-06-01,-0.00068354607,0.04901117,-0.07832509,-0.16479182,-0.04423213,0.027946055,-0.069657385,-0.027474642,0.00388664
1965-07-01,-0.063616276,-0.16909945,-0.12891287,-0.09340161,-0.11535972,0.027946055,-0.017020881,0.021327138,-0.078745306
1965-08-01,-0.015917718,-0.09429461,-0.03887397,-0.13311535,-0.005674064,-0.031939805,-0.01460439,-0.022641718,-0.063196
1965-09-01,-0.07154852,0.09718251,-0.09413701,-0.11646289,-0.17030764,0.019856215,-0.011399984,-0.013501227,0.037979603
1965-10-01,-0.018964529,0.039397955,-0.012345552,-0.014236689,0.043390334,-0.005463958,0.009455025,-0.015707552,0.014445484
1965-11-01,0.004989803,0.077115536,-0.019069552,0.1557551,0.12076914,0.05568266,0.008194268,0.030047357,0.046174467
1965-12-01,0.026054919,0.08562559,-0.050115645,0.4428395,0.33252347,0.059937716,0.003151238,0.010032833,-0.019227147
1966-01-01,0.021140933,0.08688414,-0.007855415,0.37616345,0.48553795,0.040015876,-0.0024755597,0.07954389,-0.00890398
1966-02-01,0.020274699,0.079589486,-0.037262022,0.38560092,0.22037664,0.048131227,-0.0014269948,0.031535804,0.0104724765
1966-03-01,0.02820766,0.062219024,-0.04469347,0.4671189,0.16972426,0.030168056,0.010381281,0.0060044527,-0.025864124
1966-04-01,0.017903924,0.024560273,-0.057048857,0.25055835,0.0585261,0.0376451,0.01589787,-0.00758183,-0.007809818
1966-05-01,0.017265618,0.03349626,-0.10154635,-0.03676051,0.03313154,0.02574569,0.010882795,-0.025271416,0.008101702
1966-06-01,-0.029374659,0.037052453,-0.073188305,-0.107473254,-0.07291472,0.026429534,-0.07428253,-0.039860785,-0.01665461
1966-07-01,-0.026593566,-0.047201037,-0.06917626,-0.1142208,-0.053082347,0.019909918,-0.123156786,0.017493606,-0.019754827
1966-08-01,-0.023949265,7.754564e-05,-0.046653926,-0.09840053,-0.04774815,-0.014329433,-0.016745806,-0.009907007,-0.080027044
1966-09-01,-0.049754143,-0.059875548,-0.046699524,-0.091425,-0.11969185,-0.01533246,-0.018797398,0.02063942,0.021915972
1966-10-01,-0.021760881,0.0853796,-0.058644533,0.14651808,0.03372425,-0.017475247,-0.021943212,0.016216993,-0.037626803
1966-11-01,-0.017748773,0.10721803,-0.053264737,0.3134293,0.17938969,0.03367865,-0.056137025,0.04224986,-0.042915404
1966-12-01,0.0070074797,0.08765918,-0.032246947,0.5483633,0.3085054,0.041885138,-0.019070983,0.010609269,0.00053346157
1967-01-01,0.02988708,0.16496193,-0.09221387,0.48041564,0.40121216,0.029154718,-0.04659605,0.042180896,-0.04675293
1967-02-01,0.041971624,0.059758425,-0.06841099,0.43254828,0.17814511,0.01890117,0.011315584,0.055939496,-0.031372666
1967-03-01,0.014402151,0.067605495,-0.06835866,0.32342118,0.07984698,-0.023054719,0.0060842037,0.07069206,-0.014370561
1967-04-01,0.0032069683,0.016860902,-0.027919888,0.24866444,-0.030326366,0.05860752,0.012937307,0.011106372,-0.023891687
1967-05-01,-0.011545658,0.01351279,-0.05758202,-0.013952017,-0.028599977,0.026695967,-0.023107052,-0.0302217,0.013879001
1967-06-01,-0.028599977,0.030357897,-0.033779144,-0.0973407,-0.023159385,0.0072351694,-0.028913856,-0.030064821,-0.022845507
1967-07-01,-0.051042676,-0.0050063133,-0.062708735,-0.033412933,-0.07620573,-0.00861609,-0.024781108,-0.002129078,-0.0030183792
1967-08-01,-0.03597629,0.01612848,-0.043928027,-0.07835066,-0.0022860765,-0.023682475,-0.013271928,0.0051425695,-0.021694541
1967-09-01,-0.04204476,0.059392214,-0.02812922,-0.073171616,0.024027944,-0.0873487,-0.0031753778,-0.018084884,-0.04031837
1967-10-01,-0.021799207,0.05965376,-0.031686544,0.101034164,-0.023473263,0.018639565,-0.022217631,-0.016253829,-0.00652349
1967-11-01,-0.035348535,0.022877038,-0.009871602,0.41680175,0.06315881,0.016965508,-0.0033323765,0.047412276,-0.00019347668
1967-12-01,0.040036023,0.11840248,-0.06678927,0.35679752,0.33194834,0.038989723,0.01926732,-0.09200466,-0.023263931
1968-01-01,0.023277998,0.093949616,-0.052415013,0.47706413,0.46482676,0.04470265,-0.04129353,-0.014847457,-0.017674327
1968-02-01,0.015020579,0.12616098,-0.08194828,0.5182024,0.2760592,0.029378086,-0.0039491653,0.07356644,0.012156516
