,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9
1965-01-01,3.1352392e-06,-8.234216e-06,-1.3779849e-05,5.3360054e-05,9.524389e-06,5.094618e-05,-1.4883597e-05,-9.836076e-07,-2.9519411e-05
1965-02-01,3.5659687e-06,-9.472562e-06,-8.8892775e-06,1.9565763e-05,9.317999e-06,8.132156e-05,1.4935424e-05,-2.4777546e-07,-6.5826294e-05
1965-03-01,2.6327252e-06,-8.207295e-06,-6.9958696e-06,1.5186684e-05,9.676944e-06,7.162118e-05,3.2164593e-05,-1.8271166e-06,-3.827757e-05
1965-04-01,5.306836e-06,-9.149509e-06,1.2059318e-06,7.1374307e-06,2.0763691e-06,7.961659e-05,7.888973e-05,-3.0205993e-06,-2.2394437e-05
1965-05-01,3.467263e-06,-2.76036e-06,2.601773e-05,-2.1950327e-06,-1.14557115e-05,4.3453285e-05,8.588908e-05,9.636497e-07,-1.843711e-05
1965-06-01,8.66293e-06,-3.541063e-06,7.311976e-05,-5.479342e-06,-1.4434918e-05,4.992762e-06,0.00012470855,2.3545435e-06,-2.5629488e-06
1965-07-01,9.398762e-06,-4.810863e-07,5.810705e-05,-5.3985787e-06,-1.6857768e-05,-5.9248698e-05,7.80193e-05,1.2777236e-06,-2.284767e-06
1965-08-01,5.279915e-06,-3.9135193e-07,2.856621e-05,-1.1697994e-05,-1.5493795e-05,7.482813e-07,5.001293e-05,2.3724933e-06,-4.7704307e-06
1965-09-01,9.129559e-06,-3.4603e-06,1.9413215e-05,-8.027826e-06,-1.8078172e-05,-5.31108e-05,1.042174e-05,3.3595788e-06,4.7953436e-06
1965-10-01,1.4123216e-06,-4.9499067e-06,4.7773938e-06,1.7474937e-05,-5.461392e-06,3.4793833e-05,-4.940928e-06,3.8531216e-06,-1.4991274e-05
1965-11-01,8.115545e-06,-4.8691436e-06,-2.0097214e-05,3.0746774e-05,7.406641e-06,5.2516545e-05,9.991018e-06,3.1083182e-06,-2.5687717e-05
1965-12-01,5.513226e-06,-5.542155e-06,-1.4093923e-05,3.9504936e-05,1.7448016e-05,9.663936e-05,9.6231015e-06,1.4930847e-06,-6.649033e-05
1966-01-01,4.4213266e-06,-6.1124883e-06,-1.2141121e-05,4.1546307e-05,2.3077506e-05,0.00010071653,4.4047374e-05,1.5373589e-06,-6.90221e-05
1966-02-01,3.867346e-06,-6.454655e-06,-1.8109749e-06,2.3346349e-05,8.16071e-06,8.841486e-05,5.6153523e-05,2.338711e-07,-7.558027e-05
1966-03-01,3.8103171e-06,-6.5035347e-06,1.6921476e-06,1.8352359e-05,9.2768205e-06,8.208479e-05,7.5705844e-05,-2.633802e-06,-4.3164146e-05
1966-04-01,4.6087043e-06,-6.4628002e-06,-8.985335e-07,5.716669e-06,1.211487e-06,6.6060034e-05,7.358768e-05,-4.523863e-06,-4.3147855e-05
1966-05-01,4.682024e-06,-1.4443685e-06,4.388444e-05,-1.0878368e-05,-1.4805126e-05,6.8895126e-05,0.00014729996,3.316345e-07,-7.652234e-06
1966-06-01,6.6046705e-06,-6.378359e-07,4.4242897e-05,-1.4443685e-06,-1.1725635e-05,3.5916866e-05,0.000115364484,1.3173958e-06,-8.784638e-06
1966-07-01,9.219795e-06,-2.2101704e-06,4.538345e-05,-1.2369233e-05,-1.8259372e-05,3.1232456e-05,9.6081e-05,1.9935796e-06,-5.4281554e-06
1966-08-01,-7.2745024e-07,-2.7560054e-06,5.7269634e-05,-4.9474947e-06,-1.6833681e-05,-3.5880905e-05,3.669896e-05,3.264482e-06,-7.7499935e-06
1966-09-01,-1.327353e-07,-6.185808e-06,2.655619e-05,-7.193048e-07,-1.5025089e-05,-6.8411086e-05,-2.1029286e-05,3.6310885e-06,-3.7987957e-06
1966-10-01,5.618909e-06,-5.672562e-06,1.503661e-05,1.7879845e-05,-3.2203716e-06,3.234042e-05,-2.283787e-05,1.9121107e-06,-4.0920822e-06
