,vws_v500-200_cluster1,vws_v500-200_cluster2,vws_v500-200_cluster3,vws_v500-200_cluster4,vws_v500-200_cluster5,vws_v500-200_cluster6,vws_v500-200_cluster7,vws_v500-200_cluster8,vws_v500-200_cluster9
1965-01-01,3.7794428566690748,16.843305731271183,-7.612560655001604,4.512601741959256,11.480603003700528,5.613016760848142,-3.3118200474123536,17.95677882636245,3.2319551182474218
1965-02-01,0.44366953581818924,9.476356437631887,-10.760944942764453,3.5017612997629923,9.140520451022168,4.667361010517129,-4.226050456025318,7.333927699922598,6.46684608674803
1965-03-01,2.077198426027372,12.575939592581399,-9.47992794680758,3.1193644477513125,10.699617459175467,5.956562342369123,-8.113695456381068,6.383016967072833,6.2825780613051645
1965-04-01,-1.6348482079466726,1.3648500240163335,-9.694708138801658,5.108282731969152,2.9616807524547712,2.855684695873383,-1.692402901259561,3.0935777649473266,-5.684391457369984
1965-05-01,-8.502833935805462,-5.78338914522866,-8.05022722618395,4.081952702268882,-5.284021739305096,-1.6745835157308633,6.4865768521611145,11.994128249360514,-9.891083947859569
1965-06-01,-6.563322687448154,-10.332949896868204,-5.024028015185629,0.2142435386688441,-8.940892232944648,-4.386275049990742,0.828828543497308,7.560982427610465,-11.926069127766732
1965-07-01,-5.676726426843159,-6.985965273927087,-9.977672104876934,-1.1820011785367088,-5.7718027532968055,-7.617623729826353,6.988427302738404,-7.582789034117531,-11.990859898869328
1965-08-01,-3.5244036888225065,-4.211034647651676,-9.71498390596277,0.03530474988375239,-6.3775077307447745,-3.025390525470079,0.14702985526501247,-0.8752793186926195,-13.446582725137294
1965-09-01,-5.476918538168076,-3.158465147187079,-7.189630620969109,-2.238656792742927,-6.507492995729489,-5.6844584374517275,-2.3690250906783032,13.336331098753831,-14.516600000228808
1965-10-01,1.6884119075359765,-2.1732071370741863,-6.1041656571742955,-0.471240238863563,-4.686011193994442,-1.2806565089940778,2.0699590907625587,13.95333303475821,9.26306381950104
1965-11-01,-9.510706361038777,3.600263610620179,-6.518002399334235,3.0035616468236266,4.903013402637821,-0.8491647639150979,12.619697554757185,11.529303891600309,-4.209332490688435
1965-12-01,-6.9618069497024155,-2.680314050250708,-15.268048380482892,3.041271640909698,3.3849080155988043,2.075317026882562,-3.444243523949275,6.307115385311861,4.749210434543988
1966-01-01,4.625977364596081,6.27047590117687,-2.701165752125261,5.3849517589386116,7.645140550573941,4.01524545497102,7.76373364218877,10.420503907214817,8.728884692658301
1966-02-01,-3.0023374451867655,4.639067738257264,-16.061104202738356,4.551054891849259,5.642908491888078,5.107968898648491,-4.419493119722423,6.601743948768642,-3.6334763790773756
1966-03-01,-2.2431420388062437,2.0356300520034947,-9.651235602079822,3.530288729357926,2.7283718336899807,4.194502330471185,-6.306366269393932,5.6593985383641146,-2.0889018987182006
1966-04-01,-3.0907421369873984,-0.87347007360774,-7.648533597077295,3.857422959097942,2.919454777854766,1.8892652898716311,1.9390174106918978,4.338732537375373,-2.459018723277508
1966-05-01,-5.771798598077709,-6.725818133290513,-8.263282271801666,2.4714923652865415,-5.125857305090704,-3.5315518885050228,0.9107486099547384,1.094822538069205,-0.6343884655885381
1966-06-01,-5.731731317889517,-7.854504948441333,-7.080543691276138,1.2088172252279163,-7.607946349544601,-2.2174791104602503,2.6016781910460645,7.474432601365764,-10.426548739195464
1966-07-01,-4.476411319243229,-9.371940642019977,-2.8479739662359864,2.1247913327279857,-8.300127513041593,-3.4168628564480334,5.889579966962767,-11.077201153503434,-13.060480905898231
