,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9
1965-01-01,1.2288234e-05,-2.3919936e-05,-1.6741113e-05,-0.000118393196,1.10947585e-05,7.1733302e-06,-1.006481e-05,6.347322e-05,-5.174239e-06
1965-02-01,7.37972e-06,-2.4000692e-05,-1.3286306e-05,-4.0242776e-05,4.4992194e-06,1.3400953e-05,-1.1518525e-05,7.024823e-05,-1.0683987e-05
1965-03-01,4.014648e-06,-2.1972679e-05,-1.7423103e-05,-8.249013e-05,1.1758799e-05,2.0866923e-05,-1.1473654e-05,6.362577e-05,2.1930246e-06
1965-04-01,2.2289169e-06,-1.1922333e-05,-1.2353063e-05,-6.8922156e-05,3.987727e-06,1.17498275e-05,-6.8433146e-06,5.9542814e-05,-9.732794e-06
1965-05-01,8.200732e-07,-2.7872811e-06,-1.2209486e-05,-3.4603e-06,2.2199456e-06,-1.666035e-05,1.843051e-06,2.1423286e-05,-2.2385459e-05
1965-06-01,9.546784e-07,-5.569076e-06,-2.109327e-05,4.7684225e-06,-4.662754e-06,3.7723585e-06,-1.4412581e-06,1.3580422e-05,-2.7159374e-05
1965-07-01,9.264157e-06,2.758352e-06,-1.2631237e-05,-6.116461e-06,-6.9061352e-06,1.7124963e-05,6.1323954e-06,3.432721e-05,-1.9899795e-05
1965-08-01,4.93892e-06,-1.5579135e-06,-7.354807e-06,-4.7614594e-06,-2.3655302e-06,-3.729503e-06,-3.9448714e-06,2.1405336e-05,-1.0899348e-05
1965-09-01,1.6635822e-06,8.1514445e-06,-1.1545446e-05,-9.2079426e-07,-3.2808312e-06,-2.177526e-05,1.4571924e-06,4.117401e-05,-2.0357445e-05
1965-10-01,2.551962e-06,-2.9757284e-06,-1.04865685e-05,-6.238046e-05,5.6881254e-07,-2.0788175e-05,2.5070985e-06,4.7150377e-05,-5.7664947e-06
1965-11-01,7.2361436e-06,-9.705873e-06,-1.8589657e-05,-0.000121533936,4.0056766e-06,-1.2487661e-05,3.987727e-06,3.9980532e-05,-2.4915993e-05
1965-12-01,4.2210377e-06,-2.0779204e-05,-2.0501022e-05,-0.00013511986,9.515417e-06,-1.5579135e-06,-1.3515237e-06,6.5779415e-05,-1.097114e-05
1966-01-01,1.5916467e-05,-2.889095e-05,-1.4609603e-05,-0.00013380547,1.4523363e-05,1.0287025e-05,-1.3835655e-05,7.786475e-05,-1.8272694e-06
1966-02-01,6.1403043e-06,-2.1452914e-05,-1.3770481e-05,-9.993921e-05,1.2144497e-05,-6.1206338e-06,-9.428237e-06,6.456917e-05,-5.941405e-06
1966-03-01,5.765549e-06,-9.363062e-06,-1.739581e-05,-8.815894e-05,7.875573e-06,1.1965265e-05,-8.173629e-06,7.3294395e-05,-1.8406012e-05
1966-04-01,2.3520406e-06,-1.2361084e-05,-1.693144e-05,-6.362891e-05,7.859278e-06,1.2454075e-05,3.4681507e-06,6.423515e-05,-3.0329975e-06
1966-05-01,1.4070101e-06,-1.3143177e-05,-9.151245e-06,-2.6789072e-05,-1.3949713e-05,5.521146e-06,3.642199e-07,4.762382e-05,-1.2385524e-05
1966-06-01,-5.0748713e-07,-6.4383603e-06,-1.5660538e-05,-8.809078e-06,4.649337e-08,7.0934802e-06,-3.1470518e-06,3.0425921e-05,-1.5636098e-05
1966-07-01,1.6269732e-06,1.7654711e-06,-4.238722e-06,6.295093e-06,-7.96996e-06,-9.770403e-06,-3.4810691e-06,3.4768167e-05,-2.1110754e-05
1966-08-01,1.6677077e-06,-8.496536e-07,-1.3249086e-05,2.1239284e-06,-2.8293252e-06,-4.515714e-06,-7.355993e-07,2.0934896e-05,-3.8802646e-06
1966-09-01,-7.570634e-08,-4.295751e-06,-2.1042615e-06,-1.491918e-05,-2.1420419e-07,-2.0434563e-05,-5.5747987e-06,2.5448224e-05,-4.0972736e-07
