,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8,zgv850_cluster9
1965-01-01,0.20560274,-0.021193122,-0.15880124,-0.19574206,0.48700038,0.88657916,-0.13672507,0.15070668,0.29788107
1965-02-01,0.07653072,-0.0604887,-0.22915065,0.21060666,0.39531064,0.91674984,-0.053424336,-0.10817323,0.2756578
1965-03-01,0.07108529,-0.07564764,-0.23003373,0.08109312,0.36617002,0.6727346,0.017072225,0.1301022,0.11759238
1965-04-01,0.0076530697,-0.13481179,-0.17866981,-0.098018184,-0.068436146,0.8126974,0.4231266,0.020310093,0.020457244
1965-05-01,0.16012585,-0.022812033,-0.21678801,-0.38544995,-0.10714302,0.3131873,0.092131235,0.4147377,0.010155034
1965-06-01,0.15261991,-0.042827774,-0.3021492,0.047390174,-0.17734525,0.23253569,0.2865487,-0.15468025,0.094927534
1965-07-01,0.053424336,-0.1343703,0.089923605,0.079032704,-0.4232738,1.154731,0.16027299,-0.23003368,0.40943938
1965-08-01,0.0865386,0.083006404,-0.020310069,0.10935064,-0.2685934,0.91321766,0.4129716,-0.43166274,-0.009860682
1965-09-01,-0.03561623,0.01192112,-0.22870913,-0.2312111,-0.18529269,0.033114266,0.19986293,1.5306146,-0.038854074
1965-10-01,0.09904842,-0.026785756,-0.14732163,-0.083300784,0.046065617,0.70555437,0.19029659,-0.15041228,0.17440176
1965-11-01,0.36543423,0.10022588,-0.07093809,-0.32775754,0.0045624254,0.03488035,-0.12377374,0.3418863,0.3539546
1965-12-01,0.39619368,-0.10434671,-0.21531625,-0.20265925,0.18220195,0.24710593,-0.38044602,0.15850691,0.23621507
1966-01-01,0.2860064,0.028499413,-0.10314751,0.07132077,0.20528236,0.5859008,-0.14640287,-0.030235339,0.3386651
1966-02-01,0.2593877,-0.10256872,-0.21410695,-0.24130431,0.2643063,0.57230216,-0.10256882,0.1895136,0.13439551
