,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9
1965-01-01,51.238637357144746,48.96667298816499,68.11813712120056,62.07571463151412,39.37513669331869,67.2669906616211,38.772485667261584,62.422983574144766,61.15755167874423
1965-02-01,48.66612408612225,49.73102932884579,60.47816872596741,54.424719376997515,38.95575841267904,61.21023941040039,38.763901283001076,60.54277131051728,46.13288966092196
1965-03-01,47.05650741989548,50.360995701381135,52.781665325164795,50.98753842440519,39.077653884887695,61.395442962646484,38.73724312617861,60.221909031723484,43.24202104048295
1965-04-01,49.37142552556218,53.06790306454613,56.359755992889404,54.16506853970614,41.28548622131348,62.86676788330078,39.82121960870151,64.22105846983014,70.35291411659934
1965-05-01,55.50555667361698,54.5639891851516,68.47363114356995,66.12213308160955,43.671627044677734,70.91072082519531,39.89583640262998,71.10314224705552,110.91343272816052
1965-06-01,62.95012396735114,54.576686677478605,80.60815334320068,79.12749377163973,45.99994659423828,81.60984802246094,39.85155039820178,78.32757198449336,163.66877122358844
1965-07-01,70.76413953626478,54.42294711158389,100.13978481292725,92.50635667280717,47.70236015319824,93.72032928466797,39.49807265709187,85.66128123890269,198.45367778431284
1965-08-01,73.99466746562236,55.21685645693824,121.28701210021973,107.17639923095703,48.068230946858726,101.49713134765625,39.6594396130792,86.66342532995975,222.05642353404653
1965-09-01,73.0229815921268,54.63994707380022,119.94410753250122,103.16376252607866,47.390101750691734,100.01483154296875,39.76572497137662,84.06085390033144,201.1417042125355
1965-10-01,67.35345995103991,55.07630666097005,109.74364280700684,94.84079534357244,45.658321380615234,93.0746841430664,40.085764917834055,79.07696348248106,171.13134210759944
1965-11-01,62.84393104347023,54.446747189476376,92.01779961585999,83.4258426319469,44.66740608215332,84.48103332519531,40.343520065833786,75.98048123446378,134.00115099820223
1965-12-01,57.44756234658731,52.256406148274735,77.96890139579773,72.70302772521973,42.391916910807296,75.0250244140625,39.63831276729189,70.77611287434895,92.51115105368875
1966-01-01,52.47186196816934,51.060035342261905,65.26893973350525,61.515990170565516,40.801591873168945,67.0051040649414,39.27351063695448,65.69108674020478,55.297344381159
1966-02-01,50.40777051771009,51.269335065569194,57.214224338531494,55.4900819605047,40.30266443888347,63.23915481567383,39.20694416966932,64.49819044633345,44.54720237038352
