,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9
1965-01-01,0.23798113,-0.33084822,-0.0173666,-0.08447814,1.0097641,0.14320078,0.52806205,-0.23312435,-0.15821254
1965-02-01,0.13186832,-0.28169194,0.11803392,-0.0853612,0.7046714,0.33702955,0.3851556,-0.33040673,-0.21973148
1965-03-01,0.08006291,-0.34085608,-0.05769241,-0.04694865,0.63064265,0.2029536,0.26918212,-0.09904842,-0.160273
1965-04-01,0.1326042,-0.3153949,-0.10478823,-0.030759478,0.45506343,0.006034136,0.115090445,-0.14364228,-0.12980786
1965-05-01,0.06505112,-0.26270646,-0.15070668,0.037087966,0.16130324,0.07932703,0.03267274,-0.02560835,-0.21207842
1965-06-01,0.5614706,-0.24798898,-0.14084598,0.05195259,0.18279071,0.0064756633,-0.0061813355,0.043857954,-0.1424649
1965-07-01,0.13289857,-0.2000101,-0.13981576,0.012656999,0.37823838,-0.018838322,-0.05430739,0.059458494,-0.09904842
1965-08-01,0.06828897,-0.24460399,-0.15894842,0.028846193,0.29552633,0.08594991,-0.04297495,0.07491179,-0.10508259
1965-09-01,0.21708235,-0.1770509,-0.094338834,0.08580271,-0.054601766,0.10714302,0.056515,0.14908771,-0.15512192
1965-10-01,-0.16027299,-0.24990225,-0.1209774,-0.031642534,0.2687406,0.09316144,0.09787102,-0.37279293,-0.061813284
1965-11-01,-0.19927423,-0.1585069,0.02075162,-0.07196832,0.32790476,0.108026125,0.41812268,-0.28551847,-0.17116392
1965-12-01,-0.016925097,-0.251374,0.015453339,-0.11891699,0.6669947,0.21590495,0.42283225,-0.3064173,-0.13245702
1966-01-01,0.075805426,-0.29338437,0.0759501,-0.13830149,0.73201424,0.2020996,0.44181257,-0.43877453,-0.076239444
1966-02-01,0.13859086,-0.3234751,0.027920723,-0.08824678,0.709591,0.18980297,0.35125116,0.01403265,-0.18401627
1966-03-01,0.1681029,-0.3732405,0.025750685,-0.07204411,0.48275328,0.082315445,0.16000155,-0.031103421,-0.22466764
1966-04-01,0.1129848,-0.3829332,-0.074503444,0.006654692,0.40665856,0.05598607,0.18011025,-0.07985608,-0.18850093
1966-05-01,0.2191703,-0.25620502,-0.102713466,0.0601814,0.118916154,0.03920474,0.054684065,0.28238973,-0.20137629
1966-06-01,0.16000156,-0.2664764,-0.17634888,-0.040506743,0.3780145,0.11949482,-0.0004339695,0.09996481,-0.13454017
1966-07-01,0.37164918,-0.29367375,0.013743353,0.011139369,0.4151939,0.06162808,0.13121286,0.032260705,-0.24448702
1966-08-01,0.13945885,-0.21772364,-0.08708944,0.010416007,0.11877148,-0.015045333,0.015045357,0.0462934,-0.13584217
1966-09-01,0.0056420327,-0.17461291,-0.121375516,0.061194085,0.0033273697,0.1776509,0.087089464,-0.075226784,-0.22596964
1966-10-01,0.002314663,-0.12976618,-0.07638409,0.0067993402,0.28079838,0.16029088,0.1358422,-0.1519002,-0.19370894
1966-11-01,-0.17345557,-0.19602361,-0.11052549,-0.0059313537,0.49895597,0.12499218,0.23812166,-0.25750703,-0.11153813
1966-12-01,-0.0010127068,-0.22539096,0.0004339695,-0.04759538,0.65519625,0.16839223,0.4370386,-0.32333046,-0.0510674
1967-01-01,-0.12972541,-0.23780212,-0.00033307076,-0.08526237,1.1813504,0.021815186,0.39766914,-0.2319736,-0.16219836
1967-02-01,-0.022148227,-0.32706124,0.014487934,-0.106744505,1.1535401,0.09608674,0.40566248,-0.024313163,-0.09975032
1967-03-01,0.090424754,-0.1873441,0.00066611764,-0.071773626,0.71856874,0.018151557,0.2909246,-0.06677775,-0.12356385
1967-04-01,0.15154056,-0.32173234,-0.03530395,-0.07110751,0.5130731,0.05345552,0.077935144,-0.08326404,-0.23080797
1967-05-01,0.3045799,-0.3010828,-0.09142393,-0.025978375,0.36036682,0.13189027,0.0469609,0.080766104,-0.15836823
1967-06-01,0.3089096,-0.21815185,-0.18584536,0.037468813,0.24263144,-0.006161547,-0.08709419,0.04562869,-0.11723578
1967-07-01,0.02081604,-0.27210695,-0.056786083,-0.006161547,0.16403021,0.23380546,0.0024979115,0.18934241,-0.13288942
1967-08-01,0.37135762,-0.1493757,0.12872621,0.024812698,0.29425517,-0.080433056,0.28026682,0.02148218,-0.34704456
1967-09-01,-0.021482134,-0.12822665,-0.12556219,0.07327237,0.13838485,-0.04329729,0.07060792,-0.06427984,-0.1623649
1967-10-01,-0.15487114,-0.19716927,-0.09125739,0.025312256,0.3375524,0.22481294,0.14437987,-0.22398023,-0.2559537
1967-11-01,0.07427154,-0.17968382,-0.086095035,-0.018318081,0.59833544,-0.21465473,0.26378053,-0.3353876,-0.15437154
1967-12-01,0.11690273,-0.2436306,-0.004995835,-0.15786865,1.2005011,0.2281435,0.4681105,-0.24562892,-0.26644498
1968-01-01,0.22537069,-0.28227967,0.09456511,-0.14920902,1.0021353,0.13080561,0.46560574,-0.28879166,-0.2494367
1968-02-01,0.18672362,-0.39496502,0.010617351,-0.13392004,1.0658394,-0.027746677,0.36424556,-0.112402245,-0.20640111
1968-03-01,0.33933017,-0.30705348,-0.004530072,-0.10036925,0.68064225,0.15713663,0.2722286,-0.10631497,-0.24802105
1968-04-01,0.11070347,-0.31073415,-0.21248837,-0.06752628,0.47225928,-0.042327784,0.12570931,-0.100793935,-0.07432137
1968-05-01,0.16251609,-0.31795397,-0.11339319,-0.025481606,0.078709885,0.058890842,0.011325168,-0.06186371,-0.13986579
1968-06-01,0.23046708,-0.27619243,-0.14510366,0.0070782183,0.09767952,0.04770725,0.023358155,0.0035391212,-0.16421488
1968-07-01,0.08890247,-0.24688856,-0.11848952,-0.012316108,0.11056192,0.06611063,-0.004388499,-0.09371573,-0.173275
1968-08-01,0.20088005,-0.10914626,-0.10079394,0.037656166,0.30365592,0.15303126,0.05676738,-0.085646555,-0.16081731
1968-09-01,-0.010617351,-0.05874928,-0.089044094,0.08946879,0.011042071,0.13278753,0.03921338,-0.05308671,-0.1133932
1968-10-01,-0.24703014,-0.25722277,-0.038505554,-0.016987741,0.24929512,-0.2218316,0.15430534,-0.13377848,-0.28312907
