,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9
1965-01-01,7.9886144e-05,2.3897108e-05,1.9039688e-05,6.486626e-05,1.1938268e-05,0.00012924809,2.9989358e-05,8.233063e-05,1.6117006e-05
1965-02-01,8.160008e-05,2.5539262e-05,2.5357045e-05,6.191397e-05,1.3445824e-05,0.00012250897,3.8541126e-05,7.2450785e-05,2.2317716e-05
1965-03-01,9.170427e-05,2.2093427e-05,1.9757563e-05,5.863863e-05,1.00986945e-05,0.00012365758,3.844242e-05,7.432625e-05,2.5610996e-05
1965-04-01,8.2569226e-05,1.9724419e-05,2.1103593e-05,6.3618936e-05,1.0673e-05,0.00011791453,5.2001415e-05,7.573509e-05,3.5149857e-05
1965-05-01,8.344863e-05,3.0465726e-05,1.9434518e-05,4.6632056e-05,8.828865e-07,0.000107155276,4.0946034e-05,5.4162745e-05,3.911615e-05
1965-06-01,9.27811e-05,3.12554e-05,2.5581385e-05,5.026633e-05,8.124523e-06,0.00011048445,3.814629e-05,6.3872096e-05,4.4527183e-05
1965-07-01,9.7088385e-05,3.47461e-05,1.4337556e-05,5.8234822e-05,-1.5848345e-06,8.578034e-05,4.857353e-05,6.371057e-05,4.9157523e-05
1965-08-01,9.1767084e-05,2.9801686e-05,1.2497983e-05,6.3367675e-05,1.8610008e-06,7.063303e-05,5.9736587e-05,6.1206956e-05,5.0045903e-05
1965-09-01,8.706496e-05,3.2386062e-05,9.680296e-06,5.064322e-05,9.99542e-07,0.00010082894,4.8071008e-05,4.6813424e-05,4.8583217e-05
1965-10-01,8.9398076e-05,3.2574502e-05,2.1013859e-05,5.6763165e-05,1.0354343e-06,9.42334e-05,5.4137112e-05,6.85473e-05,5.0072824e-05
1965-11-01,8.745082e-05,3.1075924e-05,2.0933096e-05,5.5650446e-05,3.942856e-06,9.6961354e-05,4.2651e-05,5.67202e-05,2.8276136e-05
1965-12-01,9.63705e-05,2.5969992e-05,2.3678998e-05,4.874981e-05,1.0080752e-05,0.00010935379,3.7598904e-05,7.172393e-05,1.9921787e-05
1966-01-01,7.11764e-05,1.855316e-05,1.864277e-05,6.0608796e-05,1.455595e-05,0.00011234116,3.0773022e-05,8.098174e-05,1.5474568e-05
1966-02-01,8.496079e-05,1.4976715e-05,1.6467575e-05,6.3468324e-05,9.81451e-06,0.00010047941,4.3408712e-05,7.609366e-05,2.591877e-05
1966-03-01,8.5286665e-05,2.612154e-05,1.4162028e-05,5.3708456e-05,9.953008e-06,0.00010880544,4.4940312e-05,6.920961e-05,3.0415798e-05
1966-04-01,8.167763e-05,2.810936e-05,1.7942146e-05,5.6608715e-05,2.9711955e-06,9.761174e-05,4.4695906e-05,6.949475e-05,3.263988e-05
1966-05-01,0.00010164544,2.538018e-05,1.1555052e-05,5.608732e-05,9.0079775e-06,9.5794996e-05,4.728659e-05,6.263514e-05,2.8819031e-05
1966-06-01,8.790993e-05,2.696066e-05,1.749407e-05,5.550075e-05,-2.0390871e-06,9.7717646e-05,5.3665535e-05,6.450076e-05,3.7870126e-05
1966-07-01,7.9119534e-05,2.6447411e-05,2.3376064e-05,5.6323577e-05,3.9080805e-06,9.1721595e-05,6.0606613e-05,6.0769526e-05,5.171969e-05
1966-08-01,6.483819e-05,2.3718232e-05,9.583526e-06,7.654394e-05,-2.4627188e-06,7.195746e-05,6.439487e-05,7.298158e-05,5.5304285e-05
1966-09-01,9.442738e-05,2.44433e-05,6.5121803e-06,6.2344065e-05,5.9233207e-07,8.9334586e-05,5.847215e-05,5.615029e-05,4.9821487e-05
1966-10-01,9.260249e-05,3.4716417e-05,2.1331214e-05,5.8922407e-05,2.2950117e-06,0.0001086588,5.615031e-05,6.6390814e-05,4.1446572e-05
1966-11-01,9.135603e-05,2.9290644e-05,2.1559326e-05,6.9277e-05,3.9488114e-06,0.00010909873,3.75756e-05,7.703868e-05,3.0383217e-05
1966-12-01,7.691175e-05,2.3172397e-05,2.338421e-05,5.1842835e-05,9.040563e-06,9.9876546e-05,3.0691554e-05,8.76947e-05,1.849703e-05
1967-01-01,8.4440566e-05,2.0613072e-05,2.3522656e-05,5.8599493e-05,1.6260477e-05,0.00010777042,3.4994577e-05,9.243977e-05,1.7874296e-05
1967-02-01,9.39047e-05,1.770967e-05,2.0514986e-05,5.8070145e-05,7.782859e-06,0.000113922106,4.2774416e-05,7.368795e-05,2.153964e-05
1967-03-01,9.330316e-05,2.5409303e-05,2.0972153e-05,5.8431066e-05,1.633266e-05,0.00010006277,5.5671302e-05,8.4379215e-05,2.9792685e-05
1967-04-01,9.35919e-05,3.0085226e-05,2.2062935e-05,6.599435e-05,3.917001e-06,0.00010601394,4.6375597e-05,6.4536616e-05,4.0732582e-05
1967-05-01,7.528923e-05,2.287484e-05,2.054707e-05,5.871178e-05,8.2110637e-07,8.959608e-05,4.767491e-05,8.262273e-05,4.6250654e-05
1967-06-01,8.3927254e-05,3.3951084e-05,1.6945885e-05,5.940154e-05,-1.0155782e-06,0.000102116,4.9054426e-05,6.67262e-05,3.656195e-05
1967-07-01,8.811393e-05,2.9475672e-05,1.1347611e-05,6.0909384e-05,-3.2292228e-06,9.1537026e-05,6.11252e-05,6.047827e-05,5.5169396e-05
1967-08-01,5.643315e-05,2.7727212e-05,8.965535e-06,6.6291104e-05,1.7947241e-07,7.989935e-05,7.001989e-05,7.62946e-05,4.0684463e-05
1967-09-01,8.122437e-05,2.6548209e-05,1.1050854e-05,6.0941467e-05,2.2567692e-06,8.592271e-05,6.3467174e-05,7.214803e-05,5.9773138e-05
1967-10-01,9.3006405e-05,3.4881457e-05,1.8678302e-05,5.2961113e-05,-3.221201e-06,0.000105364285,4.891808e-05,5.265833e-05,4.406107e-05
1967-11-01,8.983833e-05,2.9066628e-05,2.5808486e-05,5.2752584e-05,2.4652982e-06,9.559537e-05,4.221298e-05,5.8208483e-05,3.5639598e-05
1967-12-01,0.00011046693,2.7205886e-05,2.2608323e-05,4.8092705e-05,6.9968555e-06,0.000117250594,3.0142204e-05,7.352754e-05,2.3336226e-05
1968-01-01,9.191533e-05,1.45556805e-05,1.6440323e-05,7.2679446e-05,1.8276656e-05,0.0001218556,3.7953047e-05,9.990379e-05,1.3291541e-05
1968-02-01,8.962615e-05,1.9515584e-05,1.5463227e-05,7.049262e-05,8.431292e-06,0.00011584416,3.3830656e-05,8.032474e-05,1.8325885e-05
1968-03-01,9.144074e-05,1.7896407e-05,1.3415991e-05,5.1053154e-05,7.044757e-06,0.000103430444,4.7733272e-05,7.215439e-05,3.2861284e-05
1968-04-01,8.3363455e-05,2.2074633e-05,1.6859076e-05,7.385195e-05,6.700444e-06,9.646053e-05,5.3530683e-05,8.5545194e-05,4.631723e-05
1968-05-01,9.821524e-05,2.1246433e-05,1.6831158e-05,6.48441e-05,-1.0232325e-06,9.662803e-05,5.2702475e-05,8.756452e-05,3.6955764e-05
1968-06-01,7.849661e-05,3.5325855e-05,1.631004e-05,6.047976e-05,-8.743373e-07,0.00010296516,4.7565765e-05,7.6574564e-05,3.9319395e-05
1968-07-01,9.1012684e-05,2.641106e-05,1.3257797e-05,5.4626515e-05,4.749745e-07,9.0625894e-05,5.7913632e-05,7.587664e-05,4.735946e-05
1968-08-01,7.648659e-05,2.683912e-05,9.563459e-06,6.0423925e-05,2.888628e-07,8.4614454e-05,6.2873536e-05,5.7730656e-05,4.7545578e-05
1968-09-01,8.4191655e-05,3.0645122e-05,1.7249911e-05,6.3997286e-05,2.3303437e-07,9.514843e-05,6.456716e-05,5.732121e-05,6.1745974e-05
1968-10-01,9.456744e-05,3.593072e-05,2.2023703e-05,5.219774e-05,-5.285212e-06,0.00011169385,4.4988104e-05,5.3692012e-05,5.2291445e-05
1968-11-01,8.999837e-05,3.0589286e-05,2.4954976e-05,5.3584285e-05,6.123497e-06,9.204965e-05,3.8194994e-05,7.322454e-05,4.437235e-05
1968-12-01,8.148372e-05,1.891072e-05,1.942743e-05,8.842458e-05,1.9588748e-05,8.790865e-05,5.099024e-05,8.491241e-05,2.8524857e-05
1969-01-01,9.526769e-05,2.1218078e-05,2.3294893e-05,7.390268e-05,1.1020333e-05,0.00011181901,4.22871e-05,7.332116e-05,1.8598072e-05
1969-02-01,8.8144945e-05,1.5395304e-05,2.0911617e-05,6.722229e-05,2.0174284e-05,9.040563e-05,4.0607978e-05,7.806063e-05,1.848974e-05
1969-03-01,9.05553e-05,1.6758462e-05,1.9385958e-05,6.0677303e-05,7.373197e-06,0.00010649275,5.055635e-05,6.6505345e-05,2.6289552e-05
1969-04-01,9.103377e-05,3.0949795e-05,2.1408128e-05,5.4773278e-05,9.84675e-06,0.000103107406,4.7071713e-05,7.226493e-05,3.645459e-05
1969-05-01,7.909933e-05,3.057966e-05,1.7002681e-05,4.6106812e-05,7.4696436e-07,9.543398e-05,4.7071713e-05,6.966499e-05,4.3920383e-05
1969-06-01,0.00010042243,2.7627651e-05,2.4721243e-05,5.8140555e-05,2.444147e-06,0.00010073316,5.3788222e-05,4.7728012e-05,4.80189e-05
1969-07-01,8.875882e-05,3.3134467e-05,1.1559057e-05,4.8336624e-05,3.09413e-06,9.133547e-05,5.819367e-05,6.512413e-05,4.745016e-05
1969-08-01,8.227703e-05,2.6273516e-05,1.3310402e-05,7.149232e-05,1.3309182e-07,8.454674e-05,5.7859652e-05,6.0790895e-05,4.5518264e-05
1969-09-01,7.905419e-05,3.6582995e-05,1.30395765e-05,5.278721e-05,-3.1078016e-06,9.13445e-05,5.363475e-05,5.4498683e-05,5.0853556e-05
1969-10-01,8.0408325e-05,2.6751975e-05,1.6442971e-05,5.0340743e-05,1.9386061e-06,8.910566e-05,3.9876744e-05,6.834697e-05,4.581617e-05
1969-11-01,9.965509e-05,3.2511565e-05,1.9665813e-05,4.8408845e-05,-2.9120565e-07,9.9532495e-05,3.23297e-05,5.540144e-05,2.726453e-05
1969-12-01,8.735955e-05,2.4034682e-05,1.9349847e-05,4.9221322e-05,1.1264077e-05,0.0001040553,3.4722005e-05,6.3472085e-05,2.4348625e-05
1970-01-01,9.737482e-05,1.5275742e-05,1.759876e-05,7.899504e-05,5.6850986e-06,0.000106719825,3.4373785e-05,8.4394385e-05,1.6420392e-05
1970-02-01,8.805636e-05,1.5867263e-05,1.8506298e-05,7.26585e-05,1.8828168e-05,9.492996e-05,3.641574e-05,8.402974e-05,1.36896815e-05
1970-03-01,7.555343e-05,1.7325805e-05,2.1690777e-05,6.191392e-05,1.1349097e-05,0.00012075422,3.9065424e-05,7.0870476e-05,1.9783136e-05
1970-04-01,9.494391e-05,2.133679e-05,1.8781799e-05,5.8867183e-05,6.033526e-06,9.576457e-05,4.6382436e-05,7.187524e-05,3.4384746e-05
1970-05-01,8.457207e-05,2.8127106e-05,1.9170742e-05,6.0252798e-05,1.1717239e-06,0.00010734376,4.858645e-05,7.223178e-05,4.4116452e-05
1970-06-01,9.748015e-05,3.2664786e-05,1.1894246e-05,4.7231275e-05,-2.3854918e-06,0.00011490386,4.070223e-05,6.8123554e-05,4.011357e-05
1970-07-01,9.8590266e-05,2.8078488e-05,1.6237458e-05,6.691346e-05,5.396905e-07,9.0773116e-05,6.272619e-05,7.383617e-05,5.2373412e-05
1970-08-01,7.380318e-05,2.1109907e-05,1.0557253e-05,7.826577e-05,-2.1388769e-07,7.802709e-05,7.27334e-05,6.496339e-05,5.7470203e-05
1970-09-01,8.411831e-05,2.8718627e-05,1.084896e-05,6.615989e-05,1.3453973e-07,7.839983e-05,5.8204714e-05,7.0943395e-05,5.1149862e-05
1970-10-01,8.774845e-05,3.2089476e-05,1.9365214e-05,7.061654e-05,3.8214057e-06,0.000100375175,6.193209e-05,6.318072e-05,3.3623066e-05
1970-11-01,9.102206e-05,2.711423e-05,2.3578776e-05,6.907697e-05,5.036858e-06,0.00010267643,3.8020138e-05,7.907882e-05,2.496906e-05
1970-12-01,8.5001535e-05,2.0737167e-05,2.4000134e-05,5.662265e-05,1.4963036e-05,0.000104313236,2.9811796e-05,8.953979e-05,2.0666364e-05
1971-01-01,0.00010188512,2.2336655e-05,1.2468581e-05,7.382442e-05,4.427493e-06,0.00010457044,4.3367945e-05,9.6785145e-05,2.2616598e-05
1971-02-01,8.5218315e-05,1.4119341e-05,1.6191663e-05,7.444632e-05,4.427493e-06,0.00010573131,4.656864e-05,9.74485e-05,1.8727678e-05
1971-03-01,8.807074e-05,2.1134325e-05,2.3596365e-05,5.7796096e-05,1.4817295e-05,0.00011509291,3.9769242e-05,7.139522e-05,2.7127408e-05
1971-04-01,8.686012e-05,3.0247167e-05,2.323152e-05,6.1270424e-05,6.649734e-06,9.1684764e-05,4.9918577e-05,7.0325565e-05,4.0062838e-05
1971-05-01,7.878376e-05,3.0877356e-05,2.2054066e-05,5.720737e-05,4.0709383e-06,9.0573645e-05,4.894013e-05,6.687611e-05,3.647243e-05
1971-06-01,8.9405745e-05,3.0097912e-05,1.8073935e-05,5.3757925e-05,1.9896615e-06,0.000100681515,5.0955074e-05,7.095575e-05,4.3412783e-05
1971-07-01,6.9388996e-05,2.7850798e-05,1.6656011e-05,6.71577e-05,-1.2110286e-06,8.975274e-05,5.8658286e-05,6.6121545e-05,4.7965055e-05
1971-08-01,8.107234e-05,2.6076323e-05,1.2783677e-05,7.108808e-05,-6.6376015e-07,7.8989804e-05,6.4305095e-05,5.4463082e-05,5.20364e-05
1971-09-01,7.8775476e-05,2.696356e-05,1.1647679e-05,5.68674e-05,-2.2060594e-06,9.287881e-05,5.657701e-05,6.31862e-05,5.1174036e-05
1971-10-01,9.3087365e-05,3.4442888e-05,1.9151887e-05,4.4620203e-05,2.520348e-06,0.00011402325,4.2107575e-05,5.7373552e-05,4.4183933e-05
1971-11-01,9.3012735e-05,3.948439e-05,2.1797014e-05,4.3691507e-05,-2.9689181e-06,0.000102406244,3.0299852e-05,6.467875e-05,2.6862068e-05
1971-12-01,8.7473716e-05,1.6275244e-05,1.9243098e-05,5.617088e-05,2.0795782e-05,9.501813e-05,3.1145624e-05,7.29624e-05,2.2666343e-05
