,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9
1965-01-01,-20.452430725097656,13.850038528442383,-54.313323974609375,-31.517793655395508,5.901744842529297,22.303447723388672,-10.089344024658203,-44.719322204589844,-46.98583984375
1965-02-01,-27.67563247680664,16.67870330810547,-58.513954162597656,-29.065523147583008,5.0805206298828125,24.403762817382812,-13.310699462890625,-44.645999908447266,-49.93833923339844
1965-03-01,-24.44449806213379,13.520895004272461,-55.96718215942383,-33.98310089111328,2.8058547973632812,21.50829315185547,-12.698039054870605,-39.39765167236328,-52.67250061035156
1965-04-01,-26.067398071289062,10.390785217285156,-35.80152893066406,-21.184036254882812,-2.825408935546875,17.713382720947266,-17.62539291381836,-41.203041076660156,-30.900243759155273
1965-05-01,-20.64470100402832,-5.013713836669922,-33.590415954589844,-18.79531478881836,-11.691059112548828,5.900115966796875,-13.315587997436523,-35.607627868652344,-13.001110076904297
1965-06-01,-26.381874084472656,-7.089590072631836,-31.827383041381836,-10.682451248168945,-14.050455093383789,-1.0134963989257812,-15.947093963623047,-35.2393798828125,-14.478992462158203
1965-07-01,-32.59320831298828,-7.663143157958984,-15.686389923095703,-8.736930847167969,-14.666374206542969,0.9157333374023438,-21.514808654785156,-34.383934020996094,-13.349807739257812
1965-08-01,-24.488492965698242,-8.565837860107422,-15.634246826171875,-17.162639617919922,-13.010885238647461,-2.074249267578125,-18.723617553710938,-11.44827651977539,-10.7215576171875
1965-09-01,-28.289920806884766,-7.9189605712890625,-27.519207000732422,-14.215024948120117,-12.746923446655273,-1.1357040405273438,-17.793224334716797,-31.319005966186523,-10.043720245361328
1965-10-01,-16.703144073486328,-13.03532600402832,-35.03570556640625,-20.965696334838867,-14.622381210327148,-11.673137664794922,-15.432197570800781,-21.83906364440918,-17.00947380065918
1965-11-01,-11.940361022949219,-9.949213027954102,-36.648826599121094,-17.633541107177734,-5.921295166015625,-15.101425170898438,-11.598182678222656,-45.631797790527344,-23.556467056274414
1965-12-01,-9.515792846679688,-14.521354675292969,-43.070350646972656,-23.941009521484375,-9.742277145385742,-16.193134307861328,-10.597723007202148,-27.69681167602539,-39.45142364501953
1966-01-01,-16.112808227539062,-10.467252731323242,-49.69237518310547,-32.698265075683594,-7.048738479614258,-12.41201400756836,-12.197023391723633,-30.98490333557129,-49.89751434326172
1966-02-01,-14.666954040527344,-8.118766784667969,-46.756351470947266,-30.4925594329834,-9.177309036254883,-9.881362915039062,-17.8704776763916,-31.300004959106445,-46.75471115112305
1966-03-01,-21.947093963623047,-13.399986267089844,-42.676456451416016,-29.146818161010742,-13.89889907836914,-14.346931457519531,-18.64181900024414,-37.869529724121094,-35.54894256591797
1966-04-01,-19.014358520507812,-16.621562957763672,-28.564208984375,-21.579477310180664,-17.43557357788086,-15.448143005371094,-22.818546295166016,-33.75352096557617,-25.047225952148438
1966-05-01,-28.173614501953125,-16.69377326965332,-31.11455726623535,-22.073463439941406,-20.317432403564453,-9.154333114624023,-16.78239631652832,-26.445486068725586,-23.919755935668945
1966-06-01,-21.850265502929688,-7.245676040649414,-32.696624755859375,-16.488628387451172,-17.709646224975586,4.609989166259766,-21.33658790588379,-29.407760620117188,-13.58871841430664
1966-07-01,-29.622751235961914,-5.903215408325195,-15.128118515014648,-13.821762084960938,-17.55373764038086,3.0164318084716797,-25.208059310913086,-28.53302764892578,-10.916927337646484
1966-08-01,-19.895658493041992,0.8747329711914062,-10.598543167114258,-18.886348724365234,-10.137378692626953,11.228744506835938,-17.59969139099121,-13.309722900390625,-16.651103973388672
1966-09-01,-24.129823684692383,9.684423446655273,-20.66699981689453,-14.213996887207031,-1.57550048828125,16.06192970275879,-10.780710220336914,-27.513874053955078,-10.596902847290039
1966-10-01,-22.24578285217285,5.364917755126953,-40.31812286376953,-17.775291442871094,-1.173421859741211,10.349090576171875,-6.863286972045898,-30.566410064697266,-19.445981979370117
1966-11-01,-26.420867919921875,10.301496505737305,-40.7464599609375,-14.383034706115723,7.219417572021484,13.636312484741211,-1.6985893249511719,-40.285301208496094,-27.636959075927734
1966-12-01,-29.122201919555664,17.652206420898438,-49.415016174316406,-16.86937713623047,10.933338165283203,19.83493423461914,-1.5410385131835938,-45.9620361328125,-36.51557922363281
1967-01-01,-31.857643127441406,17.98278045654297,-55.65290832519531,-18.853023529052734,10.19144058227539,23.091567993164062,-4.423040390014648,-45.71290588378906,-41.89887237548828
1967-02-01,-19.57958221435547,16.93621063232422,-58.35179901123047,-26.577425003051758,7.022329330444336,22.49888801574707,-9.58406925201416,-36.68559646606445,-46.70233917236328
1967-03-01,-22.066219329833984,18.356678009033203,-43.280155181884766,-27.550525665283203,6.6272125244140625,20.34369659423828,-13.262588500976562,-35.95087432861328,-41.942955017089844
1967-04-01,-19.6840763092041,8.243606567382812,-29.111404418945312,-20.00572395324707,-2.243358612060547,14.305896759033203,-17.383575439453125,-36.11577606201172,-26.314556121826172
1967-05-01,-24.809186935424805,1.6114959716796875,-27.346435546875,-16.36312484741211,-8.984861373901367,12.469086647033691,-16.310876846313477,-25.2320613861084,-20.054706573486328
1967-06-01,-29.475502014160156,3.477693557739258,-30.295127868652344,-12.387449264526367,-3.528308868408203,12.16866683959961,-10.839630126953125,-33.15728759765625,-17.385208129882812
1967-07-01,-34.24794387817383,1.1853561401367188,-16.585174560546875,-13.189117431640625,-9.985719680786133,15.226749420166016,-18.474233627319336,-25.574932098388672,-13.434024810791016
1967-08-01,-22.30459213256836,4.421405792236328,-5.022247314453125,-15.07164192199707,-7.946449279785156,20.422067642211914,-18.025236129760742,-16.400676727294922,-9.502431869506836
1967-09-01,-21.92906951904297,9.270586013793945,-21.899681091308594,-14.407123565673828,-5.663908004760742,22.998498916625977,-15.352470397949219,-21.563339233398438,-9.053436279296875
1967-10-01,-27.16683578491211,3.369935989379883,-29.037933349609375,-10.859224319458008,-6.467203140258789,14.354877471923828,-12.28785514831543,-34.98430252075195,-10.702484130859375
1967-11-01,-16.433330535888672,5.015718460083008,-35.25043487548828,-15.840654373168945,-0.43756866455078125,10.651866912841797,-10.04449462890625,-46.58151626586914,-25.075321197509766
1967-12-01,-19.556724548339844,6.953758239746094,-51.23966979980469,-30.652694702148438,1.337198257446289,11.549863815307617,-8.2974853515625,-40.512691497802734,-41.422119140625
1968-01-01,-28.1512508392334,11.469093322753906,-59.78881072998047,-28.499515533447266,2.718669891357422,18.928565979003906,-12.995267868041992,-46.421573638916016,-51.187904357910156
1968-02-01,-19.752737045288086,11.676961898803711,-56.69452667236328,-32.007713317871094,0.08387565612792969,20.799360275268555,-12.785579681396484,-35.28068923950195,-52.9383544921875
1968-03-01,-12.373495101928711,6.803049087524414,-38.477081298828125,-34.26141357421875,-8.610027313232422,15.555301666259766,-22.826963424682617,-26.33698081970215,-37.90089416503906
1968-04-01,-17.16717529296875,-3.2091598510742188,-30.592761993408203,-30.789690017700195,-11.731660842895508,-1.2161979675292969,-22.34012222290039,-26.12729263305664,-36.462242126464844
1968-05-01,-28.0382022857666,-12.481073379516602,-32.817291259765625,-21.09474754333496,-21.295320510864258,-4.2193145751953125,-18.585769653320312,-26.110881805419922,-27.487537384033203
1968-06-01,-17.958524703979492,-12.767345428466797,-35.94439697265625,-13.930667877197266,-12.71993637084961,-6.979923248291016,-12.803813934326172,-30.29372787475586,-20.71730613708496
