,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,3052.852561257102,1986.2420773973652,1449.1847446986608,1933.6577793337262,2600.1298953325318,3082.909231474905,1187.2661635454963,1809.078652518136,1820.6065586635043
1965-02-01,3056.7969119910035,1983.084525314032,1449.0872628348216,1928.7845251695164,2605.489564553285,3074.459931344697,1186.1727007697611,1808.8460649762833,1817.1249389648435
1965-03-01,3051.980868252841,1983.9727663526348,1448.6910574776787,1925.2013008549527,2602.0916278545674,3074.3935324928975,1188.2302317899816,1810.405077253069,1815.903581891741
1965-04-01,3074.8812588778405,1980.9953278186274,1450.806361607143,1914.447136645047,2609.3194423577725,3062.811279296875,1188.4374281939338,1810.201699393136,1811.6107395717074
1965-05-01,3089.266320430871,1977.679204005821,1451.7388916015625,1904.2848982900941,2618.145595452724,3056.194698449337,1187.5875674977021,1809.1292245047432,1805.396052769252
1965-06-01,3073.642060250947,1977.5372673483455,1448.9829799107144,1899.0359900132664,2609.2363406450318,3049.431818181818,1189.1749123965992,1809.8348345075333,1801.754651750837
1965-07-01,3071.9069972182765,1974.9856387867646,1446.5123639787948,1891.7837466833726,2605.9355906951123,3046.828021425189,1187.9024370978861,1805.753435407366,1800.6268092564173
1965-08-01,3075.6053577769885,1977.9027602251838,1446.1928885323662,1898.321648363797,2604.1549291366186,3054.360129616477,1188.1985653147979,1805.2987234933034,1802.474430629185
1965-09-01,3078.5319010416665,1977.441286573223,1446.82373046875,1909.9848909198113,2605.5621807391826,3056.935813210227,1188.2364430147059,1803.9171491350444,1804.7441755022319
1965-10-01,3090.209775982481,1982.409428615196,1447.7001953125,1921.1403900722287,2611.3174829727564,3072.8528571851325,1188.332914464614,1805.126517159598,1816.6009085518972
1965-11-01,3094.5663914535985,1984.0893315333947,1454.420601981027,1928.7827977594338,2615.4888446514424,3079.2619185014205,1188.387020335478,1810.267639160156,1821.2291172572543
1965-12-01,3074.6167732007575,1984.6540862438726,1451.353236607143,1936.712761645047,2610.504150390625,3083.5863517992425,1186.8942799287684,1810.302516392299,1821.7969621930802
1966-01-01,3051.0629364938445,1988.4985830269607,1451.4855085100448,1933.4597029775941,2605.2870530348555,3084.6720377604165,1188.9906939338236,1813.6784144810267,1821.7425755092074
1966-02-01,3087.251975319602,1984.8881740196077,1452.9366629464287,1925.5015247272995,2616.925048828125,3076.446533203125,1187.98828125,1811.7794581821986,1818.1519644601003
1966-03-01,3063.433098070549,1981.1347512637867,1449.2691476004466,1914.6690512603184,2605.759058243189,3064.4997336647725,1187.480899586397,1810.0565229143413,1809.92922101702
1966-04-01,3076.8930146188445,1979.7255572150734,1451.9759695870537,1911.6242030881485,2613.130696614583,3060.622891512784,1187.406795726103,1809.9533081054685,1809.995378766741
1966-05-01,3081.2137488162875,1977.3782169117646,1449.5919363839287,1907.2121674159787,2610.614796173878,3055.810176964962,1188.5837330537684,1809.1813223702566,1806.4552307128904
1966-06-01,3073.2791785037875,1979.2697083716298,1448.7772042410716,1897.0809072818395,2607.5153057391826,3053.6789402817235,1189.0692497702207,1809.2058454241069,1802.8994968959262
1966-07-01,3082.8295158617425,1975.73517444087,1447.9358782087054,1893.5660884065446,2609.108636318109,3049.483050722064,1187.0953369140625,1805.49076625279,1801.3529096330913
1966-08-01,3082.0255163944125,1976.3664694393383,1444.7705950055804,1896.0435399469338,2605.421017377804,3049.377071496212,1187.906027401195,1803.7975856236048,1797.8659493582588
