,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9
1965-01-01,18.886017,26.59198,10.602722,14.031616,24.170013,17.144623,28.281464,20.509125,5.5762024
1965-02-01,17.738892,26.606934,8.241638,11.982849,23.647095,15.230103,28.18216,19.825043,3.992981
1965-03-01,17.123169,26.69226,6.9118958,11.382599,23.297821,15.075928,28.414185,20.214752,3.552887
1965-04-01,17.6391,27.24762,7.517151,11.118652,25.061157,15.514526,29.13617,21.836365,7.020172
1965-05-01,20.123444,27.602875,9.988525,14.093964,27.251617,18.27179,29.151642,24.059753,11.468933
1965-06-01,22.8797,28.24405,12.901947,16.841248,28.568878,21.109863,29.175598,25.405945,17.410583
1965-07-01,25.969269,28.745483,15.803925,18.879517,29.409607,23.4086,29.085297,27.72113,21.104889
1965-08-01,27.792969,29.449036,19.4628,21.443176,29.168121,25.78415,29.527374,28.75946,23.808258
1965-09-01,27.42276,28.932617,19.637451,22.204102,27.822418,25.827057,29.372192,27.015594,21.496063
1965-10-01,24.36612,28.852264,18.364075,21.934174,26.847443,22.268982,29.39914,25.682373,17.700958
1965-11-01,23.228973,28.393738,14.999573,18.139069,26.59497,20.889832,29.511902,24.805206,13.971222
1965-12-01,21.011597,27.343414,12.82312,16.919586,25.751709,18.38855,28.768463,23.1167,9.494537
1966-01-01,19.371094,26.953156,10.475861,14.09671,24.542114,16.024597,28.23053,21.893585,4.7990417
1966-02-01,18.610107,26.762543,9.095612,12.296356,24.117004,14.675629,28.20279,21.78012,3.814148
1966-03-01,19.123505,26.612762,9.383575,12.600464,24.934479,15.770966,28.483185,22.765503,4.317932
1966-04-01,19.391266,27.0177,9.651337,12.424957,25.849762,16.47647,28.93753,22.962677,6.8056335
1966-05-01,20.448273,27.845734,11.133484,15.417938,26.956177,18.743256,29.233551,24.26828,11.828888
1966-06-01,22.418549,29.14331,13.319061,17.22232,28.28952,20.799255,29.261292,25.744873,16.722565
1966-07-01,25.835144,29.319305,16.230865,20.30606,29.229523,24.875977,29.217926,27.932983,20.66513
1966-08-01,27.82608,29.612793,21.737762,23.771057,29.533112,27.166473,29.406036,29.515472,25.147278
1966-09-01,27.386353,29.479156,21.091248,23.839142,28.46048,27.138214,29.859894,27.72522,22.121521
1966-10-01,25.798828,29.483185,19.054413,22.600586,28.175568,24.55371,29.866943,26.030304,18.134583
1966-11-01,23.563782,28.859894,16.192047,19.457336,27.201752,22.046387,29.64859,24.269806,14.134003
1966-12-01,21.23294,27.953674,12.643311,17.032684,25.697968,19.255615,29.19574,22.633362,8.538879
1967-01-01,19.55014,27.464172,10.803741,15.030182,24.346039,17.722626,28.9982,20.715057,4.71521
1967-02-01,18.739807,27.28186,9.434967,13.679474,23.499634,16.957855,28.783844,20.322906,4.4938354
1967-03-01,18.184906,26.711426,10.026947,12.70636,23.517181,15.914642,28.74179,20.631409,5.2015076
