,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9
1965-01-01,-6.538666,1.1672974,-14.82196,-11.393066,-1.2546692,-8.28006,2.856781,-4.915558,-19.84848
1965-02-01,-7.943634,0.92440796,-17.440887,-13.6996765,-2.035431,-10.452423,2.4996338,-5.857483,-21.689545
1965-03-01,-8.656067,0.9130249,-18.86734,-14.396637,-2.4814148,-10.703308,2.6349487,-5.5644836,-22.226349
1965-04-01,-8.505585,1.1029358,-18.627533,-15.0260315,-1.0835266,-10.630157,2.9914856,-4.308319,-19.124512
1965-05-01,-5.919464,1.559967,-16.054382,-11.948944,1.2087097,-7.771118,3.1087341,-1.9831543,-14.573975
1965-06-01,-2.8608704,2.503479,-12.838623,-8.8993225,2.828308,-4.630707,3.435028,-0.33462524,-8.329987
1965-07-01,0.49856567,3.2747803,-9.666779,-6.5911865,3.9389038,-2.0621033,3.6145935,2.2504272,-4.365814
1965-08-01,2.4031067,4.0591736,-5.927063,-3.9466858,3.7782593,0.3942871,4.137512,3.3695984,-1.581604
1965-09-01,1.952301,3.4621582,-5.833008,-3.2663574,2.3519592,0.3565979,3.9017334,1.5451355,-3.9743958
1965-10-01,-1.2981262,3.1880188,-7.300171,-3.730072,1.183197,-3.3952637,3.7348938,0.018127441,-7.9632874
1965-11-01,-2.5605164,2.604248,-10.789917,-7.650421,0.80548096,-4.899658,3.722412,-0.98428345,-11.818268
1965-12-01,-4.7648926,1.566925,-12.953369,-8.856903,-0.024780273,-7.3879395,2.9919739,-2.65979,-16.281952
1966-01-01,-6.472168,1.1098938,-15.367401,-11.7465515,-1.3011475,-9.818665,2.387268,-3.9496765,-21.04422
1966-02-01,-7.3828125,0.7696228,-16.897308,-13.696564,-1.8759155,-11.317291,2.2098694,-4.212799,-22.178772
1966-03-01,-6.9407043,0.54855347,-16.680634,-13.463745,-1.1297302,-10.293243,2.4189758,-3.298706,-21.746277
