,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8,zgu250_cluster9
1965-01-01,-0.23463592,-0.16424522,-0.78440094,1.0379379,-0.05507507,-0.42918855,1.5779266,0.4868683,0.45102233
1965-02-01,0.1776062,-0.22355576,-0.84599227,0.1958557,-0.48524016,-0.06419907,1.1506943,0.08016662,0.64883345
1965-03-01,-0.070064925,-0.16391906,-0.6488327,0.16522217,0.40409547,-0.050186157,0.99981004,0.56996995,0.37378806
1965-04-01,0.15186158,-0.15642357,-1.0343536,0.36531526,-0.3936676,-0.0084728245,1.1034409,-0.107867435,0.39594802
1965-05-01,0.033891678,0.25809938,-0.19227104,1.0056756,-0.94245416,-0.55269796,0.19292298,-0.06387329,-0.09646149
1965-06-01,-0.036499023,0.29068795,-0.014664841,0.53738177,-0.50935555,-0.44841537,0.5706215,-0.2483223,-0.02281189
1965-07-01,0.13458976,0.015642548,-0.45753974,0.03584709,0.27406788,0.0984169,-0.26950532,0.18347207,-0.3379406
1965-08-01,0.13817482,-0.17434768,0.034869384,-1.1184311,0.03519554,0.17434731,-0.7276972,0.37704697,0.040735625
1965-09-01,0.35227966,0.028025817,0.90432584,0.40767938,-0.4989273,-0.06908722,0.051489256,-0.85348815,0.053770445
1965-10-01,-0.1678299,0.10102387,-0.28482208,0.2499527,-0.27243844,-0.31969127,-0.008798981,-0.66968995,0.125465
1965-11-01,0.18347244,-0.42169267,-0.97699773,0.6970642,-0.76126254,-0.12970161,0.7723427,-0.4503708,-0.068761446
1965-12-01,0.012057495,0.0335659,-1.3778336,0.3477173,-0.71270597,-0.33207512,0.6485077,-0.2088913,0.10004616
1966-01-01,-0.10569,-0.05350151,-0.6384079,0.29672012,-0.0022979737,-0.12538376,0.997818,0.5094131,0.14606246
1966-02-01,0.065646365,-0.17625923,-1.4517609,0.4355606,-0.49037474,-0.19464035,1.142897,0.19726562,0.5359993
1966-03-01,0.079431534,-0.25503463,-0.46871185,0.5097412,-0.47363585,-0.06794357,1.0713425,-0.050219726,0.035776902
1966-04-01,-0.026586533,-0.094530486,-0.42604294,0.5195877,-0.18774796,-0.5891727,0.8891754,-0.077134706,0.18118286
1966-05-01,0.33709222,0.13293305,-0.90230405,0.35022125,-0.3521904,-0.14639053,0.398143,0.3774643,-0.36663285
1966-06-01,0.12144508,-0.040372085,0.12111664,0.47068176,-0.5855625,-0.18873215,0.27275887,-0.12866592,-0.18807602
1966-07-01,0.0187088,0.13588753,-0.05054741,0.070897676,0.011487961,-0.012144471,0.16608429,-0.22976112,-0.03774681
1966-08-01,0.25470656,-0.07647781,-0.14770356,-0.70963323,0.34496957,-0.05612755,-0.24157715,-0.18774757,-0.01641121
1966-09-01,0.35383224,-0.26488113,0.33446616,-0.16870995,-0.49726868,-0.47888756,-0.06433296,-0.97385824,0.22188377
1966-10-01,0.0088623045,0.035448838,-0.42046243,0.49070358,-0.5094131,-0.25569114,0.025930787,-0.14343643,-0.12735328
1966-11-01,-0.20908241,-0.21269302,-1.0870975,0.41816407,-0.9735306,-0.08895035,0.28982696,-0.34070283,0.32855836
1966-12-01,0.09223251,-0.10897293,-0.97910917,0.2560196,-0.417836,-0.013129043,0.58326566,-0.11488037,0.24912643
1967-01-01,0.347443,-0.10188141,-0.69194794,0.16784362,-0.39185333,0.07510491,0.6576599,0.019592285,0.63839376
1967-02-01,0.23903045,-0.17992553,-0.66092604,0.6377403,-0.6308838,-0.3298092,1.3754044,0.7729294,0.07477875
1967-03-01,0.17078285,0.038532257,-0.85130084,0.26907197,-0.35658646,-0.1658844,1.1393127,0.10547485,0.4009964
1967-04-01,0.102861404,-0.06204338,-0.58712614,0.22107086,-0.3660553,-0.14302635,0.39838332,0.032981873,0.061390303
1967-05-01,0.13192406,0.2151928,-0.18090554,-0.020898437,-0.1969059,0.20768204,0.16719055,-0.06498222,-0.27952155
1967-06-01,0.019266129,0.1727417,0.12604599,0.29780847,-0.67431337,-0.0029388429,0.4630398,0.009469604,0.013714599
1967-07-01,0.16131286,-0.1910286,0.32425803,-0.21911125,-0.13780136,0.21780472,-0.15510865,-0.19690609,0.015347672
1967-08-01,0.115270235,-0.29650193,-0.30009383,-0.017959977,-0.12669906,-0.061390303,-0.19070168,0.8173401,0.013714981
1967-09-01,0.02285843,-0.044736482,0.051267624,0.01893959,-0.40720025,-0.6001881,-0.5417366,-0.78762454,0.52606237
1967-10-01,0.18188477,-0.22858123,0.11396408,0.38760835,-0.80591047,-0.12408676,-0.29584962,-0.49210206,0.3758522
1967-11-01,0.24588776,-0.109392166,-0.7797874,0.3513611,-0.2076828,-0.059431076,-0.11820831,-0.43528444,0.26841927
1967-12-01,0.018613052,0.3128292,-0.635128,0.94534457,-0.6965195,-1.0011841,0.80460435,1.0178375,0.5401039
1968-01-01,0.33076248,-0.11159134,-1.3285186,0.49049073,-0.31252748,-0.18233833,1.2599595,0.45803374,0.47225684
1968-02-01,-0.09408645,-0.35884246,-0.4434479,0.46751633,0.2906479,-0.5193001,1.5797821,1.3048156,0.16884613
1968-03-01,-0.07621765,-0.0014587402,-0.6122929,0.4707985,-0.57509536,-0.36613542,1.032766,0.26657867,0.14732933
1968-04-01,-0.030632783,-0.05360756,-0.32128066,0.40770912,-0.364312,-0.11414375,0.4591282,0.10648575,0.10356865
1968-05-01,0.013857651,0.052513503,-0.29502374,0.022974396,-0.32930374,0.18306808,0.38765258,-0.31617507,-0.13310699
1968-06-01,-0.044490814,0.1174263,-0.04996109,1.1356045,-0.3460785,-0.65204275,0.71112025,0.50580674,0.22901765
1968-07-01,0.1630104,-0.14878769,-0.699086,0.5637911,-0.32711545,-0.009846496,-0.16519889,0.19291458,0.11414413
1968-08-01,0.13857727,0.014587402,-0.18379708,-0.45329362,0.20239563,0.59515303,-0.16118737,0.2104187,0.079135135
1968-09-01,0.29940033,-0.2104187,0.195467,-0.18124466,-0.09992142,0.35884207,-0.23412247,-0.77712667,-0.13201293
1968-10-01,-0.023704529,0.20385513,-0.2913769,1.0305771,-0.9124222,-0.4660576,-0.08460541,0.2308403,0.21114807
1968-11-01,-0.10247421,0.16957474,-0.27715454,0.49486694,-0.3931221,-0.5123714,0.30268174,1.095855,0.25418013
1968-12-01,0.02188034,-0.11305008,-0.60025865,0.013492584,-0.7869736,0.057619095,0.50726545,-0.30304718,0.2454277
