,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9
1965-01-01,3.042059948451684e-05,0.00010182748469403656,0.0001669487270798224,3.419261767966561e-05,0.019270893244538456,8.883443293054642e-05,2.229860111776471e-05,7.986178150263111e-05,4.969271928227196e-05
1965-02-01,3.2139871888960313e-05,0.00010770957581779181,0.00016435325960628688,3.265996569843334e-05,0.019778794376179576,9.062949530566218e-05,2.2084171205554437e-05,7.777806651992265e-05,4.571210107921312e-05
1965-03-01,2.7116015449532176e-05,0.00011167590102935531,0.00016938531189225614,3.2989268527080094e-05,0.016147209680639207,9.190261226158119e-05,1.910192567624053e-05,7.947374633360716e-05,4.683188065731277e-05
1965-04-01,2.8727367212663273e-05,0.00011427560068490306,0.00016179483888360363,3.2420832146918516e-05,0.013694744848180562,9.343247852641447e-05,1.3017572862074964e-05,8.296113070978433e-05,5.010100236783425e-05
1965-05-01,2.8406897659546564e-05,0.00010805858343293699,0.00015281009837053716,3.7555460094373274e-05,0.01586095313541591,8.91634232990829e-05,6.745583022799992e-06,8.356687207286414e-05,5.345096481808772e-05
1965-06-01,2.911523552029394e-05,0.00010756706740658988,0.0001582418068816575,3.845061327005366e-05,0.01187222296721302,9.451943132544642e-05,-1.0186271758743024e-06,8.127551199486631e-05,5.8258010540157557e-05
1965-07-01,2.6134267890094115e-05,0.0001004094570064275,0.00016658085466284928,4.4939987268859904e-05,0.012262570089660585,9.031253953828295e-05,-5.588555557716807e-06,8.519032906137834e-05,6.527607426202546e-05
1965-08-01,2.5795397959882393e-05,0.00010900454573606238,0.00015087824673779931,3.891137862684632e-05,0.014650425873696804,9.100643172592525e-05,-9.88637277094478e-07,9.005589908767553e-05,6.102366023696959e-05
1965-09-01,2.5038812704484113e-05,0.00010615302267853685,0.00015284839416077983,4.234658175495913e-05,0.012537160364445299,8.525170122230447e-05,-3.2344408309930284e-06,9.36178202821003e-05,6.427737631990264e-05
1965-10-01,2.8270780083922936e-05,0.00011024897283842338,0.0001481709356691378,4.213902410624706e-05,0.013522453082259744,8.611844340071682e-05,9.661020266610813e-08,9.083847007637874e-05,5.8334553614258766e-05
1965-11-01,3.628390913945623e-05,0.00010354662412408226,0.0001496854868795102,4.114272635351552e-05,0.02107905747834593,8.203275066843235e-05,7.240814601104692e-06,8.008279766101146e-05,5.5297641665674746e-05
1965-12-01,3.4775005458089125e-05,0.00010465262613283342,0.00016044649479833123,3.56091480072397e-05,0.024579628370702267,8.751149657289444e-05,1.9384726163645443e-05,7.637513068611505e-05,4.63212151468421e-05
1966-01-01,3.103267902458486e-05,0.00010787244436555896,0.0001648110628593713,3.2094038647027264e-05,0.025367291527800262,8.880078789895808e-05,2.506509521150623e-05,7.310666317562954e-05,4.467551965111246e-05
1966-02-01,2.8512601732342906e-05,0.00010666762105317723,0.00015358941406399634,3.448485038088949e-05,0.022669884492643178,8.803487209410502e-05,1.8637092580320314e-05,7.89784623565702e-05,4.800932947546244e-05
1966-03-01,2.875291361955793e-05,0.00010876048753712456,0.00016420633376886448,3.1777034816612684e-05,0.015767914010211825,9.455992579299572e-05,1.8116570848206084e-05,7.620374013700324e-05,5.021625353644291e-05
1966-04-01,3.084587400995328e-05,0.00011052946100445015,0.00015549113110561547,3.534340461314914e-05,0.015472999075427651,9.458034029016378e-05,1.3807513107277565e-05,7.589813798940817e-05,4.88553875281165e-05
