,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9
1965-01-01,0.18053894,0.24115333,-0.9548378,0.69445723,1.0366344,0.4797001,-0.65078866,-1.4801613,1.467778
1965-02-01,0.18444976,0.26331368,-0.8932457,0.7684326,1.140591,0.7045597,0.13947812,-1.2350975,1.5945466
1965-03-01,0.07234649,0.22485924,-1.0793254,0.6126606,1.1770903,0.6107052,-0.82383287,-0.5526978,1.5257851
1965-04-01,0.0485569,0.16554871,-0.11894722,0.8336094,0.94082487,0.6357983,-0.5015341,-0.9776497,0.8186188
1965-05-01,-0.005214691,0.082774356,-0.018575286,0.29101372,0.6801182,-0.040409468,0.56019306,-0.7042335,0.6442707
1965-06-01,-0.35521317,-0.03975792,0.53379667,0.5188061,1.3977131,-0.3571682,-0.6781632,-0.43961677,0.7619152
1965-07-01,-0.90856206,-0.016945649,1.0421746,0.3649891,1.1487381,-0.59669226,-0.8974823,-0.44483033,0.77038765
1965-08-01,-0.21899375,-0.06028824,0.7100994,0.502512,0.6429676,-0.35130197,0.53412247,-0.4298401,0.22322997
1965-09-01,-0.60907555,0.07918968,0.88379556,0.64166415,0.45493317,-0.6602394,0.6582842,-0.43472824,0.29818305
1965-10-01,-0.66806066,0.1958557,0.30470085,0.7664776,0.52890813,0.21834144,0.94766843,-0.32197267,-0.20530662
1965-11-01,-1.154604,0.26820183,-0.059636306,0.7133583,0.978627,0.21117249,1.2595387,-0.86945647,0.4200634
1965-12-01,-0.009124756,0.2968796,-0.7814678,0.84501535,1.3817451,1.0760663,0.49957886,-1.2188034,1.096597
1966-01-01,-0.050875854,0.2524086,-0.7916908,0.7368759,1.5820684,0.9718887,-0.056455422,-1.4783478,1.5357879
1966-02-01,-0.17658767,0.2248375,-0.57440263,0.7040531,0.835017,0.7227623,1.0677319,-0.6118202,0.97024727
1966-03-01,0.23895188,0.19135818,-0.75131834,0.60919493,1.3930076,0.75952417,-0.7201363,-0.8849079,0.8304218
1966-04-01,-0.41586685,0.14310798,-0.3623661,0.7861107,1.1826127,0.62724763,0.043326568,-0.9797661,0.99847525
