,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11
1965-01-01,-0.13775635,1.5906372,-0.57736206,1.1690063,-0.49301147,-4.603485,-9.310669,-8.455963,-9.8116455,-10.48822,1.1610413
1965-02-01,0.05114746,1.6847229,-0.47924805,0.9013672,-0.48025513,-5.0058594,-8.152313,-7.9971313,-9.001038,-10.305328,1.5654907
1965-03-01,0.04562378,1.689209,-0.5286865,0.83447266,-0.89889526,-4.4565125,-8.665253,-8.796967,-9.482544,-10.413116,0.9751892
1965-04-01,-0.381073,1.7714539,-0.75579834,0.90423584,-1.6464539,-6.5178223,-9.722656,-10.511993,-10.735535,-11.965973,0.13586426
1965-05-01,-1.3711853,1.4050293,-0.7529602,1.0986633,-2.9738464,-7.407135,-10.347504,-11.764557,-11.349426,-13.26944,-0.7774353
1965-06-01,-1.966919,1.8990479,-1.2114868,0.9530029,-3.2592163,-8.539246,-10.639862,-12.531433,-12.376251,-13.867645,-1.2788391
1965-07-01,-2.3168335,2.2945862,-1.9700317,0.08917236,-3.285797,-9.055298,-11.235779,-12.595428,-13.116852,-13.9496155,-1.5454102
1965-08-01,-3.5785828,1.7633057,-2.2418823,-0.023986816,-3.5825806,-9.744751,-10.695801,-12.335388,-13.48996,-13.367737,-1.7483826
1965-09-01,-4.065338,1.8628235,-2.199707,0.3215332,-3.6931152,-10.079834,-10.758423,-13.427368,-13.600006,-13.352997,-1.9741821
1965-10-01,-3.2637024,1.5916748,-2.485321,0.58428955,-3.7352295,-9.262726,-11.264557,-13.444031,-13.55481,-14.367126,-1.571228
1965-11-01,-3.1280823,1.5631714,-3.202423,1.4918213,-2.7792969,-8.171082,-10.581055,-13.133759,-12.871307,-13.385742,-0.6816406
1965-12-01,-1.2244263,1.6281433,-2.2253418,1.8696594,-1.5552368,-5.9126587,-9.016205,-10.939209,-10.561005,-11.467621,0.4126892
1966-01-01,-0.31851196,1.6043701,-1.6417847,1.0440979,-0.10266113,-4.031128,-8.239441,-8.781067,-9.764923,-10.023621,0.6794739
1966-02-01,0.084228516,2.2451477,-1.1104431,0.98742676,0.30563354,-3.6560974,-7.70105,-8.484222,-9.141296,-8.50943,1.3212585
1966-03-01,-0.4796753,2.0877075,-0.78930664,1.3877258,-0.8770447,-5.02182,-7.473694,-9.135864,-9.611389,-9.452057,0.8748779
1966-04-01,-1.0236511,1.7086182,-1.255127,1.8775635,-1.6040955,-6.1195374,-8.998535,-10.370728,-10.547211,-10.983948,0.5845337
1966-05-01,-2.0938416,1.6853333,-1.427185,1.588501,-2.0177002,-6.8407593,-10.071259,-11.11615,-11.945709,-12.491364,-0.22192383
1966-06-01,-2.5428162,1.6836853,-1.8993225,0.89749146,-3.0193787,-7.930664,-10.492981,-12.338715,-12.891418,-13.50766,-1.0203552
1966-07-01,-2.9967957,2.5625305,-2.0396423,0.15353394,-3.166748,-9.263641,-10.18045,-13.029205,-13.272278,-13.842621,-1.7703552
1966-08-01,-3.727234,2.3187256,-1.8210144,0.5491638,-3.1190796,-9.005676,-10.778778,-13.142395,-13.488861,-13.554413,-1.847229
1966-09-01,-3.574829,2.1862183,-2.4895935,0.8513489,-3.2893982,-9.2229,-11.18866,-13.248688,-13.604706,-13.522003,-1.473938
1966-10-01,-3.573944,1.7473755,-2.246643,1.4220886,-3.7065735,-8.721252,-11.289612,-12.750549,-14.251343,-14.075836,-0.93395996
1966-11-01,-2.6911926,1.2609558,-1.9549255,2.2539062,-3.0280762,-8.362976,-10.496643,-11.967682,-12.516357,-14.067047,-0.37750244
1966-12-01,-0.9642639,1.3110962,-1.4614868,2.0534363,-1.6919556,-5.7278137,-9.766205,-9.775787,-11.046082,-11.60788,0.735199
1967-01-01,0.26382446,1.348114,-0.62664795,1.4738159,-0.122802734,-3.92807,-8.443024,-7.871582,-10.144318,-9.768188,1.4703064
1967-02-01,0.23291016,1.6732788,0.04559326,0.51986694,0.43673706,-2.8882446,-7.822876,-7.0531006,-9.377441,-9.102966,1.8725891
1967-03-01,0.047851562,1.8493042,-0.09588623,0.7324829,0.06137085,-4.1485596,-7.8616943,-8.760162,-10.188507,-9.268005,1.5047302
1967-04-01,-1.4341125,2.1252441,-0.597229,0.8937378,-1.0504761,-5.9490356,-9.278015,-10.399872,-11.0008545,-10.564148,0.7630005
1967-05-01,-2.906311,1.8855896,-1.1073608,0.82333374,-2.013855,-7.7928467,-9.640411,-12.47757,-11.24704,-12.669891,-0.42373657
1967-06-01,-3.4925537,2.2428894,-1.1772461,1.2717896,-2.5845642,-8.959564,-10.309784,-12.987701,-12.094208,-13.618744,-1.4261475
