,vws_u850-200_cluster1,vws_u850-200_cluster2,vws_u850-200_cluster3,vws_u850-200_cluster4,vws_u850-200_cluster5,vws_u850-200_cluster6,vws_u850-200_cluster7,vws_u850-200_cluster8,vws_u850-200_cluster9,vws_u850-200_cluster10,vws_u850-200_cluster11
1965-01-01,-4.361946105957031,4.300029754638672,16.975255966186523,14.027642250061035,-12.223878860473633,21.749446868896484,20.225942611694336,9.887296676635742,18.24782943725586,18.61281967163086,20.84674835205078
1965-02-01,-9.589113235473633,-9.85633659362793,20.397029876708984,19.95545768737793,-11.842596054077148,28.021066665649414,14.79020881652832,2.844959259033203,20.131433486938477,27.841833114624023,21.154706954956055
1965-03-01,-1.0509719848632812,-6.563287734985352,13.745752334594727,21.399120330810547,-16.95570182800293,30.27617835998535,20.05811309814453,15.495746612548828,26.83648109436035,18.39936637878418,10.081197738647461
1965-04-01,1.0574913024902344,8.846099853515625,10.097491264343262,22.34581184387207,9.343070983886719,28.027585983276367,23.178442001342773,25.89630889892578,19.044614791870117,17.1561222076416,32.167930603027344
1965-05-01,-5.03326416015625,1.7728042602539062,22.164947509765625,41.072689056396484,8.327945709228516,36.31805419921875,26.363950729370117,25.513397216796875,23.848133087158203,28.004772186279297,34.367645263671875
1965-06-01,-7.558860778808594,-4.925725936889648,20.94940185546875,51.704627990722656,0.8375205993652344,39.808265686035156,41.59572982788086,19.067424774169922,21.477331161499023,35.22797393798828,37.4342041015625
1965-07-01,-8.971563339233398,-0.4839344024658203,18.542755126953125,49.161109924316406,-5.575862884521484,49.49677276611328,32.778961181640625,26.484527587890625,23.165407180786133,26.368839263916016,38.05827331542969
1965-08-01,2.9769420623779297,0.8684787750244141,22.637475967407227,36.591796875,0.7723445892333984,47.73699951171875,21.179147720336914,28.754304885864258,20.97384262084961,21.167743682861328,39.920692443847656
1965-09-01,6.560028076171875,1.1275558471679688,16.157289505004883,37.97679901123047,-2.745565414428711,41.02543640136719,23.008983612060547,32.516624450683594,24.358142852783203,21.51806640625,34.33179473876953
1965-10-01,3.5374622344970703,8.27580451965332,24.44938850402832,30.409788131713867,5.096813201904297,33.579002380371094,25.138629913330078,26.712646484375,21.2606201171875,22.192646026611328,36.75148010253906
1965-11-01,6.617059707641602,8.811882019042969,14.260648727416992,26.42749786376953,3.376148223876953,40.96514892578125,21.397491455078125,27.973814010620117,19.399826049804688,13.784860610961914,33.62462615966797
1965-12-01,-2.5304832458496094,-3.6352272033691406,21.628868103027344,20.074405670166016,-3.7199573516845703,23.520620346069336,13.472010612487793,16.439178466796875,18.047412872314453,14.30301284790039,27.374189376831055
1966-01-01,-3.07879638671875,-0.5514259338378906,26.92306137084961,17.538965225219727,-12.526895523071289,28.61836814880371,10.678960800170898,7.98090934753418,25.4279727935791,20.52914047241211,11.760478973388672
1966-02-01,-7.628063201904297,-2.7489261627197266,28.05873680114746,16.513246536254883,-10.116046905517578,25.700403213500977,17.25340461730957,8.09579086303711,20.025306701660156,12.797685623168945,13.802068710327148
1966-03-01,-4.040510177612305,-4.841390609741211,18.56468391418457,23.64404296875,-4.8282623291015625,20.40277099609375,16.365543365478516,16.020904541015625,20.195987701416016,15.717290878295898,14.939384460449219
1966-04-01,-1.0191535949707031,9.492408752441406,18.152755737304688,28.235979080200195,7.595239639282227,34.75627136230469,29.552181243896484,26.72119903564453,18.910966873168945,23.16318702697754,37.206504821777344
1966-05-01,9.233108520507812,6.077177047729492,22.90552520751953,39.266151428222656,9.907621383666992,31.10142707824707,26.66868019104004,34.163814544677734,14.061369895935059,23.470083236694336,47.325828552246094
1966-06-01,-5.103977203369141,0.4152107238769531,22.969532012939453,44.542442321777344,2.018613815307617,48.491050720214844,38.36515808105469,30.651752471923828,22.208036422729492,22.762746810913086,43.13761901855469
1966-07-01,-11.978752136230469,4.006046295166016,28.78412437438965,43.35096740722656,2.391155242919922,44.87395477294922,35.46524429321289,26.320758819580078,25.373817443847656,26.67852783203125,37.54785919189453
1966-08-01,-3.341381072998047,0.37418365478515625,26.17633819580078,40.37720489501953,1.9939956665039062,44.847694396972656,30.720680236816406,23.727741241455078,21.69435691833496,29.65064811706543,42.70435333251953
1966-09-01,-1.7773666381835938,3.2494773864746094,21.74851417541504,39.49098205566406,-4.550907135009766,49.72683334350586,28.436199188232422,27.36781120300293,19.121034622192383,22.754539489746094,40.42151641845703
1966-10-01,3.4529781341552734,5.202444076538086,24.79941177368164,31.3197021484375,3.2248592376708984,39.19721603393555,17.612817764282227,33.87825012207031,17.3387451171875,22.32784080505371,42.06922912597656
1966-11-01,9.367681503295898,-0.7943153381347656,24.080589294433594,31.25405502319336,3.2593231201171875,29.657215118408203,15.174068450927734,21.07236099243164,20.34204864501953,22.672481536865234,34.007904052734375
