,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11
1965-01-01,47.386738170276985,29.05531922976176,39.129805931678185,31.484031677246094,46.985295133770634,69.71730318936434,41.61400265163845,48.493549558851456,46.66731550886824,52.23427414894104,58.51204243112118
1965-02-01,48.01445700905539,29.254881540934246,39.88556201641376,31.614635767561666,47.82533105814232,69.5351456150864,44.18304867214626,50.02341270446777,49.11022701778928,53.3275842666626,59.31659454995014
1965-03-01,47.960846640846945,29.370017846425377,39.94729262131911,31.405673937851123,47.55141060307341,69.923007849491,44.07483418782552,48.789872063530815,48.58506692422403,52.78988480567932,58.81359019178026
1965-04-01,47.68620577725497,30.13476332028707,40.12327634371244,32.17722860614905,46.476162604565886,66.75807490493311,42.723028394911026,46.644348568386505,46.980172234612546,49.86159801483154,58.748302053897945
1965-05-01,46.086214238947086,29.397412141164146,39.28391383244441,31.956154041075973,44.21613801200434,62.835439046223954,40.078023274739586,43.37965382470025,44.99251906936233,46.23215198516846,56.338253427059094
1965-06-01,44.07926732843572,28.627129395802818,37.59186671330379,31.26321428277519,42.070806251381924,58.66048408277107,37.73588392469618,41.0347064336141,41.63566795555321,43.32113265991211,54.10931769837725
1965-07-01,42.77420737526633,28.194387753804527,35.830395038311295,30.043359820762376,41.141506410994616,56.48135560931581,36.602490743001304,38.58604696061876,38.49714897774361,41.15285873413086,52.870214746353476
1965-08-01,41.11878481778231,27.95104185740153,35.30360295222356,29.835259512569127,40.73606167199477,54.641891248298414,36.341442532009545,38.298630714416504,37.39104657559781,42.128920555114746,51.35907518102768
1965-09-01,40.718903975053266,28.220436970392864,35.168724060058594,30.26002391000812,41.48347242823187,54.54817107229522,36.56611124674479,36.059824625651046,36.66622316515124,41.784656047821045,51.54531762955037
1965-10-01,42.199544039639555,28.7369966506958,35.559610220102165,30.464225940490035,41.99439354662625,56.65394754120798,36.02682325575087,37.41959200965034,37.76978415411872,41.23060703277588,53.18319848243227
1965-11-01,43.77111955122514,29.55822547276815,35.98758404071514,31.545566173081987,44.272519957344485,59.80169122869318,38.20277320014106,39.25713962978787,39.56643955127613,44.48741674423218,55.777415823429195
1965-12-01,45.988093289462,29.70849672953288,37.71599402794471,32.03362454189343,46.92044168148401,66.41037102901574,41.76774342854818,44.39046382904053,44.86916516278241,50.17079710960388,57.92627943323014
1966-01-01,47.66076868230646,29.715991020202637,38.67480938251202,31.82819023560942,48.97776549717165,71.35110334916548,43.94351111518012,48.912360933091904,47.615473979228256,54.751056432724,58.889685285852316
