,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5,r500_cluster6,r500_cluster7,r500_cluster8,r500_cluster9,r500_cluster10,r500_cluster11
1965-01-01,18.283604,65.052574,58.880486,57.137627,44.34954,45.674706,29.497543,22.816029,41.804047,47.045734,54.023735
1965-02-01,43.840115,74.19441,60.154873,50.302135,60.17289,46.95237,33.71219,28.91932,37.09472,45.062084,64.356415
1965-03-01,5.318615,78.76614,75.63915,73.85861,44.113667,42.734447,29.497543,21.12886,18.527672,26.829197,51.33409
1965-04-01,32.169167,46.899952,37.826916,25.245224,29.744886,26.827559,33.550026,25.892244,51.95818,37.396114,39.68444
1965-05-01,24.630962,64.01243,6.014778,14.571835,46.990044,21.733292,36.796593,28.591715,32.862053,30.481998,57.031155
1965-06-01,20.227943,70.43186,3.8001633,16.881454,34.136436,21.630096,35.882576,26.357445,3.62817,6.4177322,34.613106
1965-07-01,9.1843605,40.7295,3.6691208,8.201542,21.114117,14.953495,36.924362,22.784904,19.20745,12.01651,41.084953
1965-08-01,12.119705,39.561584,4.7960854,7.9869614,34.295326,18.340935,25.658007,22.03305,11.056625,13.328571,73.452385
1965-09-01,3.5348015,34.07583,8.073776,4.402958,10.637291,4.062248,42.850746,17.784008,8.530788,49.389755,46.241463
1965-10-01,6.530754,34.468956,10.018116,5.007389,21.217312,5.4349136,41.63533,22.055984,17.091122,51.897575,54.764122
1965-11-01,13.659451,47.678013,19.779125,15.838028,32.694973,18.483444,33.86289,27.554842,46.18741,50.377483,66.26963
1965-12-01,22.485146,68.74633,48.243134,33.44519,63.77655,21.490864,36.102074,22.770163,33.677788,52.179314,81.07085
1966-01-01,11.768631,81.39531,37.23472,49.61236,23.678413,33.69872,32.982983,24.161043,37.17726,60.09231,47.944496
1966-02-01,29.880365,82.89245,46.317673,52.818394,39.482063,38.515163,37.958664,21.286606,46.40632,41.23529,54.794876
1966-03-01,32.613625,78.53729,37.6484,44.457745,42.469772,30.75862,27.830011,30.149588,48.656948,38.955112,56.91582
1966-04-01,19.761562,70.2817,44.283733,23.164593,54.88188,26.259003,37.878223,23.579918,24.252972,40.43419,53.02852
1966-05-01,9.537701,63.06196,31.382425,19.782906,34.44729,9.938248,34.32581,26.766256,9.609928,24.123285,56.18367
1966-06-01,16.681927,54.471485,6.968601,28.205936,40.100945,15.751144,31.674631,32.881203,5.92947,23.824514,40.37345
1966-07-01,18.868534,64.55417,5.0610657,6.04438,38.14088,9.311157,40.1978,19.768131,21.071556,21.920261,58.19298
1966-08-01,5.246567,56.168896,2.3622818,5.9064865,32.29351,13.879723,36.057693,24.469662,11.806385,9.951382,59.80339
1966-09-01,5.3335686,54.61102,5.267906,10.0777855,26.068577,9.03537,37.978363,24.742168,11.865482,22.455425,58.603382
1966-10-01,7.2624474,62.738564,16.752518,14.242516,23.594692,10.269852,43.664852,33.219376,15.191357,41.731052,58.12568
1966-11-01,19.840359,71.230545,14.332802,17.483028,40.79698,15.65757,41.561966,24.425339,10.294476,44.25911,64.9892
1966-12-01,27.207846,82.06344,32.457672,39.299847,58.21104,20.321346,34.570404,21.2981,36.858795,38.334587,71.95777
1967-01-01,10.672012,85.35965,44.01272,54.650528,34.99642,49.015766,32.09965,15.413254,38.35093,41.02474,71.79467
1967-02-01,12.742821,73.85365,49.907597,70.33699,68.95871,26.53583,35.11972,13.931931,37.470917,36.563885,62.602707
1967-03-01,10.499725,74.79785,51.58992,57.991524,28.224907,22.304691,30.763592,30.645355,34.476185,24.017414,30.01533
1967-04-01,31.538877,75.04276,44.00596,13.256302,44.22385,15.080505,36.11966,28.27558,51.108532,23.904247,36.795288
1967-05-01,34.67887,61.366302,21.987144,13.094151,35.87812,28.253622,36.378086,26.365232,25.078156,44.326885,52.306087
1967-06-01,22.335094,50.58492,4.4849205,10.467632,9.611271,7.878277,38.940414,25.52745,29.204573,36.64496,51.633835
1967-07-01,13.511353,59.322517,14.161648,10.744644,30.209574,10.057186,32.094585,26.15072,13.661678,9.726128,56.614925
1967-08-01,10.528442,62.756413,15.774715,14.300152,31.292273,8.087723,22.324959,11.720928,15.406498,25.361921,52.534115
1967-09-01,10.54702,40.273098,16.86755,9.825783,28.42422,5.932461,35.14168,15.47744,13.779915,43.88097,48.60701
1967-10-01,7.790447,38.408356,22.818169,10.89328,18.183342,11.119617,34.412,22.851952,20.938225,33.18573,51.339935
1967-11-01,14.531555,52.58141,33.83602,18.489063,19.74236,17.374271,39.64476,23.980255,28.305983,49.99712,64.31036
1967-12-01,31.238222,77.03757,55.201168,34.878185,41.416603,20.043015,33.36815,27.41415,42.08379,49.970093,71.306526
1968-01-01,33.610577,72.21956,46.902485,59.25279,51.235474,34.39927,39.37448,14.825176,46.5693,21.179794,69.893715
1968-02-01,20.297745,56.25575,42.089844,78.09775,50.561058,41.978783,19.930763,17.178383,46.125057,20.656681,32.855682
1968-03-01,42.48258,70.14803,57.965122,43.145725,54.93107,32.39052,36.831345,14.609493,43.554558,47.34029,59.32039
1968-04-01,26.493017,69.34646,48.53138,28.229753,56.613075,36.189125,39.75273,24.487482,20.16576,28.857489,56.90602
1968-05-01,7.7542953,73.98849,15.469009,47.818336,53.410015,12.978989,47.873062,18.044334,6.8593674,47.243713,66.33816
1968-06-01,5.2916374,62.124275,5.106537,20.17381,54.776546,36.73477,41.434742,36.99874,3.030178,10.748112,49.876987
1968-07-01,10.999207,62.937115,2.7645988,25.504736,61.23257,16.371983,32.49997,22.610712,7.630356,13.106144,54.62364
1968-08-01,11.095779,67.52763,3.297367,13.817577,49.6774,19.698982,29.834503,18.5256,6.3475227,13.766071,51.230644
1968-09-01,10.170273,46.553207,6.180126,13.748367,40.48831,9.920788,44.414074,24.118887,7.499981,11.8699875,58.504333
1968-10-01,8.555862,47.996998,12.434952,6.9961815,36.478848,12.843784,37.904934,30.262651,16.76472,43.079735,65.28066
1968-11-01,21.104145,60.72555,32.739796,17.738514,36.412857,19.154945,38.18983,28.287699,24.595324,35.90262,61.972977
1968-12-01,22.22924,70.33957,54.71538,27.798386,52.45714,11.931152,41.235153,18.198853,23.61026,54.61398,66.97555
1969-01-01,15.108269,68.68533,63.875767,45.793922,36.144707,30.656649,35.116947,19.453259,43.385796,44.441963,56.15338
1969-02-01,15.840233,68.244156,53.452805,65.20266,33.136635,36.315163,34.135983,19.839294,34.31814,28.27693,63.100353
1969-03-01,17.711922,66.907234,45.469723,46.783245,35.163742,18.938545,29.1476,20.592983,41.50074,29.722475,72.86154
1969-04-01,18.736336,55.312794,54.577488,7.033272,69.7649,19.695576,34.181103,19.81924,29.983175,16.82788,63.63512
1969-05-01,20.36905,57.174458,26.54562,15.088215,47.22443,31.291685,33.031353,31.21314,14.971233,14.520023,76.08018
1969-06-01,7.076721,75.83118,3.9934502,17.54982,42.26613,17.000011,35.0618,24.165901,5.9537086,22.349361,55.49996
1969-07-01,34.944817,50.163982,3.7494621,6.7809296,43.68995,10.886944,32.81076,18.072887,3.176258,11.0022545,46.666264
1969-08-01,22.867416,53.701805,9.339458,14.314472,33.92876,9.05035,22.060253,22.219013,15.201855,10.601177,76.10357
1969-09-01,18.80318,50.361176,4.8641205,13.280029,48.163616,20.872066,36.69117,16.618988,19.678864,9.85083,61.17519
1969-10-01,12.399334,46.19834,15.353928,12.243919,35.29242,11.36322,34.764336,18.691216,15.845245,38.22696,75.00061
1969-11-01,17.877365,57.73429,28.225124,11.144302,49.677677,18.026096,38.392403,22.113728,30.278969,31.652653,65.88449
1969-12-01,8.766254,77.14303,39.94657,30.011583,48.049976,19.86269,37.296127,19.912827,22.008446,23.427254,73.72051
1970-01-01,44.71186,82.22113,74.332016,42.60181,59.372993,39.45411,31.042036,19.449165,51.134693,19.917515,57.25467
1970-02-01,57.7164,67.8794,56.37755,55.04863,57.423473,40.845917,29.092514,24.3329,49.209995,19.26712,47.586494
1970-03-01,29.792555,81.88683,39.45742,37.809097,49.006435,27.79504,31.685808,29.681673,55.030426,20.190578,65.74287
1970-04-01,26.004393,75.770164,39.76193,34.504173,57.71309,25.468191,35.54679,28.627476,29.18519,33.938187,58.02587
