,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8,zgu250_cluster9,zgu250_cluster10,zgu250_cluster11
1965-01-01,0.16098633,0.48458824,-0.064851,-0.48654366,-0.25777397,0.07267227,0.18314628,-0.006843567,-0.037802506,0.57942027,-0.07071686
1965-02-01,-0.13947792,-0.1701107,-0.2261631,-0.393993,-0.3571678,0.3174103,0.044320296,-0.003584671,-0.4070282,0.6116829,-0.13654518
1965-03-01,0.004888153,-0.06680603,0.06191788,0.013361359,-0.3724846,0.15055771,0.1319828,0.06648026,0.33044547,0.7022783,-0.49306124
1965-04-01,0.15023232,-0.07299805,-0.36205596,-0.1342636,-0.35716802,0.011405945,-0.13621902,0.09613533,0.259729,0.21899338,-0.5657333
1965-05-01,0.07332382,0.116666034,-0.21475716,0.0671318,0.1407814,0.27537116,-0.2890587,-0.1244873,0.108193204,0.26070634,-0.55954134
1965-06-01,-0.248975,0.48361054,-0.3757431,-0.50381505,0.27015725,0.09874268,-0.35162812,0.09743919,-0.25418893,0.6240662,-0.5077261
1965-07-01,0.23300667,0.06973896,-0.42723274,0.045623016,-0.29329452,-0.20498046,-0.46959686,0.06419907,0.026396561,0.8013466,0.11275558
1965-08-01,0.22225265,-0.06224365,-0.69119835,0.23985061,-0.06680603,-0.04986038,0.15740165,0.09874229,-0.05572624,0.093854144,0.24050179
1965-09-01,0.122206114,0.016946029,-0.46242827,-0.5497643,-0.2013958,-0.11405907,0.13328628,0.21377945,0.060614396,0.4330986,-0.26950568
1965-10-01,0.38812676,-0.13589326,-0.21508293,0.092876814,0.14306259,0.12025108,0.035521317,0.14664726,-0.23659134,0.14208488,-0.36727065
1965-11-01,1.216848,-0.33957022,-0.4373352,-0.04692688,-0.56768876,0.21671256,-0.23398438,-0.15446854,0.18770866,0.13393803,0.29036197
1965-12-01,-0.013035202,0.07918968,-0.13067932,-0.11536255,-0.39855498,0.19422646,0.40116233,0.06387291,-0.03291435,-0.24213104,0.019552995
1966-01-01,0.2143341,0.23008919,0.26914826,-0.36400682,-0.25897294,0.18216744,0.083042145,0.024617005,-0.15229873,-0.17921372,0.43785897
1966-02-01,0.731953,-0.07647743,0.18052673,-0.47823104,-0.46510163,0.06334839,0.033807755,0.073523715,-0.017724227,-0.4152109,0.26324043
1966-03-01,-0.29343757,0.43162233,-0.16509971,-0.24321823,-0.47757453,-0.09814072,0.08337059,0.20711327,0.13982582,0.06203537,0.18906021
1966-04-01,-0.10207939,-0.16706887,-0.14081077,0.061050795,0.6196979,0.16936645,-0.18840408,0.21630363,-0.14835969,-0.1450779,-0.38534182
1966-05-01,-0.22647858,0.2835907,-0.46641484,-0.42440146,-0.041028596,0.24781379,-0.0013126374,0.0068927766,-0.18643455,0.09190445,-0.39453238
1966-06-01,0.122758105,-0.018709183,-0.11323929,0.08205719,0.033151247,0.031838227,0.027243042,0.09617157,-0.47527695,0.19168663,0.34431323
1966-07-01,-0.07221069,0.05973816,0.05842476,-0.016739655,-0.25043947,0.016739655,0.10470505,-0.10733108,-0.36367875,0.17232056,0.35744247
1966-08-01,-0.29376602,0.44901848,-0.43129387,-0.5241833,0.029540252,0.10601883,-0.14901657,-0.009846496,-0.26750755,0.13982621,-0.17396183
1966-09-01,0.30033034,0.30787963,-0.10404892,0.09387436,0.022647858,0.072538756,-0.17724419,0.057440184,-0.12604026,-0.13194847,-0.15032959
1966-10-01,0.267836,0.19792251,-0.41488266,0.35022125,-0.1614891,0.08435516,-0.29803276,-0.047921754,-0.37352562,-0.03216629,-0.0019695282
1966-11-01,-0.24781342,0.28129274,-0.3216652,-0.23468438,0.09485817,0.09059143,0.07450867,0.11717796,-0.47921562,0.22713546,0.3594118
1966-12-01,0.4207905,0.21761647,0.2054718,-0.22844811,-0.32133675,-0.036761858,-0.7102898,0.08862229,0.42374477,-0.083042145,0.46411705
1967-01-01,0.22433548,0.1355156,0.056165695,0.011429215,-0.2723381,0.12604599,-0.13976097,0.19657974,-0.32425842,0.061063766,0.26678658
1967-02-01,-0.22727433,0.08098297,-0.011429215,0.22041722,-0.07935028,0.024490738,-0.19396706,-0.35821837,0.3281765,-0.19919166,0.22825432
1967-03-01,0.15347596,0.089473344,0.34646338,0.16784362,-0.18384437,0.078043744,0.092738345,-0.08816681,0.4441002,-0.1916813,-0.09828949
1967-04-01,-0.1675171,-0.41797638,-0.06759453,-0.84085083,-0.35495338,-0.051267244,0.029715348,0.15347596,0.19135514,-0.104494095,0.38728124
1967-05-01,-0.37781143,0.013388443,-0.067921065,-0.5538189,0.07445221,-0.12147446,0.2805012,0.08751373,-0.31315574,0.043756865,0.035593413
1967-06-01,-1.0792282,-0.15445538,0.39544487,-1.3672402,-0.1064537,-0.3980568,0.6018211,0.15870056,0.015020752,0.15314941,0.3490757
1967-07-01,-0.17339477,0.011429215,-0.10547371,-0.08424835,0.32197267,0.045716096,0.15706787,-0.075431824,-0.055185698,-0.2635208,-0.27886868
1967-08-01,0.3657295,-0.18417072,0.13029099,-0.00065307616,-0.043756865,-0.35430068,0.31250268,0.15347596,0.2073555,0.14465904,0.35985166
1967-09-01,0.068574525,0.101228714,-0.00195961,0.2053955,-0.07314606,0.016326904,0.09763642,-0.19690628,0.008490753,-0.048981477,-0.16261902
1967-10-01,0.45259017,-0.5169193,0.28246078,-0.28474656,0.10188179,-0.14531212,-0.08718719,-0.41895598,-0.34678993,0.6050865,-0.20964126
1967-11-01,0.55773735,0.0019592284,-0.03134842,0.054532625,-0.27266425,0.0032653809,-0.38662797,0.0897995,-0.090452954,0.20572281,0.44867173
1967-12-01,0.6272911,-0.25633717,-0.095350645,0.09012604,0.0855545,0.08457489,-0.2945427,0.14367943,-0.24033661,0.21747856,-0.052573584
1968-01-01,-0.36030084,-0.17212753,0.3252922,-0.45730513,-0.4780918,-0.070746616,0.53024065,-0.10210953,0.12727204,0.22099438,0.26147348
1968-02-01,0.12253189,-0.3384201,0.016775513,-0.355925,-0.3829109,0.148423,0.5193001,-0.19072571,0.72242546,0.32893905,0.105391696
1968-03-01,0.58056605,-0.4084385,-0.08861618,-0.3468086,-0.08424034,-0.014222717,0.011669731,0.14076538,0.14842339,-0.23011093,-0.17650375
1968-04-01,0.5404514,0.13565978,0.030268097,0.07329979,0.35009003,0.022610093,0.2250061,0.12909546,0.36941797,-0.43943635,-0.68887484
1968-05-01,0.2808014,-0.026986312,-0.1881733,0.93284416,-0.07986412,0.21625328,0.06564178,0.049595643,0.21552429,-0.47699776,0.06819458
1968-06-01,1.0984077,-0.15571746,-0.2877304,0.47991484,0.8216175,0.23849869,-1.1082538,0.26001436,0.11669655,0.13821259,-0.67027664
1968-07-01,-0.38801652,0.25819167,-0.023703765,-0.37525177,-0.097733304,0.050689697,0.6520424,-0.025162507,-0.08423996,0.13857727,0.18379745
1968-08-01,0.32966843,0.3398792,-0.85516816,0.35410157,-0.47444496,0.06272431,0.07402954,0.11195602,0.13930663,0.42740136,-0.19947815
1968-09-01,0.28845978,0.08095856,-0.4656929,0.45985794,0.18634987,0.2406868,-0.39275742,-0.15790558,-0.043761063,0.08132324,-0.58530694
1968-10-01,0.5156536,-0.01604576,-0.26986122,0.08898087,-0.18416214,0.016410828,-0.49960786,-0.24579239,0.13091889,-0.08351059,0.45438784
1968-11-01,0.16191635,-0.13711853,-0.45985794,0.2527214,-0.1626461,0.2180771,0.15097657,-0.13493042,0.08679275,-0.053242873,0.44016534
1968-12-01,-0.10065079,0.52768785,0.47444496,0.093357846,-0.28955346,0.1630104,0.029538726,0.22901765,-0.15899888,-0.3037758,0.37233505
1969-01-01,0.5589615,-0.12904206,0.46508256,0.06402321,-0.24580994,0.0039806366,0.14032097,0.042461395,0.05738907,-0.19737816,0.28097343
1969-02-01,0.06004257,0.25178146,0.35594368,0.017913437,-0.10250397,-0.23851243,-0.07032623,-0.10482559,-0.077624515,-0.02587471,-0.004975891
1969-03-01,-0.16520043,0.1515995,0.12008552,-0.25476685,-0.043456268,-0.05871582,0.38347703,-0.14065246,0.056061935,-0.1423111,-0.35030442
1969-04-01,-0.02952385,0.1635416,0.28760797,-0.32210732,0.17349395,-0.0381485,0.0063026426,-0.1492775,0.19339752,-0.17349358,-0.5841726
1969-05-01,0.44816437,-0.10051384,-0.09155693,-0.21595459,0.10383072,0.059379198,-0.107811354,0.1681858,0.2345314,-0.3884533,-0.40338096
1969-06-01,-0.3861313,0.38546792,-0.21363258,-0.53474504,0.36357385,0.12240753,0.025874328,0.2541031,-0.17747422,0.25012285,-0.07264824
1969-07-01,-0.22126313,0.094210625,0.07729225,-0.5440338,0.06667709,-0.028528595,0.10847511,0.008293152,0.49095726,-0.39409256,-0.1731617
1969-08-01,-0.3619148,0.10250397,0.039143752,-0.1708397,-0.34267464,0.2531082,0.66378784,-0.10283585,0.014927673,0.015259552,0.38248214
1969-09-01,0.8266655,0.06037445,-0.36788598,0.6355904,-0.4975918,0.5652641,-0.49095687,-0.06037445,-0.27599734,-0.26704064,-0.09819126
1969-10-01,0.16520043,0.25377196,-0.1370037,-0.25244522,-0.0998497,0.42427978,-0.33769876,-0.08127327,-0.33902588,-0.26704103,0.6299509
1969-11-01,0.14297447,-0.059710693,0.44716913,-0.07994614,0.031514358,0.33006898,-0.30220374,-0.07264824,-0.1469551,-0.05573044,-0.21462783
1969-12-01,0.35859793,-0.14065266,0.35627556,0.3221077,-0.110133365,0.09056167,-0.32011718,-0.15591164,-0.3270836,-0.39110678,-0.021230698
1970-01-01,0.06922112,-0.30284232,0.19767952,-0.11414833,0.4582569,-0.1411045,-0.28354034,0.043596648,-0.09950523,-0.35376015,-0.53047335
1970-02-01,0.0915184,0.32647094,0.26357308,-0.28886527,0.37805405,0.064229205,-0.102833174,-0.18436737,0.22230645,-0.3863739,0.04991913
1970-03-01,-0.23694916,-0.13345031,-0.14776078,-0.10216789,0.61733264,0.032946777,-0.23495254,-0.21831283,-0.13145371,0.2765518,-0.6150032
1970-04-01,0.006655884,0.0079868315,0.11448097,0.0049919127,-0.04259758,0.030617142,-0.41499406,0.13644524,0.46657714,0.047922514,-0.570076
1970-05-01,0.32347566,0.15541497,0.16972503,0.2342865,-0.46058694,0.14909133,0.24560204,0.26124305,-0.4446125,0.2372818,-0.12213554
1970-06-01,-0.108823396,-0.050917435,-0.5993618,-0.29319152,0.21764717,0.22230606,0.25957948,0.33911666,0.05857239,0.5660828,-0.34410897
1970-07-01,0.11181793,-0.11514664,-0.041599274,0.07454529,-0.19102402,-0.08918915,0.07621002,0.30550462,0.51316833,-0.22929534,0.33778572
1970-08-01,-0.4243126,0.12113724,0.37472573,-0.58471835,-0.3753914,-0.17604828,0.569743,0.44161758,0.7670906,-0.48987275,0.3201477
1970-09-01,0.26789895,0.3151558,0.009650802,0.020300293,-0.093847655,0.18336944,0.062232208,0.005657196,-0.16040687,-0.1653984,0.2432724
1970-10-01,-0.06389694,0.30417365,-0.7151741,-0.105162814,0.10216751,0.25758284,0.07288208,0.1374443,-0.027288819,-0.17138901,-0.055243872
1970-11-01,-0.22197342,0.2073307,-0.2958538,-0.13345031,-0.48288423,0.17338562,-0.02895317,0.29418945,-0.18070717,-0.032280732,-0.079870224
1970-12-01,0.19135666,-0.022629928,-0.093515016,-0.16473313,-0.25957948,0.36474228,0.29552117,0.34277725,-0.10349884,0.020300293,0.24460335
1971-01-01,0.34719926,0.18846054,-0.100926206,-0.41578978,-0.13881417,0.25770456,0.34785232,0.22112274,0.17147675,-0.05715866,0.042787552
1971-02-01,-0.21001777,0.06401787,0.36320344,-0.08753471,0.24170037,-0.091780856,0.49646512,0.0777359,-0.011104966,-0.08655472,-0.28644753
1971-03-01,0.36875612,-0.18813439,0.07381668,-0.77344054,-0.5477444,0.07610283,0.24594612,0.058792114,-0.13522148,0.59935075,0.1786621
1971-04-01,0.39194623,-0.10353909,0.2514988,-0.34589234,-0.21491699,0.040174484,0.27664852,-0.11007156,-0.04115448,-0.7652748,-0.21328393
1971-05-01,-0.14044723,0.15449181,-0.10157947,-0.21655044,0.42754784,0.310944,-0.04736023,0.044420622,-0.037888337,-0.5918385,-0.12901573
1971-06-01,0.02449646,0.05193291,-0.31061706,-0.25541764,0.16167793,0.1682106,-0.039848328,0.42983475,-0.1414276,0.32302856,0.24496612
1971-07-01,-0.16363755,0.077736095,-0.19956589,-0.60784304,0.22112313,0.18127517,0.5693016,0.23941422,0.11693039,-0.24529266,-0.066957474
1971-08-01,0.0816555,0.017637635,-0.25182533,-0.11203156,-0.08851471,0.09406738,0.116277695,0.045726776,0.4340805,-0.47654113,-0.20413856
