,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7,mgv600_cluster8,mgv600_cluster9,mgv600_cluster10,mgv600_cluster11
1965-01-01,-0.46757331,-0.3383541,-0.1480575,0.10920346,-0.061077405,0.09036513,-0.47139984,0.26373667,0.26182336,0.1389327,-0.023547936
1965-02-01,-0.2242939,-0.21531627,-0.32790476,0.38368386,0.15644646,0.712766,-0.30185488,-0.068288945,0.24740031,0.19471183,-0.07388158
1965-03-01,-0.0755005,0.0946332,-0.103463665,-0.096104935,-0.21958432,0.035174716,-0.5907583,0.042827796,0.43578362,-0.11891699,0.20251207
1965-04-01,-0.012215471,-0.32142907,0.045624066,0.0010302305,-0.036352158,0.04915638,0.03649931,-0.286843,0.3604303,0.29287726,-0.042239092
1965-05-01,-0.15335579,-0.40060887,-0.08550837,0.052835606,-0.02487247,0.1470273,-0.081828974,-0.023547888,0.26197055,0.17749242,-0.10287497
1965-06-01,-0.09110103,-0.06608136,-0.013834429,0.30774182,-0.2554949,0.533949,-0.21266711,-0.349245,-0.0086833,0.22723731,-0.046212792
1965-07-01,-0.10508256,0.006475687,-0.016777897,0.072851345,-0.07638357,0.2697708,-0.02752161,-0.2069273,0.17955287,-0.14408383,-0.15365013
1965-08-01,-0.010890913,-0.2578497,-0.061224602,0.23547916,0.15688796,-0.12657003,-0.2089878,-0.17337152,0.13598919,0.08756876,-0.5317413
1965-09-01,-0.14011009,-0.29037523,-0.063285016,-0.07976856,-0.04694865,0.11950569,-0.16115604,0.10552411,0.43239862,-0.17278281,-0.10007864
1965-10-01,0.035910584,0.07917988,-0.0017661095,0.059016943,0.3024436,0.08433094,0.04680147,-0.29846984,-0.09934278,-0.29714522,-0.37294012
1965-11-01,0.06681719,-0.19427022,-0.05121672,-0.19191551,0.15409175,0.13201551,0.096693635,0.047390174,0.21104817,-0.41400176,-0.763394
1965-12-01,-0.28183913,-0.4803775,-0.24239635,0.2185541,-0.006475687,0.22032018,-0.19162115,0.16115603,0.33261433,0.21605206,0.0063284873
1966-01-01,-0.08463013,0.0010127068,-0.102424145,-0.20137627,0.120796874,0.49519467,0.21844697,-0.018662047,0.09924147,0.08810215,-0.09142947
1966-02-01,-0.17707224,-0.40810522,-0.0010127068,-0.13728884,0.043544747,0.246223,-0.087668136,0.23551765,0.2524437,0.002314663,-0.038915396
1966-03-01,-0.11660149,-0.15175554,-0.15985689,0.15363622,0.04354472,0.05511806,-0.1008328,-0.1798209,0.3117571,0.31927973,0.17707224
1966-04-01,-0.08622146,0.0865108,-0.13005552,0.13772282,0.20803094,0.30307707,0.20238896,-0.2708164,-0.34734514,-0.22973093,-0.0017359972
1966-05-01,-0.13888018,0.19544491,-0.09938612,0.36687517,0.1349742,0.007088661,-0.041808724,0.012730693,0.019385338,0.052948046,0.14553487
1966-06-01,-0.1921176,-0.19428761,-0.024304057,0.28803176,0.41533858,0.26401702,0.035154056,0.108789444,-0.08607678,-0.24940567,-0.26734436
1966-07-01,-0.09533548,0.032260705,-0.08665542,-0.060036756,0.1934196,0.009114003,-0.07218876,-0.11240616,0.17736158,0.22365499,-0.2546137
1966-08-01,-0.06929541,0.02271266,-0.07030811,0.22669296,0.12340083,0.1733109,0.0057866573,0.15016422,0.18589692,0.2559157,-0.09721613
1966-09-01,0.22423363,-0.05063343,0.11949482,0.05338211,0.0069440366,-0.28615105,-0.12369015,0.19935092,0.1856076,0.15609555,-0.16564354
