,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11
1965-01-01,0.022167623,-0.060569406,-0.03577459,0.025529623,0.033251762,-0.12539327,-0.010822117,-0.08336806,0.034617543,0.015916348,-0.052899837
1965-02-01,0.0030986667,-0.043811917,0.026947975,-0.0023120642,0.027263165,-0.105956614,0.024951756,-0.061882734,0.025582135,0.010190427,-0.03587967
1965-03-01,-0.005253792,-0.029313207,0.0012075305,0.0663991,0.030257463,-0.07690674,0.014813185,-0.04092264,0.027315676,0.014550567,-0.032885373
1965-04-01,-0.0038354397,0.004832208,0.024584055,0.054842174,0.002573371,0.028523922,-0.029050589,-0.0050436854,0.013604999,0.058939636,-0.02537334
1965-05-01,-0.0051487684,-0.0012614131,0.003624022,0.018648028,0.033304274,0.025477111,0.035353005,-0.037403047,0.02206254,0.018910646,-0.020277798
1965-06-01,-0.021223366,0.010505617,-0.0067247152,0.02374357,0.029994786,0.016284108,0.015496135,0.011398673,0.013289809,0.03719163,-0.0036253333
1965-07-01,0.0017853975,0.033041596,0.024373949,0.047067523,0.040396035,0.03209603,0.025844812,0.0106107,0.023638487,0.037716925,0.022167623
1965-08-01,0.026685297,0.015916348,0.07364845,0.040080845,0.036088467,0.040343523,0.03556311,-0.04318154,0.026895463,0.05363393,0.02742076
1965-09-01,0.024899244,0.024478972,0.031570733,0.053476334,0.031360626,0.028366327,0.033304274,-0.016075313,0.00089240074,0.046857417,0.029101789
1965-10-01,0.046174467,0.019436002,0.027158082,0.016966999,0.02847141,0.024373949,0.037979603,-0.08084655,0.012869537,0.0015752912,0.018542945
1965-11-01,0.0004721284,-0.00094622374,0.008246779,0.042654872,0.007879078,0.040133357,0.035458088,-0.05195427,0.0019429922,0.019751191,0.010663211
1965-12-01,0.010978401,-0.028472722,0.021852434,0.0014176965,0.023270786,-0.009876549,0.017860055,-0.11935216,0.0004196167,0.0257923,-0.021486044
1966-01-01,0.041702747,0.014074206,-0.021715283,0.020912945,0.029621005,-0.03543836,0.030715168,-0.015742779,0.009560645,-0.0038433075,-0.03165424
1966-02-01,0.044347107,0.008648813,0.034134567,0.021824777,0.034499288,-0.07218528,0.022645473,-0.07040721,0.00869441,0.025517702,-0.054495692
1966-03-01,-0.04186678,0.006961882,0.026748717,0.034408092,0.021551251,-0.048614383,-0.03881216,-0.028736413,0.02784288,0.052735984,-0.10925132
1966-04-01,0.052963912,-0.027140677,0.015031636,0.012706459,0.0064148307,0.020867348,0.013071179,-0.022581518,0.010016561,-0.006897986,-0.021487296
1966-05-01,-0.003660977,0.018451035,0.026566327,-0.009359896,0.02784288,0.009742975,0.03614056,-0.035711944,0.027295828,0.024149954,0.0017188787
1966-06-01,0.0376451,-0.005530238,0.058799684,0.03632295,0.03974235,0.02743256,0.041930735,0.003952861,0.022280693,0.00851202,0.006278038
1966-07-01,0.039332032,0.001490891,0.04849595,0.0463987,0.03823781,0.025791287,0.022371888,-0.02463317,0.025198579,0.03787309,0.020183504
1966-08-01,0.016536176,0.017858326,0.06212783,0.046854615,0.037234783,0.022599876,0.025654495,-0.06420672,0.02592802,0.015487552,0.011293113
1966-09-01,0.038283408,0.02100414,0.013846278,0.040745378,0.031854987,0.035456717,0.028116465,-0.064662635,0.027706146,0.023602843,0.019590795
1966-10-01,-0.001199007,0.015533149,0.014302194,0.04790324,0.029438615,0.031900585,0.03846574,-0.050301254,0.01722002,-0.027550995,0.0073722005
1966-11-01,0.022235096,-0.009405494,0.011338711,0.030943155,0.029666543,0.012524068,0.038329005,-0.024587572,0.02802527,-0.003296256,-0.05376625
1966-12-01,0.008831143,-0.03334117,-0.014238238,0.03144467,0.031946182,-0.00794661,0.036277354,-0.10250378,0.032447636,-0.023402154,-0.060650587
1967-01-01,0.04380262,-0.002756834,0.024080217,0.029102385,0.019162714,-0.061296225,0.030985713,-0.070189714,0.027689934,0.010792494,-0.07479334
1967-02-01,0.008333683,-0.08049548,0.0010620356,-0.0018675327,0.022615433,-0.10544932,0.025858939,-0.10011327,0.023347855,0.037106454,-0.055750966
1967-03-01,0.043698013,-0.012173414,-0.0063142776,0.0042532682,0.030305624,-0.08175111,0.024184883,0.0023698807,0.030096352,0.036426365,-0.034616113
1967-04-01,-0.0050063133,-0.033465147,0.02292931,0.041343868,-0.0014489889,0.028736174,0.0027884245,-0.009453058,0.016337752,0.05703807,-0.032575846
1967-05-01,-0.003489256,-0.0049540997,0.055259407,0.01351279,0.036426365,0.024969578,0.032031953,-0.009557724,-0.020334363,0.027532995,0.016547024
1967-06-01,-0.026402831,0.016233146,0.082933545,-0.0063142776,0.033444464,0.046052158,0.035327733,-0.020543694,-0.04539275,0.012728095,0.022510827
1967-07-01,0.010687828,0.021778405,0.03197968,0.029730141,0.043070257,0.028265357,0.020418227,-0.053867698,0.026957512,0.019319654,0.012361884
1967-08-01,0.054213107,0.025649667,0.038361967,0.0560441,0.03564167,0.03213662,0.032607436,-0.04309094,0.019685864,0.066559255,0.013669729
1967-09-01,0.006031871,0.024184883,0.033758342,0.03705412,0.01994741,0.0246557,0.032816708,-0.027449131,-0.011127114,0.021202981,0.014611423
1967-10-01,0.011054039,0.025963545,0.026539028,0.004985571,0.020627499,0.026486695,0.03197968,-0.06542909,0.018011808,0.03197968,0.013774395
1967-11-01,0.04123926,0.01665163,0.012205005,0.03527546,-0.028181434,0.025911212,0.018325686,-0.045758963,0.0038347244,0.008438349,0.0082291365
1967-12-01,0.049975693,0.0011143684,-0.067573905,0.04348874,0.025231123,-0.0019198656,0.014611423,-0.036604047,0.018325686,0.017540991,-0.11973107
1968-01-01,0.05333203,-0.05111319,0.039458096,0.03439948,0.018330991,-0.07465798,0.027071953,-0.07302135,0.02658841,0.06605291,-0.06770241
1968-02-01,0.007804632,-0.06327611,0.017326713,0.022534102,0.0268116,-0.07726163,-0.003242433,-0.018715799,0.02398473,0.04481426,-0.001271069
1968-03-01,0.066982806,-0.028833002,0.017252326,0.04503742,-0.027531147,-0.023625612,-0.06312734,-0.049960077,0.01684317,0.041801393,-0.072761
1968-04-01,0.046674013,-0.030804366,0.020004809,0.03644523,-0.018678606,0.0071723163,-0.026824445,-0.03709042,0.0003283322,0.0317958,-0.02291891
1968-05-01,0.044739872,-0.0053626,-0.013620019,-0.018901795,0.024951816,-0.024592698,0.040834308,-0.048472285,-0.018604219,-0.004804671,-0.05803156
1968-06-01,0.008250982,-0.043711245,0.027109146,0.0333952,0.030754328,0.022906065,0.030717134,-0.04862106,0.031870186,0.025509745,-0.020129234
1968-07-01,0.014908999,-0.10649741,0.054633886,0.04540938,0.031981766,0.008436978,0.027332336,-0.038503855,0.0198932,0.04314044,-0.035751373
1968-08-01,0.041057497,-0.016595662,0.027592689,0.04053676,0.035701334,0.02227372,0.034771442,-0.02303049,0.03971845,0.025807291,0.010371149
1968-09-01,0.05195579,-0.02518785,0.026216447,0.049835652,0.028411001,0.0351806,0.039681256,-0.070120096,0.030233592,0.039569676,0.024505466
1968-10-01,0.035850108,-0.0021637678,-0.0515967,0.056568056,0.026997566,0.023724347,0.03190738,-0.08139038,0.00947845,0.042508125,0.023240805
1968-11-01,0.036928773,0.007135123,-0.01793471,0.041020304,-0.014475524,0.03395313,0.03770989,-0.05193144,0.011040658,0.015429735,0.0012954175
1968-12-01,0.038305014,-0.10831994,0.0001423657,0.022236526,-0.0049906373,-0.04025206,0.022906065,-0.13030255,0.0119333565,-0.006515652,-0.027642757
1969-01-01,0.04729134,0.010623813,-0.004043162,0.005276501,0.033133626,-0.01626569,0.01586932,-0.031441987,0.025392711,0.009554386,-0.017335176
1969-02-01,0.018924952,-0.0022097826,0.02722609,0.014341533,0.030027032,-0.058280528,0.03786981,-0.06133616,0.028244615,-0.009899795,-0.04677105
1969-03-01,-0.0062330365,-0.0024644136,0.042555153,-0.010001659,0.01658231,-0.002820909,0.03949952,-0.055428624,0.031300247,0.026614964,-0.041627407
1969-04-01,0.005276501,-0.0484007,0.023253739,-0.007608056,0.01495266,0.028804779,0.04128194,-0.04442835,0.032166004,0.0068042874,0.0043088794
1969-05-01,-0.012038708,-0.0035338998,0.007517278,0.039397657,0.021267593,0.023151875,0.040314317,-0.051456332,0.02467972,0.048666358,0.015207291
1969-06-01,-0.006895125,-0.009950697,0.05890274,0.061601877,0.03827727,0.03206414,0.028855741,-0.10406405,0.024832487,-0.01972872,-0.025432587
1969-07-01,0.02396673,-0.019117594,0.05289334,0.036087394,0.030077994,0.028397381,0.034254014,-0.03495592,0.029212236,0.0060403943,0.02350837
1969-08-01,0.0115914345,0.021929622,0.083755136,0.028804779,0.029619634,0.028295517,0.043675542,-0.10187417,0.030179858,0.04342091,0.024934351
1969-09-01,0.07906985,-0.006029308,-0.0183537,0.051569223,0.029874265,0.022897243,0.03598553,-0.057465732,0.029823363,0.022235215,0.016531348
1969-10-01,0.008994162,0.018823087,0.022184253,0.026207507,0.02676773,0.019994438,0.04036528,-0.10314733,0.03690219,-0.0029227734,0.009809017
1969-11-01,0.018568456,-0.047178447,0.005683899,0.017855465,0.009758055,0.02697146,0.03369379,-0.070961416,0.02534175,0.023915827,0.01240629
1969-12-01,0.017753601,-0.03246051,-0.005927503,0.023253739,0.019077718,-0.014075816,0.03303176,-0.14093524,0.032166004,0.0060403943,-0.06576681
1970-01-01,0.024667084,-0.06334841,-0.004387021,0.051520824,0.022332013,-0.012021005,-0.01799345,-0.09460288,0.036612034,0.013710082,-0.048035502
1970-02-01,0.005582094,-0.02261877,-0.0018722415,0.049050987,0.027990103,-0.022259533,0.008500993,0.0025284886,0.032256186,0.017122924,-0.020014226
1970-03-01,0.015236855,-0.050864577,0.026328623,0.040878117,0.025610149,-0.0029500127,0.014563262,-0.11880714,0.030415058,0.02354443,-0.07695484
1970-04-01,0.063914835,-0.033216536,-0.023112714,0.04411131,0.008725524,-0.008159101,0.030100703,-0.038021505,0.016045153,0.017527044,-0.066536725
1970-05-01,-0.0013334155,-0.028591275,0.025699914,0.043572485,0.035848677,0.0105217695,0.044156253,-0.0032194257,-0.022439122,0.017302513,-0.030207872
1970-06-01,0.042988718,-0.11512482,0.08973569,0.074826956,0.043347955,0.021972716,0.032480717,-0.03016293,0.0010017157,0.031627476,-0.04062605
1970-07-01,0.029247522,-0.015793085,0.048961163,0.07303071,0.032076538,0.035624146,0.023409724,-0.0504604,0.019188583,0.0142938495,-0.03330636
1970-08-01,-0.00708133,0.018425167,0.055068374,0.033648252,0.034770906,0.031447887,0.04388678,-0.06622237,0.028798461,0.036881506,-0.014894962
1970-09-01,0.049679637,-0.020283699,0.022107482,0.062028766,0.02605915,0.029247522,0.035444498,-0.05346912,0.024532378,-0.0019620657,-0.010673821
1970-10-01,0.039800346,-0.048035502,0.04069847,0.0110605955,0.035758853,0.030010879,0.033019602,-0.11957055,0.03108865,0.03948605,-0.01799345
1970-11-01,0.0485121,-0.036809027,0.0076477528,0.020760298,0.024218023,0.02394861,0.04069847,-0.08378053,0.021254241,0.045458496,-0.030028224
1970-12-01,0.04051888,-0.06797367,0.015371561,0.011015713,0.02480179,-0.041838467,0.022332013,-0.08503795,0.026957273,0.029022992,-0.07479936
1971-01-01,0.027899206,-0.04901761,0.016764045,0.037630737,0.02036661,-0.07039899,0.0075003505,-0.025296926,0.027618468,0.017793357,-0.039894283
1971-02-01,0.054754555,-0.069135725,0.032671392,-0.01781112,-0.0048980713,-0.14797074,0.005207777,-0.00026619434,0.012366116,0.019290507,-0.050514758
1971-03-01,0.035197854,-0.012898505,0.020647287,0.019150138,0.017091513,-0.07039899,0.041841507,-0.030303061,0.030987084,0.046005487,-0.031238794
1971-04-01,0.04006362,0.024998426,-0.00045335293,0.039502203,0.008155346,0.008482873,-0.003821969,-0.021694362,0.027945995,0.022004128,-0.0060676932
1971-05-01,0.044742286,-0.007658422,0.043432236,0.005862832,0.028881669,0.017091513,0.03987652,-0.016594648,0.018588722,0.0077810287,-0.02337867
1971-06-01,-0.021647573,-0.0020440817,0.01755941,0.07084906,0.03875363,0.020928025,0.029957771,-0.004664123,0.026869893,0.0009970069,-0.03044343
1971-07-01,0.017840087,-0.03306347,0.054427028,0.015126526,0.041747928,0.025138795,0.038332522,-0.015752494,0.041747928,0.0401572,-0.009904206
1971-08-01,0.05143273,0.002213478,0.029957771,0.020553708,0.04399371,0.026589155,0.04025078,-0.059591293,0.03019172,0.041794717,-0.02071184
1971-09-01,0.08118886,-0.007190585,0.013676107,0.050730944,0.033466756,0.027852416,0.044555128,-0.09238857,0.012366116,0.045350492,-0.028010547
1971-10-01,0.055035293,-0.049579024,0.033560336,0.03426212,0.03164208,0.021161973,0.03444928,-0.0737676,0.026589155,0.021395862,-0.023097932
1971-11-01,0.09592652,-0.009623468,-0.00087440014,0.02317375,-0.0030733943,0.0009970069,0.027103841,-0.101465106,0.0313614,0.0048335195,-0.04157859
1971-12-01,0.05386561,-0.0077520013,-0.009763837,0.011430383,0.029536724,-0.06029308,0.0012309551,-0.13159549,0.037771106,0.001511693,-0.04878366
1972-01-01,0.0043628216,0.029176831,0.0123259425,0.014380932,0.021984398,-0.01839614,0.027995229,-0.003651619,0.020443141,0.026710868,-0.06858927
1972-02-01,0.0026161075,0.0001501441,0.0004069805,-0.018807173,0.025066853,-0.057029903,-0.027335346,-0.033397555,0.014278173,0.040582,-0.038226783
1972-03-01,0.028714478,-0.0031892061,0.047517598,0.018388152,0.019980788,-0.03781581,0.02049452,-0.023225367,0.025529206,0.029793322,-0.018653035
1972-04-01,0.046438754,0.015716672,0.026762247,0.012685537,0.026453972,0.022857726,0.03195107,-0.04439175,0.020237625,-0.007812977,-0.001853466
1972-05-01,-0.04387802,0.010681927,0.030255735,-0.007967055,0.030820847,0.020956874,0.038424313,-0.013721049,0.027532876,0.033646464,0.003386736
1972-06-01,0.010168195,0.02922821,0.035547316,0.0688895,0.03457117,0.016024888,0.034930825,0.0205459,0.012993813,0.025169611,0.030050218
1972-07-01,0.04541123,0.036266565,0.05327159,0.029125452,0.02922821,0.029536486,0.041558146,0.014791906,0.02794385,0.040273786,0.035547316
1972-08-01,0.022857726,0.004054606,0.042277396,0.030820847,0.044332385,0.017360628,0.03056395,-0.020708025,0.0205459,0.05799806,0.021419227
