,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1026.436897703839,4067.26318359375,4247.319793701172,3274.553458921371,1109.7456711989182,4247.650909423828,3385.4705810546875,2077.5897590481504,1710.7562566207628,1778.8802297491777,5360.333251953125
1965-02-01,1024.4673830603585,4055.637939453125,4235.7371012369795,3272.5430396295365,1108.2623827588427,4228.707377115886,3377.356363932292,2071.707838408801,1709.7928321967693,1775.6403337445176,5346.104993318257
1965-03-01,1027.3007155674968,4071.260009765625,4250.11469523112,3276.195304624496,1109.346896999485,4241.6473388671875,3395.7261149088545,2076.100252112564,1713.8590149960276,1784.0371650561954,5378.853888260691
1965-04-01,1026.9800176475253,4068.0322265625,4259.162139892578,3291.4983933971776,1111.9928045587226,4250.7720947265625,3392.2576904296875,2080.4668815768496,1723.0137711864409,1784.3260647957786,5366.453793174342
1965-05-01,1028.2753571641022,4055.2900390625,4247.673034667969,3270.678514049899,1111.6785405756352,4234.133148193359,3392.4399820963545,2080.0798688616073,1722.1989001257946,1788.1753486499454,5348.723401521382
1965-06-01,1031.068257753014,4052.476806640625,4255.196126302084,3282.2086457283267,1113.7819730318508,4240.048980712891,3406.4607747395835,2080.65148178412,1727.047988115731,1790.0405616091011,5377.5406686883225
1965-07-01,1031.4117586552188,4078.8046875,4272.753397623698,3291.2973711567543,1115.0773268479568,4261.597442626953,3412.2259521484375,2090.9520986128828,1731.9181797868116,1796.0769385622261,5394.353284333882
1965-08-01,1030.7220923719067,4062.870849609375,4283.441162109375,3273.2492754536293,1114.1459370707416,4255.8074951171875,3412.225341796875,2090.403529575893,1723.3799821239409,1798.7293979577853,5406.591154399671
1965-09-01,1030.6885385271257,4067.42919921875,4263.446553548178,3277.933822139617,1114.6378401871566,4249.888610839844,3404.1766357421875,2088.5525450414543,1723.538466631356,1794.1312020285088,5378.3064992804275
1965-10-01,1029.333651005314,4071.9345703125,4259.110768636068,3278.4236784904233,1113.8109144273694,4252.3020426432295,3396.486002604167,2088.2234534438776,1719.6254924192267,1791.2931743421054,5365.894518400493
1965-11-01,1028.4796545348192,4073.918701171875,4262.218475341797,3276.8702353200606,1112.789548098386,4258.925120035808,3395.1690673828125,2087.025545081314,1716.597114175053,1790.0826437431472,5364.744166324013
1965-12-01,1026.8338121133409,4053.21435546875,4243.587239583334,3269.7078581779233,1109.5584743625516,4232.630666097006,3376.419881184896,2076.932821468431,1710.323010460805,1784.1882538377195,5339.897396689967
1966-01-01,1027.696204790609,4077.61328125,4236.119842529297,3281.284849105343,1111.2628643329326,4241.583506266276,3381.627197265625,2080.6214624521685,1713.27928446107,1783.1198173656799,5336.675704152961
1966-02-01,1025.860409809248,4067.33544921875,4249.094390869141,3273.3433877268144,1109.6025068681317,4246.5087890625,3373.7117513020835,2077.2676428970026,1711.685128939354,1780.2621941817436,5339.685701069079
1966-03-01,1026.2764093234455,4066.469970703125,4255.143483479818,3277.0212481098793,1110.0016164255667,4245.724741617839,3391.2473551432295,2077.6602608816966,1716.8100130760065,1782.5537966008774,5368.598054584704
1966-04-01,1027.1383682483345,4077.6044921875,4241.990407307943,3286.8861044606856,1111.0115805825035,4242.029571533203,3387.3651123046875,2081.1613121811224,1720.7398495431676,1784.5980460183664,5347.334691097862
1966-05-01,1029.341954265149,4069.75341796875,4242.381032307943,3285.7815650201615,1113.5245522299965,4233.182271321615,3389.200846354167,2080.757732780612,1728.5000041379767,1786.7803205523576,5352.252839740954
1966-06-01,1030.4218117960818,4067.427734375,4259.46044921875,3282.8404580393144,1114.0957675137363,4238.048299153646,3412.976277669271,2082.7525858976405,1725.9987006753179,1795.1539156729716,5386.905067845395
1966-07-01,1029.6420799294099,4062.982177734375,4248.167165120443,3278.2925513482865,1113.8911655970983,4236.649831136068,3395.0899251302085,2086.6335499043366,1727.9198598053497,1792.8202311197917,5351.142321134868
1966-08-01,1029.8262078144828,4079.530029296875,4271.4935302734375,3294.2313901839716,1113.937009035886,4254.875183105469,3403.86474609375,2086.527548030931,1729.8320188360701,1795.8967242324563,5383.392012746711
1966-09-01,1029.88182106599,4070.229736328125,4256.611378987631,3278.1009797127017,1114.1485528631524,4248.094177246094,3396.365152994792,2087.1210837850767,1722.4202818789724,1792.1062268708883,5361.09619140625
1966-10-01,1028.8366017607868,4085.04541015625,4241.961924235026,3288.4883757560483,1112.7786154275411,4241.981506347656,3394.3684895833335,2083.303770727041,1722.0660710738878,1789.2312568530704,5348.154810855263
1966-11-01,1027.0505643738104,4056.49609375,4226.325988769531,3275.1167543472784,1110.7088529146633,4213.612365722656,3384.12109375,2075.377047791773,1714.769369868909,1782.8580086691338,5336.638440583882
