,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10,mgu850_cluster11
1965-01-01,-0.184124,-0.29916078,0.9085625,-0.079841614,-1.045433,-1.1624256,0.8169891,-0.061592102,0.31415138,-1.0138228,-0.16391945
1965-02-01,-0.12644272,-0.8890095,0.8365421,0.33305246,-1.587377,-0.62178516,0.06224365,0.0853817,-0.3138256,-0.9535343,-0.58365667
1965-03-01,-0.06094017,-0.46079904,0.34543628,0.31447753,-1.546642,-1.7389128,0.5269531,0.23756866,1.5065582,-1.0141485,-0.34739152
1965-04-01,0.0834259,-0.29101372,0.705537,-0.55563086,-1.1252747,-0.3887787,0.6618687,-0.01108017,-1.1467831,0.21247558,-0.51359177
1965-05-01,0.045297623,-0.6954349,0.24376068,-0.7260677,-0.7808161,-0.404747,1.631697,-0.017597962,-0.8345871,0.64394534,-1.2442223
1965-06-01,-0.0019550323,-0.89161646,-0.11829567,-0.08864021,-0.03454361,-0.29003602,0.66740876,-0.20432892,-0.51131094,0.76517373,-0.4392906
1965-07-01,0.15153542,-0.8528366,0.1310051,-0.1515358,-0.97145784,-1.1057218,1.1852367,-0.15837936,-0.29948655,0.69999695,-0.78994066
1965-08-01,0.37867624,-0.7697361,-0.23756905,-0.46927148,-1.5222003,-0.5380333,0.82220346,-0.14371452,-1.1080029,0.47057533,-1.235749
1965-09-01,0.3930153,-0.9776497,0.13491555,-0.39040795,-0.8531624,-0.70195234,0.53249323,-0.15349121,-1.3357948,0.9036743,-0.86554563
1965-10-01,0.51913226,-0.7772312,0.11275558,-0.16000862,-0.63384265,-0.43863907,0.6592617,-0.20400314,-0.9127987,0.54487646,-0.9470169
1965-11-01,0.555957,-0.32751274,0.11829567,0.07169457,-1.0636828,-0.67034185,1.4527874,-0.12904969,-0.94669074,0.26950532,-0.8479481
1965-12-01,0.18803482,-0.69869345,0.46112442,-0.35260543,-1.0760664,-0.36531526,1.3569775,-0.03975792,0.41582718,-0.91214716,-0.9730873
1966-01-01,0.29343757,-0.42341653,0.03774643,0.23566894,-0.56225777,-1.320797,1.0677319,-0.17166404,1.5715649,-1.152087,-0.8688248
1966-02-01,0.09551468,-0.6216675,-0.022319794,0.44081306,-1.1228745,-1.1675136,0.49562684,-0.26553804,0.9741867,-0.9416916,-0.9197006
1966-03-01,0.120788574,-1.0066814,1.0184975,-0.023304367,-1.2823944,-0.6288887,1.2374268,0.20448723,-0.39124984,-0.5087563,-0.8576649
1966-04-01,0.17232056,-0.5550369,0.19726601,-0.3636791,-0.9633547,-1.5810837,1.2646701,-0.16477127,-1.0027428,0.76608884,-0.87341994
1966-05-01,0.24223366,-1.1310803,-0.023632431,-0.36367875,-0.6928936,-0.5661966,0.68074876,-0.35087776,-0.56028825,0.8448639,-0.4086464
1966-06-01,0.2448597,-0.9154335,-0.085668184,-0.53698426,-0.94563043,-0.28227767,0.7089771,-0.08271408,-1.0230926,0.37615126,-1.2203586
1966-07-01,0.28457528,-1.1012115,0.022319794,-0.31510085,-0.7585392,-0.6183853,1.1176231,-0.20580025,-0.7339218,0.5947525,-0.9147766
1966-08-01,0.5195881,-0.91674614,-0.4207905,-0.42472953,-1.0733116,-0.98436165,1.4973854,-0.04562416,-0.65941393,0.6646656,-1.2183895
1966-09-01,0.60098916,-0.8461769,-0.4161953,-0.21696015,-0.7342504,-0.04004402,0.94563067,-0.24518776,-1.2420219,0.7191517,-0.64431536
1966-10-01,0.54814416,-0.6308578,-0.1667408,-0.0055797575,-0.26553804,-0.6882984,0.5120388,-0.23829499,-0.5675095,0.846505,-0.60558397
1966-11-01,0.5143364,-1.0598545,0.40536422,-0.055142593,-0.56324255,-0.59278333,0.6853439,-0.090919495,-0.8524132,0.64300233,-0.7286705
1966-12-01,0.2402645,-0.82221603,1.1478199,-0.12111664,-0.9387375,-0.90919685,1.3447578,-0.081401065,-0.91116637,0.23304328,-0.76116484
1967-01-01,0.20017128,-0.68280375,0.5103884,0.29291,-0.98551023,-1.3280548,1.2820122,-0.24523468,0.7830528,-1.3558114,-0.80558395
1967-02-01,0.11722946,-0.047675323,-0.19396706,0.20376357,-1.0998005,-1.159558,1.6957436,-0.054533005,0.9822445,-0.98681605,-1.1948249
1967-03-01,0.18906899,-0.3049923,0.53553236,-0.27168465,-1.3466675,-1.2722156,0.7105602,-0.10253487,0.7817467,-0.8095028,-0.6504757
1967-04-01,0.12931137,-0.5756973,0.80689013,-0.46369284,-1.514185,-0.5750443,0.5071232,0.08457489,-0.79774743,0.7817467,-0.63774073
1967-05-01,0.29095078,-0.44475287,0.06302299,-1.2493576,-0.8855877,-0.29356307,0.9182423,-0.0966568,-0.77293015,0.70729446,-1.069432
1967-06-01,0.34809607,-1.1399653,-0.09926911,-1.1494354,-0.92673206,-0.46108016,0.6867226,-0.10645332,0.09012642,0.25143927,-1.5994129
