,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,0.9562378,2.6846313,0.5166321,2.2630005,0.60098267,-3.509491,-8.216675,-7.361969,-8.717651,-9.394226,2.2550354
1965-02-01,1.1913757,2.8249512,0.6609802,2.0415955,0.65997314,-3.865631,-7.012085,-6.856903,-7.8608093,-9.1651,2.705719
1965-03-01,1.2792664,2.9228516,0.70495605,2.0681152,0.3347473,-3.2228699,-7.43161,-7.563324,-8.248901,-9.179474,2.2088318
1965-04-01,1.0091248,3.1616516,0.6343994,2.2944336,-0.2562561,-5.1276245,-8.3324585,-9.121796,-9.345337,-10.575775,1.526062
1965-05-01,0.03164673,2.8078613,0.6498718,2.5014954,-1.5710144,-6.004303,-8.944672,-10.361725,-9.946594,-11.866608,0.6253967
1965-06-01,-0.7133484,3.1526184,0.04208374,2.2065735,-2.0056458,-7.285675,-9.3862915,-11.277863,-11.122681,-12.614075,-0.025268555
1965-07-01,-1.2358398,3.3755798,-0.8890381,1.170166,-2.2048035,-7.974304,-10.154785,-11.514435,-12.035858,-12.868622,-0.4644165
1965-08-01,-2.5246277,2.8172607,-1.1879272,1.0299683,-2.5286255,-8.690796,-9.641846,-11.281433,-12.436005,-12.313782,-0.6944275
1965-09-01,-2.9395447,2.988617,-1.0739136,1.4473267,-2.5673218,-8.954041,-9.632629,-12.301575,-12.474213,-12.227203,-0.8483887
1965-10-01,-2.043579,2.811798,-1.2651978,1.8044128,-2.5151062,-8.042603,-10.044434,-12.223907,-12.334686,-13.147003,-0.35110474
1965-11-01,-1.8340454,2.8572083,-1.9083862,2.7858582,-1.48526,-6.8770447,-9.287018,-11.839722,-11.5772705,-12.091705,0.61239624
1965-12-01,0.009155273,2.8617249,-0.99176025,3.103241,-0.32165527,-4.679077,-7.7826233,-9.705627,-9.327423,-10.234039,1.6462708
1966-01-01,0.8804321,2.8033142,-0.44284058,2.243042,1.096283,-2.8321838,-7.040497,-7.582123,-8.565979,-8.8246765,1.878418
1966-02-01,1.3076782,3.4685974,0.11300659,2.2108765,1.5290833,-2.4326477,-6.4776,-7.2607727,-7.9178467,-7.28598,2.5447083
1966-03-01,0.8309326,3.3983154,0.52130127,2.6983337,0.43356323,-3.7112122,-6.163086,-7.8252563,-8.300781,-8.141449,2.1854858
1966-04-01,0.3873291,3.1195984,0.15585327,3.2885437,-0.19311523,-4.708557,-7.587555,-8.959747,-9.13623,-9.572968,1.9955139
1966-05-01,-0.6884155,3.0907593,-0.021759033,2.993927,-0.61227417,-5.4353333,-8.6658325,-9.710724,-10.540283,-11.0859375,1.1835022
1966-06-01,-1.225708,3.0007935,-0.58221436,2.2145996,-1.7022705,-6.613556,-9.175873,-11.021606,-11.57431,-12.190552,0.29675293
1966-07-01,-1.8094177,3.7499084,-0.8522644,1.3409119,-1.9793701,-8.076263,-8.9930725,-11.841827,-12.0849,-12.655243,-0.5829773
1966-08-01,-2.6498108,3.3961487,-0.7435913,1.6265869,-2.0416565,-7.928253,-9.701355,-12.064972,-12.411438,-12.47699,-0.7698059
1966-09-01,-2.4891052,3.2719421,-1.4038696,1.9370728,-2.2036743,-8.1371765,-10.102936,-12.162964,-12.518982,-12.436279,-0.3882141
1966-10-01,-2.3919067,2.9294128,-1.0646057,2.604126,-2.5245361,-7.539215,-10.107574,-11.568512,-13.069305,-12.893799,0.2480774
1966-11-01,-1.4177551,2.5343933,-0.68148804,3.5273438,-1.7546387,-7.0895386,-9.223206,-10.694244,-11.24292,-12.79361,0.89593506
1966-12-01,0.27792358,2.5532837,-0.21929932,3.2956238,-0.44976807,-4.485626,-8.524017,-8.5336,-9.803894,-10.365692,1.9773865
1967-01-01,1.398529,2.4828186,0.50805664,2.6085205,1.0119019,-2.7933655,-7.308319,-6.7368774,-9.009613,-8.633484,2.605011
1967-02-01,1.3364563,2.776825,1.1491394,1.6234131,1.5402832,-1.7846985,-6.71933,-5.9495544,-8.273895,-7.99942,2.9761353
1967-03-01,1.2525024,3.053955,1.1087646,1.9371338,1.2660217,-2.9439087,-6.6570435,-7.5555115,-8.983856,-8.0633545,2.709381
1967-04-01,-0.058044434,3.5013123,0.7788391,2.269806,0.32559204,-4.5729675,-7.901947,-9.023804,-9.624786,-9.18808,2.1390686
1967-05-01,-1.4777832,3.3141174,0.321167,2.2518616,-0.58532715,-6.364319,-8.211884,-11.049042,-9.818512,-11.241364,1.0047913
1967-06-01,-2.2225342,3.512909,0.09277344,2.541809,-1.3145447,-7.6895447,-9.039764,-11.717682,-10.824188,-12.348724,-0.15612793
1967-07-01,-2.9765625,3.9152832,-0.57110596,1.670105,-1.8562012,-8.343903,-10.0381775,-11.611267,-11.695404,-12.406097,-0.51950073
1967-08-01,-2.8644104,3.3728638,-0.7123718,1.8999329,-2.101654,-8.330414,-10.187988,-11.5997925,-12.452209,-12.483765,-0.40637207
1967-09-01,-2.9353943,3.4180603,-0.9571533,1.395752,-2.5292358,-9.081024,-9.872833,-12.516663,-12.459076,-13.257904,-0.9411011
1967-10-01,-2.359314,3.1076965,-0.91793823,2.2327576,-1.5309448,-8.029144,-9.245148,-11.760803,-11.93457,-12.754944,-0.20376587
1967-11-01,-1.0586243,2.8568115,-0.8447876,2.9404602,-1.2604675,-6.242157,-9.017242,-10.840729,-10.877808,-12.251556,0.8430176
1967-12-01,0.07852173,2.9622803,-0.2290039,2.9572449,-0.23699951,-4.811035,-8.569733,-9.77121,-9.416626,-10.775848,2.2190552
1968-01-01,1.0223694,2.8786316,0.10733032,1.8414307,0.9684448,-4.061737,-6.6144104,-9.065704,-7.994385,-9.329346,2.3845215
1968-02-01,0.9216919,2.8877563,0.62493896,1.6769714,1.6542053,-3.1895142,-5.5379333,-8.560486,-7.553467,-8.13562,2.906067
1968-03-01,0.78689575,3.144226,0.50845337,2.4760132,1.2582703,-3.3277588,-6.273651,-8.288208,-8.121521,-7.7189026,2.5437622
1968-04-01,-0.087249756,3.2731323,0.031951904,2.7156982,0.03591919,-4.411133,-7.9718323,-9.295898,-9.762817,-9.355774,2.2967834
1968-05-01,-1.0038757,2.8313293,-0.99694824,2.9990234,-1.0449219,-5.4890137,-8.700012,-10.818939,-10.91687,-10.383667,1.4132996
1968-06-01,-1.4135132,2.700653,-1.3032227,2.7184448,-1.8166199,-6.911621,-10.074646,-11.470947,-12.003143,-11.954163,0.7973938
1968-07-01,-2.1688232,2.976593,-0.9911804,2.2267761,-2.2099,-7.3365173,-9.754669,-11.686127,-12.556641,-12.064026,-0.58657837
1968-08-01,-2.8387756,2.6687012,-1.4904785,1.7606201,-2.151764,-8.220642,-9.571411,-11.859497,-12.854645,-12.279419,-1.1427612
1968-09-01,-2.9344482,2.7209167,-2.1821594,2.140747,-2.4665527,-8.274292,-9.914917,-12.652069,-13.111084,-12.635254,-0.7789612
1968-10-01,-2.7876587,2.5402832,-1.6470947,2.5660095,-2.223297,-7.161499,-10.007507,-12.285675,-13.053314,-11.937958,-0.1088562
1968-11-01,-1.437439,2.5792847,-1.1218872,3.3691711,-2.0690613,-5.7029724,-9.167725,-11.147156,-12.492981,-11.69519,0.24325562
1968-12-01,-0.40997314,2.4914246,-0.7878418,3.55484,-0.5128479,-3.8855896,-7.8261414,-9.36142,-10.764648,-10.038055,1.1846619
1969-01-01,-0.055267334,3.0735168,0.07546997,3.2539978,0.8661194,-2.7225952,-6.460541,-8.225433,-9.004822,-8.096741,2.1516113
1969-02-01,0.3670349,3.509674,0.52801514,2.7149048,1.2920227,-2.7166443,-5.735199,-7.287323,-8.445618,-7.7287903,2.5108337
1969-03-01,0.39968872,3.507965,0.8529663,2.9162598,1.5082397,-3.4977417,-6.4193726,-7.8612366,-8.724182,-7.9842834,2.8967896
1969-04-01,-0.053894043,3.414856,0.58551025,2.9256897,0.9536438,-5.300354,-8.149719,-9.480804,-10.231995,-9.457214,2.7369995
1969-05-01,-1.2675781,3.309723,0.012756348,2.5441895,-0.4805298,-6.936554,-8.787079,-10.536072,-11.248779,-10.585785,1.769928
1969-06-01,-1.8445435,3.15271,-0.11608887,2.3266602,-1.9137878,-7.636566,-9.530151,-11.176605,-11.888306,-11.370941,0.8437805
1969-07-01,-2.7236328,3.8267212,-0.1711731,2.3623352,-1.906311,-8.469025,-9.633972,-11.768555,-12.299255,-11.746521,0.22723389
1969-08-01,-2.8537292,4.0781555,0.08023071,2.0245667,-2.484558,-8.640625,-9.750214,-12.093994,-12.627777,-11.809418,-0.47454834
1969-09-01,-2.9052734,3.6046143,-0.96295166,2.1755676,-2.6463318,-8.654205,-10.704193,-12.179901,-13.043884,-12.169617,-0.494812
1969-10-01,-2.4685059,3.638855,-0.75079346,2.6733398,-1.6793823,-7.662689,-10.471527,-11.888245,-13.039886,-12.451752,0.27368164
1969-11-01,-1.769989,2.860138,-0.4614563,3.3180237,-0.6604004,-6.0411987,-9.665314,-10.790283,-11.747589,-11.12561,1.0142517
1969-12-01,-0.5602112,2.7044678,-0.15618896,3.646881,0.53912354,-3.619812,-9.416962,-8.71756,-10.955719,-9.0164795,2.5859985
1970-01-01,0.39120483,3.3392334,0.42840576,3.0081177,1.0994263,-2.3165894,-8.076782,-7.2807617,-9.375397,-7.838135,3.0618286
1970-02-01,0.9017029,3.331604,1.0804443,2.2659607,1.8790588,-2.367096,-6.9086914,-6.455658,-8.79364,-7.620514,3.6653137
