,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11
1965-01-01,8.375777e-06,2.9557705e-06,5.0376257e-06,-4.043577e-06,1.7412116e-05,3.18011e-06,7.281007e-06,-9.2079426e-07,7.980947e-06,-5.7036814e-06,1.2925353e-05
1965-02-01,5.6119316e-06,1.048456e-05,2.3186512e-06,-2.1411906e-06,1.842613e-05,1.0269192e-05,4.8671354e-06,1.3315657e-06,2.6340775e-05,-5.493348e-09,7.7117365e-06
1965-03-01,8.483461e-06,5.3516997e-06,2.525041e-06,-2.885994e-06,1.4818768e-05,9.560288e-06,7.846342e-06,1.176777e-05,-4.9678492e-06,-5.228081e-06,1.2508026e-06
1965-04-01,8.559655e-07,1.6097401e-06,1.9866275e-06,7.846342e-06,1.1848533e-05,1.0951182e-05,8.492432e-06,8.384755e-06,1.3454795e-05,-1.2976816e-06,1.573407e-05
1965-05-01,-4.985799e-06,-6.2779873e-06,2.6327252e-06,1.468417e-05,4.1671956e-06,-7.4983836e-06,7.2899857e-06,7.595081e-06,3.9069637e-06,-7.8618905e-07,1.4755955e-05
1965-06-01,1.1520897e-06,-7.991926e-06,-8.4003113e-07,1.6999336e-05,-7.8842495e-06,-4.2679167e-06,-3.241439e-08,1.9359373e-05,5.418915e-07,-4.9768278e-06,-6.6279536e-06
1965-07-01,7.702765e-06,-4.905036e-06,2.2917302e-06,1.2943303e-05,4.2928295e-06,3.5300764e-06,-3.4423501e-06,1.2019031e-05,1.4899531e-05,5.459384e-06,4.7863723e-06
1965-08-01,4.0595114e-06,-4.958878e-06,4.8761067e-06,1.9386294e-05,2.5183192e-05,-3.567984e-06,-1.115958e-05,3.2160024e-06,7.1015384e-06,-5.0356903e-08,7.6848155e-06
1965-09-01,1.0843498e-05,-1.5804108e-07,6.7874644e-06,1.3365061e-05,1.1031945e-05,-3.25391e-06,1.6500417e-07,2.2850076e-05,9.506446e-06,-5.40755e-06,4.5530614e-06
1965-10-01,9.99542e-07,-3.1821182e-06,5.252994e-06,1.7735169e-05,8.4655185e-06,-1.916851e-06,-7.004841e-06,4.597925e-06,9.3090275e-06,4.05054e-06,1.2054923e-05
1965-11-01,9.407733e-06,1.1161974e-06,-5.493348e-09,1.2943303e-05,1.5123871e-05,-1.03071e-05,3.7095451e-06,4.436406e-06,2.1728381e-05,6.0516395e-06,7.801471e-06
1965-12-01,6.5631248e-06,4.077461e-06,-4.631438e-07,1.0457639e-05,1.75198e-05,2.0045773e-06,4.077461e-06,1.026463e-06,6.0606108e-06,-7.1304676e-06,-4.1827298e-07
1966-01-01,1.6331953e-05,2.335746e-06,-2.3242246e-06,-1.0389558e-05,1.2421489e-05,1.7374743e-05,1.083286e-05,9.3664385e-06,1.9427738e-05,1.41404635e-05,1.0743246e-05
1966-02-01,1.4539657e-05,2.1320775e-06,1.9528452e-06,-8.499501e-06,1.8295332e-05,-1.3873432e-06,1.0189262e-05,6.0506864e-06,1.139499e-05,4.706464e-06,1.5940906e-05
1966-03-01,1.02055565e-05,2.7512324e-06,-5.591093e-06,-1.6398917e-06,1.8083516e-05,2.6453235e-06,1.8279039e-05,4.0058403e-06,1.7814671e-05,-4.491274e-06,1.3276902e-05
1966-04-01,1.0172971e-05,1.8713799e-06,-2.5441877e-06,9.537518e-06,6.0588354e-06,1.0124088e-05,-1.1448643e-05,5.2034193e-06,1.0485528e-06,7.386763e-06,5.5374403e-06
1966-05-01,8.568051e-06,1.1981683e-07,6.515056e-06,1.3904206e-05,4.6657333e-06,3.7044083e-06,4.3480068e-06,3.4274162e-06,6.004775e-07,-5.56367e-07,-1.5258374e-06
1966-06-01,-9.13495e-06,-1.0275504e-05,5.5944656e-06,1.6837055e-05,5.8307232e-06,-1.2304059e-05,-1.390083e-05,2.5638583e-06,6.12401e-06,1.2103763e-05,8.9753885e-06
1966-07-01,1.3586481e-05,-5.7621764e-06,-5.3192707e-07,1.4588537e-05,8.022213e-06,-2.7641508e-06,-4.3120453e-06,1.2747361e-05,7.1016257e-06,1.0441814e-05,7.5904354e-06
1966-08-01,3.6636739e-06,-4.491274e-06,7.0934802e-06,2.0943044e-05,1.4058995e-05,-5.482216e-07,-4.6675268e-07,2.0918602e-05,5.271577e-07,6.6779903e-06,2.1565174e-06
1966-09-01,-8.548381e-06,-7.2611874e-06,3.1585732e-06,1.8482708e-05,-1.8924438e-06,-1.28336e-05,-1.9302162e-05,1.3252462e-05,3.4437107e-06,4.624999e-06,3.313362e-06
1966-10-01,-4.4231274e-07,-3.9291444e-06,6.6779903e-06,1.1786036e-05,4.290978e-06,-7.855902e-06,-5.4525954e-06,4.5761153e-06,-5.387421e-06,-1.819124e-06,3.7288482e-06
1966-11-01,5.515976e-07,-2.6012167e-06,6.816488e-06,1.07513915e-05,-3.364039e-07,2.743087e-06,6.1728897e-06,1.43848665e-05,2.5231238e-06,1.1626071e-06,8.453993e-06
1966-12-01,6.8327827e-06,4.136189e-06,-1.44140795e-05,3.968089e-07,3.4925906e-06,1.0241129e-06,1.6055128e-07,8.445848e-06,1.6478594e-05,-8.752053e-06,6.0588354e-06
1967-01-01,1.8281631e-05,6.0023194e-06,3.5592166e-07,-5.531092e-06,1.2948029e-05,1.0581996e-05,5.7697252e-06,2.2487475e-06,2.85028e-06,8.240026e-06,1.7631974e-05
1967-02-01,1.4768673e-05,1.010879e-05,3.3555698e-06,7.020917e-06,1.5546657e-05,1.6918153e-05,1.4503998e-05,1.5670084e-06,-5.3121767e-08,3.3186006e-07,5.577236e-06
1967-03-01,1.880296e-05,6.836446e-06,1.1339034e-06,-9.541316e-06,1.169684e-05,9.3709095e-06,-1.0062646e-05,-8.952702e-07,1.2362536e-05,4.927577e-06,8.612078e-07
