,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11
1965-01-01,3.277737050666474e-05,3.227588470173559e-06,2.0297465374413503e-06,-2.6916328326680946e-06,1.6214404752190603e-05,2.4352431314899913e-05,2.8447910252096432e-05,9.944243152503765e-06,2.2394359196672063e-05,4.211282581915536e-07,1.3066251342951424e-05
1965-02-01,1.2929669872774913e-05,6.8682344901485765e-06,-3.651445251395466e-06,-6.436900592790254e-07,2.034284989349544e-05,1.6879674910532506e-05,2.917058245165626e-05,1.330584870252429e-05,3.583334344309858e-05,3.1268265437185098e-06,1.9561629981255016e-05
1965-03-01,2.14384726859862e-05,3.224408828828018e-06,1.849151548442258e-06,-7.740906463974777e-06,2.2576924152417632e-05,3.028042894668964e-05,3.727861464564764e-05,2.0831532488156837e-05,1.1871515602655967e-05,2.0760223508529762e-06,4.453195373880246e-06
1965-04-01,2.5012459565531525e-06,3.7926679995411847e-07,4.712028605295458e-06,8.746529071383218e-06,8.679165830471902e-06,1.0139642337128671e-05,1.593297555872768e-05,9.622313083992795e-06,2.654242305450478e-05,1.1718615467774697e-06,6.285604543353536e-06
1965-05-01,-6.491133244947521e-07,-6.8841549555624005e-06,6.059172120888345e-06,1.493161410811202e-05,9.411361645561556e-06,-7.311133908102462e-06,1.3543718228607463e-05,2.098565191107166e-05,1.5026032290026908e-05,4.754000988286284e-06,1.0562703295672347e-05
1965-06-01,3.2602752310738554e-07,-5.678925127109611e-06,8.549035695273965e-06,1.8860125944936753e-05,-3.907427981175715e-06,-6.239615369088634e-06,-3.4283226107839475e-07,3.269032964542531e-05,7.217744268928072e-06,-6.542949547240693e-07,-1.2729623329436916e-05
1965-07-01,1.7842498173673737e-05,-5.467293847591224e-06,3.07435731238295e-06,2.0194301618580033e-05,1.202840849146014e-05,4.770857569467829e-06,-1.3367808433768743e-05,2.272455254214725e-05,1.868638845634349e-05,5.710242634998553e-06,-2.4088183824958075e-06
1965-08-01,1.0935858833698531e-05,-5.781808603818431e-06,6.67860046721011e-06,2.822870707556528e-05,2.5680597559585294e-05,-6.024760993970504e-06,-3.5021742872698735e-05,9.382870718870503e-07,7.671013059330613e-06,-2.4277697876742523e-06,9.332535348290068e-06
1965-09-01,1.9179987918361897e-05,-3.5615925011562036e-06,8.336730036629184e-06,1.755611012615393e-05,1.1631595953076612e-05,-3.4792902244039716e-06,3.671383379893283e-06,3.456677693132561e-05,2.210734793253424e-05,-2.1003248071966005e-06,2.69027310114668e-06
1965-10-01,1.2140530040931863e-05,-2.0296951525348336e-06,6.7370487774878125e-06,1.3458951444691695e-05,1.0342908041138799e-05,-4.121385287827823e-06,2.5248526968868178e-06,1.0561531625415495e-05,1.752567363332168e-05,4.351389699357762e-06,1.73314134063164e-05
1965-11-01,2.7778062423366417e-05,1.1498584746349432e-06,6.0281003712706504e-06,1.296153994998248e-05,1.2795501902473916e-05,-1.1654599294943605e-05,7.103161609651383e-06,4.507636531787107e-06,2.4810623876368885e-05,2.8667166531256897e-06,6.597448397237798e-06
1965-12-01,2.0715046239753353e-05,-1.6387950477349622e-06,4.41353772511056e-06,1.021908183752708e-05,2.2319352410704596e-05,4.965089152223257e-06,1.72930585166968e-05,7.0975247359545e-06,1.3061258464909366e-05,2.2845909601499675e-06,1.4028221314975042e-05
1966-01-01,3.7224208426778205e-05,-3.103680587388992e-07,2.385386470714659e-06,-7.080237512329607e-06,2.112600583359381e-05,2.288569766976654e-05,2.167611996441878e-05,2.5605348172376116e-05,3.2864813369491865e-05,9.905825786445925e-06,1.912566798602951e-05
1966-02-01,2.5666950501832425e-05,1.7044166461825004e-06,2.8309708091734545e-06,-2.578079734879187e-06,2.1700267893720593e-05,8.602639121987565e-06,2.4543528156386487e-05,3.189553276237481e-06,3.206866444492739e-05,1.342501339725762e-06,1.6328355724119388e-05
1966-03-01,2.1403414058639963e-05,2.0768400071047883e-06,3.107391333492893e-07,8.115353327613977e-07,2.4085096583803534e-05,8.816862667350337e-06,3.1210611022952186e-05,1.1488201358233488e-05,3.78852973881294e-05,1.765476467664398e-06,1.3174861312606635e-05
1966-04-01,2.0141107214792436e-05,-1.014691885134916e-06,5.499582731581834e-06,1.0561932918386043e-05,4.438947343032851e-06,2.387696017543677e-05,-2.2661739679991826e-06,1.2327003920601295e-05,9.028647380344208e-06,1.0253393517655602e-05,1.5117011743022198e-05
1966-05-01,1.4259233849818548e-05,-8.692323885234625e-07,8.827369275686871e-06,1.227387353234614e-05,3.458378827758679e-06,1.5201749192783609e-05,1.0733861386511677e-05,9.508032856435266e-06,-8.583831837919813e-06,1.1243636371156235e-06,2.681383648450719e-06
1966-06-01,-1.1250079679532638e-05,-3.4052721419261377e-06,7.463356283668901e-06,2.28420832273615e-05,1.3061526260571554e-05,-1.4070445654079924e-05,-2.22072378312225e-05,1.0488942856815213e-05,1.3863849643611402e-05,5.392931121778452e-06,6.476184117278569e-07
1966-07-01,1.530700046714628e-05,-7.858898721966206e-06,5.931279140954317e-06,2.344451483319669e-05,9.556163149682106e-06,4.179347596682207e-06,-9.536171780161345e-06,1.7029986604650664e-05,9.37589182588757e-06,1.337826284321232e-05,8.308133713072957e-06
1966-08-01,1.1419128417114016e-05,-7.317417648185878e-06,5.507775665225175e-06,1.812369924260161e-05,1.8362914033787092e-05,3.856149665215378e-06,-1.2083110296107653e-05,2.61446652208489e-05,-3.1094764886398075e-06,8.599858524070845e-06,-1.5464335757435105e-06
1966-09-01,-2.4039355582173906e-06,-4.358579118209156e-06,8.909009040742661e-06,2.4105891801203448e-05,6.913542449638044e-06,-1.7163012121590178e-05,-3.0173897677151536e-05,1.865201494826867e-05,1.0918267889792332e-05,8.278557866033802e-06,2.246496101093417e-06
1966-10-01,-1.0866594828640747e-06,-2.3308171205970117e-06,8.537120617890445e-06,1.5737564101275187e-05,6.911919570029568e-06,-9.7402123575976e-06,-7.807432519109932e-06,1.3940588382311257e-05,-3.313619521981713e-06,8.810401494782935e-06,5.526756055742054e-06
1966-11-01,-1.5126654848006039e-05,-3.244364339288471e-06,5.53427474686384e-06,9.1818302886774e-06,8.88381066488364e-06,1.3285809769132717e-05,1.456549005131426e-05,2.6707065688508632e-05,1.0000163936436164e-05,8.769354410885302e-06,1.3487113152085891e-05
1966-12-01,1.3481229344554441e-05,8.862154668589172e-07,3.0668848232322017e-06,8.468168744002469e-06,1.3464891424064263e-05,9.693600754131737e-06,7.687755921349006e-06,1.0530617678674256e-05,1.7835100152296945e-05,5.035399009925424e-06,6.797804073941288e-06
1967-01-01,2.2655759542095965e-05,1.9352067906048e-06,-2.7965997116640916e-07,-4.709088822589062e-06,2.0106554643462005e-05,2.8430391932150004e-05,3.337663656566292e-05,1.328838751339013e-05,2.4233898127729644e-05,1.3876961886472556e-05,2.8118458156416825e-05
1967-02-01,3.08878761164746e-05,4.378782346305486e-06,1.387580126784967e-07,-7.390216044061365e-06,2.117147630542604e-05,2.8419968699846893e-05,1.3484087331390412e-05,1.3420697918840367e-05,2.1350043905638613e-06,1.041864004311344e-05,1.9379190492162587e-05
1967-03-01,3.25973647513341e-05,2.8148760496773513e-06,6.586337290613183e-07,-1.519382269382024e-06,1.6777089228980913e-05,1.7665725800027356e-05,9.380898297201162e-06,1.2576497172675573e-05,2.1414510026968655e-05,5.959810868449812e-06,5.980063659355334e-06
