,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1967-07-01,1011.61084,1015.2054,1023.4278,1014.498,1011.9852,1018.29065,1023.25586,1024.2521,1020.5617,1023.4416,1022.6942
1967-08-01,1012.75726,1015.8875,1028.179,1015.1749,1012.6702,1021.3686,1026.23,1025.2047,1017.2712,1025.5378,1028.856
1967-09-01,1012.3328,1019.99866,1024.17,1018.67224,1013.23975,1019.88257,1021.5761,1024.7911,1017.27844,1023.52716,1020.74097
1967-10-01,1012.78345,1015.08203,1020.41583,1016.867,1012.3618,1015.3716,1019.77954,1021.84534,1011.1407,1022.2466,1020.4957
1967-11-01,1010.5515,1016.6697,1019.2542,1016.079,1010.66034,1017.3553,1016.9628,1021.01306,1010.1502,1016.79083,1016.54346
1967-12-01,1010.5653,1016.2713,1017.1072,1015.6415,1010.46515,1017.72034,1015.5574,1018.4959,1008.4596,1011.87134,1014.86
1968-01-01,1009.84784,1013.7679,1021.2308,1012.1334,1008.1791,1019.683,1013.5732,1018.22314,1004.6534,1013.7543,1015.6591
1968-02-01,1010.77814,1018.9416,1022.5117,1014.7668,1009.61523,1024.1833,1014.1908,1020.18964,1006.93823,1013.9818,1017.87036
1968-03-01,1008.90826,1019.6021,1021.0118,1015.5318,1008.96906,1023.84705,1018.06714,1020.2068,1011.4458,1012.32166,1018.1845
1968-04-01,1010.4991,1016.1093,1019.32306,1008.8567,1010.0081,1021.28656,1014.5393,1019.93195,1012.8004,1015.1232,1013.6934
1968-05-01,1011.4508,1017.38165,1016.0341,1015.2827,1009.427,1017.8933,1016.93646,1018.699,1016.84564,1017.7366,1014.67096
1968-06-01,1012.8362,1009.9487,1020.27405,1013.58966,1010.56274,1017.82385,1017.0388,1021.40466,1016.4785,1019.4361,1015.33
1968-07-01,1013.4029,1014.65594,1026.152,1016.52075,1011.2296,1018.14154,1022.8508,1023.77185,1021.16284,1026.3881,1024.788
1968-08-01,1014.27374,1018.80634,1029.3585,1010.791,1011.95593,1026.0103,1021.63654,1026.9712,1018.289,1026.0325,1024.8638
1968-09-01,1013.64404,1018.8421,1021.9721,1014.9414,1012.4913,1020.34344,1019.01245,1024.6162,1017.8646,1022.08234,1017.9062
1968-10-01,1012.67584,1015.7715,1021.18713,1014.69525,1012.09985,1018.6396,1017.95624,1022.7965,1014.63513,1020.70264,1019.2464
1968-11-01,1012.1907,1016.7132,1017.7816,1013.6033,1011.8107,1015.7143,1019.09045,1019.56775,1010.5033,1018.9895,1017.7759
1968-12-01,1010.9263,1018.17017,1018.01636,1016.02264,1008.9197,1017.24854,1013.7185,1018.641,1009.48,1016.96515,1014.9572
1969-01-01,1009.22174,1012.62415,1017.2196,1010.97437,1009.40454,1014.7594,1011.12036,1017.5242,1006.4607,1015.8007,1013.01917
1969-02-01,1010.6905,1017.23083,1016.7429,1016.17444,1009.25037,1016.9856,1013.3242,1016.97437,1008.7868,1013.82837,1015.1356
1969-03-01,1010.78467,1017.8973,1019.9688,1018.93243,1010.23376,1018.5025,1018.4825,1018.5499,1011.9147,1014.46985,1020.24274
1969-04-01,1010.59625,1018.74146,1022.5076,1017.32007,1010.834,1021.21606,1017.0249,1020.16095,1017.1185,1017.37,1018.57733
1969-05-01,1011.04803,1018.54803,1022.3567,1019.15204,1010.3854,1021.4557,1020.85425,1019.1308,1017.6008,1018.1818,1019.4397
1969-06-01,1012.56055,1012.21173,1019.19946,1015.6934,1011.50916,1012.5305,1019.34546,1020.2933,1020.2109,1020.80304,1020.7057
1969-07-01,1012.8257,1019.22064,1025.5208,1018.5256,1012.84686,1021.09814,1024.7122,1023.6196,1022.6555,1024.1431,1024.8044
1969-08-01,1012.62476,1019.2088,1024.7639,1020.2939,1013.1614,1019.4727,1023.46985,1023.67755,1019.73724,1023.5728,1026.0624
1969-09-01,1012.6766,1028.1284,1023.7943,1022.39667,1012.3409,1028.0922,1019.2606,1026.0231,1017.9178,1020.2608,1019.6506
1969-10-01,1011.2146,1020.67694,1018.77704,1021.62787,1011.80304,1017.7145,1016.6493,1021.5069,1013.00287,1019.71173,1016.4472
1969-11-01,1011.08673,1018.85065,1018.95544,1017.9734,1011.1741,1017.8142,1016.9645,1021.59674,1010.90826,1017.9871,1016.55444
1969-12-01,1011.32196,1019.4409,1017.01807,1016.3068,1010.48334,1017.91656,1015.36334,1019.37787,1007.7092,1014.27954,1014.29694
1970-01-01,1010.83984,1018.4063,1018.4913,1017.84595,1010.37103,1018.75867,1015.5714,1019.2625,1008.6639,1014.0514,1016.50726
1970-02-01,1010.06915,1019.85913,1019.66833,1016.6297,1010.06323,1021.2596,1017.0557,1016.50665,1009.03174,1011.4869,1018.8793
1970-03-01,1009.61163,1016.3557,1016.25946,1017.6605,1009.3246,1014.4009,1017.2779,1016.25415,1010.9004,1011.5053,1015.77045
1970-04-01,1010.3728,1019.3801,1019.73016,1013.69495,1010.0037,1022.30005,1016.9327,1020.57635,1014.82623,1016.83344,1015.635
1970-05-01,1010.00616,1014.6937,1019.6316,1019.3148,1009.4114,1016.9137,1018.2363,1020.0011,1018.84125,1019.06226,1019.0011
1970-06-01,1011.3663,1007.1238,1023.6061,1008.10474,1011.34845,1014.34375,1024.2234,1020.46643,1017.6077,1023.5847,1025.9075
1970-07-01,1012.39124,1017.24225,1025.1653,1016.2612,1012.59393,1020.9548,1019.9524,1024.2264,1021.9162,1024.0986,1020.1449
1970-08-01,1011.69727,1018.4348,1027.5474,1017.1585,1012.00146,1023.3625,1020.41766,1022.7261,1019.94354,1024.4962,1024.2834
1970-09-01,1011.89276,1017.92737,1021.79614,1013.9736,1010.9961,1019.3915,1016.859,1021.98865,1014.1501,1022.4148,1018.146
1970-10-01,1011.9842,1016.2868,1019.10443,1013.6842,1010.683,1017.392,1018.23694,1020.2109,1011.0454,1019.66425,1016.96954
1970-11-01,1010.8903,1016.9844,1019.8407,1014.2321,1009.68585,1018.95294,1013.1019,1020.6256,1009.18555,1017.9529,1014.5066
1970-12-01,1010.6396,1016.07404,1017.9333,1013.8869,1008.4256,1017.048,1013.08057,1017.2179,1006.7381,1015.8822,1015.2517
1971-01-01,1009.5182,1014.89703,1016.89813,1014.9744,1008.3656,1017.52594,1015.35583,1015.5408,1006.05414,1009.91943,1016.70935
1971-02-01,1008.4514,1016.87384,1018.73737,1014.3985,1007.0614,1019.75494,1015.6791,1016.24603,1005.44104,1007.5549,1017.70386
1971-03-01,1010.3117,1018.9595,1020.4217,1017.82544,1008.9205,1021.1545,1017.4229,1018.8321,1008.8917,1015.09283,1020.8518
1971-04-01,1009.32367,1024.1014,1020.7097,1017.31476,1009.4888,1022.2238,1014.2961,1020.9561,1014.579,1016.239,1016.13403
1971-05-01,1010.6733,1016.3254,1019.8157,1013.308,1009.3883,1016.08923,1019.29156,1018.75916,1016.2793,1018.1672,1017.50165
1971-06-01,1012.35,1013.5902,1018.7886,1017.62775,1011.0227,1014.0491,1022.7416,1019.9539,1021.4002,1021.3848,1019.62115
1971-07-01,1011.9225,1014.3972,1026.4277,1014.9578,1011.20123,1019.7101,1021.08154,1022.68274,1019.0375,1023.6964,1024.0259
1971-08-01,1012.10236,1018.466,1023.10767,1013.06226,1011.8361,1022.15344,1018.37646,1020.81976,1017.581,1022.9124,1020.8537
1971-09-01,1012.5682,1012.19446,1018.4469,1009.0242,1011.57056,1015.4282,1019.0856,1020.0884,1014.07916,1021.4841,1016.262
1971-10-01,1013.2466,1013.7835,1024.049,1010.8589,1011.28,1019.68,1020.4422,1022.19635,1011.6,1021.8937,1022.1873
1971-11-01,1012.1516,1018.4283,1018.31055,1012.4517,1010.53827,1019.61096,1016.9084,1021.46423,1008.07446,1015.03906,1017.7717
1971-12-01,1010.4084,1018.5083,1015.8582,1013.18195,1009.2558,1017.64685,1013.603,1018.6894,1006.4758,1014.8119,1011.9967
1972-01-01,1009.9988,1017.65125,1018.21625,1017.465,1009.645,1016.48755,1014.334,1017.70374,1008.1351,1014.24896,1015.9352
1972-02-01,1009.15625,1017.2176,1017.0226,1018.37616,1008.0926,1016.45386,1014.2827,1016.21643,1009.165,1010.2012,1017.33124
1972-03-01,1010.4218,1018.1731,1023.32086,1017.8844,1009.52936,1020.2442,1017.66064,1018.7218,1010.7693,1015.79456,1022.4059
1972-04-01,1010.3093,1017.47064,1018.74927,1018.4143,1010.9018,1017.3569,1015.1396,1019.18054,1017.2219,1016.49695,1015.8045
1972-05-01,1011.3036,1017.72125,1022.2466,1023.6989,1010.9737,1019.3798,1018.76117,1021.4547,1021.3498,1019.07245,1020.33234
1972-06-01,1011.11554,1015.7395,1021.19037,1017.66565,1011.0443,1018.1456,1021.2154,1019.65796,1020.073,1017.26697,1022.0084
1972-07-01,1012.7291,1016.9757,1024.5632,1013.2341,1012.4691,1020.74536,1022.2534,1024.047,1019.78296,1023.01337,1021.97845
1972-08-01,1012.6954,1010.7743,1024.3058,1010.2781,1012.49664,1018.56177,1019.9392,1022.9684,1017.1157,1021.5466,1021.06165
1972-09-01,1012.7748,1017.79626,1022.43396,1016.99133,1013.12225,1019.9949,1018.3412,1022.28906,1016.44885,1021.5709,1020.5835
1972-10-01,1011.7986,1021.0823,1019.7511,1019.78357,1012.896,1019.96484,1018.11127,1022.81525,1015.1077,1019.9286,1016.6601
1972-11-01,1010.3455,1020.7191,1017.6094,1020.4504,1010.9018,1015.89703,1020.9854,1019.3168,1011.22174,1016.5757,1019.45044
1972-12-01,1010.62366,1013.7453,1016.9826,1015.45514,1010.5862,1013.9941,1013.58093,1018.2375,1010.2274,1015.11523,1014.0103
1973-01-01,1010.4886,1018.34875,1019.75507,1014.9148,1009.34784,1020.25995,1013.4852,1019.84515,1007.2861,1014.32764,1014.3289
1973-02-01,1010.42615,1019.0561,1019.48755,1016.42725,1010.14514,1021.82776,1017.69025,1019.7403,1009.4938,1012.53033,1018.759
1973-03-01,1010.1895,1022.53827,1021.4007,1018.60913,1008.6205,1024.3857,1017.3996,1019.65155,1011.45825,1013.2795,1019.4207
1973-04-01,1009.60693,1013.7129,1018.7255,1013.36304,1009.1632,1016.74945,1021.5197,1017.53595,1013.5206,1016.3391,1020.8046
1973-05-01,1010.65063,1010.5246,1018.5082,1012.5084,1009.1922,1014.90063,1016.9855,1018.4278,1016.943,1017.7282,1016.4054
1973-06-01,1011.65186,1012.01196,1023.35944,1014.1772,1009.6571,1017.2633,1024.3318,1019.5821,1016.9244,1022.44055,1024.6759
1973-07-01,1012.15283,1010.49884,1024.034,1012.484,1010.59534,1018.80396,1024.16,1022.2714,1017.9423,1021.865,1024.951
1973-08-01,1012.8647,1015.4183,1026.6693,1013.2981,1010.7432,1022.11194,1022.95044,1022.6457,1016.3694,1023.2643,1025.3954
1973-09-01,1012.3033,1011.7779,1015.9154,1012.6068,1011.7033,1011.6493,1017.1346,1021.1795,1015.9257,1020.3982,1014.7096
1973-10-01,1010.99274,1020.25476,1020.13,1016.1752,1010.04224,1019.84,1017.3861,1021.21875,1012.12775,1019.71655,1016.9366
1973-11-01,1011.7014,1019.1339,1019.2915,1016.25494,1009.34784,1019.0613,1015.9462,1020.7223,1007.4765,1017.8709,1014.81384
1973-12-01,1010.9863,1019.8136,1022.29266,1015.2202,1008.6262,1022.87524,1017.3102,1018.92615,1007.4186,1016.37256,1018.2889
1974-01-01,1010.2391,1016.9943,1021.3429,1012.62805,1006.6566,1020.3892,1015.218,1017.086,1001.1295,1016.1778,1019.2997
1974-02-01,1009.78735,1021.21857,1022.7761,1016.51,1007.61237,1024.6652,1014.87366,1018.53485,1007.5838,1015.055,1018.65784
1974-03-01,1010.345,1021.22266,1024.034,1019.42267,1008.8887,1023.40375,1018.14154,1019.12244,1010.44147,1016.54865,1022.0602
1974-04-01,1009.81525,1020.10596,1019.8974,1019.9925,1009.2935,1019.94025,1019.7575,1018.9213,1015.23975,1017.014,1019.4648
1974-05-01,1011.1004,1009.82947,1018.7821,1014.3282,1009.7092,1013.66046,1018.5871,1016.1771,1016.53577,1016.89307,1019.93414
1974-06-01,1011.9291,1014.50006,1018.7325,1018.4676,1010.6765,1014.6685,1017.7224,1017.6138,1020.15283,1018.28284,1019.9253
1974-07-01,1012.2633,1009.0721,1023.2916,1008.7685,1011.06714,1016.1479,1023.2734,1021.3795,1017.7958,1022.97174,1023.5505
1974-08-01,1012.52545,1013.5396,1021.41693,1013.9967,1010.8857,1016.10315,1017.86304,1022.1193,1017.06287,1022.27075,1018.5341
1974-09-01,1012.6171,1019.34454,1022.3957,1018.0057,1010.7342,1018.9417,1019.8159,1020.99713,1014.9334,1021.5595,1020.4293
1974-10-01,1012.1953,1012.6022,1022.7224,1011.75385,1010.26013,1017.9303,1017.9201,1021.61865,1011.75995,1020.8362,1019.73987
1974-11-01,1011.86115,1016.72534,1017.37396,1014.155,1009.61487,1016.25665,1014.87164,1021.1785,1008.69037,1018.00226,1013.5301
1974-12-01,1010.59705,1016.9617,1015.87964,1013.42346,1009.01306,1015.9557,1013.5178,1017.9147,1008.6917,1014.0497,1012.7734
1975-01-01,1010.9668,1017.0793,1018.60913,1013.53455,1009.5781,1018.0708,1013.63696,1018.497,1005.73315,1015.59576,1013.5768
1975-02-01,1010.97516,1019.44495,1018.47144,1017.45984,1008.62396,1019.7626,1015.38617,1017.2315,1006.0625,1013.14154,1016.54095
1975-03-01,1009.8404,1018.46796,1016.55347,1016.59216,1008.4808,1018.7696,1016.90564,1016.6448,1010.41815,1012.3396,1017.15466
1975-04-01,1009.78784,1020.4614,1021.8639,1019.0762,1008.2898,1021.15466,1018.30743,1019.4851,1014.5898,1017.32495,1020.8136
1975-05-01,1010.039,1015.0277,1015.155,1014.0673,1009.2439,1014.21466,1015.9148,1019.3162,1018.09644,1016.7236,1011.9175
1975-06-01,1011.355,1011.63525,1022.17737,1017.5401,1010.2237,1014.88654,1023.8075,1019.1287,1018.51984,1022.1102,1023.3162
1975-07-01,1010.9578,1014.0756,1023.9847,1009.3906,1011.09204,1021.70337,1018.0466,1023.8407,1017.18304,1021.2668,1018.5157
1975-08-01,1011.6774,1017.0765,1024.6177,1016.6939,1011.0298,1020.6911,1021.60236,1021.2785,1017.2779,1023.8498,1022.14624
1975-09-01,1011.8504,1018.2134,1023.7072,1015.4657,1010.6043,1021.47156,1022.81805,1023.2644,1014.6347,1022.29913,1023.3232
1975-10-01,1012.1791,1018.8236,1021.93726,1016.66,1009.5851,1020.4676,1019.7086,1020.1403,1012.0954,1019.27405,1020.50635
1975-11-01,1011.4519,1017.0329,1021.017,1013.79333,1010.1282,1019.8269,1016.5603,1021.5235,1010.30054,1018.2279,1016.7541
1975-12-01,1010.5572,1017.43494,1020.6261,1015.6186,1007.8497,1020.04626,1015.3889,1019.63666,1007.16125,1016.7126,1016.424
1976-01-01,1010.40924,1019.44696,1020.03955,1016.91315,1008.2929,1020.5619,1016.89825,1018.98444,1006.3245,1015.6718,1017.383
1976-02-01,1010.3845,1019.20825,1021.6718,1017.33057,1008.7905,1021.03296,1015.89685,1019.2971,1006.8832,1016.06335,1018.6607
1976-03-01,1009.89185,1018.4905,1020.3158,1017.23315,1008.17444,1021.05084,1016.0979,1018.07794,1009.6267,1015.65076,1017.27814
1976-04-01,1011.02155,1018.63916,1021.163,1019.21814,1010.68054,1019.48456,1018.9906,1017.0296,1015.5996,1015.8907,1021.1372
1976-05-01,1011.4866,1020.92505,1023.3498,1019.109,1011.3965,1022.4297,1022.53394,1021.3764,1020.0235,1017.6025,1022.70593
1976-06-01,1010.8921,1018.8821,1021.14703,1021.0792,1011.3854,1018.01196,1019.25946,1023.0531,1021.173,1021.3382,1018.1119
1976-07-01,1012.50464,1019.87054,1020.79553,1020.4243,1012.6242,1020.063,1020.35834,1023.12836,1021.61444,1021.8741,1017.0679
1976-08-01,1012.39734,1017.2152,1023.8134,1016.6227,1012.57983,1019.8102,1020.8739,1022.9687,1019.24896,1022.46234,1020.53345
1976-09-01,1013.2612,1020.26526,1022.2274,1018.0051,1013.23846,1020.2399,1021.5898,1024.1772,1016.36365,1022.44635,1021.5164
1976-10-01,1011.95276,1020.7659,1023.5101,1016.7139,1010.9975,1023.6328,1018.80994,1022.656,1010.0775,1020.1111,1019.73364
1976-11-01,1010.2791,1015.1119,1017.1869,1011.2097,1009.64703,1018.9617,1012.63416,1019.07446,1008.0444,1016.7293,1014.10913
1976-12-01,1010.6682,1012.12665,1013.0146,1009.31836,1009.46454,1011.3946,1010.35315,1017.3633,1006.1969,1014.47675,1009.1278
1977-01-01,1009.85156,1016.3842,1017.5744,1013.98096,1008.57446,1015.8755,1013.50415,1017.9419,1006.21295,1014.87665,1015.1982
1977-02-01,1010.3903,1018.104,1017.0823,1016.5623,1008.4749,1017.51385,1016.6188,1017.3691,1005.89484,1012.0927,1017.589
1977-03-01,1010.9854,1019.7104,1021.4761,1015.1015,1009.7103,1022.8514,1017.1289,1019.48975,1009.7903,1016.4872,1017.4651
1977-04-01,1009.2593,1025.5094,1019.693,1024.1355,1009.5593,1021.9744,1017.9578,1019.93445,1017.0997,1015.25806,1017.4066
1977-05-01,1010.5351,1017.0315,1021.0313,1014.1654,1010.1272,1018.65735,1015.85736,1018.93994,1016.56866,1018.2738,1017.5312
1977-06-01,1011.2589,1016.4573,1020.04095,1019.7514,1010.1989,1017.4338,1018.14026,1020.03125,1020.93604,1020.8977,1016.5324
1977-07-01,1011.4503,1016.1301,1021.93756,1019.7813,1011.17114,1015.826,1022.35376,1022.0927,1021.19495,1021.45734,1022.0927
1977-08-01,1012.27155,1012.7685,1019.6526,1012.2075,1012.4838,1015.2915,1021.56726,1022.19366,1016.8638,1021.74615,1019.2252
1977-09-01,1013.0198,1021.19775,1025.176,1020.7947,1012.6537,1021.99603,1021.5325,1023.43604,1017.2688,1023.569,1024.4174
1977-10-01,1011.61945,1020.65967,1018.4492,1017.78314,1012.68915,1017.93695,1016.91315,1020.7432,1013.2592,1019.43475,1017.1442
1977-11-01,1011.34656,1018.4638,1020.0549,1016.1197,1010.9186,1019.5266,1017.22986,1021.32227,1009.39154,1018.5174,1016.9027
1977-12-01,1011.2137,1016.4079,1018.35876,1015.4989,1010.359,1017.23267,1015.0201,1019.1139,1008.46375,1016.3187,1015.7648
1978-01-01,1011.3683,1020.6919,1019.14825,1017.0341,1008.7869,1020.91583,1016.2104,1016.9755,1008.14044,1014.0583,1016.4769
1978-02-01,1011.53625,1020.94116,1019.4363,1017.8886,1010.6398,1020.5439,1016.4663,1019.24756,1009.5274,1015.5385,1018.1612
1978-03-01,1009.7307,1018.783,1020.5666,1019.6768,1008.7843,1017.0128,1018.54846,1015.48584,1011.74554,1016.483,1021.9096
1978-04-01,1010.33185,1020.03467,1022.2422,1018.02057,1009.7994,1022.1622,1018.46576,1020.53656,1014.8747,1016.14966,1018.62036
1978-05-01,1011.231,1014.2109,1020.4393,1012.78326,1008.2071,1019.3142,1016.7156,1020.6233,1014.8454,1019.6328,1016.72095
1978-06-01,1011.67084,1018.27716,1021.3604,1013.3184,1009.24414,1018.9943,1022.21954,1022.7467,1016.10175,1021.1518,1019.9841
1978-07-01,1012.34467,1015.65784,1022.8287,1011.6635,1009.93396,1021.42773,1024.7162,1022.3828,1017.00616,1021.739,1021.9802
1978-08-01,1013.3964,1022.97,1024.1637,1021.1337,1010.9737,1022.97736,1019.0337,1023.9997,1019.8761,1023.72107,1020.8325
1978-09-01,1013.2425,1019.93744,1023.1912,1013.665,1011.5889,1023.4285,1019.1549,1023.5125,1016.02374,1021.3298,1019.62146
1978-10-01,1012.386,1021.3211,1021.63763,1019.41156,1011.0704,1021.649,1016.78625,1024.071,1013.1425,1020.26135,1017.8186
1978-11-01,1012.2754,1019.9967,1019.0796,1017.9446,1010.7584,1019.15826,1017.3954,1020.90045,1010.72314,1019.1309,1015.3033
1978-12-01,1011.10834,1016.6529,1017.8646,1015.0553,1009.82935,1016.2497,1016.9055,1018.8544,1007.01337,1015.58057,1016.90955
1979-01-01,1011.41724,1016.1552,1021.06384,1013.86237,1010.30237,1021.0609,1014.7049,1020.3063,1004.4586,1016.25244,1017.03143
1979-02-01,1009.9808,1021.45306,1019.3931,1018.8906,1009.1596,1020.59076,1016.6792,1018.64307,1008.1655,1011.7394,1019.88586
1979-03-01,1009.90326,1017.89307,1022.878,1016.4704,1009.05664,1023.3221,1016.2067,1019.27686,1009.6107,1015.5428,1019.8396
1979-04-01,1010.0831,1017.4321,1017.7866,1016.00836,1009.4829,1019.20056,1017.3292,1018.3516,1013.8658,1014.7893,1017.387
1979-05-01,1011.7596,1021.1708,1022.02673,1020.9956,1010.2531,1020.2779,1022.3893,1022.46906,1019.33936,1019.5371,1022.31586
1979-06-01,1011.9389,1016.11884,1017.7889,1015.2022,1011.2964,1016.7902,1022.21234,1022.06775,1019.57245,1021.2598,1017.05505
1979-07-01,1013.6911,1018.7489,1025.9487,1017.49225,1013.2673,1022.06024,1025.275,1023.281,1022.4587,1025.0651,1025.3612
1979-08-01,1012.7392,1021.6144,1027.2267,1017.6068,1012.2668,1026.7745,1021.7196,1026.7681,1017.8346,1023.6193,1024.2583
1979-09-01,1012.78436,1021.1969,1022.7444,1015.68915,1012.25696,1022.7745,1018.5517,1026.1418,1015.80945,1022.8219,1017.2216
1979-10-01,1013.0521,1016.59534,1019.18555,1015.1207,1012.52295,1017.68945,1017.2193,1021.49927,1013.9791,1020.8117,1016.9279
1979-11-01,1010.89795,1013.10297,1018.2481,1014.2191,1009.8541,1015.44336,1017.0204,1018.82404,1008.8282,1017.15454,1016.1559
1979-12-01,1011.6538,1019.20514,1017.0614,1015.37976,1010.6435,1016.6752,1016.5051,1020.37744,1009.9623,1015.91125,1014.7939
1980-01-01,1010.36505,1017.899,1020.05133,1014.6325,1008.2649,1019.451,1016.49506,1016.4486,1006.3789,1012.18976,1016.4038
1980-02-01,1010.32666,1020.5318,1023.93536,1016.14954,1009.3692,1025.3519,1015.81836,1019.28455,1006.3967,1014.4305,1022.6066
1980-03-01,1010.7628,1016.2684,1020.8733,1018.147,1010.093,1017.65326,1019.41315,1020.07544,1011.16693,1013.56036,1020.62415
1980-04-01,1010.015,1014.9626,1022.9487,1013.3635,1009.5776,1021.97876,1017.21484,1022.6577,1014.4265,1016.5215,1019.37866
1980-05-01,1010.6986,1012.94104,1022.33,1015.7237,1010.6038,1017.236,1019.44867,1020.6127,1017.5351,1019.7735,1020.35266
1980-06-01,1012.262,1017.7141,1024.922,1014.6429,1011.1509,1024.3958,1019.62665,1024.732,1019.2358,1020.72687,1019.0796
1980-07-01,1013.50757,1014.25256,1021.88513,1015.8976,1011.62384,1013.9461,1026.9539,1023.614,1018.99524,1023.9973,1023.5135
1980-08-01,1013.7096,1013.01337,1022.49585,1014.4207,1012.8619,1014.48444,1025.783,1023.2633,1019.9968,1024.7493,1022.8603
1980-09-01,1013.7131,1014.21295,1024.0168,1012.7918,1012.758,1017.94666,1020.60065,1024.8818,1016.0341,1023.0767,1020.3395
1980-10-01,1012.3831,1020.7579,1022.7341,1014.55444,1011.85455,1023.8682,1018.9568,1025.4329,1012.6093,1020.5444,1018.21924
1980-11-01,1011.3035,1014.7324,1017.32385,1013.00995,1010.4724,1014.8977,1014.6222,1020.5461,1008.9663,1018.8386,1013.67633
