,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11
1965-01-01,-8.006622e-05,-6.0922746e-05,-3.9224033e-06,-7.740108e-05,-5.5145442e-06,-8.073923e-05,-5.978028e-05,-2.4868259e-05,-3.7996524e-05,-3.923482e-05,-5.2897587e-05
1965-02-01,-8.3763305e-05,-5.8966518e-05,-2.0110456e-06,-7.0769645e-05,-3.5762655e-06,-8.0900754e-05,-6.703089e-05,-2.8080784e-05,-4.890833e-05,-4.2635784e-05,-5.804839e-05
1965-03-01,-7.929449e-05,-4.9607133e-05,-3.6621714e-06,-7.2250274e-05,1.9155327e-06,-8.011108e-05,-5.9304686e-05,-2.5182333e-05,-3.475708e-05,-4.4367673e-05,-5.602037e-05
1965-04-01,-8.658099e-05,-5.593347e-05,-9.378309e-06,-7.642296e-05,-8.852696e-06,-8.34941e-05,-6.8511516e-05,-2.3656834e-05,-3.4084067e-05,-4.5372708e-05,-6.2122366e-05
1965-05-01,-9.179461e-05,-5.5215587e-05,-1.6619939e-05,-8.7254004e-05,-1.0952501e-05,-9.617369e-05,-6.406962e-05,-2.5909187e-05,-2.7847465e-05,-4.4636876e-05,-6.663605e-05
1965-06-01,-8.933587e-05,-5.853579e-05,-1.4107354e-05,-9.139978e-05,-1.3393301e-05,-9.180359e-05,-7.038699e-05,-2.8493563e-05,-2.354915e-05,-4.2563992e-05,-6.4545224e-05
1965-07-01,-8.1134065e-05,-5.1392864e-05,2.673136e-06,-7.8513796e-05,-1.3913765e-05,-8.406841e-05,-6.471572e-05,-4.2914016e-05,-3.0261344e-05,-4.7221252e-05,-6.581946e-05
1965-08-01,-8.497473e-05,-5.1186475e-05,-5.941445e-06,-6.5412445e-05,-7.1566988e-06,-9.329319e-05,-6.439267e-05,-3.2872642e-05,-1.6415197e-05,-5.5091037e-05,-7.098821e-05
1965-09-01,-7.776899e-05,-5.350164e-05,-1.1756289e-05,-7.522051e-05,-1.1042235e-05,-8.766679e-05,-6.731804e-05,-2.8529455e-05,-2.796412e-05,-4.916851e-05,-7.300726e-05
1965-10-01,-7.9994425e-05,-4.15848e-05,-1.4107354e-05,-7.936628e-05,-5.0927933e-06,-9.00358e-05,-6.319022e-05,-2.2759483e-05,-3.0907442e-05,-5.494746e-05,-7.0925395e-05
1965-11-01,-7.726647e-05,-5.0073755e-05,-1.3192053e-05,-7.191826e-05,-9.121899e-06,-8.7962915e-05,-6.0632767e-05,-2.9606283e-05,-3.4784e-05,-4.9751787e-05,-6.021101e-05
1965-12-01,-8.012006e-05,-5.288247e-05,-8.830924e-06,-7.372193e-05,-1.2002407e-05,-8.894103e-05,-6.02469e-05,-1.961875e-05,-3.2854692e-05,-4.8190395e-05,-7.1409966e-05
1966-01-01,-7.395005e-05,-4.554059e-05,-1.1360982e-05,-7.786866e-05,-2.7793299e-06,-6.8613896e-05,-6.717989e-05,-2.8130424e-05,-4.115716e-05,-4.2901476e-05,-5.461752e-05
1966-02-01,-7.897662e-05,-5.9463473e-05,-6.464754e-06,-7.0854265e-05,5.3104436e-06,-9.076505e-05,-6.208814e-05,-2.8391121e-05,-3.433829e-05,-5.2799838e-05,-6.5794935e-05
1966-03-01,-7.89196e-05,-5.6742443e-05,-8.916944e-06,-6.966483e-05,-2.763039e-06,-8.920086e-05,-6.20474e-05,-3.2448228e-05,-3.934857e-05,-5.3606374e-05,-5.8739803e-05
1966-04-01,-7.8341174e-05,-4.7259564e-05,-1.3576915e-05,-8.218647e-05,-1.1463822e-05,-8.3734354e-05,-6.3481246e-05,-1.9885862e-05,-2.7633469e-05,-4.4359753e-05,-7.3982475e-05
1966-05-01,-8.0459344e-05,-4.773208e-05,-1.2248984e-05,-8.308262e-05,-1.269399e-05,-8.484232e-05,-6.949359e-05,-1.7197415e-05,-2.4912439e-05,-4.370801e-05,-6.744059e-05
1966-06-01,-9.464292e-05,-4.8628226e-05,-1.18172065e-05,-8.2691564e-05,-1.3842689e-05,-9.1791546e-05,-7.001498e-05,-3.4476783e-05,-2.0879772e-05,-4.2820007e-05,-8.762836e-05
1966-07-01,-7.429221e-05,-4.329207e-05,-9.699037e-06,-8.065486e-05,-1.269399e-05,-9.012145e-05,-6.331831e-05,-3.767033e-05,-2.5604917e-05,-4.9581853e-05,-6.8907015e-05
1966-08-01,-8.173839e-05,-4.9369584e-05,-1.0701093e-05,-7.907439e-05,-8.449506e-06,-8.423132e-05,-7.1188115e-05,-3.626908e-05,-2.4619152e-05,-3.9487964e-05,-6.831229e-05
1966-09-01,-9.4879186e-05,-5.2644602e-05,-1.1271368e-05,-8.4581625e-05,-6.005464e-06,-9.250031e-05,-6.8915164e-05,-2.9197654e-05,-1.9201529e-05,-4.8115427e-05,-7.7216755e-05
1966-10-01,-8.828842e-05,-4.7455087e-05,-1.7120772e-05,-8.894016e-05,-1.0388447e-05,-8.89809e-05,-6.7057685e-05,-2.3079407e-05,-2.0505016e-05,-4.8962695e-05,-6.947729e-05
1966-11-01,-8.959191e-05,-4.418822e-05,-9.568688e-06,-8.9950365e-05,-1.0714319e-05,-8.371806e-05,-7.062599e-05,-2.1327844e-05,-3.2774104e-05,-3.7068363e-05,-6.936323e-05
1966-12-01,-7.975057e-05,-5.677503e-05,-4.1673557e-06,-8.284635e-05,-1.1064631e-05,-8.0312704e-05,-6.3855994e-05,-3.0932926e-05,-2.7087633e-05,-4.293406e-05,-6.792125e-05
1967-01-01,-7.4503565e-05,-4.530151e-05,-6.997383e-06,-8.143323e-05,-4.626099e-06,-8.0607126e-05,-5.707759e-05,-2.7897622e-05,-3.853274e-05,-4.38866e-05,-6.595623e-05
1967-02-01,-7.507301e-05,-5.3386124e-05,-1.0686792e-05,-7.5923184e-05,-2.236005e-06,-7.088634e-05,-5.962809e-05,-3.055239e-05,-3.6663976e-05,-4.8434194e-05,-7.153847e-05
1967-03-01,-7.000409e-05,-5.3666838e-05,-1.0510343e-05,-7.770372e-05,-2.0916355e-06,-8.2459854e-05,-6.93569e-05,-2.7977825e-05,-3.7867045e-05,-4.160077e-05,-6.5210326e-05
1967-04-01,-8.240371e-05,-6.131033e-05,-7.1497743e-06,-7.203326e-05,-1.41945e-05,-8.626154e-05,-7.10813e-05,-3.3231223e-05,-3.7939226e-05,-4.7174985e-05,-5.5200802e-05
1967-05-01,-9.080112e-05,-4.6368226e-05,-1.8691204e-05,-7.987727e-05,-8.820798e-06,-9.820399e-05,-7.581336e-05,-3.1659212e-05,-2.6237387e-05,-4.037364e-05,-6.417569e-05
