,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,1.160053556615656,2.5712817907333374,0.014914714086514253,2.9169763072153154,-0.9858063931735056,-7.327186700069543,-14.885292053222656,-22.130559550391304,-22.048027450973922,-27.217862010002136,4.416946147350555
1965-02-01,1.3189611651680686,2.50225563844045,0.3739873033303481,2.7578686060530417,-0.6322633545353727,-8.290683139454234,-12.889233695136175,-21.316936280992298,-20.302004427523226,-26.93030834197998,4.672910812053275
1965-03-01,1.0895205627788196,2.51665140191714,0.28693047853616566,2.4402401420507536,-1.0886600557363257,-8.195893692247795,-13.212363984849718,-22.819116380479603,-21.088542164982975,-27.770236134529114,3.9641268709872635
1965-04-01,0.15042340213602237,2.9007201393445334,-0.09930836466642526,2.801180153750302,-2.8534304420903043,-12.468257094874525,-15.376273261176214,-25.979770554436577,-23.681130280365814,-31.84053599834442,3.1213004538353455
1965-05-01,-1.2645134058865632,2.269388735294342,-0.7820943685678335,2.694461318884003,-4.921425963347812,-16.082461675008137,-17.795113457573784,-28.96175914340549,-25.393723152779245,-35.15194058418274,0.927803617842654
1965-06-01,-2.721758105538108,1.8140371888875961,-2.0090126991271973,2.3412417829706427,-6.496306185452443,-19.34124773198908,-19.46537865532769,-30.46687444051107,-27.93344291480812,-37.1181458234787,-0.6578676878137791
1965-07-01,-3.536153489893133,1.6624064495166144,-3.3553009766798754,1.4245952113290852,-6.916418165530798,-20.702587474476207,-19.999075995551216,-32.16590351528592,-30.34258404293576,-38.44309151172638,-1.322785590557342
1965-08-01,-5.044583407315341,1.5032712370157242,-3.7577192599956803,1.3073263543375422,-7.1693343936272385,-22.297089027635977,-20.080464680989582,-32.22876654730903,-31.230199659192884,-37.21438944339752,-2.6619190865374627
1965-09-01,-5.591005412015048,1.6887069990237555,-4.016589384812575,1.6415362947442558,-6.573996453915002,-22.635045196070813,-20.03490447998047,-34.69145033094618,-32.172852593499265,-37.81053125858307,-2.6471607228542897
1965-10-01,-4.46270769292658,2.003411451975505,-3.923844190744253,1.628002289975627,-6.428707770581515,-21.11649513244629,-21.004833645290798,-33.86997646755643,-31.593034074113177,-38.97017240524292,-1.421604004312069
1965-11-01,-3.1188509681008076,2.6941748956839247,-3.6885485282311072,2.5686162241389243,-4.3868942080803635,-18.348280588785805,-19.107206132676865,-32.380331887139214,-30.134876354320628,-36.10473871231079,0.9061416412921662
1965-12-01,-0.8782386237924749,2.85798857609431,-1.940139807187594,3.071284562014462,-1.7144399993824508,-11.700223431442723,-15.513344870673285,-27.210889922247993,-24.797019442996465,-30.38073182106018,3.0826728394690983
1966-01-01,0.6730200485749678,2.795928716659546,-1.0840461804316595,2.790824482949932,0.21689177121756212,-6.961821064804539,-13.485959370930988,-22.874482472737633,-22.23117158219621,-26.009133458137512,3.904011908997881
1966-02-01,1.5057179060849275,3.087477634350459,-0.3737776783796457,3.0061017261462264,0.9858054934807543,-5.087467034657796,-12.282158533732096,-21.973413891262478,-21.789133226549303,-22.558611631393433,4.867242752237523
1966-03-01,0.7869862426411022,3.1271581848462424,-0.15590993257669303,3.240365928478455,-0.26318967904684676,-8.35046334700151,-12.01619995964898,-23.89661471048991,-22.334091083423512,-24.999600648880005,4.00845801576655
1966-04-01,-0.5136691982095891,3.102003037929535,-0.7770826266362116,3.3236567893724764,-2.1795796898176083,-10.891355890216248,-14.894991980658636,-26.087347666422527,-24.65822374498522,-28.724294900894165,3.506843333548688
1966-05-01,-1.6548867659135298,2.535589039325714,-1.3636975104992206,3.0139012283153748,-4.095057271561532,-13.899593642263701,-17.866085900200737,-27.665858798556858,-27.528443207611907,-32.51987397670746,1.5869554052961634
1966-06-01,-2.7779251878911797,1.8669376770655315,-2.508912269885723,2.3772287904546503,-5.785952873949735,-17.650387503884055,-19.504019419352215,-30.34052848815918,-29.675628043509818,-35.693272948265076,-0.5727763505692178
1966-07-01,-4.231495423750443,1.8722028781970343,-3.3987129651583157,1.6991995693592543,-6.448870784831497,-21.57393657799923,-19.47869618733724,-33.139120207892525,-31.214059365762246,-37.75913715362549,-2.0911401890693826
1966-08-01,-5.17525629563765,1.6395108153422675,-3.7479650057279144,1.5532912832967352,-6.661002141124797,-21.60267251910585,-20.33898883395725,-33.595784505208336,-31.477456479459196,-37.18967139720917,-2.429999442810708
1966-09-01,-5.280215089971368,1.7219884941975276,-4.005129153911884,1.6458956043371993,-7.072809957108407,-21.62422989353989,-21.098206837972004,-33.844878938463,-32.615349743817305,-37.64526844024658,-2.0086023401706776
1966-10-01,-4.524192810058594,2.2087641060352325,-3.4552588829627404,2.4663282244392994,-7.115327187304226,-21.263677423650567,-21.038742065429688,-32.65812926822239,-32.29990520992794,-37.9712849855423,-0.9835553930160847
