,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10
1965-01-01,0.029882359623967895,-0.06629523271076126,37.780559062957764,-0.6089080984775836,0.03530093267052423,-0.009101731160878198,2.1248847246170044,-0.049554694464987954,3.6870960146188736,0.015068750962648106
1965-02-01,0.030909463203707233,-0.055432581815942183,77.3419976234436,-0.8422244053620558,0.02786067683802614,-0.011632702483227418,2.2622111770841813,-0.06642381287058868,6.089940667152405,0.01488103298470378
1965-03-01,0.03403206705575875,-0.055993100899126194,29.5803964138031,-0.6647347257687495,0.024152668125002923,-0.005463924212019734,1.5851848655276828,-0.061757390066392005,4.355843365192413,0.011873323605384034
1965-04-01,0.030237650535558998,-0.021479032888567104,158.55038166046143,-0.6444069628532116,0.005246993888468637,-0.015430544860333016,0.923669007089403,-0.0657932538181375,9.768938273191452,0.010883221679952452
1965-05-01,0.03502312293018513,0.0002641036029724501,238.57154846191406,-0.780668740089123,-0.028254843822288395,-0.017488313397339913,0.09897112225492796,-0.061265706468773426,17.436614632606506,0.011238098533961184
1965-06-01,0.03715940114302126,0.02247717522445872,171.50462865829468,-0.6499691651417658,-0.08128900307518432,-0.01618283863747551,-0.3612496786647373,-0.055283284877653174,16.36022925376892,0.011901024261874804
1965-07-01,0.037143074469309555,0.026286159319338292,185.32567024230957,-0.8046023547649384,-0.0847587475231384,-0.02127560371029302,-0.5143307977252537,-0.05184573326575554,15.720555186271667,0.010852592032246746
1965-08-01,0.03498555161058903,0.02815916037431097,167.633056640625,-0.8508939582567948,-0.08690471232952572,-0.019457783189795488,-0.40792106754249996,-0.04983209810182873,40.504634380340576,0.01044630294318221
1965-09-01,0.039545079258826416,0.017849418470097616,108.20423364639282,-0.6747105373786045,-0.06413672599769277,-0.017237635036496994,-0.16590202641155985,-0.048552787636464596,28.118425607681274,0.0108182685553725
1965-10-01,0.03469613391773503,-0.00541314160404476,155.8345079421997,-0.623470086317796,-0.043217760200301804,-0.01699865327081965,0.5271023346318139,-0.04942781360304288,28.399980068206787,0.010382106989100021
1965-11-01,0.031015497775888256,-0.02042499907595679,146.67826890945435,-0.5719025547687824,-0.006623596514953604,-0.015764163408733014,1.4241718583636813,-0.052796146374637795,11.777300387620926,0.013107470745518615
1965-12-01,0.03478577730463074,-0.03501035915135909,183.49757194519043,-0.6692591768044691,0.012092677074192213,-0.016795138809419935,2.0485048492749534,-0.06945401345942653,10.948925465345383,0.014130235679192365
1966-01-01,0.03258259285962865,-0.05924023982117377,38.418757915496826,-0.5908069702295157,0.029210967902284467,-0.009155791167187382,2.2769966059260898,-0.05574066107724346,9.897668659687042,0.014557239367877166
1966-02-01,0.029688305313525936,-0.04374125614575038,66.14763140678406,-0.7693905096787672,0.02686106543217552,-0.010326508046039995,1.7189174890518188,-0.055659325572393704,11.333039402961731,0.011919223453069809
1966-03-01,0.029607641551157703,-0.035845226971048,80.54548501968384,-0.9132991043420938,0.01643186722884358,-0.010027111502094838,1.9063525729709203,-0.06440509384298056,10.335679352283478,0.012022260949000845
1966-04-01,0.028264148551013633,-0.014121129776934693,152.6578664779663,-0.8084466251043173,-0.0020617577235991645,-0.011697560021618626,1.0003641247749329,-0.059406575089120596,14.290723204612732,0.011584565133493993
1966-05-01,0.029199326543409836,0.004481153769161104,172.3990797996521,-0.6885373821625342,-0.032062417716513004,-0.013702483787333136,0.3389461379912165,-0.060011312828562355,16.49262309074402,0.01197053032616528
1966-06-01,0.03409105644785899,0.022064250872154422,212.4833106994629,-0.7478184424913846,-0.0751098948746122,-0.01869204155397865,-0.44395286175939774,-0.05752518457376351,40.86803197860718,0.011718437488682492
