,vws_v500-200_cluster1,vws_v500-200_cluster2,vws_v500-200_cluster3,vws_v500-200_cluster4,vws_v500-200_cluster5,vws_v500-200_cluster6,vws_v500-200_cluster7,vws_v500-200_cluster8,vws_v500-200_cluster9,vws_v500-200_cluster10
1965-01-01,-2.585855484008789,-7.432310581207275,9.983579635620117,0.6394730806350708,-0.3981069326400757,10.70694351196289,3.1958937644958496,2.515211820602417,-4.065694808959961,-2.043517589569092
1965-02-01,2.4828336238861084,-5.453549861907959,6.448449611663818,1.586540937423706,7.420536994934082,4.47484016418457,3.8280081748962402,1.2362656593322754,-3.2900853157043457,-1.3495893478393555
1965-03-01,2.6285359859466553,-4.0899786949157715,4.167245388031006,-3.1863274574279785,-0.5217335224151611,8.66857624053955,8.841506004333496,3.2650656700134277,-0.7130599021911621,-2.840468406677246
1965-04-01,-1.7683013677597046,-4.179018974304199,0.6144533157348633,1.5136895179748535,-5.534496307373047,2.6174979209899902,4.363722801208496,3.5042245388031006,-3.0362095832824707,-0.1883835792541504
1965-05-01,6.0245866775512695,-2.365093946456909,2.3253567218780518,-1.0346364974975586,-2.838259696960449,-3.9133694171905518,2.942753791809082,1.670430302619934,-1.8551340103149414,-3.933974266052246
1965-06-01,9.246235847473145,-0.2509322166442871,1.1847543716430664,-0.8212337493896484,-8.762032508850098,-6.234310150146484,0.6961352825164795,1.8455679416656494,-1.7241487503051758,-1.5784461498260498
1965-07-01,9.310256958007812,2.211296558380127,3.592528820037842,-0.8734803199768066,-10.6340913772583,-6.494809150695801,-0.5813393592834473,3.4902427196502686,-3.3599934577941895,1.5328221321105957
1965-08-01,3.003830909729004,3.844933271408081,0.06328487396240234,-2.748483180999756,-10.887231826782227,-2.7227280139923096,-1.929457426071167,1.1170544624328613,-4.994365692138672,1.1818108558654785
1965-09-01,2.902280330657959,-1.4239132404327393,-2.9309797286987305,0.9536905288696289,-8.425738334655762,-7.2866082191467285,1.3495898246765137,0.5217335224151611,-3.600623369216919,0.565150260925293
1965-10-01,7.82305908203125,-3.7470624446868896,-2.0744240283966064,-0.28846192359924316,-6.622115612030029,-4.405668258666992,4.488821506500244,1.4776315689086914,-5.641933441162109,-3.9538421630859375
1965-11-01,-0.005151152610778809,-3.4357879161834717,3.088456392288208,0.05371856689453125,-1.5107460021972656,-1.2642285823822021,7.4477643966674805,-0.015453338623046875,-1.0773169994354248,-1.1862261295318604
1965-12-01,0.43710827827453613,-6.805347919464111,2.7896921634674072,-1.7660934925079346,-0.673323392868042,1.5968431234359741,13.297213554382324,-1.1788673400878906,-0.023548126220703125,-4.626429557800293
1966-01-01,1.2600488662719727,-11.20372486114502,4.878166198730469,-0.3349037170410156,3.492981433868408,4.081775665283203,9.375136375427246,1.9573426246643066,0.35298705101013184,-4.97871208190918
1966-02-01,1.186991572380066,-8.95849609375,8.626484870910645,7.73316764831543,5.315060615539551,3.206541061401367,8.57657527923584,2.5128633975982666,-0.6611275672912598,-3.1023805141448975
1966-03-01,1.701282262802124,-6.814532279968262,3.290447950363159,-0.648107647895813,1.128401517868042,3.350484848022461,6.339301586151123,2.660423517227173,-0.7500982284545898,0.13020038604736328
1966-04-01,0.40506720542907715,-4.63657283782959,1.9023693799972534,0.44268035888671875,-2.604003667831421,1.1153815984725952,3.529871702194214,1.0864481925964355,1.7888054847717285,-3.847414970397949
1966-05-01,4.063692092895508,-0.7826478481292725,-1.3403384685516357,-2.83040714263916,-7.492297172546387,-5.00619649887085,2.575793504714966,1.0994682312011719,-4.339282035827637,-2.571453332901001
1966-06-01,11.242785453796387,0.10850024223327637,1.4423285722732544,-1.1797583103179932,-7.313632965087891,-3.6007580757141113,-0.9453983306884766,0.32622385025024414,-3.177607536315918,-0.7262277603149414
1966-07-01,6.794279098510742,-1.2152013778686523,0.1468367576599121,-2.9837541580200195,-10.916561126708984,-5.170393466949463,2.0983927249908447,1.6795823574066162,-5.470576763153076,1.262941837310791
1966-08-01,5.631157398223877,-1.628225326538086,0.2611236572265625,-1.7989323139190674,-9.756333351135254,-3.7692949771881104,0.13526368141174316,1.3439550399780273,-2.577963352203369,0.9121243953704834
1966-09-01,6.933159351348877,-3.3316783905029297,-0.34213709831237793,0.5974743366241455,-8.190314292907715,-4.877443313598633,2.542520046234131,0.4831874370574951,-4.509989261627197,-2.5273306369781494
1966-10-01,-0.2719736099243164,-4.502032279968262,-2.0195491313934326,-1.3945884704589844,-6.4412922859191895,-0.7486510276794434,1.593505620956421,-0.8376210927963257,-4.85429573059082,1.061131477355957
1966-11-01,-0.7059741020202637,-9.28182601928711,2.16059947013855,1.2173717021942139,-4.3928093910217285,2.162046194076538,5.961721420288086,-0.26908016204833984,-3.244154214859009,1.4126718044281006
