,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10
1965-01-01,1.3715027e-05,5.6388526e-06,-3.7833452e-06,0.0001846427,-1.5251506e-05,2.4801775e-06,4.5081906e-06,5.61239e-05,-3.644309e-07,-9.60716e-06
1965-02-01,1.623659e-05,9.264157e-06,-2.3655302e-06,0.00020859306,-2.0797146e-05,5.773458e-06,-2.4777546e-07,6.814842e-05,2.2289169e-06,-7.112525e-06
1965-03-01,9.614123e-06,7.0028327e-06,-4.1692037e-06,0.00015944506,-1.0199416e-05,-1.575856e-06,2.1661035e-06,4.8388723e-05,1.0161508e-05,-9.3289855e-06
1965-04-01,1.2395918e-05,2.255838e-06,-4.644804e-06,0.0001248611,-2.0438209e-05,7.12389e-07,-1.9393337e-07,3.0540385e-05,1.4109864e-05,-8.503419e-06
1965-05-01,1.2360026e-05,1.1610682e-06,-6.5292406e-06,0.00011188538,-1.4425947e-05,1.1520897e-06,-8.709809e-06,2.6430509e-05,1.4854668e-05,-2.1681117e-06
1965-06-01,1.2135686e-05,-5.246031e-06,-3.1551972e-06,4.741061e-05,-3.415429e-06,-3.3705655e-06,-1.204796e-05,2.676253e-05,1.4343175e-05,7.12389e-07
1965-07-01,5.0914678e-06,-9.652031e-06,-5.120397e-06,2.197067e-05,-5.721624e-06,2.4353067e-06,-9.813557e-06,1.1687007e-05,1.6577578e-05,-5.7664947e-06
1965-08-01,7.4425334e-06,6.944465e-07,-1.234861e-06,2.7785514e-05,-6.170303e-06,7.945047e-06,-9.023883e-06,2.9158462e-05,2.0992557e-05,-5.748545e-06
1965-09-01,1.1794691e-05,-2.7244678e-06,-1.1092343e-06,6.337451e-05,-7.749644e-06,1.5110345e-06,-1.3914454e-05,1.9377323e-05,1.815692e-05,-4.1827298e-07
1965-10-01,8.295021e-06,6.2849504e-06,-8.099611e-06,8.02896e-05,-1.2864555e-05,-3.4244076e-06,-9.1181573e-07,1.4073965e-05,1.1534459e-05,-6.9420275e-06
1965-11-01,8.609095e-06,-5.6184945e-07,-1.0037889e-05,0.00013378078,-1.7710256e-05,-3.2808312e-06,-7.6823926e-07,1.5402053e-05,4.5261404e-06,-8.655967e-06
1965-12-01,7.4156123e-06,8.6270375e-06,-5.8921214e-06,0.00019114852,-1.8553765e-05,7.5725984e-07,-6.349772e-06,6.210027e-05,1.5469268e-06,-9.661002e-06
