,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1965-01-01,0.9090576,-10.852478,-8.698944,-3.007782,-2.2957764,-15.823151,-5.405304,-6.092865,1.3137207,-1.5558167
1965-02-01,0.89837646,-10.445038,-10.182587,-2.5604248,-2.691162,-18.06717,-6.9717712,-5.548706,0.44430542,-0.5046997
1965-03-01,1.2261658,-11.001404,-10.641632,-3.1108093,-2.4990845,-19.465302,-7.326538,-6.4623413,0.6219177,-0.24627686
1965-04-01,0.48413086,-12.961914,-10.253052,-4.0763855,-2.6408691,-19.344635,-7.052704,-7.989258,1.2156067,-1.322113
1965-05-01,0.2284851,-14.089722,-8.649536,-5.423767,-2.0672302,-17.211731,-5.3848267,-8.6874695,1.7528076,-1.8936157
1965-06-01,-0.4874878,-14.296265,-6.805847,-5.8223877,-0.5024719,-14.214447,-3.058136,-9.120544,2.1794739,-3.010254
1965-07-01,-0.8997803,-14.535889,-3.9214783,-6.464203,0.6175842,-10.444916,-0.9232178,-9.962402,1.7721863,-4.1714478
1965-08-01,-1.1800842,-13.773895,-2.026825,-7.012451,1.28479,-7.0094604,0.3512268,-10.441803,2.0960999,-4.7895813
1965-09-01,-1.1189575,-14.656799,-2.4831238,-7.620941,1.6577759,-6.407959,-0.19088745,-10.893127,1.9346924,-4.3602295
1965-10-01,-1.0947266,-14.784241,-4.8983154,-6.79187,0.9744568,-9.474304,-1.3651733,-10.90332,2.0527344,-3.8799438
1965-11-01,-0.48358154,-13.816345,-7.6252136,-6.518524,-0.12231445,-12.444702,-3.0791626,-10.4747925,1.6764526,-3.6739197
1965-12-01,0.22406006,-11.77298,-8.8914795,-5.488037,-1.0602722,-13.931488,-4.050537,-8.831604,1.4789734,-2.2652588
1966-01-01,0.9255676,-10.260651,-9.974731,-4.075989,-1.8182678,-16.767548,-5.98526,-7.4124146,1.1787415,-1.6231079
1966-02-01,0.8527832,-9.407074,-11.319336,-3.6924133,-2.5269775,-19.058746,-7.1735535,-6.9783936,0.6359253,-1.1628723
1966-03-01,0.6600342,-10.488373,-11.716827,-3.9950867,-3.0606384,-18.214142,-7.3809204,-7.5745544,0.86779785,-1.3939514
1966-04-01,0.35913086,-11.762054,-11.779724,-4.814911,-2.815918,-18.013275,-6.9389954,-8.268829,1.0298462,-1.2672119
1966-05-01,0.06149292,-12.605835,-9.671875,-5.2562866,-2.2562256,-16.407196,-6.044983,-9.446442,2.04187,-2.1009216
1966-06-01,-0.25683594,-13.877808,-7.971527,-6.6054077,-1.1267395,-13.884857,-4.1797485,-10.254974,1.9378357,-2.753601
1966-07-01,-0.95388794,-14.29953,-4.581787,-7.8132935,0.0970459,-10.270203,-2.0709229,-10.19809,1.8832397,-4.3503113
1966-08-01,-1.1044312,-13.972473,-2.9234009,-7.622925,1.394867,-4.76709,-0.67626953,-10.514526,2.3020935,-4.4292297
1966-09-01,-1.2359009,-14.02478,-3.3771362,-7.9692383,1.9381104,-5.0191345,0.1508789,-10.654602,2.0132446,-4.5314636
1966-10-01,-0.8719177,-14.096527,-5.109009,-7.3768005,1.3928528,-7.657715,-0.7458496,-10.407623,1.6389465,-4.239105
1966-11-01,-0.23327637,-13.895081,-7.5702515,-6.967621,0.2402649,-10.566254,-3.0230408,-9.460846,1.670929,-3.2887878
1966-12-01,0.5758362,-11.30481,-8.90387,-5.25531,-1.1498413,-13.65683,-4.999115,-7.846863,1.003479,-2.1125488
1967-01-01,1.0551453,-9.530792,-9.580902,-3.3385925,-2.1276245,-15.754547,-6.0786133,-6.8709106,0.5698242,-1.4304504
1967-02-01,1.4504089,-8.904663,-10.144196,-2.4039307,-2.6488342,-17.68811,-6.554291,-6.083496,0.57196045,-0.43920898
1967-03-01,1.1160889,-9.802887,-10.110382,-2.4232178,-2.6966858,-17.509064,-6.5520325,-7.0653687,1.0319519,-1.0559692
1967-04-01,0.73495483,-11.519226,-9.657654,-3.5896606,-2.947113,-16.403778,-6.4128113,-8.068024,1.1661682,-1.8738403
1967-05-01,0.18078613,-13.531311,-8.862122,-5.392395,-2.0899658,-14.17688,-5.2677,-9.265778,2.0508423,-2.906311
1967-06-01,-0.0013122559,-14.1215515,-6.301178,-6.2571106,-0.76504517,-10.9583435,-2.9987488,-9.893097,1.6108704,-3.7094116
1967-07-01,-0.4666748,-13.855743,-3.5627747,-7.084076,0.2850647,-7.22583,-1.0862122,-10.44162,1.8621521,-4.3400574
1967-08-01,-0.97076416,-13.941132,-2.008484,-7.5420837,1.1943054,-4.561676,0.26675415,-10.509491,2.2530518,-4.905243
1967-09-01,-1.3135681,-14.722137,-1.9621277,-7.1221313,1.7319641,-4.4296875,0.2770691,-10.806702,1.7304688,-4.752228
1967-10-01,-0.84176636,-14.118134,-3.7921143,-7.1691895,1.5526733,-7.806732,-0.66296387,-10.233215,1.5291443,-4.2168274
1967-11-01,-0.39111328,-13.419556,-6.062958,-6.3363953,0.59802246,-11.427277,-2.4029236,-8.919159,1.5816345,-3.2883606
1967-12-01,0.04611206,-12.402405,-7.791809,-5.1209106,-0.84484863,-12.551636,-4.0812073,-7.0886536,1.1028442,-2.3738708
1968-01-01,0.8821106,-10.881714,-9.055603,-3.410614,-1.751709,-14.730286,-5.174408,-5.856964,0.9379883,-0.8247986
1968-02-01,1.3006592,-10.131775,-9.444275,-2.5706482,-2.3832092,-16.521667,-5.8098755,-6.2861633,0.4810791,-0.68273926
1968-03-01,1.0865479,-10.011017,-9.785492,-3.1398926,-2.7758484,-17.425232,-6.0200195,-6.681305,0.55041504,-0.97003174
1968-04-01,0.81173706,-11.250824,-10.00589,-4.3243103,-2.7079163,-16.08023,-5.7196045,-7.2237244,0.75387573,-1.0875854
1968-05-01,-0.2902832,-12.2074585,-8.997437,-5.5658264,-1.3418274,-13.969757,-4.564728,-8.8871155,1.4032593,-2.367157
1968-06-01,-0.96014404,-13.5598755,-7.41333,-5.753418,-0.22021484,-10.721283,-3.302124,-10.484863,1.4125061,-3.8575745
1968-07-01,-1.2172546,-13.36438,-5.263153,-6.408661,0.9273987,-8.16156,-1.2904358,-10.4105835,1.386383,-4.0849915
1968-08-01,-1.616272,-13.757965,-3.2306824,-6.503998,2.026062,-3.679779,0.16778564,-10.804657,2.259491,-4.556732
1968-09-01,-1.54776,-14.480347,-3.2002563,-6.8984375,2.017395,-4.8977356,0.32040405,-10.584778,2.001068,-4.307678
1968-10-01,-0.94436646,-13.815613,-5.8459473,-6.7407227,1.305603,-8.164215,-1.5413513,-10.998322,1.4762573,-4.0020447
1968-11-01,-0.38095093,-12.951996,-8.297699,-6.731262,0.617157,-8.807648,-3.0820312,-9.74295,1.5994568,-3.4069824
1968-12-01,0.38531494,-11.719299,-9.820984,-4.789795,-0.8764343,-11.162842,-4.535553,-7.872711,1.0327759,-2.292511
1969-01-01,0.73031616,-10.276398,-10.734283,-3.6280823,-1.8303528,-13.490295,-6.3953857,-6.895813,0.5369873,-1.5596313
1969-02-01,1.003418,-9.539734,-11.449738,-2.6704102,-2.4360962,-14.79953,-7.2446594,-6.828827,0.8224182,-0.43893433
1969-03-01,0.7470398,-10.102753,-12.161957,-3.5754395,-2.6463623,-15.988098,-8.314301,-7.6492615,0.85061646,-0.4328003
1969-04-01,0.7286377,-11.577362,-11.729645,-4.2245483,-2.756012,-16.262878,-7.8096924,-8.528564,1.2244568,-0.92959595
1969-05-01,-0.1555481,-12.992249,-10.830994,-5.530182,-2.108612,-14.470001,-6.8459167,-9.571167,1.5626831,-2.1845093
