,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10
1965-01-01,-4.9051854e-05,3.2446813e-05,7.953617e-05,-7.413085e-05,-1.0374497e-06,9.3364375e-05,-2.3333789e-05,-6.525413e-05,1.597184e-05,5.7932593e-05
1965-02-01,-4.9715894e-05,3.5210658e-05,8.043353e-05,-7.3161704e-05,3.175519e-07,0.00010080342,-2.6115576e-05,-5.9511076e-05,1.4114317e-05,5.2216463e-05
1965-03-01,-4.8657017e-05,2.9539391e-05,8.106167e-05,-7.8761186e-05,1.2059318e-06,9.4916795e-05,-2.9256309e-05,-6.109939e-05,2.1876418e-05,5.5321303e-05
1965-04-01,-3.880409e-05,3.062519e-05,7.862088e-05,-8.4701656e-05,3.3550168e-07,0.000104401806,-2.7192404e-05,-7.114076e-05,1.6644852e-05,5.1821626e-05
1965-05-01,-3.9504022e-05,3.9150036e-05,7.477123e-05,-8.670275e-05,-1.9527433e-06,9.921511e-05,-2.551435e-05,-6.3872205e-05,1.5451376e-05,5.326636e-05
1965-06-01,-3.8436174e-05,3.640414e-05,7.160358e-05,-8.956531e-05,-4.061527e-06,0.00010201485,-3.259446e-05,-6.707576e-05,1.1063319e-05,5.2261326e-05
1965-07-01,-4.2384523e-05,3.353261e-05,7.262656e-05,-9.267912e-05,-7.507355e-06,9.740246e-05,-2.663604e-05,-6.885251e-05,7.141891e-06,5.3975273e-05
1965-08-01,-3.8490016e-05,3.7391226e-05,7.5516036e-05,-9.006782e-05,-1.5556609e-05,9.707044e-05,-3.2280386e-05,-6.170959e-05,8.245632e-06,5.524951e-05
1965-09-01,-4.294088e-05,3.684384e-05,8.0971935e-05,-8.720527e-05,-6.6548746e-06,9.918819e-05,-3.2450884e-05,-6.464393e-05,1.2167067e-05,5.2045965e-05
1965-10-01,-3.7152957e-05,3.7086123e-05,7.578524e-05,-8.616434e-05,-4.2140746e-06,9.835365e-05,-2.992035e-05,-5.9950777e-05,1.2705474e-05,5.585971e-05
1965-11-01,-4.9060825e-05,3.6547717e-05,7.82709e-05,-8.125582e-05,-9.005933e-06,9.325669e-05,-2.1287819e-05,-6.812566e-05,1.1081269e-05,6.0409293e-05
1965-12-01,-4.0500086e-05,3.4914534e-05,7.71223e-05,-7.556661e-05,-1.8540377e-06,9.589491e-05,-2.3288918e-05,-6.669886e-05,1.1099211e-05,5.476494e-05
1966-01-01,-4.986699e-05,3.336132e-05,7.576305e-05,-8.003334e-05,-2.2671957e-06,9.2814305e-05,-2.6623267e-05,-5.994553e-05,2.0114025e-05,6.291624e-05
1966-02-01,-5.0233597e-05,3.464037e-05,8.232937e-05,-7.7206394e-05,-2.2234963e-07,9.4802126e-05,-2.7193542e-05,-6.594158e-05,1.7784037e-05,5.8093334e-05
1966-03-01,-5.0999395e-05,2.5670739e-05,8.0203055e-05,-7.6057695e-05,-4.5320085e-06,0.000102541584,-2.6655853e-05,-6.427963e-05,1.5030419e-05,5.4296925e-05
1966-04-01,-5.4437347e-05,3.9332925e-05,8.46675e-05,-8.198857e-05,-5.645161e-07,0.00010183282,-2.8993985e-05,-6.739986e-05,1.9780004e-05,4.916444e-05
1966-05-01,-4.61439e-05,3.239185e-05,7.8117475e-05,-8.0937636e-05,-2.935234e-06,9.99672e-05,-2.7258717e-05,-6.5843815e-05,1.5674017e-05,5.3498537e-05
1966-06-01,-3.9162092e-05,3.5112884e-05,7.127416e-05,-9.0648624e-05,-7.3752417e-06,9.4134084e-05,-2.6476624e-05,-6.7896806e-05,8.081199e-06,5.7612673e-05
1966-07-01,-4.3365842e-05,3.6782978e-05,7.37182e-05,-9.22291e-05,-7.823317e-06,0.000105678104,-3.112845e-05,-6.4695116e-05,4.9039445e-06,5.324599e-05
1966-08-01,-4.4384193e-05,3.6840003e-05,7.349009e-05,-8.668113e-05,-8.165483e-06,0.00010949081,-2.9987896e-05,-6.41004e-05,1.173911e-05,5.582038e-05
1966-09-01,-4.6029847e-05,3.6098645e-05,8.140878e-05,-8.921478e-05,-1.0471027e-05,0.000100227895,-2.4252546e-05,-6.6894754e-05,1.39143085e-05,5.5698176e-05
1966-10-01,-4.566324e-05,3.833087e-05,8.366545e-05,-8.591532e-05,-7.823317e-06,9.856595e-05,-2.9401326e-05,-7.037344e-05,1.591842e-05,5.1592186e-05
1966-11-01,-4.8726437e-05,3.5218793e-05,8.2207174e-05,-8.180934e-05,-4.3446307e-06,9.67818e-05,-3.0550025e-05,-5.9562633e-05,1.694492e-05,4.2883257e-05
1966-12-01,-4.8433154e-05,3.3605724e-05,7.98446e-05,-8.158937e-05,1.4233046e-06,0.000101124046,-2.6558093e-05,-6.44833e-05,1.8093619e-05,5.214617e-05
1967-01-01,-4.991798e-05,3.1116793e-05,8.1152175e-05,-7.396263e-05,2.6096677e-06,9.8211676e-05,-2.666247e-05,-7.379221e-05,1.6483602e-05,5.1280396e-05
1967-02-01,-4.636492e-05,3.7910115e-05,7.749486e-05,-7.465239e-05,2.45728e-06,0.00010287156,-2.9541814e-05,-6.772073e-05,1.96998e-05,5.4392334e-05
1967-03-01,-5.1369683e-05,3.2937434e-05,8.079126e-05,-7.4636344e-05,5.916445e-08,9.836407e-05,-2.9838571e-05,-6.460077e-05,1.7646566e-05,5.572373e-05
1967-04-01,-4.923624e-05,3.618572e-05,8.1962244e-05,-7.707456e-05,-2.9565272e-06,0.00010517343,-2.9269118e-05,-8.221368e-05,1.4879512e-05,5.7079185e-05
1967-05-01,-5.3206364e-05,3.7212336e-05,8.03742e-05,-8.997145e-05,-1.9058461e-06,0.00010083437,-2.5796264e-05,-6.768864e-05,1.7558341e-05,5.4977827e-05
1967-06-01,-4.302039e-05,3.5255347e-05,7.567421e-05,-9.224124e-05,-5.0578856e-06,8.995061e-05,-3.2453238e-05,-6.924461e-05,1.611466e-05,5.3405816e-05
1967-07-01,-3.9659823e-05,3.407634e-05,7.3564835e-05,-8.970677e-05,-7.2153853e-06,0.00010155621,-3.070478e-05,-6.9260655e-05,7.0595706e-06,5.611673e-05
1967-08-01,-4.672584e-05,3.8455506e-05,7.9564124e-05,-8.691566e-05,-1.4698468e-05,0.00010817308,-3.052833e-05,-6.0911363e-05,1.1992146e-05,5.8218087e-05
1967-09-01,-4.705468e-05,3.604135e-05,8.130456e-05,-9.067725e-05,-9.838073e-06,0.000101363716,-2.7207861e-05,-6.0694812e-05,1.3732584e-05,5.4392334e-05
1967-10-01,-4.578745e-05,3.6875477e-05,8.477742e-05,-8.982708e-05,-8.3783525e-06,9.860468e-05,-2.7624927e-05,-6.363832e-05,1.1318429e-05,5.205036e-05
1967-11-01,-4.21221e-05,3.620176e-05,8.1096034e-05,-7.6400844e-05,-9.557356e-06,0.000101540165,-2.4007702e-05,-6.5940185e-05,1.5665515e-05,5.184985e-05
1967-12-01,-4.8746995e-05,3.248829e-05,7.739059e-05,-7.81092e-05,-3.9510633e-06,8.244347e-05,-3.037594e-05,-6.852277e-05,1.537678e-05,6.2412786e-05
1968-01-01,-5.211386e-05,2.9567425e-05,8.0525235e-05,-7.5773496e-05,-1.7211496e-06,9.398119e-05,-2.4660822e-05,-6.410817e-05,1.763404e-05,6.0102953e-05
1968-02-01,-5.391915e-05,3.138202e-05,7.819883e-05,-7.260958e-05,-2.0282387e-06,0.00010199333,-2.9490442e-05,-7.247394e-05,1.4619014e-05,5.4956938e-05
1968-03-01,-5.0680796e-05,3.4117882e-05,8.173497e-05,-8.1449936e-05,2.066241e-06,0.00010164903,-2.7759594e-05,-6.1307175e-05,1.1948294e-05,5.6790144e-05
1968-04-01,-4.1617106e-05,3.5039135e-05,8.1781494e-05,-7.9579506e-05,-6.5228596e-06,9.7898854e-05,-2.5451798e-05,-6.108385e-05,1.2748584e-05,5.923753e-05
1968-05-01,-3.9932784e-05,3.2861622e-05,7.8822304e-05,-8.059382e-05,-5.396876e-06,9.309715e-05,-2.6950005e-05,-6.934725e-05,1.5037767e-05,5.2919e-05
1968-06-01,-4.844744e-05,3.2926757e-05,7.776146e-05,-9.209558e-05,2.4849942e-06,0.000102728474,-2.1189815e-05,-6.9756694e-05,1.3493031e-05,5.426832e-05
