,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6,r300_cluster7,r300_cluster8,r300_cluster9,r300_cluster10
1965-01-01,57.209698,23.189499,68.80857,43.702522,34.96856,51.646957,28.7031,42.021904,46.806583,46.714855
1965-02-01,46.505188,10.783077,68.37941,33.2388,30.460705,51.6961,17.351566,21.631733,39.445286,42.77867
1965-03-01,35.183136,21.115753,63.56197,36.308464,37.84821,46.73615,34.00048,26.04458,61.766693,37.645096
1965-04-01,46.531395,31.27808,64.04846,39.599262,45.042427,50.518356,40.03989,19.978962,60.00745,44.578865
1965-05-01,48.041656,32.233047,68.25656,43.97771,62.754425,56.446377,15.76268,36.423126,60.536533,27.549929
1965-06-01,34.180664,31.86613,26.21166,25.40575,60.900177,42.25942,21.379478,78.56958,64.80032,13.128731
1965-07-01,39.864624,29.523752,28.716204,28.920958,63.989494,51.38815,16.902748,72.929855,60.26462,23.40408
1965-08-01,36.28553,42.444515,13.608673,36.36416,56.69208,50.10721,33.715466,75.88486,55.940228,20.635815
1965-09-01,41.830254,37.718803,34.20687,48.31848,43.72054,51.60109,20.889706,80.5647,55.0819,28.375494
1965-10-01,56.372665,43.08007,42.107082,47.527317,51.050713,57.253925,15.584133,68.45967,57.154007,39.304417
1965-11-01,54.5004,25.010984,54.054855,51.198135,45.199677,57.58808,12.36705,38.341255,58.335022,40.423187
1965-12-01,49.93358,20.309845,57.995953,40.94572,34.79984,58.814964,14.6095085,31.633532,57.23263,32.321503
1966-01-01,52.7002,18.490967,54.297474,40.47687,33.77916,56.26739,31.976685,29.223726,70.66419,41.66703
1966-02-01,43.623814,14.925419,73.162704,39.610107,47.726162,54.82607,14.373844,31.379143,60.509277,43.18058
1966-03-01,40.90861,22.803442,47.4159,34.444004,49.26434,56.75823,22.713154,45.44927,54.768612,34.273277
1966-04-01,57.47232,28.233843,57.49038,39.10121,56.4414,57.69722,24.809473,35.655502,52.67722,47.852566
1966-05-01,44.69085,36.234985,43.53845,55.33168,54.617584,55.481064,12.963711,46.214252,64.28495,40.480156
1966-06-01,46.327522,28.642601,24.90961,37.200245,67.06089,49.79129,22.25515,83.54252,62.82721,26.854902
1966-07-01,38.186844,51.482136,22.604809,20.150623,71.53096,53.051502,12.113365,58.53115,65.874016,27.02727
1966-08-01,30.505814,47.790184,25.751749,23.63409,53.33386,50.66134,22.916712,57.004467,70.86118,20.130924
1966-09-01,47.368294,51.204704,41.181118,40.26018,52.23727,53.49309,25.810846,57.531418,68.53504,25.728767
1966-10-01,53.699932,56.114723,58.616516,49.720703,53.61457,57.053715,18.52216,67.86691,75.62838,41.540627
1966-11-01,54.597885,28.598278,66.6193,47.25831,43.494125,54.295834,16.337193,35.44702,76.81854,45.8728
1966-12-01,60.351685,20.597137,65.041725,40.452248,41.511078,62.915855,23.836006,26.928774,79.81445,59.85428
1967-01-01,52.34156,11.280079,66.852425,43.46208,27.532385,52.10171,29.968037,35.67543,71.632515,35.464294
1967-02-01,47.928,16.043278,81.6555,42.38951,37.636448,61.89836,28.069513,26.382124,49.971783,48.38912
1967-03-01,53.38541,22.603657,71.38591,32.466183,48.027657,60.47616,33.12661,19.939983,44.772804,58.680668
1967-04-01,44.26608,26.740208,47.659435,43.394516,52.34156,61.337585,23.507313,37.87123,58.06922,45.880836
1967-05-01,45.30655,57.096313,53.78403,45.407894,59.99308,57.635128,14.411629,26.11525,71.20687,33.793797
1967-06-01,45.43492,46.537888,34.513344,29.900473,64.85087,57.41555,24.676155,75.73866,58.332718,33.390106
1967-07-01,32.778664,63.12632,43.60396,31.932434,63.521564,44.046497,17.45028,61.42542,61.7379,14.425144
1967-08-01,33.7313,49.078262,46.889217,21.922958,74.69312,49.35358,15.431831,60.32583,62.715874,14.832211
1967-09-01,33.158703,44.110683,39.467407,27.544209,61.92032,51.208187,19.44677,72.037895,55.300823,17.76614
1967-10-01,53.87693,39.26134,59.162056,43.215473,38.96237,46.309864,12.63979,62.773304,56.069355,39.7782
1967-11-01,54.552563,36.003113,66.6092,44.887657,49.547825,63.242867,18.560005,37.02838,73.04289,51.409187
1967-12-01,57.658775,23.250572,76.95649,38.984333,27.348276,66.73757,25.361921,30.072758,58.317516,51.73349
1968-01-01,51.800434,13.4683,64.16361,38.99945,31.287954,54.968086,26.571886,30.705286,55.91613,47.687958
1968-02-01,43.58192,21.709347,74.95102,38.445755,28.212048,54.316208,12.837345,22.623589,33.02308,45.212425
1968-03-01,52.687313,45.222084,56.339447,38.664658,51.312733,53.85426,28.353691,30.917751,54.374153,45.563316
1968-04-01,46.56769,31.505247,71.90569,51.129242,55.270687,62.584618,23.484713,43.40648,48.127373,41.98361
1968-05-01,47.45296,39.015545,44.00202,51.304684,64.60142,60.74165,20.516647,59.93042,53.03981,38.471508
1968-06-01,41.82748,29.407965,26.805275,30.434877,59.04193,48.848465,12.758476,76.51231,61.351677,26.414148
1968-07-01,32.823494,49.955856,27.09339,23.825945,57.21667,46.434097,20.078842,66.33172,70.72909,12.319061
1968-08-01,30.46224,53.03659,40.02636,52.753307,59.47491,52.28331,19.076077,73.6038,67.41979,11.923103
1968-09-01,45.561707,49.361923,54.171345,43.47891,50.942528,59.2544,15.993732,75.21016,60.476067,24.925287
1968-10-01,65.2195,30.381762,53.4245,54.570522,50.123253,61.284077,20.397541,68.631805,68.142494,46.561253
1968-11-01,46.0816,36.525528,59.978706,44.533184,49.82548,51.65557,23.048517,44.96616,50.36308,45.99951
1968-12-01,52.508648,15.229179,68.641464,42.28138,47.942272,58.686214,18.86039,32.788082,75.86043,43.25035
1969-01-01,52.578793,14.8559265,68.102104,40.472984,47.384857,62.77949,16.88136,22.521488,33.068115,42.538525
1969-02-01,52.782673,10.9938965,66.49446,36.960228,50.805702,54.318462,17.554832,22.727043,40.32759,49.341774
1969-03-01,46.111443,30.444412,52.76763,51.80505,49.340103,55.006973,29.684038,28.820055,39.067543,52.694103
1969-04-01,44.908215,27.832405,55.969555,55.023685,57.781082,52.231194,22.49308,32.992916,40.9008,40.491364
1969-05-01,49.306683,31.776318,29.3966,45.377808,59.659454,57.319847,11.436752,44.254795,53.977547,38.81186
1969-06-01,31.452116,48.090084,24.827677,32.884293,61.825268,39.30819,14.648701,78.4482,63.319275,26.231443
1969-07-01,41.64947,37.690517,29.085768,22.213997,68.040276,50.69875,18.622696,80.318214,65.508484,21.853031
1969-08-01,31.360203,46.370472,24.528542,20.536163,52.931404,43.28219,21.102684,80.30652,62.46866,17.974293
1969-09-01,45.795597,51.26193,41.99373,40.065224,66.459366,57.802807,9.899296,83.33798,67.91995,40.472984
1969-10-01,47.102436,48.842102,51.91869,50.488186,52.9665,47.060658,17.698551,66.30729,57.62901,42.134106
1969-11-01,52.66402,30.273954,55.32115,41.18155,41.96532,57.060818,18.138065,30.721823,80.993355,48.42097
1969-12-01,50.113846,20.952282,73.17738,43.756794,38.076553,61.0181,22.722027,54.948483,60.366352,49.963444
1970-01-01,47.574913,22.878204,73.38705,29.901781,41.228207,53.398655,27.253874,30.964254,59.361412,40.90715
1970-02-01,45.074295,21.501293,66.421394,26.290697,45.066017,56.48181,15.384628,31.81324,37.728004,35.05527
1970-03-01,42.576984,12.865803,77.41849,34.12023,30.21953,42.720966,28.647335,32.213737,50.739162,47.573257
