,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9,mgv850_cluster10
1965-01-01,0.17204694,0.05901699,-0.13907988,0.48405686,-0.030759454,0.5511684,-0.6624323,0.12406808,0.20707448,-0.08447814
1965-02-01,0.12612851,0.002207613,-0.09198405,0.47493201,-0.13510616,0.89231884,-0.7360195,0.10478822,0.19588922,-0.0853612
1965-03-01,0.12215481,-0.10464106,-0.2000101,0.38059318,-0.08756878,0.8315357,-0.6693495,0.12936635,0.16409953,-0.04694865
1965-04-01,0.09845974,-0.12524548,-0.0023547888,-0.13878553,-0.11626782,0.26005727,-0.60856646,0.11921134,0.103316486,-0.030759478
1965-05-01,0.31436467,-0.21458037,0.007947421,-0.2865487,-0.2166408,0.70658463,-0.37485337,0.0986069,0.24504551,0.037087966
1965-06-01,0.49612516,-0.349245,0.011773968,-0.7382272,-0.23592067,0.70349395,-0.26138186,0.087274455,0.19441748,0.05195259
1965-07-01,0.46153918,-0.36087182,-0.025019694,-1.5849221,-0.22959217,0.6082721,-0.48346815,0.019721365,0.23489046,0.012656999
1965-08-01,0.51790696,-0.29802832,-0.08477249,-0.96517026,-0.3108325,0.47713962,-0.32407817,-0.014423108,0.12951353,0.028846193
1965-09-01,0.53144705,-0.19132683,-0.090806626,-0.443731,-0.2376868,0.5003932,-0.5009819,0.06122458,0.2197315,0.08580271
1965-10-01,0.48435116,-0.17145829,-0.16248062,0.13230984,-0.24048308,0.45108977,-0.41959444,0.041208863,0.20663297,-0.031642534
1965-11-01,0.14246488,-0.100961685,-0.2828693,0.22723737,-0.19736096,0.58796203,-0.48655882,0.10213909,0.21487474,-0.07196832
1965-12-01,0.16748452,0.037823845,-0.63314456,0.2663858,-0.3473318,0.63314456,-0.59958875,0.092425585,0.20442533,-0.11891699
1966-01-01,0.15522757,-0.061194085,-0.47638798,0.5581247,-0.2862957,0.8943306,-0.6903503,0.09475677,0.1161675,-0.13830149
1966-02-01,0.10965748,-0.001736021,-0.37989515,0.27964106,-0.25389037,0.8196825,-0.71957296,0.09967544,0.15059821,-0.08824678
1966-03-01,0.13063422,-0.05092273,-0.14423287,0.20441432,-0.2365303,0.49128866,-0.7457577,0.11631217,0.18300357,-0.07204411
1966-04-01,0.1126955,-0.1532022,-0.010850024,-0.14871755,-0.18112293,0.5291914,-0.7800437,0.108500145,0.11414216,0.006654692
1966-05-01,0.40058255,-0.14018218,-0.053671382,-0.33533782,-0.1148655,0.5540741,-0.6414529,0.08723412,0.08897011,0.0601814
1966-06-01,0.44166794,-0.31638643,-0.09793947,-0.89389646,-0.26546368,0.5352674,-0.5384501,0.029512072,0.115299486,-0.040506743
1966-07-01,0.22596964,-0.40390986,-0.11992884,-1.1069908,-0.21728964,0.40231857,-0.40680322,0.054394722,0.2347943,0.011139369
1966-08-01,0.3234751,-0.30148575,0.2754457,-0.9759227,-0.17620425,0.3732405,-0.30553645,0.058590077,0.19732563,0.010416007
1966-09-01,0.39884657,-0.19891694,0.024882698,-0.63479817,-0.22828431,0.48608065,-0.19761495,0.09678211,0.13685486,0.061194085
1966-10-01,0.41504925,-0.17128555,-0.03963871,-0.1764936,-0.27616906,0.50676805,-0.39305988,0.09359948,-0.023580695,0.0067993402
1966-11-01,0.16130356,-0.041519403,-0.32781512,0.24549966,-0.18141226,0.22828431,-0.5682515,0.075805426,0.25475836,-0.0059313537
1966-12-01,0.13425088,0.004340029,-0.4413786,0.44600797,-0.250563,0.4687206,-0.60470754,0.08593211,0.20426962,-0.04759538
1967-01-01,-0.019983375,0.02181518,-0.44346437,0.6086602,-0.31407198,0.8691101,-0.6344721,0.08676114,0.08376362,-0.08526237
1967-02-01,0.1137387,-0.06378026,-0.10041642,0.5700257,-0.19367218,0.880101,-0.7169035,0.13838485,0.21332249,-0.106744505
1967-03-01,0.13655305,-0.028476309,-0.13905096,-0.035137463,-0.21365556,0.51007557,-0.672607,0.11207341,0.1545381,-0.071773626
1967-04-01,0.15953392,-0.1280601,0.040965937,-0.05978365,-0.12889275,0.23347239,-0.75503844,0.11074118,0.18551232,-0.07110751
1967-05-01,0.1753541,-0.25162396,-0.12522912,-0.31174058,-0.27660316,0.6547885,-0.37985063,0.0776021,0.14737736,-0.025978375
1967-06-01,0.21432166,-0.29209033,0.016486311,-1.0614501,-0.21915098,0.69542134,-0.34987554,0.03996674,0.15287283,0.037468813
1967-07-01,0.23963395,-0.40832692,0.13888445,-1.0482944,-0.29708615,0.43830198,-0.4313078,0.03097422,0.25911775,-0.006161547
1967-08-01,0.3478772,-0.30841008,0.03213992,-1.4261467,-0.32672817,0.5199007,-0.36219865,0.068276525,0.06877611,0.024812698
1967-09-01,0.41149092,-0.25395533,-0.15120754,-0.75920165,-0.2917572,0.29525438,-0.5002504,0.049292326,-0.13255638,0.07327237
1967-10-01,0.2534558,-0.08393016,-0.32756075,-0.024979215,-0.27760234,0.3473776,-0.42764416,0.10141562,0.18234827,0.025312256
1967-11-01,0.03363868,-0.04796009,-0.28442997,0.42664498,-0.15736905,0.4456292,-0.5375527,0.053622056,0.1683599,-0.018318081
1967-12-01,0.14837654,0.03680271,-0.31790218,0.12939234,-0.12023328,0.5585352,-0.64479685,0.12189857,0.20133248,-0.15786865
1968-01-01,0.18941335,0.010475779,-0.21701841,0.41124496,-0.2606203,0.6029233,-0.63222724,0.14071515,0.24278316,-0.14920902
1968-02-01,0.037797738,0.0066535235,-0.27406892,0.06129744,-0.21008179,0.71985567,-0.72013885,0.11664919,0.18601578,-0.13392004
1968-03-01,0.058041465,0.035532713,-0.06837566,0.44578665,-0.1432633,0.35037225,-0.6347754,0.14736867,0.21914192,-0.10036925
1968-04-01,0.17058527,-0.10957096,-0.18304296,-0.30832753,-0.17341657,0.22282258,-0.6080197,0.13434474,0.13094719,-0.06752628
1968-05-01,0.26599976,-0.1943681,-0.045583773,-0.071631625,-0.15826917,0.5515354,-0.4198804,0.06950818,0.14482051,-0.025481606
1968-06-01,0.3329598,-0.26614133,-0.22480449,-1.2572346,-0.2838369,0.62613994,-0.3323935,0.0026897192,0.14029044,0.0070782183
1968-07-01,0.5417675,-0.26359317,-0.075453855,-0.86750746,-0.25736433,0.46603045,-0.3803839,0.087062195,0.18488328,-0.012316108
1968-08-01,0.53709584,-0.24929516,-0.058324575,-1.2838488,-0.24603915,0.42950684,-0.492503,0.045442224,0.16874494,0.037656166
1968-09-01,0.54190904,-0.21234679,-0.0070782425,-0.7498673,-0.22862676,0.5117558,-0.50977385,0.07786049,0.08253213,0.08946879
