,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8,abs_vo1000_cluster9,abs_vo1000_cluster10
1965-01-01,-2.7997366791831184e-05,5.54726146061591e-05,-7.676646628609225e-05,7.501086242623794e-05,1.403108329618568e-05,0.0001314287393113538,-6.584985064037111e-06,-5.033579425855123e-05,-9.855182048171585e-05,3.459053488086283e-05
1965-02-01,-2.7482379496995764e-05,5.5764858320733346e-05,-7.577571888293267e-05,7.643579365543613e-05,1.358261341698363e-05,0.00012960820787421035,-7.052120350399782e-06,-5.008429760116554e-05,-9.842222890827459e-05,3.3430036694426235e-05
1965-03-01,-2.803604676430581e-05,5.575358454075615e-05,-7.615359533590276e-05,7.63790411860455e-05,1.5393403646919363e-05,0.00013335951793593386,-6.981853753100797e-06,-5.0021300662834494e-05,-9.752250091053632e-05,3.387268865395754e-05
1965-04-01,-2.879098901453537e-05,5.786682579681561e-05,-7.674330088126449e-05,7.57667220295104e-05,1.6883949070105566e-05,0.0001306422153345099,-8.219974878036962e-06,-4.789907293351076e-05,-0.0001003585355139749,3.451939178944485e-05
1965-05-01,-2.8965604766983164e-05,5.8354734774447806e-05,-7.524345688769407e-05,7.457651437602832e-05,1.8593151148859274e-05,0.00013201925368423783,-9.117839610536774e-06,-4.760746802778445e-05,-0.00010279174603056163,3.7767238225683286e-05
1965-06-01,-2.8656203421899488e-05,5.948715453627486e-05,-7.655470549032875e-05,7.414964932287718e-05,1.6424787623761e-05,0.00012771061935176652,-1.013318696155747e-05,-4.6901531032475084e-05,-0.00010214943633696369,4.171344833991952e-05
1965-07-01,-2.8551037293745818e-05,6.0581656277687564e-05,-7.54752509102492e-05,7.257407619400193e-05,1.5114283571435091e-05,0.00012772550924696147,-1.0362520142299801e-05,-4.602467954637224e-05,-0.00010292947483194863,4.6731607028505096e-05
1965-08-01,-2.8883338878228363e-05,6.012538651175683e-05,-7.590892300361137e-05,7.406703319033321e-05,1.4431028586893641e-05,0.00012372159906062148,-1.0009947062886622e-05,-4.6454828419629966e-05,-0.00010406157153463641,4.695489437267497e-05
1965-09-01,-2.863885148072315e-05,5.9932872845556765e-05,-7.438668042082049e-05,7.430489637133688e-05,1.4573412811028233e-05,0.00012199364831641075,-9.678339286568651e-06,-4.749710809984157e-05,-0.0001025021493808518,4.685661814107789e-05
1965-10-01,-2.888753054523256e-05,5.8337942075171597e-05,-7.518240578795462e-05,7.494276567415251e-05,1.610065285051264e-05,0.00011566489129402345,-9.576727894425958e-06,-4.749426698191555e-05,-0.00010189286915065591,4.330127794105465e-05
1965-11-01,-2.888378867853694e-05,5.6679110075229026e-05,-7.52494426476198e-05,7.445929899463446e-05,1.6791321821544215e-05,0.00012117433558864098,-8.554881388660134e-06,-4.833018902240331e-05,-0.00010187156243942851,3.899647147420637e-05
1965-12-01,-2.8832990925921763e-05,5.5167141697998836e-05,-7.498570541300739e-05,7.382385944758308e-05,1.593921172061702e-05,0.00012662501831073314,-8.36013045882531e-06,-4.872924284901674e-05,-0.00010044435458799261,3.7108605255298244e-05
1966-01-01,-2.8969980235636296e-05,5.426985926928667e-05,-7.542297694153502e-05,7.503835726444178e-05,1.5605150563358307e-05,0.00012847135357949282,-6.443478519766956e-06,-4.996427612504594e-05,-9.682338798505277e-05,3.556860015407892e-05
