,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1965-01-01,1082.402560242221,1207.7581519624628,1185.781922632334,1022.4007234994665,1247.8552874396828,1116.2099927297681,1378.0811430641968,1019.6055459334711,1778.6839758831522,1033.0654291902686
1965-02-01,1082.5022249140293,1205.826364950355,1184.0735610650509,1020.3596245332893,1246.2226568483838,1115.1444493699132,1375.0060758979073,1018.988529769829,1773.6184294327447,1032.8370632319245
1965-03-01,1084.1974111703726,1210.2700526020917,1184.5571267709092,1022.8186672471134,1247.3812776453356,1116.9098650208268,1374.5868389423076,1020.288824928181,1771.771346382473,1033.8179889375954
1965-04-01,1086.6210807083,1211.4088567604583,1181.8498172148322,1023.7927049996862,1247.0159642836627,1116.8613743137669,1370.8137339596296,1020.4934706067825,1761.8623683763587,1034.6693361363925
1965-05-01,1087.3611971863315,1212.5219823829682,1180.6385629726221,1023.8354908893385,1245.8967620251226,1116.215893794629,1366.4829720199377,1020.7875546853104,1755.9045410156252,1034.1907260374237
1965-06-01,1090.387406308427,1216.1188497961282,1179.6902759429663,1025.1363363610692,1246.127379174326,1117.9528538659397,1362.9914849052602,1022.8793978156531,1750.3371263586957,1034.8022585245353
1965-07-01,1090.6602908403447,1215.2098271951259,1179.041630603134,1026.6092691076806,1246.1868435728784,1117.3234419389203,1361.6141340851245,1022.6286473295614,1746.0892387058425,1032.9102184039268
1965-08-01,1089.4371750008347,1214.6514527826196,1179.0157218021136,1025.7298358472954,1247.0445520737592,1117.3595756512016,1364.2582543834842,1022.1157604268848,1750.9390922214675,1033.7049558060717
1965-09-01,1088.4891216571516,1214.6389174746328,1179.948420844342,1025.5730441296434,1247.556708840763,1117.5199016599163,1367.3472408795249,1021.9005225485216,1759.5170792289402,1034.1882150187755
1965-10-01,1088.0047659588677,1213.5308375871516,1183.7274401250454,1024.8967795008157,1248.1414944517846,1117.4615733453622,1372.64244114112,1021.3145234659648,1769.030177904212,1034.6653707158541
1965-11-01,1086.9116497854902,1212.66497729784,1186.58610975082,1024.1814180550325,1247.6366529277727,1117.360580406845,1376.7402200137867,1020.6734627351633,1775.4555345618207,1034.1682263158732
1965-12-01,1084.4247019189036,1209.1954083081737,1186.5927826906432,1023.6119404375313,1246.8889872233074,1116.1058580553208,1377.3863089030685,1020.0052304118203,1781.1583941915762,1034.2933173092222
1966-01-01,1083.623498117822,1208.9343067184388,1187.1116882858053,1021.9679989489206,1247.1387975356158,1116.9128642914043,1378.9514878216912,1019.8861913296139,1778.8863472316577,1034.3842609351132
1966-02-01,1084.2076880300147,1208.8356656382284,1186.1684726904155,1022.84130418157,1249.0848017673866,1116.478562413621,1375.8540503040158,1019.9147382659228,1772.6861306895382,1034.9854137164268
1966-03-01,1084.7330990000669,1209.9034161206737,1183.5741226596665,1023.1962640601467,1247.8918786142387,1115.9963621847166,1372.7934824395504,1019.6127716201304,1763.6519191576087,1033.676439584394
1966-04-01,1086.3522260616987,1212.7042853974726,1181.416254071383,1022.2157183421184,1245.5112083285462,1116.0992746564034,1369.7806103736566,1020.3454808803951,1760.7725989300272,1034.402496897276
1966-05-01,1088.14942449586,1213.3037551940677,1181.0613604398231,1024.3455266378012,1244.7985331217449,1117.3564264170952,1366.8696200685804,1021.7289535454036,1758.051173997962,1033.0254393536786
1966-06-01,1089.5906366853633,1214.4140235931277,1179.8780613668457,1026.2277748690071,1247.3297268736596,1117.7826602570253,1363.204445126909,1022.3531132856292,1750.2559761379077,1035.224930089263
1966-07-01,1089.7394033578726,1215.638568771788,1178.315863873451,1026.4323897151103,1244.433967739928,1116.3881643984182,1360.5424285474405,1022.1004879528097,1747.3776112432067,1033.2568011313008
1966-08-01,1090.5390943217483,1216.4011799481761,1177.7793061281432,1026.7805597389558,1247.5191752115886,1117.1875674835878,1362.4557011807126,1022.4425448430493,1748.0291482676632,1034.6637049906121
1966-09-01,1088.144246940939,1214.959972123226,1179.8530067021227,1025.3161694630082,1247.0527349733838,1117.55740004031,1367.4249019018666,1022.200833307788,1759.5790697180707,1034.3553842206593
1966-10-01,1087.2628366845286,1212.4258580910732,1182.7682628575983,1023.909394903834,1246.9376059139477,1117.0818431957348,1372.5108979514282,1021.1827846920544,1769.819495159647,1034.4064250254582
1966-11-01,1085.1363353240185,1210.939858729146,1185.0718328626092,1022.5853609751505,1245.8642398609834,1116.168092919802,1375.1226226668552,1020.0173348054758,1777.0623513926632,1033.1783007215822
1966-12-01,1082.885481353499,1208.087656697429,1185.5184927626183,1022.0805953305409,1247.3392561370251,1115.585184683085,1375.8412909184106,1019.3151978633864,1778.599322775136,1033.6827295617998
1967-01-01,1082.6764229016426,1207.703427014598,1188.078018944743,1022.1657504039595,1247.0095615760952,1116.0137579540656,1379.2273888221155,1019.6713434741101,1786.7974057404892,1033.6562892812817
1967-02-01,1083.568592560597,1209.111235721178,1186.5519442989248,1024.0426917631462,1248.7405365588618,1116.1302271287623,1375.925193544966,1019.6627561286961,1780.3008237092392,1035.4175326780487
1967-03-01,1085.1190550714477,1209.7240675968003,1184.0961244989066,1024.386633447854,1250.2048417633655,1115.8293328062614,1372.6495112768666,1019.6168839664202,1768.0260168987772,1035.5671993341077
1967-04-01,1086.918444511218,1211.6851563472674,1181.882416750182,1023.8168249168548,1247.9298011929382,1116.2917153548256,1370.5942283388715,1020.4484058602509,1763.5393490998642,1035.2278637546142
1967-05-01,1088.0374354175015,1213.7559503198147,1180.3806493998268,1024.3601358559235,1245.6643048454732,1115.8950843154944,1366.1266758431136,1020.9634823649453,1753.401568868886,1034.327750584744
1967-06-01,1088.901135045239,1214.3738765640564,1178.560823045736,1025.8780973503387,1245.7456700942096,1116.225004079008,1361.8679132936227,1021.8824172768358,1746.6930621603262,1034.6167539142057
1967-07-01,1090.7966287727031,1216.3741153549863,1178.0384297273597,1027.2198535352345,1247.1733990837545,1116.2523049394385,1359.8273229814763,1022.3742566301149,1743.9126188858697,1034.8813183195964
1967-08-01,1090.7945160172944,1215.672977037164,1178.2152537354227,1027.3770864708833,1248.7989986644072,1116.9273132774108,1361.4153969881222,1022.5080686834361,1746.9822095788045,1034.9161991033923
1967-09-01,1089.1409327841213,1215.8408723504422,1179.18373752961,1025.735130463259,1247.0165776271447,1117.3948395750153,1365.9281596878536,1022.2070599885265,1758.670070482337,1033.3088985528577
1967-10-01,1088.0775908119658,1213.4075514348856,1183.2162751400783,1024.9242820892946,1246.4489357144225,1117.1459975933851,1372.9752622578478,1021.513284589143,1770.93458092731,1035.2882276484534
1967-11-01,1085.5071238982373,1211.416078848668,1185.5792076177568,1023.4797221111006,1246.274970559513,1116.2893909201282,1375.7834041819854,1020.1139646795299,1778.555377462636,1033.583084386138
1967-12-01,1083.5282154572317,1209.334780020543,1186.5247009099398,1022.1258814555094,1246.7195249071308,1116.7200786768658,1378.708286199095,1020.4312448544352,1784.2466669497285,1033.167113014734
1968-01-01,1081.9928030682427,1207.8230656475662,1186.4150867517765,1022.9019594001003,1249.1996017156862,1115.2913161519118,1377.3521181684814,1019.4782616311659,1776.9321607506795,1032.5675389431644
1968-02-01,1081.0208182049614,1208.5201309021727,1185.6995518631559,1020.7727884193022,1247.7019066904106,1116.6237421059197,1377.4911733774038,1019.7927911185363,1782.746051290761,1033.2413745266356
1968-03-01,1085.9218238765359,1210.8166212104707,1183.9071112540998,1024.4849760369602,1249.7594197591145,1116.1694051006793,1372.3997642551612,1020.3607670394829,1766.783606487772,1036.1789928677126
1968-04-01,1085.504606850127,1210.5195550804594,1182.6191448956815,1023.1849272088352,1246.4352925618489,1116.6756069923795,1371.2164279022907,1020.6145213858429,1767.1206797724187,1032.671733786278
1968-05-01,1086.3806569678152,1212.3043592232632,1179.4509754236515,1023.2836865038278,1244.8235306085326,1116.5149885547835,1366.9365930341487,1021.4271032222183,1755.1638926630437,1032.7080068180371
1968-06-01,1088.5889819544605,1215.6123795832298,1179.1147304345845,1025.043558021147,1246.1300270230163,1117.4765771964258,1362.7124354850114,1022.6577553513873,1750.8427628226902,1033.263774801903
1968-07-01,1091.3126236353166,1217.9307550073147,1178.2069614955356,1026.747713510291,1248.0382433124616,1117.1187717147188,1360.8121707968044,1022.9607346881131,1745.5039380944295,1034.8271698184508
1968-08-01,1089.2390585353232,1216.3400961583354,1178.475195881924,1026.364773057072,1248.1414794921875,1117.460111200956,1362.5950601845307,1022.61001518489,1748.4109629755437,1032.8049420824848
1968-09-01,1088.3934477455596,1215.4004465536293,1179.939203290133,1024.0468343098958,1245.3806559244792,1117.3131769353693,1366.6657736937925,1021.9652937132147,1759.4906483525817,1032.8067321155804
1968-10-01,1086.9117410773906,1213.6907569915652,1183.1903485445516,1023.5005083811809,1247.3067190132888,1117.1200014156557,1372.8476131663604,1021.0450860951513,1770.559718919837,1033.113436883433
1968-11-01,1085.1044222839878,1210.9465580062563,1185.28561606004,1022.5879837710215,1245.4004773906634,1117.322572150453,1377.4691896740667,1020.5957866035769,1776.3909646739132,1032.5970869200291
1968-12-01,1083.765391814403,1209.555503571651,1185.1074396695062,1022.0826543478601,1245.4669877594592,1115.9082361169762,1377.1070109233597,1019.8959419011001,1774.0175993546197,1032.533950961049
1969-01-01,1082.213129548945,1206.4663222111556,1184.4353767595208,1019.2982991536458,1244.398468615962,1115.0711771897074,1376.0428174049066,1018.4618210044142,1776.8083920686142,1031.4178901874363
1969-02-01,1082.9327183910925,1207.7431241829559,1183.6088219467474,1020.1307672094628,1244.8892780378753,1115.4909850924255,1376.5615057621606,1018.6402735688762,1778.791556980299,1032.9965502084394
1969-03-01,1085.6077145307493,1210.8041953280629,1182.426234654018,1021.8138177710842,1246.4206321566712,1116.6025897501727,1372.8906968060662,1020.0196681001262,1770.1159667968752,1035.2654420188392
1969-04-01,1087.0869824010083,1212.2998119825386,1181.8225738258473,1025.0416215643825,1247.5935094496783,1116.5631043530213,1370.6792632918552,1020.1233868107133,1763.6220384680707,1034.1375347067528
1969-05-01,1087.743645040398,1212.748396064181,1179.6950270761206,1023.6526673098643,1245.8133173923866,1116.1160480771075,1365.9940555624294,1020.7137856248248,1753.4663722826087,1034.1527624188518
1969-06-01,1088.7470995259082,1214.2773510450386,1177.767437192511,1024.5210088400477,1244.3013957902497,1116.8029260283897,1362.328300648685,1021.9449919970046,1750.5725097656252,1033.4341014232753
1969-07-01,1091.7362571781518,1216.2885445522597,1179.0126789415542,1026.4115789329192,1245.3774396110982,1117.0483638379146,1361.010852658371,1022.7242850402012,1747.204059103261,1035.3538249029405
1969-08-01,1090.3180244641426,1215.507926788938,1177.9318584297557,1025.8227490038278,1246.5517081466376,1117.4435177364865,1364.1876082614535,1021.9961055191109,1750.599471382473,1035.163509578666
1969-09-01,1088.1370087974092,1212.6731477410672,1179.5412291590742,1025.4844083364708,1247.8035721124388,1116.6445870364328,1366.4916163655967,1021.0725450729575,1758.9394212805707,1033.9648089438008
1969-10-01,1086.7537800063435,1212.5818381746453,1181.7833191451803,1023.1942418109938,1245.3444536994484,1116.9584007169456,1372.3386738634756,1020.6654022627347,1768.252059273098,1034.3786795124745
1969-11-01,1085.6883904872798,1211.811700950106,1186.0390176578444,1023.6051383267444,1247.0851823395374,1116.611722529081,1376.3870722567874,1020.1521253371988,1780.2968962296197,1034.8286490819119
1969-12-01,1083.5681361010952,1210.297810223948,1185.8170489875638,1022.9994318092682,1245.7054586971508,1116.4969179495547,1378.8475071143241,1019.9833617616662,1782.730235224185,1033.8682341721296
1970-01-01,1082.6057108039531,1209.1151142500312,1186.2004494180485,1020.8737538042795,1247.4754333496094,1117.22871747591,1378.2858179705177,1020.434905595309,1782.5167713994567,1034.02099609375
1970-02-01,1083.5993188059228,1208.514234079308,1186.2568580026875,1023.266760891221,1248.7070270613128,1116.50356883206,1376.7425399020785,1019.6183277352509,1775.6729789402175,1034.400284217477
1970-03-01,1084.0403760600295,1209.6171709645794,1182.8057380876458,1021.8232304216866,1244.991751278148,1116.0170871444063,1372.9482245121606,1019.726719877645,1773.5092030400817,1033.974641695042
1970-04-01,1087.220229450454,1211.150806928536,1182.7582623451165,1024.6979250007844,1246.5495988434436,1116.5595127265049,1371.0217229920815,1020.3839631358604,1767.1684464164402,1034.4631218376082
1970-05-01,1087.742927746895,1212.549508995269,1180.2216732814777,1024.5069634004767,1246.6016732010187,1116.221202503551,1365.2969843661624,1020.9682926468785,1755.2915888247285,1033.9255649543343
