,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9,mgu50_cluster10
1965-01-01,-1.1976207,-0.75409395,0.62048185,0.454607,-1.3152647,-0.29329452,0.8055832,1.4498545,2.0393772,0.15349083
1965-02-01,-0.6527443,-0.73160744,0.62048113,-0.2088913,-1.4156367,-0.21899414,0.7540935,1.8076742,1.9002247,0.00586586
1965-03-01,-0.8215515,-1.1141945,0.4673172,0.9330036,-1.247155,-0.23984985,0.3356598,1.5107944,1.6998069,0.5259754
1965-04-01,-0.8375198,-0.50609666,0.27243844,0.025418853,-1.0398934,-0.493713,0.39594802,1.2944081,1.9807183,0.12057686
1965-05-01,-0.60288393,-0.9786274,-0.31024092,0.4223446,-1.3507859,-0.6889168,0.6481819,-0.032262422,1.0108898,0.078863904
1965-06-01,-0.48263246,-1.7255516,-0.57779086,0.79319954,-1.0695484,-0.75833017,0.84077835,-0.43603173,0.38193512,0.09776535
1965-07-01,-0.2662468,-1.6499466,-0.64981115,0.88705367,-1.032724,-0.38584596,0.7808167,-0.61526716,-0.10232735,0.16880798
1965-08-01,-0.10917129,-2.292914,-1.4146591,1.0571648,-0.8991119,-0.6067947,0.9401733,-0.47937393,-0.44971848,0.3324005
1965-09-01,0.22029725,-1.5381689,-1.0444558,0.86652297,-0.52793044,-0.29590225,0.9486458,-0.21280137,-0.21703796,0.534774
1965-10-01,0.68011856,-0.84371185,-0.8280693,0.5800724,-0.22616272,-0.55367583,0.38845292,0.020204926,-0.06941299,0.993618
1965-11-01,1.2680111,-0.4223446,-0.9258339,0.30795938,0.29296952,-0.7211796,0.6540478,0.16326752,-0.07625656,1.5991089
1965-12-01,1.636911,-0.06191788,-1.0350052,0.23756905,0.51554716,-0.5354263,0.82839507,0.3917114,-0.16098633,1.8405883
1966-01-01,1.4868816,-0.7204647,-0.876046,0.71882343,0.87177885,-0.9354553,1.0158718,0.6003326,0.011159515,1.7058109
1966-02-01,1.1701393,-0.68895453,-0.8852364,1.000445,0.7903778,-0.8668556,0.8241852,0.53140414,0.122429654,1.2101834
1966-03-01,1.4481506,-0.7621498,-1.0795486,0.41718024,0.6774666,-0.5947525,0.7519749,0.38074723,-0.07549286,1.0910366
1966-04-01,1.2505554,-1.0769227,-1.115982,0.7631348,0.5514267,-1.154713,0.87637365,-0.20186082,-0.15590973,1.3250644
1966-05-01,0.8829384,-1.0713422,-0.913792,0.569479,-0.37615126,-0.88917506,0.46411705,-0.58523405,-0.10043869,0.9193718
1966-06-01,-0.24978332,-1.1195921,-0.089278415,0.80580443,-1.8462937,-0.30394095,1.0588696,-0.96663666,0.25043947,0.6334831
1966-07-01,-0.71783906,-1.3480402,-0.26324043,0.90394515,-1.983165,-0.99191093,0.96335524,-1.5469475,-0.6541622,-0.027243042
1966-08-01,-0.9505539,-1.7179556,0.063019946,1.0700295,-1.771785,-0.89803696,1.109745,-0.7578831,-0.13490257,-0.27308732
