,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10
1965-01-01,-0.8929199,-0.06354733,-0.63025796,0.4093094,-0.025093079,0.7211796,0.51489544,-0.015316391,0.22746658,-0.047252655
1965-02-01,-0.26559487,-0.1459957,-0.23561344,-0.15121002,-0.15642396,0.309589,0.13621902,-0.06582832,0.38519382,0.13752289
1965-03-01,-0.889661,-0.3930151,-0.09483204,0.35749358,-0.119925305,0.437661,-0.04757881,-0.2737419,0.309589,0.39920655
1965-04-01,-0.37639505,-0.13915214,-0.05442257,0.3278385,-0.09352837,-0.06485061,0.010102463,0.057355117,0.4089834,-0.24441223
1965-05-01,-0.18053932,-0.13850021,0.13915214,0.12807198,-0.26722413,-0.07886372,-0.42625505,0.28710327,0.25712186,0.3053524
1965-06-01,0.05377121,-0.88151395,0.5109848,0.48230705,0.120902635,-0.4145237,-0.772995,0.28058547,-0.03975773,0.1971592
1965-07-01,0.13393784,-0.63123626,0.34217682,-0.12579079,0.024767304,-0.30176774,-0.37346268,0.036173247,-0.64687824,0.37313613
1965-08-01,0.018575286,-0.14632186,0.253537,-0.09776497,0.24213104,-0.023137664,-0.42690736,0.15121002,-0.96754724,0.16033478
1965-09-01,0.0984169,-0.19292259,0.2502777,0.29068795,0.06941338,-0.2437603,-0.14371414,-0.11699219,0.21573487,0.489151
1965-10-01,-0.23137704,-0.07690811,-0.33631173,0.14958039,0.22453347,-0.13621922,0.29948694,-0.14469223,0.7123806,-0.16717796
1965-11-01,-0.53444827,-0.21215001,-0.32001725,0.043668367,-0.048882294,0.1547943,0.37639505,-0.19487838,0.18542767,0.041713335
1965-12-01,-0.038780022,-0.5562824,-0.2545147,0.7609371,-0.32034302,0.6605652,0.541618,-0.021182632,0.52988607,0.32001725
1966-01-01,-0.13326149,-0.3551449,-0.26553822,1.03097,0.3193676,0.659742,0.12768134,-0.11947556,-0.01706791,0.19825058
1966-02-01,-0.5809668,-0.33906174,-0.24912643,0.87932813,-0.08632469,0.36663285,0.48906288,-0.21072349,0.29770452,0.014442444
1966-03-01,-0.32560387,-0.22615051,-0.0026260377,0.4198063,-0.23008919,0.28523177,-0.0042671203,-0.26225585,0.10700302,0.20383072
1966-04-01,-0.22385255,-0.19267121,-0.2940941,0.0055801393,-0.18348046,0.24157734,-0.33315355,-0.050219346,0.23402786,0.21400604
1966-05-01,0.02855606,-0.17297706,0.1667408,0.23271485,-0.12275772,-0.40175343,-0.31903917,0.38731116,0.30525398,0.2901554
1966-06-01,0.047921754,-0.2002205,0.32133713,0.15426788,0.13457413,-0.3551449,-0.450988,0.29868928,0.16214561,0.16411439
1966-07-01,-0.158535,0.07811813,0.5967224,-0.07713394,0.0997818,0.06498947,-0.25667572,0.41028747,-0.10404892,0.23107377
1966-08-01,-0.057768248,0.12013169,0.77429426,0.18019791,-0.061050795,-0.14048195,-0.31641388,0.5465027,-0.5501133,0.2963913
1966-09-01,-0.17264862,0.10043869,0.092560574,0.36367875,0.12111664,-0.3059105,0.022319794,-0.062363435,-0.05711212,0.37549514
1966-10-01,0.08369865,-0.08599625,0.15393981,0.41882133,0.05054741,-0.46050644,0.19135818,0.053829573,1.3276899,0.0062362673
1966-11-01,-0.1756031,-0.27932376,-0.023632813,0.7644474,0.015755082,0.17921352,0.6324989,0.34726715,0.058096696,0.09912567
1966-12-01,-0.38599855,-0.74311256,-0.026914978,0.47494888,0.08205757,0.34037477,0.22582206,0.17921333,0.19299927,0.15886307
1967-01-01,-0.6188011,-0.5149601,-0.2808277,0.77064437,0.092085265,0.25176543,-0.05649223,0.3716072,-0.2618885,0.09306488
1967-02-01,-0.5456554,-0.27625617,-0.41111907,0.5659008,0.028409576,0.61749494,-0.13812828,-0.11298446,-0.23478527,0.2788681
1967-03-01,-0.40230256,-0.05518608,-0.52573603,0.16098633,0.3291565,0.045389555,0.16294555,-0.2628685,0.23739776,0.31282884
1967-04-01,-0.42287445,-0.42091522,-0.1270256,-0.045716096,0.0071838377,-0.19821224,0.17764015,0.44867134,0.23707104,-0.24915314
1967-05-01,-0.035266876,-0.31838036,-0.41503754,0.20572281,-0.16686401,0.2367445,-0.08522835,0.42124215,0.45716172,0.15935364
