,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11
1965-01-01,0.031991005,0.016126513,-0.101281285,-0.12539327,-0.03309548,-0.052899837,-0.016443014,-0.044442296,0.0028885603,0.045754254,0.0061980486
1965-02-01,-0.0004734397,0.008772075,-0.0350917,-0.105956614,0.04291755,-0.03587967,-0.062145352,-0.079113066,-0.0021544695,0.027158082,0.015285969
1965-03-01,0.032253623,0.009560049,-0.000315845,-0.07690674,0.04391563,-0.032885373,-0.035301805,-0.08499658,0.0069335103,0.023165703,0.011346102
1965-04-01,0.015391052,-0.0004734397,0.0018379092,0.028523922,0.0038341284,-0.02537334,-0.04160559,0.006145537,0.027210653,0.024794161,0.04796058
1965-05-01,-0.0059892535,0.035353005,-0.039451778,0.025477111,-0.0058841705,-0.020277798,-0.04459989,0.01229167,-0.01124239,0.019278407,0.06550604
1965-06-01,0.030520141,0.023953676,0.011188567,0.016284108,0.0073012114,-0.0036253333,-0.030679047,0.03992325,-0.025425911,0.014970779,0.02610749
1965-07-01,0.0355106,0.028051138,-0.012975931,0.03209603,0.01633662,0.022167623,0.0073012114,0.022692919,-0.025320828,0.034775138,0.071389616
1965-08-01,0.055472553,0.024216354,-0.09870726,0.040343523,0.03924036,0.02742076,-0.0418157,0.035090327,-0.06172514,0.0321486,0.08221108
1965-09-01,0.02815622,0.017072082,-0.015707552,0.028366327,0.031413138,0.029101789,-0.04486251,0.016861916,-0.03918916,0.011713862,0.069025695
1965-10-01,0.076380074,0.026947975,-0.038716376,0.024373949,0.02306062,0.018542945,-0.04827708,0.028734028,-0.0421834,0.023270786,0.039397955
1965-11-01,0.051795363,0.024478972,-0.070970654,0.040133357,0.014708161,0.010663211,-0.05909854,0.033671975,0.0058303475,0.016284108,0.031991005
1965-12-01,0.025161922,0.026160002,-0.06555992,-0.009876549,0.009349942,-0.021486044,-0.08741301,-0.04423213,0.013079643,0.02206254,0.038452387
1966-01-01,0.045486867,0.029757738,-0.05527079,-0.03543836,0.022463083,-0.03165424,-0.1149503,-0.0117762685,0.056292117,0.037006855,0.014302194
1966-02-01,0.03408897,0.02802527,-0.023128629,-0.07218528,-0.0059405565,-0.054495692,-0.105376065,-0.0050287247,-0.003888905,0.03272122,0.033587456
1966-03-01,0.031216681,0.0025395155,-0.055817842,-0.048614383,0.042933762,-0.10925132,-0.075650275,-0.018295884,-0.011958659,0.033769846,0.0437088
1966-04-01,0.03427136,0.00016874075,-0.037535608,0.020867348,-0.01022619,-0.021487296,-0.07957113,-0.020985782,0.002038002,0.013207972,0.017949522
1966-05-01,0.014256597,0.043024957,-0.016563416,0.009742975,0.019454002,0.0017188787,-0.050665975,0.024058819,0.0131623745,0.014849246,0.027159035
1966-06-01,0.0094694495,0.02045703,7.754564e-05,0.02743256,0.056702435,0.006278038,-0.06534654,0.02934742,0.019955516,0.026931047,0.041702747
1966-07-01,0.033952177,0.025791287,-0.08248901,0.025791287,0.04142922,0.020183504,-0.03904009,0.012752056,-0.012414575,0.036414146,0.04238665
1966-08-01,0.011840224,0.026611924,-0.035529554,0.022599876,0.03614056,0.011293113,-0.082261026,0.02082175,-0.026228845,0.03199172,0.06700617
1966-09-01,0.031079888,0.017311215,-0.054085374,0.035456717,0.020137906,0.019590795,-0.0604226,0.028845906,-0.0045728087,0.025426567,0.029119492
1966-10-01,0.0057765245,0.018815756,-0.06516415,0.031900585,0.042888165,0.0073722005,-0.09885645,0.019271672,0.0058677197,0.017858326,0.037553906
1966-11-01,0.01457572,0.021277726,-0.047839344,0.012524068,0.008648813,-0.05376625,-0.073735416,0.013846278,0.0050014853,0.039787948,0.03386098
1966-12-01,0.01835984,-0.0044816136,-0.07478398,-0.00794661,0.00016874075,-0.060650587,-0.09584737,-0.0068523884,0.00983417,0.029028296,-0.00511992
1967-01-01,0.029939413,-0.01662004,-0.071235895,-0.061296225,0.009118438,-0.07479334,-0.048426986,-0.00029814243,0.017279387,0.030881047,0.03878051
1967-02-01,0.019842803,0.021569192,-0.04031837,-0.10544932,-0.003803134,-0.055750966,-0.025775075,-0.030326366,0.021046042,0.014506757,0.018116415
1967-03-01,0.0035731792,-0.010760903,0.013774395,-0.08175111,-0.041573882,-0.034616113,-0.019706607,-0.034511447,0.015448451,0.03197968,0.024969578
1967-04-01,0.019110382,0.02099371,0.0078629255,0.028736174,0.00012040138,-0.032575846,-0.057791233,-0.008197546,-0.031006455,0.025388062,0.06226951
1967-05-01,-0.0077266693,0.0276376,0.011681795,0.024969578,0.035693944,0.016547024,-0.087087154,0.019738197,-0.042672515,-0.017980218,0.04657525
1967-06-01,-0.0086683035,0.029939413,-0.04115534,0.046052158,0.05337608,0.022510827,-0.008929968,0.029677868,-0.04256785,-0.0077266693,0.10045874
1967-07-01,0.05149281,0.027951479,-0.017457128,0.028265357,0.034699976,0.012361884,-0.023630142,0.036740243,-0.040789127,0.027532995,0.06310654
1967-08-01,0.06090933,0.041291535,-0.0074127913,0.03213662,0.056671858,0.013669729,-0.019497395,0.030305624,0.016860902,0.027585268,0.06399584
1967-09-01,0.028579235,0.027899146,-0.039481282,0.0246557,0.021202981,0.014611423,-0.054547787,0.034176826,-0.004535556,0.016599357,0.04223323
1967-10-01,0.037106454,0.032293558,-0.036970258,0.026486695,0.020679832,0.013774395,-0.057843566,0.0333398,-0.00019347668,0.028265357,0.03422916
1967-11-01,0.03093338,0.02413255,-0.013899803,0.025911212,-0.02274084,0.0082291365,-0.10272896,0.0047240257,0.010583162,-0.009610057,0.018064141
1967-12-01,0.043227196,0.019319654,-0.055018544,-0.0019198656,-0.062865734,-0.11973107,-0.06469667,-0.059569955,0.018953443,0.032764375,0.0470984
