,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11
1965-01-01,8.375777e-06,1.5603291e-07,2.9557705e-06,3.207031e-06,9.739757e-06,-1.1994118e-05,-9.2079426e-07,1.0174917e-06,1.7412116e-05,-2.4821857e-06,6.993854e-06
1965-02-01,5.6119316e-06,7.218194e-06,1.048456e-05,-1.1720476e-06,4.5081906e-06,-1.1976175e-05,1.3315657e-06,5.3696494e-06,1.842613e-05,-5.147318e-06,1.089734e-05
1965-03-01,8.483461e-06,1.6456397e-06,5.3516997e-06,7.891213e-06,3.2249736e-06,6.0470484e-07,1.176777e-05,-3.7384743e-06,1.4818768e-05,-5.1562965e-06,1.2360026e-05
1965-04-01,8.559655e-07,7.648923e-06,1.6097401e-06,5.908063e-06,-2.0335065e-06,2.6506677e-06,8.384755e-06,9.2821065e-06,1.1848533e-05,3.7139398e-07,1.1130651e-05
1965-05-01,-4.985799e-06,3.7903083e-06,-6.2779873e-06,1.3365061e-05,-2.2757959e-06,1.1301148e-05,7.595081e-06,4.5620327e-06,4.1671956e-06,-4.599933e-06,7.514318e-06
1965-06-01,1.1520897e-06,3.6108395e-06,-7.991926e-06,1.5976351e-05,-2.9218863e-06,1.4047044e-05,1.9359373e-05,1.5402053e-05,-7.8842495e-06,-4.14229e-06,9.488496e-06
1965-07-01,7.702765e-06,1.3176614e-05,-4.905036e-06,1.8968931e-06,-1.7912243e-06,5.6298813e-06,1.2019031e-05,1.3679135e-05,4.2928295e-06,-2.8501017e-06,-3.514142e-06
1965-08-01,4.0595114e-06,1.2961253e-05,-4.958878e-06,9.183394e-06,1.0982549e-06,1.3777841e-05,3.2160024e-06,2.6511272e-05,2.5183192e-05,4.73253e-06,-5.6857316e-06
1965-09-01,1.0843498e-05,3.7364662e-06,-1.5804108e-07,1.7430066e-05,-3.4423501e-06,1.6568607e-05,2.2850076e-05,1.1148601e-05,1.1031945e-05,-5.093483e-06,3.2160024e-06
1965-10-01,9.99542e-07,3.3550168e-07,-3.1821182e-06,1.7797982e-05,-1.9393337e-07,5.6029603e-06,4.597925e-06,1.17229065e-05,8.4655185e-06,1.8251085e-06,1.36701565e-05
