,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,abs_vo850_cluster11,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9,r700_cluster10,r700_cluster11,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8,vws850-200_cluster9,vws850-200_cluster10,vws850-200_cluster11,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1965-01-01,-8.907638814735208e-05,-0.0001059336182792,1.9495103385582168e-05,-0.0001541293891528,0.0019447752492851,-8.27438224148817e-06,-0.0001121563792705,-0.0001362235761376,-0.0001366963857197,-6.299049888631296e-05,0.0019297625840408,,,,,,,,,,,,1149.4329279119318,2216.2125297214675,1161.004428205819,2819.878641764323,1252.778305242091,3365.3940836588545,1919.903564453125,3634.708077566964,3912.588970477764,2188.122293223505,1135.8481417880969,105.39193471272787,39.472101089802194,60.28533262365004,52.9310891122529,127.4635869806463,127.20773969377792,124.80124014395254,259.9291541359641,80.59899059694204,176.80116311097757,146.90989932498417,49.39835288307883,33.658226013183594,32.05834750471444,39.97252696269268,56.69506691597604,58.41370991298131,34.283967665684074,42.20391167534722,60.14382211785567,40.27612413678851,56.21295182601265,-7.545703120893343e-06,6.301029555432155e-06,0.0044368585804477,0.0028815728001063,-0.0010694573575165,0.000124274074551,-3.042264830178788e-05,1.0513157721372442e-05,-7.94028089224518e-06,7.617784908785673e-06,-0.0076863732829224,7.365359388805727,23.55920985681068,34.95126132803371,14.076807846916909,20.65646239690972,17.832346287669736,29.1270673651293,8.22226490239375,26.99311563427682,12.854425103767287,59.82881141841339,0.0535208955407142,-0.0028545376034858,-0.092268054899962,-0.1978384951750437,-0.009462878289115,-0.1195546736319859,-0.1260298033875803,-0.0467409839232762,-0.0034199689253,0.0385573809786188,0.0038124136476507,-0.37,-0.89,0.6,-0.65,-1.24,-0.92,-0.7,-0.36,-0.39,-1.0,1
1965-02-01,-9.433440010190748e-05,-0.0001052826352771,1.7536809710214757e-05,-0.000128052468224,0.0019084644009126,-5.512295221985998e-06,-0.0001099685273491,-0.0001382551459701,-0.0001406200591772,-6.20192510898944e-05,-0.0006548367309733,,,,,,,,,,,,1147.15971513228,2209.190965735394,1159.2444408899066,2817.879401312934,1250.2130955825617,3363.287760416667,1916.046372899469,3624.213300432477,3897.2975510817305,2186.693009086277,1133.696412504389,108.54138692220052,42.43053679770612,68.78342721976486,61.46664763941909,126.11325350674714,140.23700169154577,121.23721087420428,200.50490986217156,80.5990304519881,174.5335505558894,139.36234551507073,50.22930492054332,35.3706169128418,32.16333060429014,41.623499586775495,58.2038570094753,59.1668583097912,34.617873768747586,43.64697774251302,61.40934291638826,40.53009850638254,57.21642038096552,-1.0321967563563006e-05,6.7588255941037165e-06,0.0051726874517044,0.0002969733941426,-0.0003610731558486,0.0001115924897021,-1.816532125707858e-05,9.33845979738486e-06,-7.323652933738738e-06,8.633183011973396e-06,-0.0028325936000328,14.539727964450249,28.15773560020572,38.98489577054647,11.696426764860592,23.43850951075628,15.98186893890761,36.07188021358753,7.420873561367837,22.673744578730037,28.184042887254243,57.36482367588074,0.030062848702073,-0.0161204456716128,-0.1497010174004928,-0.1394274644553661,0.0113284849147829,-0.1141988486051559,-0.1748676982618147,-0.047216976682345,-0.0018246615582029,0.0227660233635575,0.0002191402252778,1.46,-0.56,-0.93,-2.2,-1.16,-1.03,0.7,-0.25,-0.08,-1.04,2
1965-03-01,-9.266578277709172e-05,-0.0001033829647267,2.0481755720019077e-05,-0.0001384794510765,0.0028536729587358,-8.850548884089594e-06,-0.0001091405519058,-0.0001278894061296,-0.0001325927217697,-6.921937918441632e-05,0.0030723163945367,,,,,,,,,,,,1150.6053577769887,2214.706420898437,1161.0894214147809,2821.7164781358506,1254.721935884452,3373.1402587890625,1923.9755306603768,3643.5385567801336,3912.408212515024,2189.514292841372,1136.11038722349,102.25947697957358,36.54289245605469,55.40311476763557,51.81947043447784,126.6544688831676,120.8825901576451,105.72148075810183,204.4507806951349,96.11700257258629,163.9293768467047,149.90717913653398,49.87898393110795,35.00620651245117,32.21411650208221,40.28734774202914,58.24817966770482,59.26393781389509,34.609959449297115,43.59093136257595,61.86223281057257,40.18115452357701,56.93303813105044,-9.55849323195684e-06,6.230594960600553e-06,0.0067610017140395,0.0040241266106022,-0.0006603724614251,0.0002879972817027,-4.889644110840487e-05,1.2897419410928224e-05,-7.08986082425728e-06,7.120552060981975e-06,-0.007845204527257,6.331869217441776,27.782745494176144,39.927392654567896,14.366007443651258,20.325932943291438,23.47477727849792,44.90438779101155,7.862004794267007,27.58921385811162,18.14856091980097,48.53987830908447,0.0486356355249881,-0.0116490333786477,-8.6949955363272e-05,-0.1865075694190131,0.0291354954242706,-0.1057720681031545,-0.2252845514205194,-0.0338110079367955,0.0195529559277929,0.0410784336347733,0.0187889207154512,-1.84,-0.34,2.23,-1.99,0.04,-0.8,1.2,-0.13,0.11,-1.17,3
1965-04-01,-7.666369025894212e-05,-0.0001068169605249,-3.692191999756948e-06,-1.3545282702883318e-05,0.0024889553969842,-2.1824743247961095e-05,-0.000111752210525,-0.0001364043296549,-0.0001401741145422,-4.937411065105137e-05,-0.0043929827370448,,,,,,,,,,,,1152.5467612526634,2217.5953740658965,1161.2413779072378,2832.94915093316,1255.7066364052855,3393.03466796875,1925.831920695755,3638.866315569196,3913.87211726262,2202.306598165761,1136.4860620391505,97.65092849731444,40.83291317554231,79.34972351672603,56.773905320601024,118.91436490145595,127.79088701520648,110.2793022438332,239.30119601163,53.11773499446129,137.27406232784955,156.91288097484693,49.95600266890092,33.44682312011719,33.136494954427086,38.62335101978199,56.14591546960779,58.05995577857608,35.07341926480517,41.72001308865017,59.97013794748407,41.120643615722656,56.17811368859332,5.22042199898444e-07,7.207169384267566e-06,0.0067376699007581,-0.0034411725209793,-0.0005120694671253,0.0006048478462616,7.482035976459479e-05,8.243199997912244e-06,-8.231824734127269e-06,-4.755406735057477e-06,0.0036471883504418,6.431318215027953,30.03885916208828,52.40374605375706,35.921515866462684,15.703755439657748,10.880785008172838,51.68641743741083,21.59875636272925,50.92184331310485,9.00298698738704,105.44774866741888,-0.0054173022508621,0.0173126873762711,-0.048684478615937,0.0469566426343388,-0.0113685033284127,-0.0269736142622099,-0.1133140897558581,-0.0336617728074391,0.0089602617663331,0.0097289006882948,0.0555119206828455,0.67,-0.44,1.02,0.64,0.62,-1.07,-0.9,-0.18,0.1,0.49,4
1965-05-01,-7.694019724061396e-05,-0.0001076492378455,-1.894673221700248e-05,3.404227300052298e-05,0.0045677359594265,-2.96767001810412e-05,-0.0001035409927591,-0.0001304688267548,-0.0001489825200358,-5.093080337821065e-05,-0.0048647656512912,,,,,,,,,,,,1154.8036055131392,2213.887886379076,1160.760252503143,2816.663784450955,1257.4671615788966,3389.714762369792,1925.536418410967,3626.7429896763383,3896.231783353365,2202.1651558254075,1137.8064787789676,82.10439682006836,32.15004129612699,59.09275915108475,62.76319099195076,125.00615900213069,121.46398271833148,109.744714807581,228.9872949773615,52.84873620787663,159.2151641845703,120.83363919644742,48.305077986283735,31.38941764831543,32.927026419804015,36.01786896989152,52.81125145989496,55.71594692411877,33.8621422096535,39.38047197129991,57.07372866178814,40.38985116141183,54.07408838686735,2.7373684205001294e-06,6.586632090537542e-06,0.0125139282317832,-0.0039129554352257,-0.0004305520330187,0.0009189363481709,8.548165876871078e-05,7.232695823573378e-06,-1.1726286458441163e-05,-1.2873365352440508e-05,0.0063823186792433,14.584013785395124,40.18955719815114,68.70427149509382,37.56603103797418,24.64382360586043,9.910795880317083,69.91184506788939,19.557165970614296,54.05946198675179,28.075244416698887,115.52690478202044,0.0355836786329746,0.0130580292771691,-0.0792584908397301,0.0404589550776614,0.020806355557094,-0.0596054684784677,-0.1193086346310954,0.0215295056502024,-0.0161919582751579,0.0137663472654117,0.0854358978329166,2.95,0.06,0.07,-0.52,-0.66,-0.42,0.3,-0.21,0.15,1.18,5
1965-06-01,-8.140222286423316e-05,-0.0001143696197328,-2.58592687411389e-05,2.395624960627174e-05,0.0050150425522588,-2.569787540825275e-05,-0.0001095388463855,-0.0001336836257815,-0.0001462842371184,-4.962436210725604e-05,-0.0034651202440727,,,,,,,,,,,,1157.2165749289773,2214.4176980723505,1163.3844134451329,2824.5266384548613,1259.2027452256943,3401.798502604167,1926.7271797612027,3649.537222726004,3899.3917611929087,2208.4870711616845,1140.9680312938904,55.7018534342448,41.827209959638886,68.51829454010608,60.7186779831395,112.1180586381392,139.03753008161274,87.94050569887514,169.6171673861417,53.46207120525303,131.1237530830579,105.4277059194204,46.14863308993253,29.337705612182617,32.58765867386741,34.20376133274388,49.29332217654667,52.80068261282785,32.501663396387926,36.68185340033637,53.70753940783049,39.14850234985352,51.8623974012292,1.272034475805678e-06,7.533875609248267e-06,0.0135055015562102,-0.0025133102099061,-0.0005237196698241,0.0008664845518069,7.960423621019194e-05,3.889246311829623e-06,-3.758851538828798e-06,-1.211609587505549e-05,0.0026152330974582,21.334734996390164,53.49477549005993,75.94253186923865,32.78144388958738,25.67955024160999,13.415745769778493,78.93929945608699,15.616510530590904,56.3200710119745,48.00727057242905,115.6042117420496,0.0253728087991476,0.0094008662373475,0.0212601183549217,0.0613503623753786,0.0496258286552296,-0.0283689838316705,-0.0449236362211165,0.0406876305739084,-0.0101973164419177,0.0137776008716994,0.0541194011607477,1.33,0.36,-1.56,0.6,-0.8,1.89,-0.9,-0.28,-0.17,1.19,6
1965-07-01,-7.509631857073883e-05,-0.0001058045468903,-2.7701640820374623e-05,5.428377234137669e-05,0.0054326319514075,-2.6704040068673352e-05,-0.000102390325029,-0.0001277174269849,-0.0001396987440263,-4.845695066410771e-05,-0.0039014579670038,,,,,,,,,,,,1159.0119101784446,2227.219291355299,1163.5764987989403,2833.910793728299,1263.089855806327,3410.008951822917,1936.0669405955189,3655.2701677594864,3920.140662560096,2212.78076171875,1141.6058143872892,75.79550425211589,33.58943411644469,65.43980766745175,60.04029765273585,97.7467276833274,119.06026567731584,95.68992190890842,236.8228912353516,30.72865329571624,101.68136205428684,110.9585426949166,44.72948941317471,27.716833114624023,32.09207688254872,32.571014198097025,46.987605739284206,51.031426021030974,31.67518333152488,34.45304870605469,51.41748127184416,37.58496965680804,50.270938873291016,2.419927405906385e-06,8.472285746146847e-06,0.0148775536217726,-0.0029496479328372,-0.0004801113391295,0.0009404742741025,0.0001061658925512,1.0854032110068454e-05,-6.837349660186605e-06,-1.330427426666497e-05,0.0020983577996958,21.40066940315019,45.40946651077444,85.19189742487025,33.837439894809926,22.786539510717688,22.376956143711805,81.15642838418422,15.906613736617038,56.77239516119145,45.80466941302181,129.31936375279645,0.082263745367527,0.0218289944788684,-0.0242249756727529,0.0708440629144509,0.0438944333129458,0.0442200774947802,0.0112802976922642,0.0318512866894404,-0.0082399608800187,0.0429214759459418,0.0756266917432508,0.37,0.61,0.75,0.35,-0.47,-1.26,-3.0,-0.2,-0.39,2.64,7
1965-08-01,-8.034169712907828e-05,-0.0001086139273469,-2.5591104228321157e-05,6.475448673073617e-05,0.0060139220295241,-2.689155455580196e-05,-0.0001103594495718,-0.0001307224911305,-0.0001452341613733,-4.689594980415055e-05,-0.0046067772927926,,,,,,,,,,,,1158.1383445046165,2223.9236582880435,1162.8857492030352,2818.27392578125,1263.0530840084875,3391.4634195963545,1940.2979436910375,3661.630684988839,3910.681621844952,2205.765301248301,1140.9457431750352,75.0254503885905,28.59665079319731,54.678180170994175,58.7120923128995,114.72239407626064,115.44810703822546,110.67685727719906,213.4576277299361,41.02755019913858,109.44207998422476,93.78141454748206,43.59698208895596,27.58260726928711,31.8823277265176,32.8898455645587,46.19325689367346,49.51200939360119,31.27856313446421,33.99979485405816,49.89199889333624,37.23471777779716,48.8842425139054,2.709788595296291e-06,2.8119053645258458e-06,0.0159175862791016,-0.0036549667129293,-0.0015115250183346,0.0012039196008117,0.0001165156795145,9.53869099184161e-06,-9.141849777615907e-06,-1.2456848708097825e-05,0.0029149487090762,17.927070586664534,35.2041195974743,83.3529218354172,36.846738915326334,23.65107836919692,11.68474427668339,69.23093302581401,19.79516264938913,53.59057675128575,35.73628245939589,135.59563816998534,0.1268551796674728,0.007282810933564,-0.1006560643082079,0.0833869911730289,0.0530309768186675,0.0126879227658112,-0.1027416558034958,0.0404751573999722,-0.013549551658798,0.0398995204558295,0.1070276022918762,1.29,1.12,2.32,0.45,0.2,0.32,-1.1,-0.2,-0.21,1.62,8
1965-09-01,-7.966641618931701e-05,-0.0001099457657686,-2.5762028599274345e-05,5.892896095045015e-05,0.0060731093981303,-2.644597910917722e-05,-0.0001091380909201,-0.0001408849796165,-0.0001453863123821,-4.225948144091506e-05,-0.0045681907067773,,,,,,,,,,,,1157.6895973899148,2222.495701002038,1163.6164171942348,2823.143853081597,1261.518539617091,3390.8760579427085,1932.7966078272405,3645.4125540597097,3908.8590181790864,2204.53637164572,1141.1322775851474,62.6775868733724,30.783606590108672,42.33485577153225,61.08959660385594,104.234619140625,41.95540291922433,109.40296031810618,207.0014606822621,50.56770096963911,73.56096903483072,64.17598724365234,43.685202165083446,27.000492095947266,32.11278805787536,31.157326053928685,46.12272107923353,49.60105078560966,31.465702292359904,33.67336061265733,50.02436386911493,37.8666741507394,49.04744521431301,2.8846538160587107e-06,7.631806989880524e-06,0.0152490567415952,-0.0036163804907118,-0.0023310856098153,0.0011406489647924,0.0001179761663176,7.275863319503202e-06,-7.087891827286039e-06,-1.3103598130908992e-05,0.0028575181204359,13.509515673638363,33.95710430490549,70.30086118328768,36.73904350110799,22.03124760702864,16.40411103464915,69.13423649646292,18.045548057321994,53.6774929907582,35.602343137244745,119.86677145753592,0.0781506896018982,0.0158510353092266,-0.0217245689228824,0.0746247410360309,0.0463085869948069,0.0470540424187978,-0.063459713372492,0.0314601312081019,-0.0114930720883421,0.0361852422957458,0.0853509431885134,0.66,1.29,2.26,0.51,0.59,0.36,-2.2,-0.12,-0.03,-1.29,9
1965-10-01,-8.23262008401249e-05,-0.0001137787607354,-1.925588895530728e-05,3.708808233366451e-05,0.0052236195188015,-2.7318396743607875e-05,-0.0001090267616353,-0.0001354516690739,-0.0001439541295842,-4.7170416157888746e-05,-0.0048006048018578,,,,,,,,,,,,1155.976035378196,2222.98583984375,1162.8133488797594,2822.8635999891494,1259.4977484809026,3382.345377604167,1930.4123212706368,3639.588928222656,3913.780564528245,2201.061215608016,1139.6907506364114,80.94982782999675,31.00377549516394,43.78364787382238,59.29113156867749,114.85422307794744,55.2353504725865,125.02099496346932,279.94788776744497,63.413016475848295,87.62307778382912,79.8616667051573,44.7309736772017,27.17416763305664,32.06707746133037,31.177902221679688,47.07111152442726,50.57944797334217,32.32875400119357,34.39630932278103,51.44874673140677,38.73303549630302,49.92633073226265,3.3895247705097234e-06,3.68612043879201e-06,0.0132219385704956,-0.0038487945857923,-0.0025652562423298,0.0010440458572702,8.874825046708187e-05,8.437873113298258e-06,-8.320664058480254e-06,-1.22923685263773e-05,0.0046217130147852,10.542208245402918,33.433528637370266,62.55172487419437,36.8338795602838,23.45460521119664,9.343193321559644,56.89271958877667,19.232996300598884,55.10419446495517,20.47308550865329,120.47876821945998,0.0958563536405563,0.0055280994907345,-0.0984267939044081,0.0719664049231343,0.0342261434222261,0.03868095162842,-0.1552931243373501,0.0199351559082667,-0.0429891952080652,0.0166391758548636,0.051181420924202,3.08,1.45,0.85,0.92,-0.36,1.42,-1.5,-0.1,-0.17,1.57,10
