,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8,mgu200_cluster9,mgu200_cluster10,mgu200_cluster11
1965-01-01,-1.7112128,-0.37606925,-2.1560433,-0.25581855,-0.21703796,-0.69413126,0.27439386,-1.9344429,-1.7441266,-1.6844902,-1.6453844
1965-02-01,-1.1660101,-0.48589212,-0.5989739,-0.8205738,-0.270809,-0.84925157,-0.9483204,-2.2912848,-2.0804381,-0.83458674,-2.0071144
1965-03-01,-1.9582322,-0.056051634,-0.65372163,-0.47448617,1.3960836,-1.9618168,-2.316052,-1.3634952,-1.654835,-1.560981,-1.7864916
1965-04-01,-1.1073513,-0.5839828,0.3829128,-1.00372,0.6442711,1.7708492,1.3621918,-1.8865379,-0.0026069642,0.42690697,-1.4560463
1965-05-01,-2.558509,-0.68859136,1.5580479,-1.3902175,-0.116666414,0.80362856,-0.66871184,-2.4978948,-0.09776535,1.087146,-1.9966866
1965-06-01,-4.0484476,-1.3217819,2.4411912,-1.4218289,-0.86098325,0.88216627,-1.4061859,-3.4413261,2.242728,1.6603752,-3.9285216
1965-07-01,-4.219535,-0.92355347,1.0356567,-1.831464,0.413546,1.7943131,-0.779187,-3.8385785,0.53412247,2.2410989,-2.4095807
1965-08-01,-3.863997,-0.7622406,0.66414946,-1.6655887,-0.2737419,3.1561782,0.9372406,-3.759063,-1.7467339,2.6478012,-0.35651627
1965-09-01,-2.5748029,-0.996225,0.47057572,-1.8487355,0.9082363,0.05083847,-1.4521363,-3.9017997,-0.8847729,1.8415664,-0.19161949
1965-10-01,-1.9230369,-0.80069506,0.04627533,-1.6616783,0.51033324,1.7262027,1.0884498,-3.0919797,-0.9245308,0.8740185,-1.3823967
1965-11-01,-0.9587482,-0.44417876,-0.60223234,-1.6978512,0.54813576,2.9417477,2.6315064,-2.8205192,-1.2999481,2.0977101,-0.79189646
1965-12-01,-2.1641903,-0.385194,-0.64231604,-1.0337013,0.031284906,1.080629,1.005024,-2.4545522,-2.703853,0.107867435,-0.60158044
1966-01-01,-1.9431212,0.033150863,-2.4302144,-0.6016453,-2.0061412,-0.5619297,-1.668721,-1.6276925,-2.5283551,-0.8304218,-0.30492553
1966-02-01,-2.4945474,0.023632431,-1.4113884,-0.73818934,-1.6887429,0.56094515,-0.032494735,-1.8650024,-2.310082,1.0372063,-1.1852382
1966-03-01,-2.96326,-0.41586724,-0.5543804,-0.05054741,-0.89147264,-0.17264862,-1.6477146,-1.0020859,-1.5787861,-0.5044891,-0.32133713
1966-04-01,-0.7181671,-0.083042145,-0.53599966,-1.41664,-0.05481415,1.4629204,1.0460685,-2.9458632,-0.02855606,-0.36367875,-1.5587639
1966-05-01,-2.7663224,-0.6242935,0.5432205,-1.8420265,1.6273636,2.3934531,1.404496,-3.7126088,-0.092889026,0.96959114,-1.3329414
1966-06-01,-4.1819773,-0.66368103,2.2851372,-2.122663,-0.3669609,2.4157715,-0.025601197,-4.305392,0.20580062,3.5232196,-2.712164
1966-07-01,-2.7095382,-0.94759977,1.1570098,-1.8430107,-1.6467301,-0.23927994,-1.3808639,-3.83668,0.17330551,2.0002334,-2.7131488
1966-08-01,-3.616438,-0.7959572,1.3050423,-1.5551536,-1.2856766,1.5416962,-0.8258263,-3.7500267,-0.6978172,2.463694,-1.7228787
1966-09-01,-3.7332873,-0.82188797,1.1773609,-1.8318512,-0.48610878,2.3655534,-0.6252777,-3.8215814,0.2576607,3.0912693,-1.8269275
1966-10-01,-1.3467277,-0.6249504,0.7286705,-2.0438876,-0.8005527,2.3146775,1.5348037,-3.5438988,-0.44901848,1.9972794,1.006353
1966-11-01,-2.171241,0.26947707,0.69190824,-1.5551533,-0.9886284,0.4014244,0.022647858,-3.1995854,-1.0280163,0.031181717,-0.3364357
1966-12-01,-2.2296658,-0.2494545,-0.30558205,-1.4031826,0.2025177,1.707452,1.124844,-3.1923642,-1.65789,0.5123669,-1.2860047
1967-01-01,-1.7094581,0.19233474,-1.8129723,-0.35527992,-2.0020416,-2.0879228,-1.7483171,-1.6653748,-1.8822006,-1.1030658,-1.5713303
1967-02-01,-2.4709592,-0.7951347,-1.6415374,-0.13976058,-1.798605,-0.47381553,-1.196784,-1.5847187,-2.5467174,-1.3055233,-1.5161442
1967-03-01,-2.3269532,-0.17535439,-0.43397713,-0.09992218,-1.1367,0.17600746,-0.8950573,-2.0043278,-0.82289124,0.98551023,-2.8295045
1967-04-01,-2.9098346,0.46336594,-0.3102169,-1.5187565,-0.5479412,1.0521247,-0.24752045,-2.604842,-1.3740975,1.4407123,-0.0777174
1967-05-01,-3.5201447,-0.68215024,0.96624374,-2.1369045,0.7170906,2.1610687,0.5805954,-3.6595795,0.052900314,2.1414764,-1.9142014
1967-06-01,-4.239522,-0.8490143,2.3925881,-2.1777225,-2.0160832,-0.15282288,-1.6875801,-3.4365497,0.34058532,1.593209,-2.6126792
1967-07-01,-3.5554123,-0.8960365,1.3678932,-1.7607254,-2.1091485,-0.062369537,-1.5406349,-3.3010337,1.2199684,2.7299087,-3.4803073
