,vws500-250_cluster1,vws500-250_cluster2,vws500-250_cluster3,vws500-250_cluster4,vws500-250_cluster5,vws500-250_cluster6,vws500-250_cluster7,vws500-250_cluster8,vws500-250_cluster9,vws500-250_cluster10,vws500-250_cluster11
1965-01-01,14.655928756637207,7.375164747348133,12.756668499316026,37.77156973587397,14.963141779441116,9.441336534688006,5.298814179223061,8.279760480514112,31.856563991991237,7.271830376339117,14.18647130044147
1965-02-01,16.19290916420002,7.8936886593806905,16.284314440848505,32.91005822516753,20.871376033104596,7.795863818355993,6.703624517666533,9.954970206082065,26.33487348739908,14.920878639448125,12.218023272235051
1965-03-01,19.018557610096842,4.344026251595163,16.41924219527189,26.347836244254857,27.53325057038008,11.926856536429497,6.506692188014648,8.275867173437831,42.45444090220972,10.704573232278594,12.12648936470662
1965-04-01,25.406449795613327,13.509966673046769,17.037308733781718,56.60414034473538,30.045512402128256,4.331130691724861,11.239468196352991,6.918697329792553,47.65622303474348,5.574570441305986,25.940775567407027
1965-05-01,34.78342052637867,12.155616078502147,24.261240867922183,63.46847058956713,45.90371186764036,3.564819197816798,10.506503091225804,11.991165813606832,60.375172555921175,18.119489147258115,27.13508515201815
1965-06-01,39.63965185685473,8.217093560927564,38.073789913937446,56.00768508346041,60.2400976026946,8.398025044685905,8.53158435256234,12.501543401876724,78.22968211047666,36.688277225569486,19.91181821838091
1965-07-01,45.546703454044206,9.092377119544759,31.0140789307478,66.18137692054808,59.95406204730515,14.29932987619011,10.273500873379259,10.62314016024498,66.3275256763465,36.51129662893175,24.37447244977707
1965-08-01,46.57178854427722,10.798993409363058,22.097884985685095,70.297523043602,51.622893738937016,4.246868657999207,8.278225584371311,10.728887860101707,51.6235005914552,26.06859086840001,25.004289459613496
1965-09-01,37.36026633724265,11.049322268493308,21.01542477130158,62.426839623745224,49.357344880150855,7.589901717271567,6.654362572288087,9.797879311915569,55.09542849793956,19.213094739517036,27.429470040002396
1965-10-01,31.74433595531786,13.091521671472682,19.250322900697462,72.1118386431797,34.31030297793437,3.663358726436512,8.1083278206914,11.274764588537478,54.21801426916316,12.454992047276436,29.516205266882945
1965-11-01,30.44639129113646,13.320963319147564,15.76167968024958,69.3000416888912,32.22168727573305,3.0315223165269223,9.474478157351712,7.358416568982603,44.86920547262662,6.018192957575399,27.626563774499353
1965-12-01,23.71084006070338,8.230232231895771,10.460523499268241,55.54458718925871,20.390817600413826,3.744794982185005,5.249158633386581,8.623854136449086,27.44402382189416,12.501707999909295,20.454719146597146
1966-01-01,16.80376542022184,6.129404372415461,12.336049106383053,32.28580597993458,17.549942775648166,8.381265646581596,4.426931780086565,11.810017432673247,11.266233286296059,7.571212811651834,13.094470780678071
1966-02-01,19.962466238682428,5.846001036189783,14.696825082454923,40.706763617679954,18.975211460003983,7.651628945156569,5.1805265272053305,9.214855224279066,21.078836121894447,11.757203610891901,12.63348903738095
1966-03-01,19.81331143932913,7.242226634565463,14.510663055100688,45.874134988152775,22.732557972245672,5.42257819415716,4.563422625655739,8.33020930548571,31.13475199664738,10.070089792631546,17.8659929733535
1966-04-01,27.76344962173392,14.493098848946667,18.43232202904384,63.92577236911529,28.818685901768244,3.4149911301132123,9.170554902681108,9.285533727743632,52.50753578563862,5.162681314393658,28.741498995025637
1966-05-01,37.44045642361275,16.186940946427217,17.654587002939827,90.97658341571237,36.75198281456898,3.518983321320798,9.798070941812254,9.62499487258467,58.62948410842858,11.710183986306667,36.60634696446636
1966-06-01,47.010260515577116,9.180420567330973,28.193368375071735,79.85977538246262,53.965849645412476,4.772865312230256,6.1352204256859,11.557582454940976,65.32984570672212,23.65545311510015,27.02892287010495
1966-07-01,40.292294623364555,9.488385883932725,32.540114586764304,61.4844378356161,51.32149609370822,6.743936652841622,10.417611320147422,14.430934909771189,55.155198866010444,26.648821271849965,22.73454883119329
1966-08-01,44.034457814295706,10.368364141608444,29.671233214442164,68.46902323386674,49.39313856942251,6.079333495616771,6.841822149667098,13.607820128574716,51.81959554997282,30.194782323772507,24.72684268400993
1966-09-01,42.79220702784346,9.174839599211504,23.625706461332452,64.67615352740526,48.36340432644253,7.260620673610894,5.359878137791647,10.553370725375096,58.395023408982816,19.599538950174725,24.782510473661908
1966-10-01,36.0923403836196,15.395252879516121,18.454405733393724,85.10919029544348,33.66425254349573,4.006287981325829,8.646635259977533,10.93098282922378,37.278983842550296,11.501545765803527,34.18909212413395
1966-11-01,24.760219907393033,15.603306415161525,16.068672526976968,59.41732648462337,27.06213420111211,3.268736511799573,10.775450559833345,11.659962767613075,27.524328638983658,9.723976973984604,26.765210388567514
1966-12-01,24.668371537318034,9.144540829964406,14.838444845128402,60.729986289344886,22.322798451779775,5.248910250394843,6.596021106547608,9.46548450947823,32.04222647311261,10.755999559834816,20.59140188988612
1967-01-01,13.256562783291141,4.620963156125734,16.061356999152252,22.94437899723173,16.17799863082194,12.270472736844374,5.977654844008897,12.312090071132038,21.781142813969307,12.90800806041802,9.034423104521034
1967-02-01,16.466266303530006,4.743856878948003,14.616974275089062,26.994993283106258,18.21429407893757,11.847505834156742,8.674738615152025,10.277303817081643,18.459485960544896,16.166398705917782,7.66054357250809
1967-03-01,21.144794861458845,6.108151182548684,19.47864947774453,29.347482827760015,25.754872900048905,10.385267360178828,6.187025938557079,8.631587635211616,33.190564890135384,4.803980540552591,9.802385688125398
1967-04-01,26.48350323232463,9.650272060795254,20.22309436981891,49.297665278324104,31.631529414700942,3.6361876440365877,8.055998906750359,9.374133943516686,41.10133709967428,6.3939032202751,20.071213397716864
1967-05-01,38.829582471415605,15.384393519508263,19.59269160976149,77.9794386048132,40.65515087574013,4.063256359716568,9.830885067033698,8.264312126329747,64.97114936787534,15.90262630709592,32.06828872654839
1967-06-01,39.36046199680905,11.743439250161087,30.036643110764842,70.95458748712032,48.34815538503819,6.578752268422512,10.242636885453578,14.503100159799883,51.52144795518153,17.320940195734178,26.242576062685668
1967-07-01,42.33288367017345,9.025841858715205,34.222694324573105,60.92932414438534,56.966680663481554,11.107276268660067,8.534520424121336,14.246420982098236,68.90142148927666,35.5580548157296,23.8714257817126
1967-08-01,44.85645498712721,4.982428570735351,31.197544511073914,50.744927524931555,60.38178384246802,16.080692913950436,9.082512505778361,13.740774897282876,59.397939413616015,29.25294457082488,14.933663854958887
1967-09-01,31.361548121505265,8.36806070210413,22.950685610527145,58.62679436570157,38.43815067714576,7.152193111937247,4.909353547673316,13.61011158706565,54.00050751573904,21.512216119173164,21.74839840728657
1967-10-01,30.181367173611864,14.220701985115435,17.91525718596614,62.83080896807442,30.768789431198023,4.010337907244265,9.833527579950445,8.877318208144436,43.81313934195928,11.229652151379721,25.08686884053888
1967-11-01,22.231671457979846,16.204415891069903,16.732712060187186,60.76979890751911,22.569176613875733,3.082138084524786,12.123969535151907,10.024156822640244,32.71655830576485,6.567431922479279,27.307306531014483
1967-12-01,23.3095711961958,8.60579675327861,17.201541128666346,51.772313987185825,26.777305987656415,3.809508815870277,6.258490032165424,10.728194831732896,36.75349914023102,11.037653906062054,19.934736385548117
