,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10,abs_vo500_cluster11
1965-01-01,-6.795516e-05,-3.548394e-05,-1.7366924e-06,-5.0262202e-05,-7.833433e-05,-3.7014226e-05,-6.749571e-05,-5.169859e-07,-5.2569474e-05,-1.3505027e-05,-6.936688e-05
1965-02-01,-6.139551e-05,-2.8044884e-05,-4.9133173e-06,-4.6986865e-05,-8.317106e-05,-4.7324804e-05,-8.1709775e-05,6.6259454e-06,-4.875573e-05,-8.10297e-06,-6.925919e-05
1965-03-01,-6.8574336e-05,-3.676715e-05,-2.0328166e-06,-4.6583056e-05,-7.76972e-05,-3.8503833e-05,-7.7905e-05,4.571004e-06,-5.2219508e-05,-1.3684503e-05,-7.283963e-05
1965-04-01,-7.905541e-05,-2.7237267e-05,-8.152763e-06,-5.1931278e-05,-8.102638e-05,-3.7427006e-05,-8.7013126e-05,1.1610682e-06,-4.1280782e-05,-1.0660426e-05,-7.11885e-05
1965-05-01,-7.5403186e-05,-1.8389375e-05,-1.3599691e-05,-4.334361e-05,-8.829494e-05,-3.0840438e-05,-8.495819e-05,-3.415429e-06,-3.7135014e-05,-1.8458419e-05,-6.077024e-05
1965-06-01,-7.5600605e-05,-1.2924498e-05,-1.1625512e-05,-4.1109208e-05,-0.00010118989,-1.9910687e-05,-8.928343e-05,-1.1509546e-05,-3.167911e-05,-1.6412449e-05,-8.292587e-05
1965-07-01,-7.395845e-05,-1.9636693e-05,-1.0826874e-05,-3.821973e-05,-8.828596e-05,-2.872269e-05,-7.476427e-05,8.241179e-06,-3.3446897e-05,-2.4542465e-05,-8.511541e-05
1965-08-01,-7.091642e-05,-9.146643e-06,-8.798854e-06,-5.9944632e-05,-8.428377e-05,-2.4128243e-05,-8.045348e-05,-1.2887031e-06,-3.965657e-05,-1.823408e-05,-6.1120205e-05
1965-09-01,-7.307904e-05,-1.5885762e-05,-7.1028567e-06,-5.5574525e-05,-8.7101456e-05,-3.0571235e-05,-7.861391e-05,-2.150162e-06,-2.5487378e-05,-1.5147181e-05,-6.631588e-05
1965-10-01,-6.091094e-05,-1.4620495e-05,-8.771933e-06,-5.4757937e-05,-9.709796e-05,-3.781287e-05,-7.2852905e-05,-3.1910895e-06,-4.1173098e-05,-1.2167975e-05,-6.4898064e-05
1965-11-01,-6.144038e-05,-2.0973752e-05,-6.8067325e-06,-5.7548703e-05,-9.023322e-05,-3.9616545e-05,-7.952921e-05,2.2648092e-06,-4.1271804e-05,-1.317301e-05,-7.030012e-05
1965-12-01,-6.4078595e-05,-1.9995638e-05,6.502655e-07,-5.441694e-05,-9.819274e-05,-3.2581305e-05,-7.567957e-05,3.4044497e-06,-5.115166e-05,-1.7507218e-05,-6.080614e-05
1966-01-01,-6.992536e-05,-3.6977854e-05,7.76263e-06,-4.8066096e-05,-8.290338e-05,-3.6827227e-05,-6.5893895e-05,2.501656e-07,-4.515814e-05,-1.7759541e-05,-5.788629e-05
1966-02-01,-7.18643e-05,-3.3222175e-05,-9.2186156e-07,-6.167126e-05,-8.298485e-05,-3.740565e-05,-8.01508e-05,2.0424632e-06,-4.5752855e-05,-2.0138408e-05,-6.1356826e-05
1966-03-01,-7.14814e-05,-3.3686545e-05,-7.186752e-06,-4.9165916e-05,-8.2496044e-05,-3.287603e-05,-7.471688e-05,4.600559e-06,-4.6339424e-05,-2.058648e-05,-7.135296e-05
1966-04-01,-6.116755e-05,-2.8936956e-05,-6.5920335e-06,-4.2738087e-05,-7.368935e-05,-4.0688814e-05,-7.464356e-05,5.097514e-06,-3.79971e-05,-2.1278958e-05,-6.482737e-05
1966-05-01,-7.786035e-05,-1.5551761e-05,-1.170008e-05,-5.035535e-05,-8.595029e-05,-2.8354554e-05,-7.698984e-05,-2.1938758e-06,-4.6037992e-05,-8.46404e-06,-6.183749e-05
1966-06-01,-7.786035e-05,-1.7254444e-05,-5.003408e-06,-4.8758575e-05,-8.137993e-05,-3.237093e-05,-9.239544e-05,-4.3120963e-08,-3.7483853e-05,-2.9849396e-05,-6.397195e-05
1966-07-01,-7.625543e-05,-1.2659646e-05,-7.765177e-06,-5.547154e-05,-7.99135e-05,-2.2725113e-05,-7.712019e-05,6.262504e-06,-3.534124e-05,-4.1890373e-05,-6.272549e-05
1966-08-01,-7.591327e-05,-1.44763835e-05,-4.7915905e-06,-4.2493684e-05,-8.4606065e-05,-2.8354554e-05,-8.8990084e-05,1.3011013e-06,-4.4017586e-05,-2.0651654e-05,-6.598421e-05
1966-09-01,-7.3477364e-05,-1.5942807e-05,-4.424984e-06,-5.134111e-05,-9.426817e-05,-3.162957e-05,-8.461525e-05,-2.7804454e-06,-4.0538904e-05,-1.9079323e-05,-5.931198e-05
1966-10-01,-6.440183e-05,-1.611389e-05,-1.1781549e-05,-5.182992e-05,-9.257364e-05,-3.8236623e-05,-8.628534e-05,-7.880342e-06,-4.4742654e-05,-1.4207535e-05,-5.501047e-05
