,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1149.4329279119318,2216.2125297214675,1161.004428205819,2819.878641764323,1252.778305242091,3365.3940836588545,1919.903564453125,3634.7080775669638,3912.588970477764,2188.1222932235055,1135.8481417880969
1965-02-01,1147.1597151322799,2209.190965735394,1159.2444408899066,2817.879401312934,1250.2130955825617,3363.287760416667,1916.0463728994691,3624.2133004324774,3897.2975510817305,2186.693009086277,1133.696412504389
1965-03-01,1150.6053577769887,2214.7064208984375,1161.0894214147809,2821.7164781358506,1254.721935884452,3373.1402587890625,1923.9755306603772,3643.5385567801336,3912.408212515024,2189.514292841372,1136.11038722349
1965-04-01,1152.5467612526634,2217.5953740658965,1161.2413779072378,2832.9491509331597,1255.7066364052855,3393.03466796875,1925.8319206957547,3638.866315569196,3913.87211726262,2202.306598165761,1136.4860620391503
1965-05-01,1154.8036055131392,2213.887886379076,1160.760252503143,2816.663784450955,1257.4671615788966,3389.714762369792,1925.536418410967,3626.7429896763388,3896.2317833533652,2202.1651558254075,1137.8064787789676
1965-06-01,1157.2165749289773,2214.4176980723505,1163.3844134451329,2824.5266384548613,1259.2027452256943,3401.798502604167,1926.7271797612027,3649.537222726004,3899.3917611929087,2208.4870711616845,1140.9680312938904
1965-07-01,1159.0119101784446,2227.219291355299,1163.5764987989403,2833.910793728299,1263.089855806327,3410.008951822917,1936.0669405955189,3655.2701677594864,3920.140662560096,2212.78076171875,1141.6058143872892
1965-08-01,1158.1383445046165,2223.9236582880435,1162.8857492030352,2818.27392578125,1263.0530840084875,3391.4634195963545,1940.2979436910377,3661.6306849888388,3910.6816218449517,2205.7653012483015,1140.9457431750352
1965-09-01,1157.6895973899148,2222.495701002038,1163.6164171942348,2823.143853081597,1261.518539617091,3390.8760579427085,1932.7966078272405,3645.4125540597097,3908.8590181790864,2204.53637164572,1141.1322775851474
1965-10-01,1155.976035378196,2222.98583984375,1162.8133488797594,2822.8635999891494,1259.4977484809026,3382.345377604167,1930.4123212706368,3639.588928222656,3913.780564528245,2201.061215608016,1139.6907506364114
1965-11-01,1154.522705078125,2222.5162671959915,1162.2390571681933,2822.107611762153,1258.7099428530091,3376.636149088542,1930.5326641730542,3637.1662684849325,3920.3094482421875,2197.011267620584,1138.5315627194523
1965-12-01,1150.9562405672941,2211.1058774201765,1160.290106411638,2815.1670667860244,1253.689236111111,3363.7532552083335,1922.6744453862027,3617.022051130022,3897.0909705528843,2188.9449409816575,1136.4287301395716
1966-01-01,1151.7878445712004,2216.6197403617525,1162.1692175152657,2825.9874131944443,1254.7528302228009,3370.4449462890625,1921.2215783461083,3618.267386300223,3914.295372596154,2190.463654891304,1137.335479393434
