,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,1.8947754,-8.943176,2.1816711,-11.200989,-5.923462,-1.2167358,2.2445374,-6.989746,-1.8813782,2.354828,1.1263733
1965-02-01,2.1698303,-8.546387,1.9263306,-11.524689,-5.7452087,-1.0938721,2.110962,-6.728668,-2.105774,2.5690002,1.1060486
1965-03-01,1.5437317,-8.619141,1.8610535,-11.925751,-5.934723,-0.8019104,2.3190918,-6.9980164,-1.5478516,2.6474304,0.6395874
1965-04-01,1.6008911,-9.733032,2.2141113,-13.260193,-6.5531616,-1.4018555,1.9361877,-7.9108276,-3.286438,2.5444336,-0.16543579
1965-05-01,0.8120117,-10.9505005,2.2964172,-13.659882,-7.11499,-2.1508179,1.1203918,-9.064941,-4.26593,1.9241943,-1.2896118
1965-06-01,-0.07965088,-11.397125,2.355774,-13.476288,-8.476196,-3.1782227,0.2930603,-9.858826,-5.277832,1.5559387,-1.6528931
1965-07-01,-0.45944214,-11.546387,2.7034912,-13.673462,-8.523163,-3.8977966,-0.28878784,-10.117859,-5.8197937,0.46115112,-2.1489258
1965-08-01,-1.4034729,-11.188599,2.3766785,-12.984863,-8.915344,-4.7160645,-0.41052246,-9.779541,-6.588196,0.08743286,-3.3588867
1965-09-01,-1.289978,-11.138489,2.3175354,-13.67569,-8.330811,-5.0067444,0.03427124,-9.866119,-7.537964,0.31869507,-3.236908
1965-10-01,-1.0681152,-11.99939,1.8363342,-14.319061,-8.794556,-3.9526062,0.33847046,-10.444122,-6.011322,0.90078735,-2.8304443
1965-11-01,-0.26080322,-11.223511,1.8692627,-13.819611,-7.749237,-3.1697388,1.4022522,-9.449188,-5.4081116,1.7839355,-1.8739624
1965-12-01,0.9556885,-9.55246,2.2514954,-12.143066,-5.584198,-1.9273071,2.3782349,-7.2337646,-3.5589294,2.410675,-0.22784424
1966-01-01,1.1981506,-8.146912,2.2233582,-11.321442,-4.3637085,-1.07724,2.2914429,-5.9300537,-2.1644897,2.2142944,0.9177551
1966-02-01,2.1100159,-7.1074524,2.77417,-10.360657,-3.6369019,-1.1446838,2.5154724,-4.9425354,-1.3469238,2.7842712,1.429718
