,vws_v250-50_cluster1,vws_v250-50_cluster2,vws_v250-50_cluster3,vws_v250-50_cluster4,vws_v250-50_cluster5,vws_v250-50_cluster6,vws_v250-50_cluster7,vws_v250-50_cluster8,vws_v250-50_cluster9,vws_v250-50_cluster10,vws_v250-50_cluster11
1965-01-01,-1.0015223026275635,-0.5997360348701477,1.4710087776184082,-2.330507755279541,0.8815749883651733,-1.9772889614105225,2.4460396766662598,4.276890277862549,-0.6276992559432983,-2.0258567333221436,4.8324737548828125
1965-02-01,-4.817756175994873,-0.9956353306770325,-2.963357925415039,-0.19206273555755615,2.961886167526245,-5.43588924407959,0.9397090673446655,0.7307213544845581,2.94128155708313,0.36057740449905396,4.032580375671387
1965-03-01,1.490877389907837,1.6711663007736206,-1.36504328250885,-1.2679080963134766,-1.4975003004074097,-1.2473036050796509,6.167346000671387,-0.18911921977996826,0.6534547805786133,-2.419548273086548,1.2951353788375854
1965-04-01,-5.888450622558594,1.7741881608963013,-2.315054416656494,-0.7763452529907227,3.440939426422119,-5.987793445587158,6.896596431732178,-0.6990787982940674,4.625693321228027,-3.7330803871154785,5.442511558532715
1965-05-01,-5.657386779785156,-0.8734805583953857,3.9221997261047363,1.7028087377548218,8.06001091003418,-0.1854398250579834,10.422160148620605,0.15968430042266846,1.871323585510254,0.35174691677093506,0.7447028756141663
1965-06-01,-3.8831987380981445,-3.5969438552856445,1.8492472171783447,2.2966578006744385,9.677457809448242,-1.560049295425415,10.273513793945312,2.8044095039367676,0.7910628318786621,-1.9191551208496094,3.942068099975586
1965-07-01,-6.1982526779174805,0.9566341638565063,0.45771265029907227,4.725772857666016,12.00649356842041,-0.6711155772209167,5.807505130767822,4.677940368652344,0.6659646034240723,-3.751477003097534,4.096601486206055
1965-08-01,-5.439568042755127,6.363824844360352,0.7844399213790894,1.8698517084121704,10.108678817749023,0.6276991367340088,4.195208549499512,6.853179931640625,0.9794461727142334,-1.1913772821426392,-4.415970325469971
1965-09-01,-5.553628921508789,2.4835691452026367,-0.6667003631591797,4.047297954559326,10.199191093444824,-5.014969825744629,4.889872074127197,2.3577351570129395,-1.6549768447875977,-3.8287441730499268,1.7020728588104248
1965-10-01,-5.913470268249512,0.7505897283554077,0.16483533382415771,0.8366869688034058,7.619958400726318,1.6490899324417114,3.883934497833252,2.7286148071289062,0.9581058025360107,2.2767891883850098,0.005886971950531006
1965-11-01,-9.363240242004395,-0.4400516748428345,2.7183122634887695,0.8793673515319824,10.838664054870605,1.181075096130371,-0.5232052803039551,1.2995506525039673,12.230198860168457,-2.0884058475494385,2.6631221771240234
1965-12-01,-6.015021324157715,-1.381968379020691,-1.0184473991394043,-0.5666217803955078,3.274632215499878,2.5299291610717773,2.721992015838623,2.7492189407348633,1.2443602085113525,0.7660431861877441,-2.3202056884765625
1966-01-01,-0.9403345584869385,-0.3081403970718384,3.2484943866729736,0.6538941860198975,1.5906121730804443,-2.0014660358428955,-3.1248042583465576,-0.14249694347381592,0.7558841705322266,-3.541444778442383,-1.4177353382110596
1966-02-01,-4.281415939331055,-1.1515482664108276,1.5971221923828125,-0.11284017562866211,1.6043554544448853,-2.9439706802368164,-4.444889068603516,0.22206354141235352,4.530966281890869,3.312148332595825,-4.4014892578125
1966-03-01,-2.875253915786743,0.9012746810913086,-2.2647597789764404,0.4774007797241211,1.7077922821044922,-2.3595166206359863,-2.3667497634887695,0.23580694198608398,2.083202600479126,-0.11862683296203613,-0.449190616607666
1966-04-01,-2.835470676422119,3.245600700378418,1.3432319164276123,0.8282177448272705,0.11284017562866211,1.1522715091705322,7.933530807495117,0.8347280025482178,1.7548091411590576,2.126603126525879,-0.45497727394104004
1966-05-01,-1.2831952571868896,-0.9613113403320312,0.12947678565979004,1.0394315719604492,4.552666187286377,-3.142887592315674,6.347982406616211,5.632603645324707,-1.8235257863998413,2.8369174003601074,0.15334677696228027
1966-06-01,-0.10705327987670898,3.390267848968506,0.36239051818847656,0.9670979976654053,3.3953311443328857,3.592078447341919,5.433687210083008,1.160951852798462,0.2379770278930664,-0.982288122177124,-3.7041945457458496
1966-07-01,-0.7059743404388428,3.2976810932159424,-0.13020014762878418,3.6072680950164795,5.320123672485352,-0.13164687156677246,-3.9342153072357178,4.422465801239014,-2.004359483718872,-3.811248540878296,-2.1468563079833984
1966-08-01,-3.65356183052063,3.90238881111145,-1.3548051118850708,2.083926200866699,6.908565521240234,-5.777270793914795,3.9197487831115723,3.244154214859009,-3.4380080699920654,-2.227869987487793,-4.052842140197754
1966-09-01,-2.9852006435394287,3.5848450660705566,0.606877326965332,2.1034562587738037,4.741456508636475,0.8325576782226562,2.8557238578796387,2.4123198986053467,-0.3558804988861084,-3.9161319732666016,-1.9370893239974976
