,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8,zgv850_cluster9,zgv850_cluster10,zgv850_cluster11
1965-01-01,0.3505696,0.07535331,-0.4329873,0.09948993,-1.245096,0.23371306,0.1816133,-0.019279862,-0.11303,-1.2702627,0.46006742
1965-02-01,0.17160544,0.27138975,-0.11597347,0.0859499,-1.4642389,0.19647793,0.45153126,0.051069546,0.16983934,-1.1179373,0.47993594
1965-03-01,-0.13819686,0.336588,-0.20192337,-0.5377756,-0.614895,-0.055926275,-0.1077317,-0.10846758,-0.053129982,-1.0113829,0.26432538
1965-04-01,0.23592067,0.07491179,-0.3215762,0.3470374,0.71129423,0.25667226,-0.17116392,-0.031053806,-0.07447028,-0.33084822,0.42989665
1965-05-01,0.05886979,-0.08124032,0.016189193,0.11347151,1.812895,-0.059016943,-0.14011021,-0.019427037,-0.12995507,-0.26668015,0.34218067
1965-06-01,0.16616002,-0.1873531,-0.46124476,0.22782609,1.8230503,0.20486674,-0.20133476,0.051069546,-0.09316145,-0.3218705,0.2942018
1965-07-01,-0.033850122,0.0,-0.22090891,0.15217844,1.8342354,0.24504551,-0.3976654,-0.010155034,-0.14673296,-0.34895065,0.58442986
1965-08-01,-0.037087966,0.35101113,-0.58310527,0.39840132,1.5151612,0.128189,-0.24372101,-0.07461746,-0.15526906,0.14526121,0.35527915
1965-09-01,0.013392878,0.4341647,-0.37485337,0.43843278,1.2951353,-0.028404688,-0.25652522,-0.014717435,-0.109644964,0.086538576,0.16807327
1965-10-01,0.048273228,0.0014717102,-0.57103693,0.3966352,0.98180085,0.08933487,-0.15674081,-0.049156286,-0.15850691,-0.10199194,0.2759521
1965-11-01,0.19279854,-0.092425585,-0.41753396,0.13922703,0.35763398,-0.11906414,0.15688798,-0.005003929,-0.10861476,0.02384224,0.16822043
1965-12-01,0.1211246,0.30774182,-0.5226165,-0.5193788,-0.763394,-0.106701516,0.31480616,0.17293003,0.07020222,-0.7291024,0.45889005
1966-01-01,-0.09533539,0.05728812,-0.50850403,-0.57866746,-0.5494448,-0.060615398,0.14177354,-0.03472004,0.03746867,-0.20007424,0.014466691
1966-02-01,0.25475836,0.0063653947,-0.4609086,-0.2977244,-0.9141499,-0.017794037,0.20036359,0.17287692,-0.14076085,-0.3061151,0.80926645
1966-03-01,0.10329213,-0.09562478,-0.35660377,0.37222785,-0.025895357,0.07493744,0.07638409,0.0944675,-0.12788549,-0.15464887,0.43588123
