,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11
1965-01-01,-1.5668847e-06,2.210967e-06,4.4368586e-05,8.3861065e-05,-1.2819684e-05,1.1453696e-05,-1.1796699e-05,2.6147754e-06,-3.3167235e-06,7.352799e-06,-7.686373e-05
1965-02-01,-5.380636e-06,2.336601e-06,5.1726875e-05,2.2975702e-05,-1.14557115e-05,-2.5001282e-06,-1.0073789e-05,1.2189528e-05,-4.1692037e-06,6.67978e-06,-2.8325936e-05
1965-03-01,-3.5859266e-06,-3.0834126e-06,6.761002e-05,9.8927616e-05,-2.969888e-05,4.885078e-06,-8.952098e-06,1.4755955e-05,-5.434471e-06,6.8143854e-06,-7.8452045e-05
1965-04-01,4.3420732e-07,1.0354343e-06,6.73767e-05,-7.9340425e-05,-1.6211678e-05,1.3293269e-05,8.366806e-06,-7.776565e-06,-7.4894124e-06,3.039895e-08,3.6471884e-05
1965-05-01,-2.9308576e-06,5.1901807e-06,0.00012513928,-8.366566e-05,-1.6821876e-05,3.8912684e-05,1.3715027e-05,7.58611e-06,-5.6588106e-06,-2.0213869e-05,6.382319e-05
1965-06-01,4.3420732e-07,9.748728e-06,0.00013505502,-5.6484852e-05,-8.32395e-06,3.801533e-05,1.0673e-05,3.7454447e-06,6.6298526e-08,-1.7279526e-05,2.6152331e-05
1965-07-01,1.1072261e-06,6.0606108e-06,0.00014877554,-6.491997e-05,-5.272952e-06,4.39917e-05,1.1058866e-05,7.1105096e-06,-2.2488748e-06,-1.3950346e-05,2.0983578e-05
1965-08-01,-3.2180105e-06,4.9209702e-06,0.00015917586,-7.137193e-05,-2.0384367e-05,6.294378e-05,2.2769313e-05,3.5839184e-06,-3.0923838e-06,-1.206591e-05,2.9149487e-05
1965-09-01,3.6018682e-06,4.8761067e-06,0.00015249057,-6.589808e-05,-3.7155885e-05,6.241434e-05,2.1423286e-05,7.783528e-06,-9.903291e-06,-1.0405805e-05,2.8575181e-05
1965-10-01,7.662311e-07,9.479525e-06,0.00013221939,-8.059671e-05,-4.739468e-05,5.518168e-05,2.6645874e-05,4.8222646e-06,-2.4103938e-06,-1.6893668e-05,4.621713e-05
1965-11-01,5.5087e-07,7.6578945e-06,9.3974224e-05,-6.376238e-05,-6.197664e-05,4.5328754e-05,8.636009e-06,9.008363e-07,-1.293634e-05,-1.0836535e-05,3.3519595e-05
1965-12-01,1.0982549e-06,5.7375655e-06,5.3790784e-05,-1.3044024e-05,-4.582431e-05,1.4388039e-05,-9.522773e-08,5.674752e-06,-8.036797e-06,-9.508454e-06,-4.9678492e-06
