,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7,mgv600_cluster8,mgv600_cluster9,mgv600_cluster10,mgv600_cluster11
1965-01-01,0.09742947,0.289345,0.11847546,-0.32304794,-0.086832955,-0.17145829,0.09036513,-0.15894842,0.15350297,0.28080893,-0.47139984
1965-02-01,-0.17616788,0.16660151,0.28154477,-0.32893494,0.17499042,0.29552633,0.712766,-0.21811256,0.17204694,0.56971234,-0.30185488
1965-03-01,0.02060442,0.11038085,-0.091984056,0.2950848,-0.2746276,-0.20825191,0.035174716,-0.03296708,0.10890911,0.45535785,-0.5907583
1965-04-01,-0.23371306,0.059164144,-0.07108526,-0.29773396,-0.08580265,0.15644646,0.04915638,0.10846758,0.04886191,0.3435052,0.03649931
1965-05-01,-0.67229307,-0.18808898,0.087568805,-0.31892714,-0.05460174,-0.09860687,0.1470273,-0.14805754,0.08830466,0.092572734,-0.081828974
1965-06-01,-0.9430939,-0.30332658,-0.04915626,-0.094633184,-0.092131235,0.24637017,0.533949,-0.03723512,0.14732166,0.0213403,-0.21266711
1965-07-01,-0.122302055,-0.10449388,0.13230987,0.08815751,-0.0813875,-0.13348727,0.2697708,-0.021045947,0.07756094,0.16983934,-0.02752161
1965-08-01,0.087568805,-0.2978811,0.11965282,-0.30847773,0.19927421,-0.17866974,-0.12657003,0.03605776,0.10037303,0.32643294,-0.2089878
1965-09-01,-0.12244914,0.00044152737,0.024136614,-0.33261433,-0.050480843,-0.1814661,0.11950569,0.07152679,-0.11980002,0.47301874,-0.16115604
1965-10-01,-0.053718686,-0.10007863,0.030906629,0.0646096,0.23032808,-0.27786547,0.08433094,0.09404447,-0.12642285,-0.14011009,0.04680147
1965-11-01,-0.03988428,0.09227838,0.38721603,-0.18808898,-0.15806536,-0.7280722,0.13201551,0.025608372,-0.013392878,0.13304572,0.096693635
1965-12-01,-0.028257465,0.1303966,-0.07976856,-0.43239862,0.0019132614,0.35424894,0.22032018,-0.1683676,0.115679145,0.50848776,-0.19162115
1966-01-01,-0.04296608,0.026763368,-0.19775963,0.0462934,0.20108692,-0.21974897,0.49519467,-0.0031826734,-0.23030965,0.050054718,0.21844697
1966-02-01,0.044123363,0.3743979,0.101266816,-0.42286125,-0.01736002,-0.061049365,0.246223,-0.09186347,-0.022568036,0.37107047,-0.087668136
1966-03-01,-0.22568035,-0.17345557,0.26445106,-0.21135826,0.117180154,0.09533539,0.05511806,-0.060615398,0.19732562,0.5681068,-0.1008328
1966-04-01,-0.18213558,-0.34763446,0.14336486,-0.004050684,0.22625896,-0.7665896,0.30307707,-0.0947568,0.02068739,-0.250997,0.20238896
1966-05-01,-0.22249766,-0.16665621,-0.037758064,0.09996481,0.10965748,0.23826632,0.007088661,-0.04079604,0.25316697,0.10502815,-0.041808724
