,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11
1965-01-01,27.319458,16.481506,27.606354,14.223694,19.50122,24.207947,27.66922,18.434937,23.543304,27.77951,26.551056
1965-02-01,27.852356,17.136139,27.608856,14.157837,19.937317,24.588654,27.793488,18.953857,23.576752,28.251526,26.788574
1965-03-01,27.322968,17.160095,27.64029,13.853485,19.844513,24.977325,28.098328,18.78122,24.231384,28.426666,26.418823
1965-04-01,27.745575,16.411652,28.358795,12.884491,19.591522,24.742828,28.080872,18.233856,22.858246,28.689117,25.979248
1965-05-01,26.85492,15.092407,28.339325,12.383026,18.927917,23.89209,27.1633,16.977966,21.776978,27.967102,24.753296
1965-06-01,25.66092,14.343445,28.096344,12.264282,17.264374,22.562347,26.03363,15.881744,20.462738,27.296509,24.087677
1965-07-01,25.011261,13.924316,28.174194,11.797241,16.94754,21.572906,25.181915,15.352844,19.65091,25.931854,23.321777
1965-08-01,23.98639,14.201263,27.76654,12.404999,16.474518,20.673798,24.97934,15.610321,18.801666,25.477295,22.030975
1965-09-01,24.180481,14.33197,27.787994,11.794769,17.139648,20.463715,25.50473,15.60434,17.932495,25.789154,22.233551
1965-10-01,24.59613,13.664856,27.50058,11.345184,16.86969,21.71164,26.002716,15.220123,19.652924,26.565033,22.833801
1965-11-01,25.528687,14.565979,27.658752,11.969879,18.040253,22.619751,27.191742,16.340302,20.381378,27.573425,23.915527
1965-12-01,26.732178,16.22403,28.027985,13.633423,20.192291,23.849182,28.154724,18.542725,22.21756,28.187164,25.548645
1966-01-01,27.041412,17.69635,28.06662,14.52182,21.479553,24.766022,28.134705,19.913208,23.678772,28.057556,26.761017
1966-02-01,28.102936,18.885468,28.76709,15.632263,22.356018,24.848236,28.508392,21.050385,24.645996,28.777191,27.422638
1966-03-01,27.61377,18.471436,28.79483,14.759338,21.990906,24.898163,28.942078,20.41397,24.373688,29.113037,26.60318
1966-04-01,27.580994,17.36502,28.78122,13.809235,21.20874,24.689392,28.516449,19.648468,23.403442,29.44638,26.737305
1966-05-01,26.762543,15.384674,28.881561,13.657959,19.638367,23.635895,27.419617,17.354431,22.342896,28.709106,25.252686
1966-06-01,25.595581,14.590393,28.33844,12.574738,18.88144,22.878448,26.508362,16.337769,21.285889,27.242096,23.84317
1966-07-01,24.424133,14.325134,28.68692,12.455231,17.724579,21.674194,25.820496,15.69278,19.981812,26.06659,22.261719
1966-08-01,24.042877,13.94693,27.684387,12.332672,16.928314,20.880463,25.26831,15.540497,18.998932,25.631409,22.007538
1966-09-01,24.342926,13.417419,27.444824,12.0755005,16.043274,20.885986,25.140228,14.906586,19.262177,25.819489,22.2612
1966-10-01,24.67981,13.887421,27.735321,11.880829,16.213715,21.305573,25.841675,15.170837,20.202179,26.946075,22.66513
1966-11-01,25.803864,14.306976,28.286499,12.121368,17.96109,22.473022,27.119568,16.579346,21.009033,28.330383,23.618774
1966-12-01,27.269348,15.8385315,28.144287,14.127472,19.25058,23.966217,27.80542,17.542542,23.316193,28.528046,26.19217
1967-01-01,27.363495,17.444672,28.220917,15.177948,20.5578,24.536346,27.788208,19.268677,23.91632,28.741272,27.038483
1967-02-01,28.124756,18.385223,28.348145,15.87558,21.364136,24.873901,28.08371,19.895203,24.21231,28.34613,27.2984
1967-03-01,28.027588,18.341156,28.62259,15.365753,21.676147,24.776733,29.08435,20.230774,23.362915,28.197876,27.213257
1967-04-01,27.716583,17.843323,28.987183,14.510345,21.565948,24.0766,28.744781,19.704895,22.238068,28.544464,26.60025
1967-05-01,26.336823,16.72049,29.205536,13.1440735,20.186188,23.782104,27.853302,18.610077,21.26648,28.284027,24.8143
1967-06-01,25.073242,15.047211,28.803894,12.694336,18.850983,22.93872,26.822632,17.096588,19.824585,27.434631,23.679932
1967-07-01,24.69162,13.867767,28.474854,12.21405,17.231812,21.223907,25.507446,15.998291,19.055328,26.313782,22.861603
1967-08-01,24.150208,13.379974,28.01358,12.149445,16.316315,20.741089,25.102295,15.224518,18.681702,26.390411,22.40033
1967-09-01,23.395477,13.405518,27.80774,11.447296,15.673767,20.909393,25.14685,14.762756,18.379211,26.039337,21.873962
