,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11
1965-01-01,1.1825694821097632,-19.379125595092773,1.577114921876754,-31.699569805248363,-14.977015675725164,-4.72600091071356,1.544856583630597,-16.726479000515408,-9.642155546891061,2.3923105852944513,-1.4363380877867988
1965-02-01,1.4606571197509763,-18.27488899230957,1.3325829615538147,-30.87043504457216,-14.29005055814176,-4.69683777718317,1.5033604186258198,-15.959131452772352,-9.176854710829886,2.2118919236319408,-1.0939014994579812
1965-03-01,0.7646482641046697,-19.01955223083496,1.164830690142752,-32.720436920990814,-14.759592107824377,-5.052439371744792,1.2607253628012574,-16.437687344021267,-9.224293106480648,1.5913322993687222,-1.7906047727750694
1965-04-01,-0.10742992162704466,-21.622940063476562,1.4872185115156502,-35.79524272197002,-18.272661518406224,-7.499288944970994,1.0797380665202199,-19.468597835964626,-12.49007927744012,1.7851069995335171,-3.6803167799244756
1965-05-01,-1.5962738340551201,-23.502065658569336,1.3802043322859139,-38.15980344205289,-21.366417085802233,-9.631055877322243,-0.021491149141464702,-21.610052320692272,-15.151893465142502,1.1816590172903878,-5.590551314146622
1965-06-01,-2.9316258430480953,-24.650577545166016,1.5599180912149364,-38.75337549158045,-23.663801760286898,-11.471070562090192,-0.8244340066556577,-23.30511728922526,-17.32967778256065,0.5854572142873492,-6.820514409438423
1965-07-01,-3.546330495314164,-25.386564254760742,1.572893953871453,-39.19033102087072,-24.773724014694626,-12.18690077463786,-1.1046965181091684,-24.55071767171224,-18.455403729488975,-0.3460131372724261,-7.450128638226053
1965-08-01,-4.4826811010187315,-25.305021286010742,1.4871473970084355,-38.57993306340398,-25.276514001794762,-13.449461119515556,-1.3681282231837142,-24.764234754774304,-19.69698855751439,-0.5421618052891323,-8.602305080579674
1965-09-01,-4.671621322631836,-26.192007064819336,1.5423913111631897,-40.7244398787215,-25.75903454342404,-13.72336887177967,-1.3691777064476482,-25.429418351915146,-19.965764095908717,-0.12796834111213684,-8.770476216855256
1965-10-01,-4.149696610190651,-26.594568252563477,1.1655094979823322,-41.4825439453125,-25.58933722006308,-13.430953025817871,-0.8618309174054934,-25.34672631157769,-19.29959121503328,0.3268029434340341,-8.517936519954516
