,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5,r500_cluster6,r500_cluster7,r500_cluster8,r500_cluster9,r500_cluster10,r500_cluster11
1965-01-01,29.073294,51.76162,34.280586,58.880486,35.966118,32.830933,77.89963,59.055756,23.705477,43.81063,50.83122
1965-02-01,26.488487,73.15918,29.499182,60.154873,40.677086,34.834236,68.78728,67.452286,57.16547,57.16711,43.135765
1965-03-01,19.466263,77.612976,23.372957,75.63915,35.62049,36.914536,73.32953,43.081707,13.292534,28.165827,54.45945
1965-04-01,44.37411,54.805073,27.558119,37.826916,31.90053,33.959534,36.830994,52.978672,31.936567,53.52086,17.04198
1965-05-01,20.92083,68.69555,29.785837,6.014778,42.916267,23.91187,48.649364,53.86321,41.38307,41.946556,16.606266
1965-06-01,22.093658,77.32796,28.07246,3.8001633,38.03167,13.775753,40.58863,32.79162,29.16011,6.1523705,16.62756
1965-07-01,18.756996,54.36772,28.223158,3.6691208,38.806458,15.494045,24.190332,36.514854,15.186092,27.79727,5.7870903
1965-08-01,9.883797,49.72391,27.592518,4.7960854,34.20524,14.391651,26.447536,59.93374,36.47882,11.721664,7.688839
1965-09-01,9.072975,43.556736,26.829197,8.073776,42.06777,16.522724,20.526066,43.655018,8.173698,22.137886,4.345627
1965-10-01,11.570969,50.469215,32.211754,10.018116,48.77877,12.408001,13.761009,58.39563,15.236874,28.588438,15.38921
1965-11-01,22.825855,50.618275,34.819496,19.779125,38.434624,20.375366,33.956253,67.9355,14.732361,65.12792,34.611465
1965-12-01,16.259003,68.59891,23.027334,48.243134,38.840855,18.6194,55.86324,68.14353,30.983234,44.195568,44.043232
1966-01-01,18.106834,76.963,34.153442,37.23472,43.715744,21.255417,75.528244,57.203102,10.62772,44.02436,46.363636
1966-02-01,17.791649,66.9312,27.020704,46.317673,38.753197,31.237967,81.18683,60.65866,32.615265,54.06765,50.057228
1966-03-01,20.272099,68.668015,25.868303,37.6484,36.16604,25.262554,73.46475,70.02561,43.953773,57.549477,46.206043
1966-04-01,19.364296,62.961823,39.71353,44.283733,44.2903,21.685516,48.558453,61.7454,36.389297,39.844856,32.84509
1966-05-01,27.59198,62.49561,26.777748,31.382425,41.69822,20.698914,40.88727,24.422056,10.6441345,13.91748,12.423626
1966-06-01,20.478943,68.84366,33.756172,6.968601,38.103123,14.196552,36.469734,37.983284,34.35536,11.067669,25.63848
1966-07-01,16.30272,78.62265,24.362959,5.0610657,45.941746,8.961498,43.66321,69.90578,23.941069,40.849514,5.9327545
1966-08-01,11.679981,64.80205,25.850245,2.3622818,40.872498,6.6337166,35.77698,55.346455,13.594086,22.957752,9.46711
1966-09-01,8.641388,58.168358,25.866661,5.267906,39.751286,9.765881,39.866196,52.56395,9.810204,29.474892,9.155209
1966-10-01,21.61821,72.80319,39.856346,16.752518,48.88513,19.2855,45.792362,57.751392,17.80478,28.93809,15.073162
1966-11-01,18.641994,71.5211,38.749912,14.332802,50.86818,21.706856,63.47072,46.206043,29.30909,29.542196,24.715902
1966-12-01,16.381516,76.53783,37.16249,32.457672,41.65882,32.603775,73.54027,56.797626,34.046738,42.08892,39.181652
1967-01-01,25.985191,80.46808,31.640223,44.01272,39.81198,23.079975,85.49309,56.711205,15.516289,39.81536,51.929424
1967-02-01,12.28677,57.478043,23.978565,49.907597,43.764423,16.310154,74.11039,73.03783,30.358213,51.392296,56.121716
1967-03-01,16.01963,62.474335,30.71292,51.58992,38.761375,53.98672,66.57542,37.83407,22.470219,35.17884,33.471184
1967-04-01,32.131744,69.443474,23.745472,44.00596,42.590515,31.337877,54.552563,42.183445,34.493073,51.513912,10.234543
1967-05-01,21.803036,73.45503,31.69765,21.987144,39.94542,20.384209,24.215036,37.884743,32.45098,40.031563,19.478863
1967-06-01,13.820454,61.903427,35.229515,4.4849205,43.906303,8.207649,34.158638,52.10171,16.352379,31.766903,7.903614
1967-07-01,22.025993,66.53488,27.740143,14.161648,37.76313,10.330818,44.38938,51.512222,25.304493,28.648867,7.422226
1967-08-01,4.848072,64.76642,18.20361,15.774715,26.858444,8.611336,51.09671,50.623768,18.867416,24.42786,8.8613205
1967-09-01,8.379932,47.61383,22.78439,16.86755,40.91157,14.148132,25.610216,55.85991,24.093424,39.43025,7.1232605
1967-10-01,11.802006,53.486755,35.320724,22.818169,39.933594,22.938095,28.069513,41.274723,7.037117,22.259087,17.65466
1967-11-01,13.940376,69.897835,35.104523,33.83602,44.380936,35.63996,28.890404,41.29499,8.7549095,49.910976,42.347286
1967-12-01,22.13916,68.698586,31.68414,55.201168,45.549778,34.61976,72.21525,64.82891,59.011726,44.639366,48.667816
1968-01-01,18.1055,64.121765,27.521538,46.902485,38.01117,24.176832,78.73353,68.8153,34.82903,38.84654,52.16581
1968-02-01,29.105364,45.334755,27.09339,42.089844,27.25113,36.449875,64.55635,47.250153,13.904495,64.248924,49.556683
1968-03-01,20.66634,73.359146,28.662731,57.965122,38.40069,33.398113,59.602066,60.34569,54.277576,61.11185,41.03557
1968-04-01,24.741795,63.1866,30.439707,48.53138,43.90062,33.76349,49.28466,37.76651,49.4923,28.756086,22.187393
1968-05-01,12.248238,68.486946,33.52527,15.469009,52.08533,18.063648,71.09607,24.677412,17.456837,7.524124,43.374287
1968-06-01,22.721773,71.44052,35.381115,5.106537,42.00614,22.855368,49.722466,14.918533,23.467009,3.5549011,21.762463
1968-07-01,9.188427,70.9995,33.98722,2.7645988,40.625126,7.118511,53.83655,35.760975,30.949944,8.892265,17.204136
1968-08-01,6.395809,68.86198,27.420135,3.297367,43.09583,8.480213,53.870354,24.371592,24.897924,7.274639,15.947052
1968-09-01,12.914604,55.09846,28.326328,6.180126,44.983864,8.095524,33.824654,38.00634,37.76168,14.126617,9.238327
1968-10-01,14.495213,61.253494,36.968163,12.434952,43.27771,16.520061,33.390064,64.54347,23.07105,18.71553,16.566742
1968-11-01,17.245983,76.30306,40.56718,32.739796,43.12802,37.439766,36.966553,45.930298,24.976793,30.99823,33.955025
1968-12-01,18.390396,74.08184,30.029263,54.71538,40.304817,27.275272,64.35033,58.085842,27.442669,37.405968,25.932884
1969-01-01,21.119396,57.63068,33.87194,63.875767,43.78353,35.394356,68.45973,72.65432,23.88849,66.59974,47.06901
1969-02-01,10.833466,45.899208,26.029234,53.452805,37.95289,41.278477,75.23123,66.882164,31.813084,57.93316,60.063873
1969-03-01,15.363956,56.04977,23.624449,45.469723,32.062088,25.387512,61.806885,66.71505,22.105373,55.072147,28.40728
1969-04-01,26.400229,66.15689,29.560373,54.577488,39.93487,32.47319,28.512562,53.87895,52.002247,37.484966,10.312069
1969-05-01,24.262829,65.73743,32.7389,26.54562,36.824863,31.532331,37.730625,41.074596,37.951218,21.705967,22.416206
1969-06-01,12.501274,78.13068,28.866846,3.9934502,39.852985,9.133907,67.08103,40.768776,22.18893,25.217054,15.494305
1969-07-01,24.558622,60.936214,28.534288,3.7494621,36.816505,6.4901466,29.679026,46.275215,42.523483,7.9975243,8.679356
1969-08-01,10.738213,64.50412,25.581366,9.339458,27.92933,5.8517685,43.790215,71.59147,17.526424,25.440989,8.321728
1969-09-01,19.598648,57.816177,26.665941,4.8641205,45.421257,9.753902,40.58495,49.569054,25.649883,25.04994,17.782108
1969-10-01,17.72696,58.516388,32.260952,15.353928,43.516148,24.7742,31.149637,69.17833,13.285046,33.53103,11.030663
1969-11-01,15.4959755,77.07785,28.586094,28.225124,39.846302,19.936222,34.8763,57.090897,28.880215,48.427658,33.78003
1969-12-01,12.106884,77.11462,26.15457,39.94657,36.75802,32.819115,68.20906,61.643112,28.054668,37.5585,31.831467
1970-01-01,25.986187,75.98862,26.76732,74.332016,31.50542,29.802485,70.68121,56.099518,51.33825,54.677925,45.269577
1970-02-01,35.525276,64.53145,25.824003,56.37755,35.91584,44.490097,68.14253,46.06726,61.022972,51.869488,56.013462
1970-03-01,31.65271,66.52731,26.716017,39.45742,30.333721,48.758194,75.54344,48.87073,38.191387,54.835144,31.442533
1970-04-01,33.44336,75.272026,34.21953,39.76193,45.81571,19.422688,66.381676,39.935696,53.7495,34.312202,30.590237
1970-05-01,17.142174,79.42428,32.20877,16.948547,40.541405,16.994884,65.05938,46.14835,12.212101,41.954727,22.878204
1970-06-01,15.821529,77.75775,25.181885,4.7069397,31.93074,6.214592,64.117714,61.003113,53.986156,46.48265,16.75161
1970-07-01,12.3577385,75.75693,24.73505,5.1703224,42.423077,7.6494255,61.50125,39.96052,26.853376,26.133478,7.0735054
1970-08-01,27.586517,80.18059,22.045769,4.840988,40.082985,3.7685852,55.616276,36.761517,20.035015,18.525707,6.193077
1970-09-01,15.795052,65.104065,38.75241,7.821541,45.509544,6.770653,46.355217,63.788383,35.68084,16.054878,18.55384
1970-10-01,19.070183,69.347336,31.189327,7.303543,43.498787,12.744995,46.648144,46.613388,32.723457,14.249336,23.202574
1970-11-01,13.865391,70.30885,33.847164,28.382544,42.12684,24.183954,49.534363,53.78591,50.962578,15.399521,35.983696
1970-12-01,20.094593,83.67583,35.113197,48.84756,43.66594,27.118168,81.967926,84.42386,43.796677,27.867857,40.970036
1971-01-01,22.096363,79.21245,31.509209,58.22289,30.587872,38.85116,72.71069,63.620735,44.320007,48.755947,47.760227
1971-02-01,17.450798,80.57501,22.748905,50.779507,31.41454,48.558155,79.36122,50.563118,55.174873,48.60718,46.879463
1971-03-01,16.186287,71.52732,32.57762,47.650345,36.15308,20.694916,77.37316,61.47039,38.34738,42.30152,41.474854
1971-04-01,21.890118,52.747276,32.012985,48.258934,43.495033,22.013527,41.676025,66.131165,59.600666,59.9337,10.82225
1971-05-01,26.638803,72.99977,40.543373,21.99324,47.420433,31.61064,53.137787,37.344902,28.278614,17.751713,27.834005
1971-06-01,21.224052,82.0576,30.013092,14.524498,40.03791,7.5916557,62.83126,27.697073,13.050362,11.251644,14.693554
1971-07-01,24.255163,68.212204,22.343178,3.0475235,31.571756,11.43084,46.09168,43.885544,31.054457,15.973282,8.883217
1971-08-01,23.43864,71.63383,31.135601,2.9308777,41.020103,6.1158257,48.15919,59.105343,33.820156,21.452274,11.192474
1971-09-01,14.558311,66.92403,34.075424,9.255131,41.54924,9.501949,51.739723,60.133183,39.150383,12.840736,10.901703
1971-10-01,14.77808,72.1731,28.789152,11.393646,39.008377,20.011944,58.93798,43.660706,37.676247,9.383614,23.332138
1971-11-01,16.159237,75.41384,39.669373,26.515396,37.317852,45.283607,62.746735,67.55459,13.025005,28.099419,32.427162
1971-12-01,21.63654,74.66832,33.52939,38.305122,37.929825,28.522049,65.05261,60.650482,46.63265,31.084887,48.98924
1972-01-01,19.619652,51.41858,27.928167,51.711132,36.79741,40.00412,79.40456,70.4313,18.46244,61.848106,39.503532
1972-02-01,31.589962,69.80718,33.870255,74.044334,30.462006,44.945023,69.332596,57.648342,26.48978,62.522606,39.13459
1972-03-01,21.964954,75.315315,20.40142,52.343372,34.47161,36.053024,61.32801,48.966007,8.969086,46.73935,25.647877
1972-04-01,25.703136,55.09175,40.969547,43.566772,45.307465,25.103403,48.796974,40.808643,28.448263,46.887253,16.924911
1972-05-01,27.273174,71.64539,24.528048,32.093803,36.40734,23.045776,47.573128,31.15113,32.548885,25.786028,16.408066
1972-06-01,21.093796,50.589676,34.175808,8.731792,36.60075,22.182745,27.12202,47.363464,36.39759,12.925056,11.691456
1972-07-01,18.720863,34.450485,25.27731,6.4433746,31.898767,19.90083,29.082129,45.939705,13.040451,15.094826,9.695591
1972-08-01,10.39122,45.029537,23.066906,7.961399,40.07401,20.49406,24.469538,32.23683,16.357681,14.209042,8.263706
1972-09-01,10.475735,31.903643,32.152313,12.588619,42.320168,12.0392685,10.335957,47.1408,13.08271,10.290451,2.8124619
1972-10-01,14.243172,28.215845,31.14138,31.316912,38.786774,17.956974,12.279812,63.278366,26.098083,27.185408,17.969975
1972-11-01,20.586704,43.700047,37.640938,38.692505,42.833763,33.290024,31.900393,60.256943,20.347786,43.45788,33.987274
1972-12-01,32.65453,64.61599,33.46718,48.891243,37.14685,30.790316,47.76166,58.244823,14.769768,51.132526,46.129864
1973-01-01,21.3732,63.386543,31.052544,66.946915,41.354294,27.569359,78.84492,72.05591,23.982714,69.30681,69.745285
1973-02-01,26.447712,51.91059,26.135687,56.426743,37.849762,30.853832,65.33752,71.68312,50.388237,64.393234,26.672697
1973-03-01,33.17103,71.5074,22.553968,58.29068,33.956017,30.668259,78.70532,70.56969,23.278194,69.74036,37.302895
1973-04-01,14.865017,73.154564,29.300276,43.87677,33.87226,20.182579,61.576797,58.90652,75.99892,28.359274,21.979183
1973-05-01,15.367538,69.70915,28.689363,17.564854,45.2661,12.800724,61.341957,41.124382,20.44698,20.998768,31.753778
1973-06-01,12.423008,70.85872,24.881018,6.729374,35.06124,13.073334,59.005054,29.909546,23.292974,13.8189125,11.242241
1973-07-01,8.133488,70.29543,21.389622,2.5597343,29.007957,12.639786,50.39809,51.977924,33.123405,14.7664795,14.633461
1973-08-01,11.615028,78.78251,17.35136,3.3200912,32.44352,9.9432335,57.40059,27.303316,31.172426,13.566006,11.270161
1973-09-01,12.454212,78.5838,31.187206,3.4087715,39.086365,10.788982,63.163197,46.548687,45.635605,13.979851,12.996151
1973-10-01,15.490707,59.036255,29.727259,16.515465,47.287697,10.966347,35.760834,57.326687,41.076756,20.425629,13.250698
1973-11-01,11.844944,77.49828,26.216156,15.0998535,40.224434,19.571667,65.467255,42.551483,30.929375,13.78278,23.838198
1973-12-01,11.672508,72.75386,21.158066,35.271446,41.24098,17.208488,73.09544,63.228886,25.014038,26.611935,48.17943
1974-01-01,13.757439,69.640564,16.171833,49.758556,28.547892,13.187302,71.70627,54.118023,30.611944,38.307938,67.880585
1974-02-01,16.844429,82.505775,28.09013,51.888714,25.561707,31.439878,83.7419,63.50955,29.09489,50.755054,46.607117
1974-03-01,27.756311,53.174408,25.411324,60.020985,34.21949,22.62675,64.48952,46.869873,12.646915,35.986084,37.598988
1974-04-01,13.907822,67.55668,37.53454,44.28196,42.720284,31.190342,37.132965,57.624763,39.319305,39.438293,33.391556
1974-05-01,19.698406,64.821686,39.458122,15.804966,45.48668,22.433403,35.581207,40.153854,23.846344,17.383163,20.448673
1974-06-01,19.519932,58.398167,42.766556,8.419655,40.786785,17.971478,48.267944,37.455215,23.086164,7.7255783,10.283745
1974-07-01,21.74759,73.84965,34.525215,12.289959,38.52277,9.863995,56.724117,58.68571,37.706406,21.798817,14.71262
1974-08-01,12.658482,59.487206,23.44477,3.678444,37.50975,14.274689,47.178905,28.271912,13.174084,9.906963,12.868359
1974-09-01,22.164032,65.54881,23.357185,3.8982353,37.055294,11.273632,46.250164,43.416016,48.82486,5.917671,21.174149
1974-10-01,8.81131,68.46724,31.284538,7.900749,33.55516,15.039829,38.364124,44.589336,35.12014,12.848526,16.994812
1974-11-01,9.401276,66.69734,36.085236,17.404648,43.78619,22.987011,53.686703,46.955807,28.87675,25.412975,35.8357
1974-12-01,12.965858,80.66647,27.111813,41.922096,37.50479,42.462486,77.99262,66.86756,27.462156,33.465923,46.395588
1975-01-01,14.223484,64.71558,25.811428,52.144825,37.414192,23.48034,70.35069,60.781048,33.701897,44.94907,45.184486
1975-02-01,40.286896,70.283195,26.611506,41.50347,35.572037,32.0112,73.95268,54.953323,22.461311,42.840225,53.316956
1975-03-01,16.70438,74.16999,37.336815,39.462124,36.011585,30.42751,80.048744,59.534836,24.863188,47.783913,24.563572
1975-04-01,17.227886,67.53396,26.988497,39.534557,33.27552,24.777584,69.613174,42.18502,26.425478,27.984476,29.48421
1975-05-01,17.685543,79.171295,35.616486,20.29485,46.82415,19.624825,66.97917,29.340986,21.355034,12.67107,15.8005905
1975-06-01,24.34462,79.32933,22.332905,7.273018,35.056763,7.322407,59.63855,30.254654,18.162956,18.772068,12.542664
1975-07-01,9.488869,73.04889,24.58168,5.2942276,40.12721,17.909435,55.071854,56.50903,43.3341,35.02713,24.945501
1975-08-01,10.843735,67.80394,22.802086,5.1921616,33.08785,5.5098877,53.071663,47.271927,37.45864,13.428345,9.1217575
1975-09-01,10.209927,72.943535,27.169582,6.8400574,40.861435,7.758663,44.193443,55.244713,40.048187,15.817051,12.96904
1975-10-01,18.184357,72.76244,29.981377,6.7445755,35.0617,14.172447,55.089962,34.172726,46.032303,11.169689,35.72843
1975-11-01,15.041668,75.50015,27.773756,16.98095,35.099564,14.933014,57.30746,54.22239,26.346458,19.766403,19.545803
1975-12-01,11.4018135,82.36501,22.331257,46.848843,31.650673,31.780725,83.08936,51.92752,8.3463745,32.90182,33.795734
1976-01-01,20.234531,67.930405,27.186695,59.73509,26.402752,22.492878,65.504776,67.95501,20.710144,49.371624,50.67382
1976-02-01,15.065098,60.712555,29.287596,66.152596,36.057716,25.984539,66.01155,66.69217,10.00555,50.89687,54.113003
1976-03-01,16.703506,58.657578,23.791796,50.109646,33.395916,24.139484,74.13635,37.541958,45.41911,37.071266,38.913036
1976-04-01,23.340782,68.32894,34.2225,41.133663,31.375378,26.548716,35.51814,51.851376,34.063416,33.53532,8.086697
1976-05-01,18.707645,51.032993,27.868954,24.577377,32.10192,37.223785,38.519424,17.372646,25.358042,17.639977,12.962559
1976-06-01,18.148392,64.853676,26.988249,11.871925,42.586746,17.917145,42.616264,49.342102,49.3011,36.31192,11.517677
1976-07-01,16.534584,56.164703,27.926355,8.767315,40.879456,6.3416862,33.59108,47.401924,14.799412,18.302555,15.468552
1976-08-01,15.603035,57.83919,29.541803,7.5159607,32.45945,6.807457,38.64735,59.14959,23.699953,17.959785,16.032726
1976-09-01,10.897739,43.031197,37.517357,15.570236,36.785896,12.404942,29.010427,45.005814,10.746853,21.97298,11.894886
1976-10-01,12.810032,63.94509,30.926004,10.507408,44.973015,13.375851,48.553238,41.522354,12.154015,23.188257,40.508804
1976-11-01,11.450436,61.54078,38.99504,14.871574,40.30544,17.459568,47.754536,44.05951,40.9959,18.709286,24.96443
1976-12-01,14.336918,71.40403,28.133001,37.40911,45.898003,35.322975,71.88292,43.615055,25.751652,41.42723,50.399933
1977-01-01,21.967113,59.03838,32.8172,55.350746,39.45494,38.580956,74.10244,69.456345,13.061562,54.629463,39.360718
1977-02-01,23.586746,80.98547,32.037437,54.484882,26.03813,29.69652,83.28578,60.211273,40.603466,48.604164,42.61623
1977-03-01,18.128403,68.876396,24.350266,57.033737,26.47025,32.659622,64.80376,46.224262,23.40805,27.86895,49.55288
1977-04-01,18.722973,67.156044,26.08849,33.155098,37.489285,37.35932,45.551716,66.429886,41.654522,43.756634,26.1291
1977-05-01,22.116568,57.75177,26.060873,26.574217,37.73783,23.286213,35.24584,42.106136,35.4619,20.15741,24.777512
1977-06-01,20.016079,71.05486,26.61483,6.1135406,42.916763,9.974998,52.798645,30.388561,24.394127,13.251629,15.626659
1977-07-01,10.161816,66.888,26.327291,3.5646896,31.145582,11.924408,36.462593,64.00775,25.53778,12.432877,8.392727
1977-08-01,9.265087,68.19573,27.193153,11.134895,39.812332,5.8373756,48.852715,44.81094,13.137913,30.0133,3.961071
1977-09-01,16.866158,55.670776,32.911423,12.257431,38.831127,11.311966,36.919083,43.503212,11.5816345,11.081287,5.9088554
1977-10-01,17.12608,47.98523,43.07434,9.46003,42.47165,19.496235,16.183865,69.765,12.0056305,35.14512,11.58326
1977-11-01,18.778206,54.925125,29.118196,20.079433,37.991257,16.814175,23.997747,49.62598,38.762897,13.211018,26.652193
1977-12-01,12.6343155,70.79007,23.29596,44.15951,34.945305,26.99334,67.16904,67.66451,32.77984,39.56703,40.393906
1978-01-01,22.167587,71.23143,28.291458,52.0076,27.009975,27.7814,75.16458,77.45192,37.163628,56.707428,59.943607
1978-02-01,28.733404,71.163315,36.7993,42.937428,30.244572,20.779974,76.933945,58.422935,25.329317,50.341198,55.18042
1978-03-01,27.47093,70.6485,20.93996,63.591633,32.245205,16.766033,74.65294,47.279263,40.31427,43.85775,47.315697
1978-04-01,19.653725,72.07888,31.616344,27.762392,42.503403,43.214634,64.4185,34.04942,12.029774,29.00744,20.684933
1978-05-01,10.748291,67.68002,27.474098,10.591473,41.00174,10.071911,64.82085,27.941387,28.517975,9.81213,39.49374
1978-06-01,9.576107,71.46269,27.922379,4.08585,37.578644,11.26944,66.298744,37.615078,10.89719,6.092819,34.58007
1978-07-01,16.77237,67.317276,18.784092,3.122757,39.74402,24.819258,51.79534,53.38254,14.94915,9.469978,20.1622
1978-08-01,6.0389633,73.962296,25.58593,3.9306145,32.554092,5.4037666,53.057816,28.082367,22.983364,6.377945,26.713762
1978-09-01,15.733246,73.86884,32.64755,4.237919,40.35862,9.664814,49.50166,36.69317,17.836842,8.283539,15.296051
1978-10-01,9.656895,65.79344,32.676064,11.405666,34.43592,14.85569,40.713448,41.451607,10.402973,9.072388,13.748451
