,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11
1965-01-01,-6.090187071094988e-05,-2.9159138871271317e-05,-0.000142464103129018,1.229432510544112e-05,-5.867230356670917e-05,-8.961962885223329e-05,-5.818869462151581e-06,-3.9940855726051854e-05,-8.788295572896194e-05,-9.286498728518684e-05,-5.79968173042289e-05
1965-02-01,-5.94407310927636e-05,-2.4609629207941684e-05,-0.00014593388186767697,1.3233831065339142e-05,-6.192649639810303e-05,-8.809726568870246e-05,-7.950819319997142e-06,-3.969754181846784e-05,-8.960696726628556e-05,-8.528408436563261e-05,-6.335426974146685e-05
1965-03-01,-6.275070518313441e-05,-2.3865569736309616e-05,-0.0001417994067666988,1.822764426668238e-05,-6.480477168224752e-05,-8.732588806500037e-05,-3.998523580532226e-06,-3.940363860558992e-05,-8.56361400177021e-05,-9.446889497198616e-05,-6.264877470130159e-05
1965-04-01,-5.940573373663938e-05,-3.098645293550585e-05,-0.0001483712900341649,2.8683152984078997e-06,-5.4435674558460186e-05,-9.421567665413022e-05,-1.932035823900639e-05,-3.4937706646708055e-05,-9.606671327918132e-05,-9.173325066292432e-05,-4.797545898327371e-05
1965-05-01,-6.068718448659638e-05,-3.840308339449064e-05,-0.00016161232859554606,-5.868901098438073e-06,-5.338896569030892e-05,-9.030946724427243e-05,-3.215203078736256e-05,-3.6162475011866155e-05,-9.732399875491222e-05,-8.664252218846795e-05,-4.418783703385998e-05
1965-06-01,-6.251854301808635e-05,-3.6147402894055965e-05,-0.00015898534409894513,-5.857578922917707e-06,-5.1518841896073096e-05,-9.991412904734413e-05,-3.0858558513899905e-05,-3.040596739618409e-05,-9.969115170661543e-05,-9.990999939018917e-05,-3.970388888774323e-05
1965-07-01,-6.0441070672823116e-05,-3.930391747936872e-05,-0.00014817256857801615,-8.200733893979553e-06,-5.001062423356676e-05,-9.506264662680526e-05,-2.4727865465825836e-05,-3.817533123604816e-05,-9.302259458331164e-05,-9.521066782657395e-05,-4.52666910177868e-05
1965-08-01,-6.916920938238036e-05,-3.301821769647566e-05,-0.00015106092303477487,-7.206516660186356e-06,-5.127410466749488e-05,-9.076097436870138e-05,-2.489551639527923e-05,-3.159385842616971e-05,-9.26522483407497e-05,-9.55067441805802e-05,-3.699084913932893e-05
1965-09-01,-6.181293429108337e-05,-3.254665026194131e-05,-0.00015483969162170103,-1.2429102918593509e-05,-5.2484112010071324e-05,-9.288503982437153e-05,-3.106382259497101e-05,-3.0221789369106237e-05,-9.32444403055919e-05,-9.1630858095772e-05,-4.226068313073483e-05
1965-10-01,-6.137220680102473e-05,-3.110077270729543e-05,-0.00015524947857243363,-5.496221691911077e-06,-5.2478078162364135e-05,-9.011364697168271e-05,-2.4843062952064296e-05,-3.233868643720223e-05,-9.699668713970247e-05,-8.935196753802963e-05,-4.624683924703277e-05
1965-11-01,-6.325479262159206e-05,-3.1415981297590295e-05,-0.0001493788094476572,-1.071776203141119e-06,-5.2163746399206244e-05,-9.301189372005562e-05,-2.4389134146409428e-05,-3.259206363616292e-05,-9.638186872130397e-05,-9.205682131736963e-05,-4.2834989244511235e-05
1965-12-01,-6.482125627371715e-05,-3.68643185891192e-05,-0.00015196481023128306,9.111633144956697e-06,-5.431809508341498e-05,-8.699084476878245e-05,-1.626888150917139e-05,-3.886165198791251e-05,-8.94813061544172e-05,-9.288446700807209e-05,-4.637734321022435e-05
1966-01-01,-5.8223968153470196e-05,-3.284611902556059e-05,-0.0001445058497383484,1.2048095951203406e-05,-5.796217530067744e-05,-8.464204923560222e-05,-1.0255087367912027e-05,-3.9415234663037524e-05,-8.781400272088898e-05,-8.622837688590428e-05,-6.098194944570423e-05
