,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12,abs_vo850GLB_cluster1,abs_vo850GLB_cluster2,abs_vo850GLB_cluster3,abs_vo850GLB_cluster4,abs_vo850GLB_cluster5,abs_vo850GLB_cluster6,abs_vo850GLB_cluster7,abs_vo850GLB_cluster8,abs_vo850GLB_cluster9,abs_vo850GLB_cluster10,abs_vo850GLB_cluster11,abs_vo850GLB_cluster12,ssta20GLB_cluster1,ssta20GLB_cluster2,ssta20GLB_cluster3,ssta20GLB_cluster4,ssta20GLB_cluster5,ssta20GLB_cluster6,ssta20GLB_cluster7,ssta20GLB_cluster8,ssta20GLB_cluster9,ssta20GLB_cluster10,ssta20GLB_cluster11,ssta20GLB_cluster12,vws850-200GLB_cluster1,vws850-200GLB_cluster2,vws850-200GLB_cluster3,vws850-200GLB_cluster4,vws850-200GLB_cluster5,vws850-200GLB_cluster6,vws850-200GLB_cluster7,vws850-200GLB_cluster8,vws850-200GLB_cluster9,vws850-200GLB_cluster10,vws850-200GLB_cluster11,vws850-200GLB_cluster12,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP
1991-11-01,126948.40437967582,103430.46075994318,103452.71464646464,104813.52147932816,114964.87235915494,144330.8797393365,107135.68349077328,147065.07662259616,102962.22233280256,122467.97816265062,108262.26128472223,133014.99183006535,-5.0154596016251294e-05,8.148620478557111e-05,4.829774050147729e-06,-8.372598240384832e-05,4.1388725569073753e-05,-3.817386981979856e-05,0.0002337561454623,2.750836224154979e-05,-6.822957419997947e-05,5.635987267380878e-05,0.0001042246287885,-1.6807776521022908e-05,-5.454112986008898,1.0695224713294875,-14.052867045444726,-7.168594499429068,-4.260420799255371,-3.148486047256284,-8.347144712481581,-0.0633645305180386,-11.262085511512364,-0.8067248148076676,2.083659562908235,-19.26929427356255,23.547248048612552,18.68293590236285,25.23715137977538,9.31671801681131,55.180551428534024,37.519650792986326,18.774430707581377,55.84448150662666,28.68273359562558,17.758281431114227,14.408540669863884,24.94924406584903,-0.69,1.2,1.01,0.37,0.42,0.22,-1.1,-0.15,-0.34,-0.94
1991-12-01,126881.24025872818,103344.42471590907,103552.83301767676,104913.16214470284,114630.9705105634,144405.235485782,106931.84726493848,146844.11057692306,102942.64828821656,122819.4747740964,108024.6327457265,133134.5077614379,-5.153812620633917e-05,8.360309069296657e-05,7.218528932316733e-06,-8.278574532596394e-05,3.8840973686677144e-05,-3.942311596582198e-05,0.0002245542236778,2.5321464652667756e-05,-7.017406228645023e-05,5.61355418853807e-05,0.0001042030724383,-1.2727274555469524e-05,-4.038897864252544,0.406991451158436,-11.928927581922144,-9.126906593640646,-6.686147924971907,-2.1021353035438355,-6.548633240816886,0.5383831682746814,-13.502331369930936,-2.441982054242901,1.8811033831702335,-17.018485650783635,29.304667147251585,17.714225893964553,24.902158574853043,9.807737909326889,67.14035276314571,31.154642489885003,17.88320923052093,56.21760775131067,35.36972655430581,26.362453074246066,14.3626965072775,22.54691437690912,1.99,1.69,-99.9,0.34,0.09,0.17,-2.9,-0.18,-0.08,0.29
1992-01-01,127109.6029457606,103398.70383522726,103680.17676767676,105024.60634689922,114832.3415492958,144658.85293246448,106985.47067223198,146784.60787259616,103084.20680732484,121270.72665662652,108082.79914529916,133288.5289011438,-5.21635784824558e-05,8.4797996146444e-05,6.805683648294236e-06,-8.165989274857565e-05,3.766130977748721e-05,-4.277412203897533e-05,0.0002284424772369,2.4452024403273418e-05,-6.981528806055238e-05,5.475743787899083e-05,0.0001084744562354,-1.3095244195967174e-05,-2.822730181028517,-0.2857878975091724,-10.26945662709464,-10.609299937884014,-8.436736015424337,-1.0720412723901795,-5.188066248308148,0.9332907934711404,-15.366568024625485,-3.768415731542251,1.5943543615671236,-14.633776967118427,28.755937731973397,16.613977583745704,22.361207866589577,10.752030006354058,70.78665903188204,25.44328206483928,18.50272840153924,53.42564213212096,42.87789891048217,31.001684808477943,19.93511902325792,17.239229867675974,2.49,1.84,-0.17,-0.66,0.05,0.99,-4.7,0.0,-0.27,0.35
1992-02-01,126844.07925498752,103385.263671875,103145.5413510101,104933.85214793282,114805.3653169014,144312.8480450237,106988.60940246044,147095.65805288462,103033.32603503185,121714.71197289156,108026.39556623931,133000.7072099673,-5.333237354857964e-05,8.636329309963599e-05,7.039006890949139e-06,-8.052369084907696e-05,3.617852130065783e-05,-4.250885045207746e-05,0.0002389346082054,2.3193071265828846e-05,-6.84575287162004e-05,5.6309625443677296e-05,0.0001078521263983,-1.1412766968197516e-05,-2.175618161400445,-0.7230214125246083,-9.224784057752222,-11.576182146867117,-9.72434287746203,-0.4283848877360181,-4.378419006079958,1.1096750356290983,-16.506303216993196,-4.5561668919582,1.4023346463404935,-13.933240378775247,32.43617536386877,16.7591373048083,22.9536632489608,11.41537186661316,81.07197561165562,26.882143092246206,12.223324649463096,60.95237551871879,40.6144296094189,26.27780841147587,20.807819195160096,16.039571388210376,0.92,1.78,0.7,0.77,0.31,0.09,-1.5,0.04,-0.26,-0.81
1992-03-01,126715.58798316708,103371.66193181818,102963.75473484848,105088.11167635658,114740.2332746479,144034.28243483414,107111.40020869946,147234.7881610577,103008.35191082805,122493.64646084336,108131.1030982906,132739.60375816992,-5.272622310939327e-05,8.836518928551218e-05,7.609625871528171e-06,-8.172417001333088e-05,3.756287720927246e-05,-4.005794197453905e-05,0.0002851097815437,2.3815291493489334e-05,-6.935197639777355e-05,5.5886479113441656e-05,0.000109875689002,-1.4346398242643752e-05,-2.4457970969110945,-0.7798666322450025,-10.112750635737868,-11.96204125881195,-10.064154019638828,-0.5563785662738289,-4.843044281005859,1.0573782605123303,-17.02012130894612,-4.7256997052360985,1.3853228971606395,-15.360788484899013,32.9674045270948,18.138684190442746,22.15515949274129,9.152391681980127,66.93282275294702,27.174783133416675,12.915371426666434,61.29917484654665,41.507379480562186,26.836337802528867,16.51772210479831,19.04104690061234,-0.7,1.38,1.28,0.51,0.67,0.46,-3.3,-0.18,-0.4,1.12
1992-04-01,126721.86136221944,103369.87482244318,102217.34532828284,104959.02777777778,114769.43882042254,143622.77843601897,107165.77465949031,147015.35081129806,102916.32265127388,122416.03915662652,108259.07284989316,132394.64103349674,-4.950370757073889e-05,8.639158578266492e-05,6.486375357426559e-06,-8.411222661379725e-05,3.795931913858148e-05,-3.807530861173567e-05,0.0002857672006939,2.3637948178977077e-05,-6.90213683152259e-05,5.813686067117017e-05,0.0001074363701194,-1.6509709573309758e-05,-3.28585338249481,-0.4555680848863146,-11.690288307392493,-11.61848654349645,-9.844353863093406,-1.2942461433207118,-5.9865976634778475,0.8201375161403935,-16.474278440180512,-4.511084182589662,1.6136062818363932,-17.102405734178497,32.06031847280564,19.722715493239683,26.08181870848877,7.68419269106531,57.14793614381648,40.27635435370584,14.645877540680846,46.10542473866981,34.877509842340515,24.163030949135013,13.35336925195568,27.090636382026847,0.77,1.2,1.46,1.88,0.75,-0.29,-1.7,-0.29,-0.57,-0.62
1992-05-01,126683.38918329176,103422.0001775568,102100.37089646464,104805.56766795865,114812.70246478874,143229.74303909953,107161.04322275922,146986.32436899038,102880.60210987262,122331.90888554216,108377.41052350428,132229.89430147057,-4.8341259179358216e-05,8.799178644448841e-05,3.973737926284643e-06,-8.604770409874618e-05,3.915793419287885e-05,-3.619652790579089e-05,0.0002972085712826,2.4852340661722344e-05,-6.734515065618943e-05,5.959154491549647e-05,0.0001064577941245,-1.774953372348822e-05,-4.374787533025947,0.2093911427286786,-13.32844843906639,-10.15794277191162,-8.040234378483742,-2.2797214548762255,-7.310396160995751,0.2818086460981195,-14.611246167998951,-3.271119173835306,1.7276619518606606,-18.762226104736328,25.217766792048124,21.32576839947537,29.018053722719863,7.959843565884309,46.39290251629848,47.309919551501366,13.17053345206473,41.84666541333718,25.79805031921441,17.674305205063536,12.716248423892305,31.24279216106688,1.53,1.04,1.02,2.49,1.54,1.2,0.4,-0.18,-0.66,-0.21
1992-06-01,126273.78818578554,103521.513671875,101673.27967171716,104782.37443475451,114883.6113556338,142673.30050355452,107280.4454086116,147256.1335637019,102841.6023089172,122822.91039156629,108493.47455929487,131938.53145424835,-4.763008455407833e-05,8.72293861920424e-05,-5.240987354339241e-07,-8.642189932288602e-05,4.380653910533759e-05,-3.494782745658853e-05,0.0003427635601838,2.5847561735528097e-05,-6.716009571129009e-05,5.853201730195875e-05,0.0001053398867231,-1.6792131996250408e-05,-5.360380351114617,1.101788728062166,-14.528460629218449,-7.716565082470576,-5.2869130487311375,-3.21098144461469,-8.273736552188272,-0.3273011240512813,-11.561381939760189,-1.17143102720672,1.9788995683736053,-19.75760017953268,22.35309804688586,23.769141792418964,30.557442799381555,10.190911869227731,23.24040684722513,51.305739015228205,10.879014050973106,40.315394115370935,14.997002075438749,12.296160796630328,34.197655350888965,35.33757690595069,1.55,0.58,-0.14,0.51,1.26,1.36,-1.0,-0.11,-0.8,-0.17
1992-07-01,126558.15149625936,103710.21928267044,101575.92329545454,104863.15406976744,115130.7196302817,142703.26940165876,107584.97363796132,147293.701171875,102988.80473726116,123203.4826807229,108857.01956463676,132032.8941993464,-4.727525223620337e-05,8.699754946508654e-05,-2.109666046806465e-06,-8.471550099784509e-05,4.646965898834948e-05,-3.576691235044322e-05,0.0003640980867203,2.4012100542223743e-05,-6.489300773001519e-05,6.061383891360963e-05,0.0001010393609127,-1.8300257326632283e-05,-5.942817386105764,1.721908794630558,-15.37889885691415,-5.039274940888087,-2.397629278435555,-3.855304092895694,-8.838852832191868,-0.7838477691014608,-7.913895734806651,0.5386740845792434,2.0798115348121073,-20.44001928189906,16.27400506560774,20.6617090240514,33.05074667987146,10.414749660192346,12.121396092717855,45.35833182461755,7.810143234656176,23.072465075675407,9.756547850942075,10.84643746474192,40.85735916382757,31.147005805667245,1.15,0.22,1.83,0.19,1.9,0.38,-1.0,-0.01,-0.6,1.17
1992-08-01,126698.45113778056,103692.6162997159,101743.94728535354,104711.97916666666,115271.40845070424,142833.35678317538,107491.3307337434,147309.29612379806,102985.65187101912,123107.82191265062,108730.32685630342,132103.62030228757,-4.772791497956837e-05,8.552432992956802e-05,-1.605674384893545e-06,-8.573454106226563e-05,4.7236720409289426e-05,-3.514701541707966e-05,0.0003391500285943,2.232546478194245e-05,-6.801073703022116e-05,6.338465450896585e-05,9.793163819914634e-05,-1.733496585444679e-05,-6.331119949011494,1.8766276059894385,-15.700677432845126,-2.7613047510385513,-0.5773305756860673,-4.275557035353126,-9.24607193260862,-1.058506434910918,-5.133314722592069,1.3116954354678885,2.187525075207208,-20.76819163996999,16.563271605416208,22.678867212111417,30.70631436224043,12.847143213063475,11.80840851613405,46.406600525197526,11.895403527951098,23.276850945686995,9.074935328113076,9.955667425945938,41.611919214075776,32.241728297763906,0.99,0.05,0.43,0.97,1.44,-0.37,0.6,-0.23,-0.66,1.19
1992-09-01,126876.7962905237,103511.34410511365,102224.03724747474,104560.93144379844,115341.07394366198,143211.87055687205,107294.96649824252,146948.56896033653,102930.49761146498,122634.85504518072,108480.3185096154,132281.8755106209,-4.929436928939432e-05,8.452380220595142e-05,-1.6415728503261038e-07,-8.56206941534765e-05,4.6145108808960254e-05,-3.620356506716584e-05,0.0003147061215713,2.3664116659866913e-05,-6.79233127692319e-05,6.0764644111823777e-05,0.0001004523990177,-1.7053020551453972e-05,-6.578632738950442,1.8350390529413831,-15.72864751900192,-3.0670599391063056,-0.5829912852751066,-4.294803593216873,-9.43499949940464,-0.9566886512111856,-5.54955570968156,1.382501662946215,2.2054720663199223,-20.789889358892676,16.058129260348164,19.784931242344015,29.835826185460256,9.8653827251694,17.452186817014333,45.7148109689828,7.210110227306301,33.38402048531497,8.7928918933396,8.710761437330797,32.56702529119134,29.472344307885617,-1.4,-0.06,-0.87,-0.28,0.83,-1.13,0.1,-0.21,-0.56,-1.02
1992-10-01,126842.05891521198,103494.31285511365,103091.58775252526,104833.6139373385,115171.93441901408,143773.81886848342,107251.82062829525,146740.30198317306,102906.34753184712,122658.24548192772,108371.29407051284,132587.21915849674,-5.009311189116115e-05,8.184162313040596e-05,2.1680366412690287e-06,-8.383895619772375e-05,4.457206760701366e-05,-3.707126008210951e-05,0.0002913893149525,2.5939920030831667e-05,-6.892074074006923e-05,5.788104725321193e-05,0.0001035112052349,-1.6811539251375994e-05,-6.229940078241363,1.5418495743646532,-15.24703608149976,-4.9252646664778394,-2.333790580975955,-3.9587209864360537,-9.100367562812671,-0.6663948705751602,-8.388717887327843,0.4945671295418459,2.204542776708829,-20.378549622326364,17.24594099564652,18.584517622861416,26.56244683357576,8.204584934950391,35.2479711260105,42.296362066014225,17.123579384771514,44.29994945155263,19.27678695432983,13.010903739677776,23.764506941469374,26.95955858542792,1.53,-0.3,0.59,-1.4,0.93,0.4,-2.3,-0.06,-0.52,0.81
1992-11-01,126996.39962593516,103401.48703835226,103500.84438131312,104870.74450904391,114935.7790492958,144259.82671800948,107078.34331063268,146965.73392427884,102939.18988853504,122660.73042168676,108258.18810096156,133028.21180555556,-5.074618540720811e-05,8.041030127425906e-05,3.8139243686921575e-06,-8.525488228769973e-05,4.2226648246377115e-05,-3.799665456163803e-05,0.0002227458207926,2.6448730600108225e-05,-6.93127850931723e-05,5.6744855508692e-05,0.0001005943798909,-1.5939324591520496e-05,-5.322657214651863,0.9503460805350488,-13.753006099599654,-7.055755207935969,-4.591205022106432,-3.163855759108939,-8.032835073638381,-0.0652916831512973,-11.273162881123652,-0.9406015627524432,2.1259108093484067,-18.439454799745143,19.79938448182156,16.869669192105032,22.058508142585193,8.33874132345712,55.561757796155035,37.451146908353216,14.88493065371576,46.41101254543793,28.852960217050207,18.782848871217247,16.362787114769304,27.05009583200188,0.13,-0.28,0.3,1.12,0.93,0.8,-1.1,-0.3,-0.79,1.26
1992-12-01,126883.71259351622,103373.54758522726,103515.79071969698,104917.41763565892,114819.49823943662,144493.23533767773,106967.23555579963,147095.5303485577,102959.56210191084,122891.64156626508,108092.51135149572,133105.06535947713,-5.111401474685895e-05,8.402650616895943e-05,7.189867399051395e-06,-8.325273520313204e-05,3.8437629213437665e-05,-4.15980147844196e-05,0.0002297642640769,2.4435880744936735e-05,-6.868584934748599e-05,5.579441237606606e-05,0.000106168898303,-1.2881435731273046e-05,-4.053562493633024,0.2532772343913349,-11.696743332179247,-8.910570045312246,-6.506016700779466,-2.17608053509782,-6.165917547125566,0.5493215842334103,-13.70582088981707,-2.381792535968855,1.9892517009068056,-16.514973989347133,28.98769353658816,18.080170228761144,25.05309991006392,9.763096522497856,65.86748965820591,32.95931194107902,27.252236922637668,48.53752494228575,37.565652313698905,25.602360507921404,17.314305755641524,20.546325588571367,0.36,-0.15,-99.9,0.35,0.53,-1.53,-0.9,-0.23,-0.36,0.08
1993-01-01,126850.2182044888,103441.17365056818,103776.57039141416,104946.0654877261,114586.42825704228,144529.6208530806,106972.58210676623,147168.70492788462,103010.19008757964,121935.8527861446,108076.58920940172,133253.40073529413,-5.150210945506552e-05,8.548715466000676e-05,6.690016865929219e-06,-8.18917149445042e-05,3.703528053474937e-05,-4.191373530965656e-05,0.0002354699427087,2.3883241702409865e-05,-6.680665641524799e-05,5.587922824533649e-05,0.0001069254387996,-1.1624321576135038e-05,-2.5178987345249535,-0.4013898816609054,-9.710491020067604,-10.299694041411083,-8.069346049060561,-1.14226106826852,-4.48705137821666,0.752362363959012,-15.23040201246124,-3.479725800308527,1.7835368984166824,-14.750001953869331,29.936928831754525,17.054431985003546,23.12183037795648,10.001267679253557,74.0345968724341,22.273833852219028,17.53386816079196,60.55702291190753,38.33479126685783,26.57590642593619,16.577444859868677,15.344884878869362,0.64,0.14,-0.65,1.35,0.05,-1.48,-1.5,-0.25,-0.25,-0.22
1993-02-01,126946.2184382793,103388.22531960226,103238.0918560606,104960.94355620154,114765.00220070424,144322.47111966825,106949.63614894552,146965.59495192306,103007.86027070064,121614.90963855422,108014.1326121795,132979.46537990196,-5.425770106899774e-05,8.618262654636055e-05,6.238114956790407e-06,-8.126385655486957e-05,3.642234721440013e-05,-4.134054416203011e-05,0.0002456181937304,2.3472269834606212e-05,-7.046949860616142e-05,5.5601508549820024e-05,0.0001102650672829,-1.1014736278387556e-05,-1.8795892917852608,-0.8947334602611874,-9.229649695674931,-11.230152348677318,-9.30678506964418,-0.3908210683886598,-4.182087078429105,0.9238803427513332,-16.49858730355489,-4.296681179719813,1.4660702947058963,-14.242990540295114,34.28412231010307,15.555132247405528,22.1037671288921,11.641937804392336,69.92793659985739,24.19805320861019,20.091943358999952,55.12482201578591,40.801322040447474,23.652437741480348,12.489391105222449,14.914335413275449,1.83,0.41,2.12,0.12,0.19,0.44,-1.2,-0.25,-0.13,0.24
1993-03-01,126825.35653054864,103445.48561789772,102830.41351010102,104999.76582687338,114745.2068661972,144027.28821090047,107096.00313049208,147151.91556490384,102998.52607484076,122331.2217620482,108173.49759615386,132746.47926879083,-5.105644563494531e-05,8.731551577546522e-05,6.1026925673241585e-06,-8.253550477093086e-05,3.796867892084057e-05,-3.982351863755672e-05,0.0002655522985151,2.4792483172324652e-05,-6.930594708332535e-05,5.497291834311408e-05,0.0001102738111597,-1.4728816325108912e-05,-2.161054817035044,-0.9519396742822926,-9.861236546946838,-11.825930575529735,-9.903953282256104,-0.4451353034776885,-4.699526502375017,0.902277169978782,-16.953889119256402,-4.738437989178826,1.397296406315107,-15.082726362274917,29.75769050018343,14.689252767476123,22.708982036489676,9.158478705065075,66.27848527200905,31.270871532569505,20.168014994777877,56.18843648506236,36.42705040430205,20.985441438532796,14.981586622301284,17.75212691013011,0.43,0.39,0.21,0.3,0.76,0.94,-0.8,-0.23,-0.09,-0.48
1993-04-01,126678.74259663344,103398.17116477272,102474.66066919192,104984.56476098191,114935.56778169014,143673.84478672987,107239.5760105448,147105.8894230769,102927.11285828026,122570.45368975904,108312.6919738248,132412.59446486927,-4.9358232561294296e-05,8.572043787518686e-05,6.586120430055947e-06,-8.398491045227274e-05,3.863703051791219e-05,-3.875604470608584e-05,0.0002877531915146,2.4889243727697304e-05,-6.824761038747934e-05,5.641703441581521e-05,0.000108495639242,-1.8084028608991795e-05,-3.0941446908086325,-0.6063775526821066,-11.61775040415536,-11.560960114002228,-9.62967284738201,-1.043929245958968,-5.957380763271399,0.7590207113931169,-16.774332892034472,-4.412119902816474,1.533723984911142,-17.090088914080365,31.2326604461747,18.567040316909345,23.387984741967603,7.630301659653319,59.06269842295324,38.588769349240906,13.811931087545885,45.22081413068018,35.349491599864045,21.04856485002141,15.60169498462112,26.77026753076284,0.39,0.59,0.71,0.91,1.21,1.26,-1.9,-0.07,0.2,-1.67
1993-05-01,126826.20402119702,103475.6525213068,102106.19476010102,104980.72512919897,114985.94190140846,143208.21608412324,107332.69991212653,146871.58203125,102922.66321656053,122707.52070783133,108482.31002938034,132190.10671977123,-4.857349998335194e-05,8.716546568594e-05,2.4081997364546436e-06,-8.363460801774636e-05,3.9303520255125154e-05,-3.6908249751862223e-05,0.0003024500074388,2.5405093836917672e-05,-6.830859248997987e-05,5.757375643513334e-05,0.0001040574875266,-1.721413680833184e-05,-4.335005249050882,0.3388084607933639,-13.296483048295554,-10.156276822090147,-8.034037237298,-2.044325567236761,-7.30208764996445,0.2211445797932202,-14.975748357084608,-3.137485186258952,1.634558964731046,-18.66152042295875,28.34887612926658,21.440638882558343,25.06946828558714,8.735957816767552,41.34503234220647,44.88788356915711,10.638724207623357,43.51963425896164,22.715973009870105,14.584368514503696,11.42867885173651,36.58997974236961,-0.87,0.78,0.37,-0.67,2.13,2.43,-0.6,-0.04,0.03,0.96
1993-06-01,126809.76075436408,103599.13707386365,101571.16477272728,104926.6351744186,114976.76496478874,142748.55968601897,107511.49494727592,147271.85997596153,102937.96078821656,122817.08396084336,108677.93302617522,132010.8149509804,-4.850728039714511e-05,8.745356923822564e-05,-8.744769796145053e-07,-8.481736149406061e-05,4.262888610095303e-05,-3.512125559605248e-05,0.0003543928323779,2.6022988232635277e-05,-6.695036739165323e-05,5.9118299540041966e-05,0.0001048388681001,-1.7974241169008928e-05,-5.371221106687038,1.2210366512657305,-14.70714206189181,-7.737797995408377,-5.386935956946247,-3.0509052480139385,-8.45917634796678,-0.4272939016421636,-12.218789956004349,-1.2929862387040083,1.7768200195117942,-19.866297186874764,20.15266794918764,21.536000489743515,30.94159466451945,10.245332656087308,23.71222874049767,49.403391207035206,10.14911190823853,38.10513357729279,12.41598925955354,11.626335791057093,34.455986703585,36.27715263885074,0.87,0.35,1.59,-0.29,2.34,0.66,-1.4,0.07,-0.03,0.04
1993-07-01,126637.11424563592,103644.24094460226,101415.59343434343,105002.24886950904,115179.54005281693,142598.15610189573,107541.93211775045,147286.72250600962,102930.8409633758,123111.97289156629,108747.22222222223,131959.09415849674,-4.780607520374684e-05,8.707048310720001e-05,-1.757776394148779e-06,-8.494864305248484e-05,4.5126043634472766e-05,-3.4499424154527035e-05,0.0003684721013996,2.4301756007227713e-05,-6.805167317433944e-05,6.137436622370372e-05,0.0001036592974882,-1.7262558403526393e-05,-5.965862685827901,1.812354195008584,-15.130644350980235,-5.153885980447134,-2.7167923918597774,-3.738691094445019,-8.90733752334327,-0.9268925104239216,-8.640023850903068,0.3788424303353417,1.923617574035144,-20.332734642959224,17.58281178143367,22.529503290698052,33.04539249178383,10.967573845582567,14.684126597366689,48.25226145832215,12.258084142202527,25.592504310394716,10.271116543508912,10.33742366698971,41.699915740940675,34.279583828380986,-0.21,0.23,0.73,-3.14,2.35,-0.28,-1.3,-0.17,0.05,-0.31
1993-08-01,126610.56148690774,103697.64115767044,101782.9624368687,104831.1854005168,115174.0889084507,142869.16469194312,107547.87044156414,147181.84344951922,103059.38196656053,122968.60881024096,108753.65418002136,132074.46129493465,-4.820366138343944e-05,8.685754124146472e-05,-1.8908413841627895e-06,-8.42952256789431e-05,4.626618539129839e-05,-3.5389256960176095e-05,0.0003571400520741,2.311632468910361e-05,-6.753143834295207e-05,6.182234489548639e-05,0.0001021040647301,-1.648364403878991e-05,-6.374928248014382,2.041599810670275,-15.310030067916466,-3.2212376594543457,-1.0587837183465287,-4.202356425727286,-9.237417923776729,-1.1286064506121425,-6.288641998448323,1.2371860532199637,1.9950146123576904,-20.522707031994333,15.191887548244113,21.361565974783815,31.112738667464978,11.247792276409973,13.017867825461712,47.01265934288132,6.787125128520105,27.559979445604057,8.9754635488463,10.690382231187453,41.73871556216338,34.94998796802771,-0.33,0.13,0.66,0.03,2.69,-0.17,-1.6,-0.11,0.04,0.52
1993-09-01,126694.97350374064,103606.572265625,102300.86805555556,104828.3753229974,115071.69234154932,143165.18438981043,107443.7239125659,147068.73873197116,103038.40565286623,122657.33245481928,108627.50400641026,132259.33159722222,-4.850251982027517e-05,8.422929998854862e-05,-4.1064780944071763e-07,-8.510592742823064e-05,4.516877946833616e-05,-3.492651769399789e-05,0.0003211310104234,2.3258509537001615e-05,-7.003441024393698e-05,6.0392916378171737e-05,0.0001007261044215,-1.692204723488863e-05,-6.51781456075984,2.0133819328535587,-15.786257043349003,-3.736937791109085,-0.944272411740534,-4.174761583165425,-9.57310157909728,-1.1146109398097208,-6.648881165022702,1.3391640139561074,1.9848015247581217,-20.798341704577936,18.07762909657132,18.49707036313315,30.48253757883711,9.283916707833368,17.33626782127135,47.12262952465352,6.207636095775743,34.73513573702916,8.197957010911557,8.842852414460042,34.09440667222077,30.614120236264977,2.23,0.35,2.48,-0.41,1.56,-0.97,-1.2,-0.12,0.44,-0.44
1993-10-01,126773.58361907733,103524.36878551135,103192.47948232324,104884.26800710594,115103.19102112675,143880.11329976303,107375.54097100176,146778.3916766827,103006.66600318471,122769.07003012048,108481.1465010684,132686.8617238562,-4.961834500166763e-05,8.3263734285664e-05,3.114312833398643e-07,-8.424396219197661e-05,4.49816327034865e-05,-3.570932883565685e-05,0.0002850991404557,2.6098068166688524e-05,-6.956487925942678e-05,5.698100031967725e-05,0.0001035660315907,-1.6862899681723197e-05,-6.290822577991074,1.6525215922145666,-15.448622154978526,-5.623675386110942,-2.5447811710235735,-3.9599987791805735,-9.361748277095328,-0.7755340846706199,-8.914300584301506,0.4499974554660274,1.8985246808585357,-20.578485814536492,19.617032921367873,18.4190539521366,28.037445102578744,8.141268310686819,38.735247922010096,42.4740814986484,10.19130931039702,45.901505247651336,20.440891525305453,11.650498836930977,18.030990631517785,28.839542970108116,0.99,0.06,2.44,-0.26,1.41,-0.17,-1.8,-0.13,0.69,1.14
1993-11-01,126957.15399002496,103406.8838778409,103355.47664141416,104906.34891795865,114990.40272887325,144109.93039099526,107158.92739455184,147138.0108173077,102909.56707802547,123109.18674698797,108217.06897702992,132896.48692810457,-5.0166267230687855e-05,8.211980492230862e-05,4.673850382666732e-06,-8.32999314297922e-05,4.073374674938586e-05,-3.781762160719439e-05,0.000243092799792,2.7024660859333945e-05,-6.932129533743908e-05,5.678041753557848e-05,0.0001052122074552,-1.5958642842619118e-05,-5.5341633103734305,0.9010979888636036,-14.21350166860935,-7.721541821956635,-4.686500601572534,-3.3280344997964257,-8.445438585783306,-0.1539297606030555,-11.490289943734396,-0.9973976249788322,2.0402526377763035,-19.36008220765649,28.747165393222904,19.292201306669455,28.0510275285387,6.936326669684885,52.858532901897235,36.06742418235251,13.667884246092337,55.4874777371385,29.219484150778815,15.159685387573305,18.86279898887735,25.09715599898437,0.58,0.0,0.31,2.56,1.24,-0.35,-0.1,-0.34,0.75,0.83
1993-12-01,127085.95308603492,103372.33753551135,103863.48642676767,104974.40649224806,115009.30237676056,144454.49126184834,107065.84880272408,147298.95958533653,102905.47472133758,122533.88554216867,108108.7890625,133182.03635620914,-5.139670168292206e-05,8.253014630317225e-05,6.505672049538769e-06,-8.117732650134713e-05,3.896042439698894e-05,-4.0824113673557005e-05,0.0002378706813033,2.6864937794556538e-05,-6.869962268890596e-05,5.612043172857676e-05,0.0001046536748267,-1.4000275807830574e-05,-4.1482440859293765,0.1455482428705473,-12.052774007341505,-9.40706233183543,-6.73441930448628,-2.0769708403726903,-6.645853310300593,0.5574480725078074,-14.182680660916358,-2.339741482454188,1.989112460548109,-17.09020288979135,29.865767053211982,16.126980021730926,25.268031147398652,8.895690401901263,64.86587529752993,34.119161942637305,25.757336210417694,58.123789794596966,36.64357461489217,22.448631696452622,19.27385363653547,19.441333897007183,-0.95,0.16,-99.9,1.36,1.07,0.42,0.3,-0.41,0.5,0.89
1994-01-01,127114.76192331672,103356.60511363635,103470.10732323233,104943.089874031,114768.92825704228,144308.66039691944,106937.81442223198,147516.26352163462,102922.5497611465,122171.4231927711,107983.8808760684,132997.66901552287,-5.274309709017402e-05,8.306639482329586e-05,6.4220426928379205e-06,-8.090494375210256e-05,3.774759838781176e-05,-4.187547015200008e-05,0.000232300699281,2.347391558692371e-05,-6.866714194903423e-05,5.6240170626300954e-05,0.0001060883345729,-1.0722816992020526e-05,-2.8735591353272363,-0.5771855336673762,-10.165007979468962,-10.732457041740416,-8.430254296080706,-1.0624978418757276,-5.140513704534162,1.0362430479904832,-15.949645484845664,-3.592805301441866,1.7756355427653412,-14.71371162228468,32.62758436090392,14.664555570039262,23.13797694296417,10.279871132590696,68.34604356562389,28.666598631829206,27.553259434086595,58.45113590273696,40.65080990327201,24.0043734861166,17.860993682376545,14.829411615119271,-1.21,0.1,2.38,0.7,1.21,-0.8,-0.2,-0.59,0.32,0.47
